数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202204,101,阿富汗,11,北京市,282,717,23003
202204,101,阿富汗,12,天津市,405002,9980,376486
202204,101,阿富汗,13,河北省,81243,116348,673772
202204,101,阿富汗,21,辽宁省,15361,215,34055
202204,101,阿富汗,31,上海市,23844,44854,321758
202204,101,阿富汗,32,江苏省,3744095,503076,3111775
202204,101,阿富汗,33,浙江省,7969930,1943285,12240384
202204,101,阿富汗,34,安徽省,91038,6436,162647
202204,101,阿富汗,35,福建省,95066,69604,1130228
202204,101,阿富汗,36,江西省,948832,94321,334146
202204,101,阿富汗,37,山东省,4877313,236842,9668294
202204,101,阿富汗,41,河南省,118473,51079,389197
202204,101,阿富汗,42,湖北省,190750,0,487496
202204,101,阿富汗,43,湖南省,202147,7129,826274
202204,101,阿富汗,44,广东省,434968,823307,4628183
202204,101,阿富汗,45,广西壮族自治区,179880,42354,1690236
202204,101,阿富汗,50,重庆市,15551,20706,88566
202204,101,阿富汗,51,四川省,28563,5696,236629
202204,101,阿富汗,52,贵州省,0,9,56
202204,101,阿富汗,61,陕西省,16164,277,35778
202204,101,阿富汗,65,新疆维吾尔自治区,38509,450,87265
202204,102,巴林,11,北京市,325085,2105942,2336200
202204,102,巴林,12,天津市,192091,29739,489956
202204,102,巴林,13,河北省,6719080,242239,9528701
202204,102,巴林,14,山西省,379519,3,1098388
202204,102,巴林,15,内蒙古自治区,43578,5,59727
202204,102,巴林,21,辽宁省,318946,814,944613
202204,102,巴林,23,黑龙江省,524000,0,273149
202204,102,巴林,31,上海市,2250259,141567,10431287
202204,102,巴林,32,江苏省,2326514,645547,7380924
202204,102,巴林,33,浙江省,3902016,1954051,16405383
202204,102,巴林,34,安徽省,713849,552063,2362734
202204,102,巴林,35,福建省,2461108,83030,1872633
202204,102,巴林,36,江西省,590419,37145,2202089
202204,102,巴林,37,山东省,9130743,3621482,16812945
202204,102,巴林,41,河南省,3370756,59146,8814213
202204,102,巴林,42,湖北省,1177707,2370941,5297062
202204,102,巴林,43,湖南省,268435,34237,1636156
202204,102,巴林,44,广东省,2684263,2114885,19709996
202204,102,巴林,45,广西壮族自治区,196423,272549,2478190
202204,102,巴林,46,海南省,2842,0,10459
202204,102,巴林,50,重庆市,262665,189211,3561441
202204,102,巴林,51,四川省,215724,527,499747
202204,102,巴林,52,贵州省,8761,15530,159604
202204,102,巴林,53,云南省,4794,5969,108027
202204,102,巴林,61,陕西省,699211,3207,893329
202204,102,巴林,62,甘肃省,40350,0,130180
202204,102,巴林,65,新疆维吾尔自治区,332276,0,502530
202204,103,孟加拉国,11,北京市,178377504,193746676,191282190
202204,103,孟加拉国,12,天津市,8990825,1173576,16517330
202204,103,孟加拉国,13,河北省,47464342,2598414,57969408
202204,103,孟加拉国,14,山西省,2573325,720168,7234302
202204,103,孟加拉国,15,内蒙古自治区,3495156,0,3599715
202204,103,孟加拉国,21,辽宁省,17646111,761277,19935165
202204,103,孟加拉国,22,吉林省,192011,5035,455856
202204,103,孟加拉国,23,黑龙江省,819309,47095,2055022
202204,103,孟加拉国,31,上海市,50874911,9204947,111747247
202204,103,孟加拉国,32,江苏省,225810068,36469600,401751874
202204,103,孟加拉国,33,浙江省,269685150,68127387,467787145
202204,103,孟加拉国,34,安徽省,8864895,23547228,25187507
202204,103,孟加拉国,35,福建省,48559510,6889522,80946018
202204,103,孟加拉国,36,江西省,24600366,2429223,57962696
202204,103,孟加拉国,37,山东省,78013317,10361369,160314091
202204,103,孟加拉国,41,河南省,9176059,2033973,23150406
202204,103,孟加拉国,42,湖北省,29229453,855051,30887089
202204,103,孟加拉国,43,湖南省,26414090,2521553,41147054
202204,103,孟加拉国,44,广东省,264561383,79938025,457327779
202204,103,孟加拉国,45,广西壮族自治区,3422801,810401,11753076
202204,103,孟加拉国,46,海南省,8990506,0,9249955
202204,103,孟加拉国,50,重庆市,19945648,1682164,38316113
202204,103,孟加拉国,51,四川省,14095286,3574798,32945218
202204,103,孟加拉国,52,贵州省,1669784,55703,2135787
202204,103,孟加拉国,53,云南省,5612016,60594,5739387
202204,103,孟加拉国,54,西藏自治区,135500,0,175011
202204,103,孟加拉国,61,陕西省,6223211,1707300,15930954
202204,103,孟加拉国,62,甘肃省,1436619,9893,1970443
202204,103,孟加拉国,63,青海省,42564,0,161352
202204,103,孟加拉国,64,宁夏回族自治区,64500,0,447565
202204,103,孟加拉国,65,新疆维吾尔自治区,5803081,1690970,38846004
202204,104,不丹,11,北京市,5762,5064,664158
202204,104,不丹,13,河北省,0,1,6
202204,104,不丹,31,上海市,61,19,1280
202204,104,不丹,32,江苏省,1225,437,40905
202204,104,不丹,33,浙江省,50977,23150,104662
202204,104,不丹,34,安徽省,715215,2818,39046
202204,104,不丹,35,福建省,10565,5536,21255
202204,104,不丹,36,江西省,9,21,131
202204,104,不丹,37,山东省,10777,22681,139622
202204,104,不丹,41,河南省,29,813,21394
202204,104,不丹,42,湖北省,16,27,667
202204,104,不丹,43,湖南省,1816,80724,7813500
202204,104,不丹,44,广东省,37933,31181,360711
202204,104,不丹,45,广西壮族自治区,94,129,12617
202204,104,不丹,50,重庆市,2679,0,43781
202204,104,不丹,51,四川省,34,1,748
202204,104,不丹,53,云南省,3,20999,112700
