数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202101,101,阿富汗,11,北京市,14087,14,17069
202101,101,阿富汗,12,天津市,85292,0,212001
202101,101,阿富汗,31,上海市,130985,4,1512816
202101,101,阿富汗,32,江苏省,805515,0,8693840
202101,101,阿富汗,33,浙江省,297091,0,3427023
202101,101,阿富汗,35,福建省,9,0,90
202101,101,阿富汗,37,山东省,10,6,582
202101,101,阿富汗,44,广东省,178868,1194,931123
202101,101,阿富汗,51,四川省,35,0,1172
202101,101,阿富汗,65,新疆维吾尔自治区,14383,0,30706
202101,102,巴林,11,北京市,54160,36,146409
202101,102,巴林,31,上海市,3946545,677304,7417057
202101,102,巴林,32,江苏省,110110,0,194993
202101,102,巴林,33,浙江省,2,0,760
202101,102,巴林,35,福建省,2,1,668
202101,102,巴林,37,山东省,57133,1,30975
202101,102,巴林,44,广东省,941789,6795,1782671
202101,102,巴林,45,广西壮族自治区,1,0,27
202101,102,巴林,50,重庆市,0,0,35
202101,102,巴林,51,四川省,5,0,636
202101,102,巴林,61,陕西省,1,3,140000
202101,103,孟加拉国,11,北京市,5992346,473911,8593358
202101,103,孟加拉国,12,天津市,157,106,25791
202101,103,孟加拉国,13,河北省,4136028,0,5565361
202101,103,孟加拉国,14,山西省,0,0,24
202101,103,孟加拉国,15,内蒙古自治区,5,0,316
202101,103,孟加拉国,21,辽宁省,1136629,248,1239230
202101,103,孟加拉国,22,吉林省,69187,0,60885
202101,103,孟加拉国,31,上海市,8813613,2020057,39033619
202101,103,孟加拉国,32,江苏省,2803277,107353,6462001
202101,103,孟加拉国,33,浙江省,3559029,6177,6509885
202101,103,孟加拉国,34,安徽省,605903,2,431376
202101,103,孟加拉国,35,福建省,1175369,110691,1236874
202101,103,孟加拉国,36,江西省,579217,0,1713162
202101,103,孟加拉国,37,山东省,1504526,24777,2166150
202101,103,孟加拉国,41,河南省,1128278,97750,5165343
202101,103,孟加拉国,42,湖北省,766762,2803,637948
202101,103,孟加拉国,43,湖南省,195961,3,118603
202101,103,孟加拉国,44,广东省,2780782,9014198,9098286
202101,103,孟加拉国,45,广西壮族自治区,292011,8,332388
202101,103,孟加拉国,46,海南省,4000,5346,1359106
202101,103,孟加拉国,50,重庆市,0,0,215
202101,103,孟加拉国,51,四川省,434274,259,533316
202101,103,孟加拉国,52,贵州省,52000,0,44720
202101,103,孟加拉国,53,云南省,1861,0,5589
202101,103,孟加拉国,61,陕西省,115600,0,115683
202101,103,孟加拉国,64,宁夏回族自治区,30000,0,20550
202101,103,孟加拉国,65,新疆维吾尔自治区,76411,0,200932
202101,104,不丹,31,上海市,0,1,21
202101,104,不丹,32,江苏省,39,0,160
202101,104,不丹,33,浙江省,1,1,31
202101,105,文莱,11,北京市,67969842,1,23210567
202101,105,文莱,13,河北省,668,0,1138
202101,105,文莱,31,上海市,7439877,914295,3196448
202101,105,文莱,32,江苏省,24117708,0,14055240
202101,105,文莱,33,浙江省,132640773,4035,90360321
202101,105,文莱,35,福建省,2988568,0,1719295
202101,105,文莱,37,山东省,78651784,0,34751193
202101,105,文莱,44,广东省,21963238,4,9071224
202101,105,文莱,46,海南省,30235805,0,18187830
202101,106,缅甸,11,北京市,64238571,16107,112953012
202101,106,缅甸,12,天津市,465666,779,411018
202101,106,缅甸,13,河北省,22540,33600,78087
202101,106,缅甸,21,辽宁省,1442423,4345,1481668
202101,106,缅甸,23,黑龙江省,403200,0,630843
202101,106,缅甸,31,上海市,6902606,222912,10089012
202101,106,缅甸,32,江苏省,3570778,312802,9927047
202101,106,缅甸,33,浙江省,3167961,4227,6929348
202101,106,缅甸,34,安徽省,2217055,23929,975183
202101,106,缅甸,35,福建省,10298507,14279,5085767
202101,106,缅甸,36,江西省,2619445,1865,17199292
202101,106,缅甸,37,山东省,12326361,20684,13911140
202101,106,缅甸,41,河南省,74833,43065,2245327
