数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202108,101,阿富汗,11,北京市,132,1662,97130
202108,101,阿富汗,12,天津市,10000,14,14082
202108,101,阿富汗,13,河北省,112708,1519011,1624434
202108,101,阿富汗,21,辽宁省,503566,7600,1043446
202108,101,阿富汗,23,黑龙江省,0,1,5
202108,101,阿富汗,31,上海市,58343,15003,263878
202108,101,阿富汗,32,江苏省,2866737,743976,2329622
202108,101,阿富汗,33,浙江省,6623625,3091033,13696154
202108,101,阿富汗,34,安徽省,156188,77302,516160
202108,101,阿富汗,35,福建省,13283,128069,536328
202108,101,阿富汗,36,江西省,5,6,28
202108,101,阿富汗,37,山东省,2141182,208990,4480243
202108,101,阿富汗,41,河南省,72436,23097,187032
202108,101,阿富汗,42,湖北省,85360,28005,274860
202108,101,阿富汗,43,湖南省,48071,28410,434092
202108,101,阿富汗,44,广东省,410883,308011,2654379
202108,101,阿富汗,50,重庆市,6289,497,53002
202108,101,阿富汗,51,四川省,23950,13377,571282
202108,101,阿富汗,52,贵州省,0,1,5
202108,101,阿富汗,61,陕西省,1,0,255
202108,101,阿富汗,65,新疆维吾尔自治区,136965,1016,203602
202108,102,巴林,11,北京市,179624,11850,1471761
202108,102,巴林,12,天津市,449012,159918,1984686
202108,102,巴林,13,河北省,884283,166810,3215203
202108,102,巴林,14,山西省,1627,1,1855
202108,102,巴林,15,内蒙古自治区,22026,6,27630
202108,102,巴林,21,辽宁省,363790,23447,941070
202108,102,巴林,22,吉林省,40000,0,30782
202108,102,巴林,23,黑龙江省,350000,0,479538
202108,102,巴林,31,上海市,1071277,292628,8600242
202108,102,巴林,32,江苏省,4651415,1028184,11933404
202108,102,巴林,33,浙江省,4269434,3997718,13308013
202108,102,巴林,34,安徽省,561069,146990,2529413
202108,102,巴林,35,福建省,1288881,176073,4326463
202108,102,巴林,36,江西省,251245,3345711,1648510
202108,102,巴林,37,山东省,5447494,9255618,12717126
202108,102,巴林,41,河南省,315083,732552,1294582
202108,102,巴林,42,湖北省,446922,1108755,2151182
202108,102,巴林,43,湖南省,937919,1473452,4925850
202108,102,巴林,44,广东省,4500597,1501189,23784070
202108,102,巴林,45,广西壮族自治区,102023,30480,423335
202108,102,巴林,46,海南省,409,30,3021
202108,102,巴林,50,重庆市,1223045,258584,3565355
202108,102,巴林,51,四川省,132812,25032,674686
202108,102,巴林,52,贵州省,17158,417,41933
202108,102,巴林,53,云南省,18550,996,477949
202108,102,巴林,61,陕西省,37798,170793,929117
202108,102,巴林,63,青海省,22244,0,63493
202108,103,孟加拉国,11,北京市,181229218,77450933,190080643
202108,103,孟加拉国,12,天津市,7243905,854746,13913052
202108,103,孟加拉国,13,河北省,13944707,3590139,25059392
202108,103,孟加拉国,14,山西省,2945651,317702,4392609
202108,103,孟加拉国,15,内蒙古自治区,2545837,2,1491412
202108,103,孟加拉国,21,辽宁省,5821914,511653,9227228
202108,103,孟加拉国,22,吉林省,269211,83374,1839966
202108,103,孟加拉国,23,黑龙江省,749229,77295,1689223
202108,103,孟加拉国,31,上海市,112368325,25110258,137866435
202108,103,孟加拉国,32,江苏省,195089741,48478347,400662634
202108,103,孟加拉国,33,浙江省,232092215,49827976,356199364
202108,103,孟加拉国,34,安徽省,35966699,118297033,39651795
202108,103,孟加拉国,35,福建省,54922546,16649285,85782812
202108,103,孟加拉国,36,江西省,9929828,884811,18228569
202108,103,孟加拉国,37,山东省,78729153,8829735,166102090
202108,103,孟加拉国,41,河南省,9118345,2071951,19199662
202108,103,孟加拉国,42,湖北省,82641336,2475232,58639292
202108,103,孟加拉国,43,湖南省,9951608,3018702,41691162
202108,103,孟加拉国,44,广东省,202222498,51236577,449684638
202108,103,孟加拉国,45,广西壮族自治区,1690617,348541,4031202
202108,103,孟加拉国,46,海南省,2775004,2,2593390
202108,103,孟加拉国,50,重庆市,33297409,399815,31321813
202108,103,孟加拉国,51,四川省,14715841,2149861,24598651
202108,103,孟加拉国,52,贵州省,608844,35874,1205983
202108,103,孟加拉国,53,云南省,2074480,146998,5852693
202108,103,孟加拉国,61,陕西省,3902228,608473,6121650
202108,103,孟加拉国,62,甘肃省,4747516,0,5245465
202108,103,孟加拉国,64,宁夏回族自治区,131677,0,1086279
202108,103,孟加拉国,65,新疆维吾尔自治区,1045000,0,1335066
202108,104,不丹,11,北京市,74,40,4773
202108,104,不丹,12,天津市,2,2,86
202108,104,不丹,13,河北省,33859,417,130029
202108,104,不丹,31,上海市,2059,2001,100637
202108,104,不丹,32,江苏省,5590,15065,208812
202108,104,不丹,33,浙江省,40075,21122,185423
202108,104,不丹,34,安徽省,565,3324,32320
202108,104,不丹,35,福建省,121325,47977,691970
202108,104,不丹,36,江西省,534,230,1212
202108,104,不丹,37,山东省,45373,35876,256089
202108,104,不丹,41,河南省,865,256,2599
202108,104,不丹,42,湖北省,393,100144,2389
202108,104,不丹,43,湖南省,941,5138,5116
202108,104,不丹,44,广东省,114702,98625,5779132
202108,104,不丹,50,重庆市,0,1,5
202108,104,不丹,51,四川省,277,14660,68502
202108,104,不丹,52,贵州省,0,2,11
202108,104,不丹,53,云南省,92776,21216,5245650
202108,104,不丹,54,西藏自治区,10,2,164
202108,105,文莱,11,北京市,49588,130101,316480
202108,105,文莱,12,天津市,247518,21995,450078
202108,105,文莱,13,河北省,362985,29801,461025
202108,105,文莱,14,山西省,1385,173,9046
202108,105,文莱,21,辽宁省,106936,18164,295990
202108,105,文莱,23,黑龙江省,1,85,1919
202108,105,文莱,31,上海市,519153,48340,1844117
202108,105,文莱,32,江苏省,1329416,541085,3214508
202108,105,文莱,33,浙江省,1770360,761841,5569294
202108,105,文莱,34,安徽省,66226,63515,214661
202108,105,文莱,35,福建省,521234,804319,1312298
202108,105,文莱,36,江西省,50803,21787,656613
202108,105,文莱,37,山东省,2113948,202230,6314195
202108,105,文莱,41,河南省,38117,19184,182927
202108,105,文莱,42,湖北省,198272,6882,673507
202108,105,文莱,43,湖南省,246550,697996,1823728
202108,105,文莱,44,广东省,3528020,2932277,17465451
202108,105,文莱,45,广西壮族自治区,8635,5290,177233
202108,105,文莱,50,重庆市,4713,162684,53503
202108,105,文莱,51,四川省,101214,51315,734670
202108,105,文莱,52,贵州省,50000,0,19430
202108,105,文莱,53,云南省,28291,0,41403
202108,105,文莱,61,陕西省,65541,11070,239225
202108,105,文莱,62,甘肃省,29000,0,7528
202108,106,缅甸,11,北京市,8858031,9257756,38894272
202108,106,缅甸,12,天津市,5570728,65007633,10449633
202108,106,缅甸,13,河北省,3126787,303718,6820433
202108,106,缅甸,14,山西省,11976,7868,333572
202108,106,缅甸,15,内蒙古自治区,4575206,101170,5465222
202108,106,缅甸,21,辽宁省,4384702,970898,12957405
202108,106,缅甸,22,吉林省,34,41200,164043
202108,106,缅甸,23,黑龙江省,1151004,45280,1422948
202108,106,缅甸,31,上海市,16605393,3830074,32859819
202108,106,缅甸,32,江苏省,100848745,152332963,144897741
202108,106,缅甸,33,浙江省,56383632,21006529,86886139
202108,106,缅甸,34,安徽省,4101515,41892370,14377324
202108,106,缅甸,35,福建省,15036280,6998584,29056776
202108,106,缅甸,36,江西省,24699533,32339966,5659130
202108,106,缅甸,37,山东省,31736369,34059363,58787041
202108,106,缅甸,41,河南省,1889978,1479111,14582396
202108,106,缅甸,42,湖北省,9015528,69821763,13572846
202108,106,缅甸,43,湖南省,3364146,32183893,13189357
202108,106,缅甸,44,广东省,51110358,216976494,107971223
202108,106,缅甸,45,广西壮族自治区,1784880,423436,3939954
202108,106,缅甸,46,海南省,998354,0,1497963
202108,106,缅甸,50,重庆市,19259231,1647307,12752113
202108,106,缅甸,51,四川省,5178082,31938281,6925884
202108,106,缅甸,52,贵州省,677592,11746,1277595
202108,106,缅甸,53,云南省,185729067,38956480,103468753
202108,106,缅甸,61,陕西省,249020,14,327160
202108,106,缅甸,62,甘肃省,212,238,14890
202108,106,缅甸,64,宁夏回族自治区,184000,0,217854
202108,106,缅甸,65,新疆维吾尔自治区,60000,0,58363
202108,107,柬埔寨,11,北京市,5540202,1528421,69831746
202108,107,柬埔寨,12,天津市,3250367,949069,6160798
202108,107,柬埔寨,13,河北省,5204509,328108,13795245
202108,107,柬埔寨,14,山西省,559573,5556,378329
202108,107,柬埔寨,15,内蒙古自治区,485210,0,746522
202108,107,柬埔寨,21,辽宁省,3081898,175938,9370098
202108,107,柬埔寨,22,吉林省,49057,25729,218274
202108,107,柬埔寨,23,黑龙江省,701824,168552,1818777
202108,107,柬埔寨,31,上海市,18103353,4701998,42173637
202108,107,柬埔寨,32,江苏省,72640268,19047123,164722975
202108,107,柬埔寨,33,浙江省,194591908,26490262,155816244
202108,107,柬埔寨,34,安徽省,10201205,1858812,12740360
202108,107,柬埔寨,35,福建省,49154382,16991818,68237179
202108,107,柬埔寨,36,江西省,15524359,4381754,26964646
202108,107,柬埔寨,37,山东省,34999234,6554341,90784433
202108,107,柬埔寨,41,河南省,219656082,453142,21040009
202108,107,柬埔寨,42,湖北省,3989030,2690481,17880823
202108,107,柬埔寨,43,湖南省,6418709,5002641,37894142
202108,107,柬埔寨,44,广东省,160431322,253615736,250012373
202108,107,柬埔寨,45,广西壮族自治区,77190337,1414013,19078841
202108,107,柬埔寨,46,海南省,484487,5780,1395431
202108,107,柬埔寨,50,重庆市,14270378,689416,9458428
202108,107,柬埔寨,51,四川省,2649481,1799483,8445467
202108,107,柬埔寨,52,贵州省,51082,9406,82453
202108,107,柬埔寨,53,云南省,1004515,779362,3607481
202108,107,柬埔寨,61,陕西省,2383604,70824,3275792
202108,107,柬埔寨,62,甘肃省,70392,31636,229602
202108,107,柬埔寨,64,宁夏回族自治区,5347,0,26349
202108,107,柬埔寨,65,新疆维吾尔自治区,19145,1127,64531
202108,108,塞浦路斯,11,北京市,6764295,6809152,3605114
202108,108,塞浦路斯,12,天津市,511646,513869,448883
202108,108,塞浦路斯,13,河北省,228703,32048,836957
202108,108,塞浦路斯,14,山西省,26888,1291,50144
202108,108,塞浦路斯,15,内蒙古自治区,500,0,1325
202108,108,塞浦路斯,21,辽宁省,116960,171,746294
202108,108,塞浦路斯,22,吉林省,28939,22,64524
202108,108,塞浦路斯,23,黑龙江省,24911,601,44425
202108,108,塞浦路斯,31,上海市,674932,212577,3980560
202108,108,塞浦路斯,32,江苏省,1350801,1807017,6372613
202108,108,塞浦路斯,33,浙江省,14354932,14954334,15204454
202108,108,塞浦路斯,34,安徽省,209985,2053243,861735
202108,108,塞浦路斯,35,福建省,307420,191713,2718544
202108,108,塞浦路斯,36,江西省,29885,14973,425054
202108,108,塞浦路斯,37,山东省,1020934,3780452,4274640
202108,108,塞浦路斯,41,河南省,28928,2582,244503
202108,108,塞浦路斯,42,湖北省,519116,464638,703128
202108,108,塞浦路斯,43,湖南省,14892,244,323113
202108,108,塞浦路斯,44,广东省,1856667,1136292,11239627
202108,108,塞浦路斯,45,广西壮族自治区,47,96,13610
202108,108,塞浦路斯,46,海南省,6947,13985,123374
202108,108,塞浦路斯,50,重庆市,19689,42270,326674
202108,108,塞浦路斯,51,四川省,81345,7511,397462
202108,108,塞浦路斯,52,贵州省,0,5,29
202108,108,塞浦路斯,53,云南省,11,0,50
202108,108,塞浦路斯,61,陕西省,11381,1988,81097
202108,108,塞浦路斯,62,甘肃省,0,2,11
202108,108,塞浦路斯,63,青海省,0,1,5
202108,108,塞浦路斯,64,宁夏回族自治区,17500,0,20825
202108,109,朝鲜,13,河北省,204598,0,290598
202108,109,朝鲜,21,辽宁省,15610431,2675,10343002
202108,109,朝鲜,22,吉林省,9480178,58400,696129
202108,109,朝鲜,32,江苏省,930065,180,1601391
202108,109,朝鲜,33,浙江省,522300,230,345534
202108,109,朝鲜,35,福建省,30459,0,57614
202108,109,朝鲜,37,山东省,5420661,1655,5692597
202108,109,朝鲜,41,河南省,43893,22,84852
202108,109,朝鲜,43,湖南省,3400201,3345,214618
202108,109,朝鲜,44,广东省,2709053,0,3193430
202108,110,中国香港,11,北京市,1109080533,592231903,860637605
202108,110,中国香港,12,天津市,1904428067,74119048,413518828
202108,110,中国香港,13,河北省,34085274,598469,67726614
202108,110,中国香港,14,山西省,13421579,2098094,92597960
202108,110,中国香港,15,内蒙古自治区,1398219,304786,12504008
202108,110,中国香港,21,辽宁省,314825027,565672721,140757621
202108,110,中国香港,22,吉林省,68346706,27957,3250894
202108,110,中国香港,23,黑龙江省,4964650,72737,136948151
202108,110,中国香港,31,上海市,8225304074,83088128,1860844101
202108,110,中国香港,32,江苏省,10383717490,236350984,3139613179
202108,110,中国香港,33,浙江省,1255853920,320010652,614584130
202108,110,中国香港,34,安徽省,497791317,3503292,267129272
202108,110,中国香港,35,福建省,764981323,63389623,572208612
202108,110,中国香港,36,江西省,422998802,41633170,529131573
202108,110,中国香港,37,山东省,772388776,176336658,911665162
202108,110,中国香港,41,河南省,113477265,1873444,234160778
