数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,美元
202408,101,阿富汗,11,北京市,"1,307"
202408,101,阿富汗,12,天津市,"57,937"
202408,101,阿富汗,31,上海市,"36,171"
202408,101,阿富汗,32,江苏省,"282,024"
202408,101,阿富汗,33,浙江省,"36,638"
202408,101,阿富汗,34,安徽省,18
202408,101,阿富汗,37,山东省,"150,241"
202408,101,阿富汗,43,湖南省,"356,398"
202408,101,阿富汗,44,广东省,"47,281"
202408,101,阿富汗,61,陕西省,184
202408,101,阿富汗,63,青海省,"43,080"
202408,102,巴林,11,北京市,"362,204"
202408,102,巴林,31,上海市,"3,807,866"
202408,102,巴林,32,江苏省,"3,054,616"
202408,102,巴林,33,浙江省,"388,029"
202408,102,巴林,35,福建省,36
202408,102,巴林,37,山东省,"2,871"
202408,102,巴林,41,河南省,213
202408,102,巴林,42,湖北省,533
202408,102,巴林,44,广东省,"63,043"
202408,102,巴林,51,四川省,180
202408,102,巴林,52,贵州省,504
202408,102,巴林,61,陕西省,"10,795,894"
202408,103,孟加拉国,11,北京市,"1,432,357"
202408,103,孟加拉国,12,天津市,"17,397"
202408,103,孟加拉国,13,河北省,"1,348,374"
202408,103,孟加拉国,14,山西省,694
202408,103,孟加拉国,21,辽宁省,"2,173,831"
202408,103,孟加拉国,23,黑龙江省,4
202408,103,孟加拉国,31,上海市,"34,354,747"
202408,103,孟加拉国,32,江苏省,"7,763,898"
202408,103,孟加拉国,33,浙江省,"8,892,538"
202408,103,孟加拉国,34,安徽省,"323,256"
202408,103,孟加拉国,35,福建省,"659,161"
202408,103,孟加拉国,36,江西省,"706,409"
202408,103,孟加拉国,37,山东省,"3,693,935"
202408,103,孟加拉国,41,河南省,"10,577,627"
202408,103,孟加拉国,42,湖北省,"401,207"
202408,103,孟加拉国,43,湖南省,"3,355,668"
202408,103,孟加拉国,44,广东省,"9,776,402"
202408,103,孟加拉国,45,广西壮族自治区,"2,136,559"
202408,103,孟加拉国,46,海南省,"453,142"
202408,103,孟加拉国,50,重庆市,"265,093"
202408,103,孟加拉国,51,四川省,"820,794"
202408,103,孟加拉国,53,云南省,"836,874"
202408,103,孟加拉国,61,陕西省,"113,366"
202408,103,孟加拉国,65,新疆维吾尔自治区,112
202408,104,不丹,11,北京市,100
202408,104,不丹,51,四川省,21
202408,105,文莱,11,北京市,"22,722,237"
202408,105,文莱,21,辽宁省,"15,407,728"
202408,105,文莱,31,上海市,"13,591,020"
202408,105,文莱,32,江苏省,"16,578,379"
202408,105,文莱,33,浙江省,"50,038,633"
202408,105,文莱,35,福建省,40
202408,105,文莱,41,河南省,"31,847"
202408,105,文莱,44,广东省,"115,390"
202408,105,文莱,45,广西壮族自治区,"2,255,037"
202408,106,缅甸,11,北京市,"29,897,843"
202408,106,缅甸,12,天津市,"1,817,335"
202408,106,缅甸,13,河北省,"621,986"
202408,106,缅甸,21,辽宁省,"1,058,788"
202408,106,缅甸,23,黑龙江省,"355,264"
202408,106,缅甸,31,上海市,"7,720,279"
202408,106,缅甸,32,江苏省,"4,037,643"
202408,106,缅甸,33,浙江省,"9,945,617"
202408,106,缅甸,34,安徽省,"6,933,285"
202408,106,缅甸,35,福建省,"4,125,252"
202408,106,缅甸,36,江西省,"1,040,890"
202408,106,缅甸,37,山东省,"24,781,920"
202408,106,缅甸,41,河南省,"45,773,610"
202408,106,缅甸,42,湖北省,"518,750"
202408,106,缅甸,43,湖南省,"4,676,738"
202408,106,缅甸,44,广东省,"21,049,552"
202408,106,缅甸,45,广西壮族自治区,"3,208,155"
202408,106,缅甸,46,海南省,"274,853"
202408,106,缅甸,50,重庆市,"961,992"
202408,106,缅甸,51,四川省,"1,161,255"
202408,106,缅甸,52,贵州省,"366,757"
202408,106,缅甸,53,云南省,"367,382,815"
202408,106,缅甸,61,陕西省,"1,713,222"
202408,106,缅甸,64,宁夏回族自治区,"483,000"
202408,107,柬埔寨,11,北京市,"47,108,164"
202408,107,柬埔寨,12,天津市,"2,207,679"
202408,107,柬埔寨,13,河北省,"18,357,288"
202408,107,柬埔寨,14,山西省,"145,895"
202408,107,柬埔寨,21,辽宁省,"3,405,268"
202408,107,柬埔寨,22,吉林省,"204,037"
202408,107,柬埔寨,23,黑龙江省,"60,571"
202408,107,柬埔寨,31,上海市,"37,656,168"
202408,107,柬埔寨,32,江苏省,"19,116,164"
202408,107,柬埔寨,33,浙江省,"30,756,945"
202408,107,柬埔寨,34,安徽省,"1,152,176"
202408,107,柬埔寨,35,福建省,"19,765,845"
202408,107,柬埔寨,36,江西省,"1,439,783"
202408,107,柬埔寨,37,山东省,"3,301,173"
202408,107,柬埔寨,41,河南省,"2,084,769"
202408,107,柬埔寨,42,湖北省,"28,116"
202408,107,柬埔寨,43,湖南省,"5,861,170"
202408,107,柬埔寨,44,广东省,"23,022,817"
202408,107,柬埔寨,45,广西壮族自治区,"1,233,038"
202408,107,柬埔寨,46,海南省,"878,531"
202408,107,柬埔寨,50,重庆市,"128,641"
202408,107,柬埔寨,51,四川省,"793,955"
202408,107,柬埔寨,61,陕西省,596
202408,107,柬埔寨,65,新疆维吾尔自治区,"6,000"
202408,108,塞浦路斯,11,北京市,"415,018"
202408,108,塞浦路斯,12,天津市,"272,947"
202408,108,塞浦路斯,13,河北省,"16,027"
202408,108,塞浦路斯,21,辽宁省,"48,281"
202408,108,塞浦路斯,31,上海市,"985,390"
202408,108,塞浦路斯,32,江苏省,"44,261"
202408,108,塞浦路斯,33,浙江省,"276,617"
202408,108,塞浦路斯,35,福建省,60
202408,108,塞浦路斯,37,山东省,"107,479"
202408,108,塞浦路斯,42,湖北省,3
202408,108,塞浦路斯,44,广东省,"910,755"
202408,108,塞浦路斯,51,四川省,398
202408,109,朝鲜,21,辽宁省,"10,822,357"
202408,109,朝鲜,22,吉林省,"14,336,873"
202408,109,朝鲜,37,山东省,"2,468,051"
202408,109,朝鲜,41,河南省,"20,782"
202408,109,朝鲜,44,广东省,"1,776,040"
202408,109,朝鲜,51,四川省,"5,354"
202408,110,中国香港,11,北京市,"27,535,577"
202408,110,中国香港,12,天津市,"1,708,099"
202408,110,中国香港,13,河北省,"305,277"
202408,110,中国香港,14,山西省,"92,675"
202408,110,中国香港,15,内蒙古自治区,"1,140"
202408,110,中国香港,21,辽宁省,"3,315,534"
202408,110,中国香港,22,吉林省,"1,991"
202408,110,中国香港,31,上海市,"94,931,839"
202408,110,中国香港,32,江苏省,"7,433,324"
202408,110,中国香港,33,浙江省,"25,696,662"
202408,110,中国香港,34,安徽省,"2,383,603"
202408,110,中国香港,35,福建省,"2,784,191"
202408,110,中国香港,36,江西省,"2,113,567"
202408,110,中国香港,37,山东省,"48,708,306"
202408,110,中国香港,41,河南省,"2,596,874"
202408,110,中国香港,42,湖北省,"593,663"
202408,110,中国香港,43,湖南省,"67,980,493"
202408,110,中国香港,44,广东省,"887,923,184"
202408,110,中国香港,45,广西壮族自治区,"26,379"
202408,110,中国香港,46,海南省,"9,490,119"
202408,110,中国香港,50,重庆市,"268,111"
202408,110,中国香港,51,四川省,"21,420,097"
202408,110,中国香港,52,贵州省,"206,606"
202408,110,中国香港,53,云南省,44
202408,110,中国香港,54,西藏自治区,"23,465"
202408,110,中国香港,61,陕西省,"159,254"
202408,110,中国香港,64,宁夏回族自治区,"1,955,185"
202408,110,中国香港,65,新疆维吾尔自治区,"144,614"
202408,111,印度,11,北京市,"50,044,596"
202408,111,印度,12,天津市,"37,097,608"
202408,111,印度,13,河北省,"45,787,289"
202408,111,印度,14,山西省,"3,681,832"
