数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202006,101,阿富汗,11,北京市,41,9,1507
202006,101,阿富汗,12,天津市,1,1,463
202006,101,阿富汗,31,上海市,6,3,1308
202006,101,阿富汗,32,江苏省,52000,0,41724
202006,101,阿富汗,33,浙江省,51611,0,80563
202006,101,阿富汗,35,福建省,2,0,53
202006,101,阿富汗,37,山东省,0,2,96
202006,101,阿富汗,44,广东省,1575,345,14491
202006,101,阿富汗,51,四川省,6,1,266
202006,101,阿富汗,65,新疆维吾尔自治区,24500,0,46550
202006,102,巴林,11,北京市,5010962,4,1250719
202006,102,巴林,12,天津市,39822,43487,45224
202006,102,巴林,31,上海市,2181158,22452,3237932
202006,102,巴林,32,江苏省,83248,0,176278
202006,102,巴林,35,福建省,1,1,127
202006,102,巴林,37,山东省,161600,0,21450
202006,102,巴林,44,广东省,5788,2696,28310
202006,102,巴林,51,四川省,3,2,134
202006,103,孟加拉国,11,北京市,2578454,106328,5598165
202006,103,孟加拉国,12,天津市,7620,1899,85289
202006,103,孟加拉国,13,河北省,2770878,88,2670818
202006,103,孟加拉国,21,辽宁省,556635,102,582945
202006,103,孟加拉国,22,吉林省,46120,0,37819
202006,103,孟加拉国,23,黑龙江省,2414,715,20955
202006,103,孟加拉国,31,上海市,5938573,890499,17507982
202006,103,孟加拉国,32,江苏省,15614010,69050,6923734
202006,103,孟加拉国,33,浙江省,1586487,10324,1638304
202006,103,孟加拉国,34,安徽省,285010,1,262686
202006,103,孟加拉国,35,福建省,1060614,188048,1553149
202006,103,孟加拉国,36,江西省,1104680,72,1406021
202006,103,孟加拉国,37,山东省,1163796,94,940113
202006,103,孟加拉国,41,河南省,636923,16812,1324588
202006,103,孟加拉国,42,湖北省,800000,0,370485
202006,103,孟加拉国,43,湖南省,652996,0,2354325
202006,103,孟加拉国,44,广东省,1784873,117377,5026476
202006,103,孟加拉国,45,广西壮族自治区,276001,1,355883
202006,103,孟加拉国,46,海南省,269,367,22023
202006,103,孟加拉国,50,重庆市,15444,2835,204521
202006,103,孟加拉国,51,四川省,61,32,4704
202006,103,孟加拉国,53,云南省,113612,16250,527904
202006,103,孟加拉国,61,陕西省,59600,0,65434
202006,103,孟加拉国,64,宁夏回族自治区,30000,0,20550
202006,103,孟加拉国,65,新疆维吾尔自治区,187046,0,754538
202006,104,不丹,11,北京市,5,1,71
202006,104,不丹,44,广东省,119,1,911
202006,104,不丹,61,陕西省,2,0,10883
202006,105,文莱,11,北京市,64474372,1,7175696
202006,105,文莱,15,内蒙古自治区,77062000,0,16500600
202006,105,文莱,31,上海市,3140376,0,1233122
202006,105,文莱,32,江苏省,73868816,0,19460327
202006,105,文莱,33,浙江省,135024216,11,61369555
202006,105,文莱,35,福建省,34807655,0,13180573
202006,105,文莱,37,山东省,15149490,0,6712287
202006,105,文莱,44,广东省,20499927,42,6052049
202006,105,文莱,46,海南省,35456051,0,18202075
202006,106,缅甸,11,北京市,19048529,6934,51325714
202006,106,缅甸,12,天津市,206304,5691,257143
202006,106,缅甸,13,河北省,813521,33600,717445
202006,106,缅甸,15,内蒙古自治区,50000,0,25000
202006,106,缅甸,21,辽宁省,2231976,219,1542836
202006,106,缅甸,22,吉林省,71827,0,35937
202006,106,缅甸,31,上海市,4318946,123593,6650065
202006,106,缅甸,32,江苏省,4353463,16430,3911809
202006,106,缅甸,33,浙江省,5330365,62602,5371174
202006,106,缅甸,34,安徽省,1412853,8960,2222950
202006,106,缅甸,35,福建省,5023021,1496,11930395
202006,106,缅甸,36,江西省,2317417,1429,10660815
202006,106,缅甸,37,山东省,6360792,113480,7887514
202006,106,缅甸,41,河南省,62077,1132,421312
202006,106,缅甸,43,湖南省,2000660,9,3509537
202006,106,缅甸,44,广东省,43258098,4868912,22971440
202006,106,缅甸,45,广西壮族自治区,1565250,0,1913576
202006,106,缅甸,46,海南省,202064,774,349351
202006,106,缅甸,50,重庆市,4219271,829,907074
202006,106,缅甸,51,四川省,436603,323,583645
202006,106,缅甸,53,云南省,914954550,188762,334159414
202006,106,缅甸,61,陕西省,3,0,78
202006,106,缅甸,62,甘肃省,297594,0,932058
202006,107,柬埔寨,11,北京市,21201881,221785,18543626
202006,107,柬埔寨,12,天津市,991290,38986,1494740
202006,107,柬埔寨,13,河北省,252592,89445,2762822
202006,107,柬埔寨,15,内蒙古自治区,127,28,4445
202006,107,柬埔寨,21,辽宁省,3459512,6110,1711307
202006,107,柬埔寨,23,黑龙江省,92,38,2185
202006,107,柬埔寨,31,上海市,6876117,3502298,17683097
202006,107,柬埔寨,32,江苏省,3594588,795203,21515198
202006,107,柬埔寨,33,浙江省,1386152,170143,5198297
202006,107,柬埔寨,34,安徽省,65660,2800,107092
202006,107,柬埔寨,35,福建省,20746218,181042,3430389
202006,107,柬埔寨,36,江西省,192188,2071233,841178
202006,107,柬埔寨,37,山东省,4295102,223470,5022779
202006,107,柬埔寨,41,河南省,2180831,4307,1173552
202006,107,柬埔寨,42,湖北省,37,45,5463
202006,107,柬埔寨,43,湖南省,3915021,29,1540035
202006,107,柬埔寨,44,广东省,13848539,1494667,14414902
202006,107,柬埔寨,45,广西壮族自治区,458701,41762,110586
202006,107,柬埔寨,46,海南省,13909,15144,606099
202006,107,柬埔寨,50,重庆市,17653,1399,47401
202006,107,柬埔寨,51,四川省,31652,5095,2953083
202006,107,柬埔寨,52,贵州省,54,13,912
202006,107,柬埔寨,54,西藏自治区,165,65,5393
202006,107,柬埔寨,61,陕西省,580,574,105945
202006,108,塞浦路斯,11,北京市,529107,76095,6966522
202006,108,塞浦路斯,12,天津市,721065,91904,385731
202006,108,塞浦路斯,13,河北省,17973,0,49306
202006,108,塞浦路斯,21,辽宁省,1,2,438
202006,108,塞浦路斯,31,上海市,1072537,228792,652378
202006,108,塞浦路斯,32,江苏省,59561,9,32139
202006,108,塞浦路斯,33,浙江省,172,28,4490
202006,108,塞浦路斯,35,福建省,80020,76282,200708
202006,108,塞浦路斯,37,山东省,16,1,401
202006,108,塞浦路斯,44,广东省,153663,7237,145712
202006,108,塞浦路斯,51,四川省,5,0,615
202006,109,朝鲜,11,北京市,1,0,56
202006,109,朝鲜,13,河北省,339,89,1622
202006,109,朝鲜,21,辽宁省,36420427,0,4620996
202006,109,朝鲜,22,吉林省,16550480,205545,2917021
202006,109,朝鲜,33,浙江省,75452,0,52817
202006,109,朝鲜,37,山东省,48161,0,144483
202006,109,朝鲜,43,湖南省,7090,6603,56320
202006,109,朝鲜,44,广东省,1481514,0,1075687
202006,109,朝鲜,65,新疆维吾尔自治区,6077,5700,254680
202006,110,中国香港,11,北京市,4648545,1316624,22661932
202006,110,中国香港,12,天津市,829532,153655,3500271
202006,110,中国香港,13,河北省,1566491,3007,10298361
202006,110,中国香港,14,山西省,5722,747,982708
202006,110,中国香港,15,内蒙古自治区,241,0,25280
202006,110,中国香港,21,辽宁省,520240,182384,4396620
202006,110,中国香港,22,吉林省,3603,128,71533
202006,110,中国香港,23,黑龙江省,9384,31,168948
202006,110,中国香港,31,上海市,17730050,3417890,19896972
202006,110,中国香港,32,江苏省,10401961,909403,9965811
202006,110,中国香港,33,浙江省,18005208,231062,36090323
202006,110,中国香港,34,安徽省,5158499,101129,6996966
202006,110,中国香港,35,福建省,2914463,90503,49657650
202006,110,中国香港,36,江西省,289525,14879,2908134
202006,110,中国香港,37,山东省,2825302,531023,12896433
202006,110,中国香港,41,河南省,10723,4718,288497
