数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,美元
202503,101,阿富汗,11,北京市,"499,847"
202503,101,阿富汗,13,河北省,"1,026"
202503,101,阿富汗,21,辽宁省,"4,522"
202503,101,阿富汗,31,上海市,"913,486"
202503,101,阿富汗,32,江苏省,266
202503,101,阿富汗,33,浙江省,"465,412"
202503,101,阿富汗,34,安徽省,104
202503,101,阿富汗,35,福建省,"18,649"
202503,101,阿富汗,37,山东省,"99,395"
202503,101,阿富汗,41,河南省,248
202503,101,阿富汗,44,广东省,"105,245"
202503,102,巴林,11,北京市,457
202503,102,巴林,13,河北省,36
202503,102,巴林,31,上海市,"370,836"
202503,102,巴林,32,江苏省,"77,419"
202503,102,巴林,33,浙江省,"3,715,637"
202503,102,巴林,35,福建省,"3,105,013"
202503,102,巴林,37,山东省,28
202503,102,巴林,44,广东省,"1,496,884"
202503,102,巴林,51,四川省,"2,592"
202503,103,孟加拉国,11,北京市,"1,862,540"
202503,103,孟加拉国,12,天津市,"10,434"
202503,103,孟加拉国,13,河北省,"1,695,357"
202503,103,孟加拉国,14,山西省,"1,056"
202503,103,孟加拉国,21,辽宁省,"1,401,123"
202503,103,孟加拉国,23,黑龙江省,137
202503,103,孟加拉国,31,上海市,"26,767,076"
202503,103,孟加拉国,32,江苏省,"4,589,933"
202503,103,孟加拉国,33,浙江省,"14,053,246"
202503,103,孟加拉国,34,安徽省,"479,765"
202503,103,孟加拉国,35,福建省,"1,919,989"
202503,103,孟加拉国,36,江西省,"632,478"
202503,103,孟加拉国,37,山东省,"6,334,666"
202503,103,孟加拉国,41,河南省,"11,314,009"
202503,103,孟加拉国,42,湖北省,"771,048"
202503,103,孟加拉国,43,湖南省,"3,503,114"
202503,103,孟加拉国,44,广东省,"11,182,389"
202503,103,孟加拉国,45,广西壮族自治区,"1,413,211"
202503,103,孟加拉国,46,海南省,"238,924"
202503,103,孟加拉国,50,重庆市,"18,100"
202503,103,孟加拉国,51,四川省,"2,970,232"
202503,103,孟加拉国,52,贵州省,"69,904"
202503,103,孟加拉国,53,云南省,"726,285"
202503,103,孟加拉国,61,陕西省,"124,847"
202503,104,不丹,11,北京市,78
202503,104,不丹,21,辽宁省,56
202503,104,不丹,32,江苏省,38
202503,104,不丹,44,广东省,10
202503,105,文莱,11,北京市,147
202503,105,文莱,13,河北省,182
202503,105,文莱,31,上海市,"48,058,100"
202503,105,文莱,32,江苏省,"52,631,543"
202503,105,文莱,33,浙江省,"70,417,732"
202503,105,文莱,37,山东省,"50,444,353"
202503,105,文莱,44,广东省,"49,990,803"
202503,106,缅甸,11,北京市,"21,641,834"
202503,106,缅甸,12,天津市,"427,407"
202503,106,缅甸,13,河北省,"2,738,338"
202503,106,缅甸,15,内蒙古自治区,"1,128"
202503,106,缅甸,21,辽宁省,"68,302"
202503,106,缅甸,31,上海市,"15,363,331"
202503,106,缅甸,32,江苏省,"3,995,038"
202503,106,缅甸,33,浙江省,"8,573,478"
202503,106,缅甸,34,安徽省,"7,925,740"
202503,106,缅甸,35,福建省,"6,496,375"
202503,106,缅甸,36,江西省,"983,858"
202503,106,缅甸,37,山东省,"58,480,453"
202503,106,缅甸,41,河南省,"40,613,323"
202503,106,缅甸,42,湖北省,"2,217,459"
202503,106,缅甸,43,湖南省,"6,156,772"
202503,106,缅甸,44,广东省,"29,842,975"
202503,106,缅甸,45,广西壮族自治区,"4,425,042"
202503,106,缅甸,46,海南省,"5,850,738"
202503,106,缅甸,50,重庆市,"1,635,129"
202503,106,缅甸,51,四川省,"741,077"
202503,106,缅甸,52,贵州省,"459,694"
202503,106,缅甸,53,云南省,"349,023,770"
202503,107,柬埔寨,11,北京市,"25,727,911"
202503,107,柬埔寨,12,天津市,"3,036,597"
202503,107,柬埔寨,13,河北省,"4,170,213"
202503,107,柬埔寨,14,山西省,"1,289,694"
202503,107,柬埔寨,15,内蒙古自治区,"7,076"
202503,107,柬埔寨,21,辽宁省,"5,795,155"
202503,107,柬埔寨,22,吉林省,"226,597"
202503,107,柬埔寨,31,上海市,"39,982,564"
202503,107,柬埔寨,32,江苏省,"17,002,305"
202503,107,柬埔寨,33,浙江省,"9,591,105"
202503,107,柬埔寨,34,安徽省,"963,794"
202503,107,柬埔寨,35,福建省,"25,843,933"
202503,107,柬埔寨,36,江西省,"2,163,211"
202503,107,柬埔寨,37,山东省,"7,615,188"
202503,107,柬埔寨,41,河南省,"4,857,190"
202503,107,柬埔寨,42,湖北省,"182,046"
202503,107,柬埔寨,43,湖南省,"5,467,818"
202503,107,柬埔寨,44,广东省,"30,730,972"
202503,107,柬埔寨,45,广西壮族自治区,"2,766,846"
202503,107,柬埔寨,46,海南省,"414,040"
202503,107,柬埔寨,50,重庆市,"2,355,156"
202503,107,柬埔寨,51,四川省,"497,082"
202503,107,柬埔寨,61,陕西省,240
202503,107,柬埔寨,62,甘肃省,"198,056"
202503,108,塞浦路斯,11,北京市,"190,538"
202503,108,塞浦路斯,12,天津市,"100,059"
202503,108,塞浦路斯,13,河北省,"9,455"
202503,108,塞浦路斯,21,辽宁省,"16,203"
202503,108,塞浦路斯,31,上海市,"201,770"
202503,108,塞浦路斯,32,江苏省,"28,024"
202503,108,塞浦路斯,33,浙江省,"280,340"
202503,108,塞浦路斯,34,安徽省,28
202503,108,塞浦路斯,37,山东省,"43,657"
202503,108,塞浦路斯,42,湖北省,2
202503,108,塞浦路斯,44,广东省,"232,423"
202503,108,塞浦路斯,51,四川省,3
202503,109,朝鲜,11,北京市,238
202503,109,朝鲜,21,辽宁省,"11,733,573"
202503,109,朝鲜,22,吉林省,"12,311,749"
202503,109,朝鲜,31,上海市,"47,594"
202503,109,朝鲜,32,江苏省,"129,028"
202503,109,朝鲜,35,福建省,"8,548"
202503,109,朝鲜,37,山东省,"8,159,586"
202503,109,朝鲜,44,广东省,"1,290,269"
202503,110,中国香港,11,北京市,"99,482,371"
202503,110,中国香港,12,天津市,"1,421,517"
202503,110,中国香港,13,河北省,"820,253"
202503,110,中国香港,15,内蒙古自治区,"83,545,855"
202503,110,中国香港,21,辽宁省,"5,672,815"
202503,110,中国香港,22,吉林省,168
202503,110,中国香港,31,上海市,"133,307,500"
202503,110,中国香港,32,江苏省,"4,614,150"
202503,110,中国香港,33,浙江省,"34,156,958"
202503,110,中国香港,34,安徽省,"2,313,194"
202503,110,中国香港,35,福建省,"6,177,818"
202503,110,中国香港,36,江西省,"17,363,678"
202503,110,中国香港,37,山东省,"24,579,799"
202503,110,中国香港,41,河南省,"14,692,907"
202503,110,中国香港,42,湖北省,"4,728,607"
202503,110,中国香港,43,湖南省,"140,185,428"
202503,110,中国香港,44,广东省,"847,321,472"
202503,110,中国香港,45,广西壮族自治区,"47,793"
202503,110,中国香港,46,海南省,"23,385,786"
202503,110,中国香港,50,重庆市,"589,007"
202503,110,中国香港,51,四川省,"21,696,473"
202503,110,中国香港,52,贵州省,"1,493,882"
202503,110,中国香港,53,云南省,"945,333"
202503,110,中国香港,54,西藏自治区,"25,484"
202503,110,中国香港,61,陕西省,"96,805"
