数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,美元
202412,101,阿富汗,11,北京市,"3,140,724"
202412,101,阿富汗,13,河北省,183
202412,101,阿富汗,31,上海市,"55,151"
202412,101,阿富汗,33,浙江省,"4,767,615"
202412,101,阿富汗,34,安徽省,571
202412,101,阿富汗,35,福建省,"13,968"
202412,101,阿富汗,37,山东省,"85,032"
202412,101,阿富汗,41,河南省,186
202412,101,阿富汗,42,湖北省,310
202412,101,阿富汗,44,广东省,"53,740"
202412,101,阿富汗,50,重庆市,906
202412,101,阿富汗,61,陕西省,"29,609"
202412,101,阿富汗,63,青海省,"105,878"
202412,102,巴林,11,北京市,"1,251"
202412,102,巴林,12,天津市,"17,157"
202412,102,巴林,31,上海市,"12,296"
202412,102,巴林,32,江苏省,"41,766"
202412,102,巴林,33,浙江省,"2,020,697"
202412,102,巴林,37,山东省,"254,754"
202412,102,巴林,41,河南省,2
202412,102,巴林,44,广东省,"32,020"
202412,102,巴林,51,四川省,794
202412,103,孟加拉国,11,北京市,"1,862,854"
202412,103,孟加拉国,12,天津市,"1,132,830"
202412,103,孟加拉国,13,河北省,"1,811,589"
202412,103,孟加拉国,21,辽宁省,"3,068,246"
202412,103,孟加拉国,22,吉林省,"1,107"
202412,103,孟加拉国,31,上海市,"33,128,939"
202412,103,孟加拉国,32,江苏省,"13,597,064"
202412,103,孟加拉国,33,浙江省,"17,036,159"
202412,103,孟加拉国,34,安徽省,"1,079,672"
202412,103,孟加拉国,35,福建省,"1,309,699"
202412,103,孟加拉国,36,江西省,"1,111,436"
202412,103,孟加拉国,37,山东省,"6,965,977"
202412,103,孟加拉国,41,河南省,"13,071,262"
202412,103,孟加拉国,42,湖北省,"681,233"
202412,103,孟加拉国,43,湖南省,"3,656,943"
202412,103,孟加拉国,44,广东省,"20,024,048"
202412,103,孟加拉国,45,广西壮族自治区,"2,162,308"
202412,103,孟加拉国,46,海南省,"367,284"
202412,103,孟加拉国,51,四川省,"3,135,414"
202412,103,孟加拉国,53,云南省,"540,408"
202412,103,孟加拉国,61,陕西省,"7,693"
202412,104,不丹,31,上海市,40
202412,104,不丹,32,江苏省,89
202412,104,不丹,44,广东省,11
202412,105,文莱,11,北京市,405
202412,105,文莱,21,辽宁省,"16,142,786"
202412,105,文莱,31,上海市,"11,224,301"
202412,105,文莱,32,江苏省,"23,083,769"
202412,105,文莱,33,浙江省,"76,340,930"
202412,105,文莱,34,安徽省,"53,997"
202412,105,文莱,41,河南省,"6,867"
202412,105,文莱,44,广东省,"55,158"
202412,105,文莱,45,广西壮族自治区,"474,619"
202412,106,缅甸,11,北京市,"21,223,597"
202412,106,缅甸,12,天津市,"29,378"
202412,106,缅甸,13,河北省,"1,262,070"
202412,106,缅甸,21,辽宁省,"1,238,759"
202412,106,缅甸,23,黑龙江省,"411,773"
202412,106,缅甸,31,上海市,"10,276,096"
202412,106,缅甸,32,江苏省,"5,897,838"
202412,106,缅甸,33,浙江省,"9,885,246"
202412,106,缅甸,34,安徽省,"6,955,407"
202412,106,缅甸,35,福建省,"3,883,356"
202412,106,缅甸,36,江西省,"1,592,195"
202412,106,缅甸,37,山东省,"43,680,290"
202412,106,缅甸,41,河南省,"45,275,998"
202412,106,缅甸,42,湖北省,"1,390,284"
202412,106,缅甸,43,湖南省,"5,499,240"
202412,106,缅甸,44,广东省,"31,340,142"
202412,106,缅甸,45,广西壮族自治区,"3,943,671"
202412,106,缅甸,46,海南省,"1,966,128"
202412,106,缅甸,50,重庆市,"943,169"
202412,106,缅甸,51,四川省,"409,603"
202412,106,缅甸,52,贵州省,"164,024"
202412,106,缅甸,53,云南省,"338,240,160"
202412,106,缅甸,61,陕西省,95
202412,107,柬埔寨,11,北京市,"37,993,411"
202412,107,柬埔寨,12,天津市,"1,980,494"
202412,107,柬埔寨,13,河北省,"8,554,690"
202412,107,柬埔寨,14,山西省,"546,962"
202412,107,柬埔寨,21,辽宁省,"8,067,515"
202412,107,柬埔寨,22,吉林省,"188,171"
202412,107,柬埔寨,31,上海市,"45,728,998"
202412,107,柬埔寨,32,江苏省,"12,957,229"
202412,107,柬埔寨,33,浙江省,"18,155,937"
202412,107,柬埔寨,34,安徽省,"2,041,845"
202412,107,柬埔寨,35,福建省,"26,746,155"
202412,107,柬埔寨,36,江西省,"2,922,253"
202412,107,柬埔寨,37,山东省,"5,180,231"
202412,107,柬埔寨,41,河南省,"2,930,908"
202412,107,柬埔寨,42,湖北省,"26,224"
202412,107,柬埔寨,43,湖南省,"6,828,675"
202412,107,柬埔寨,44,广东省,"40,134,827"
202412,107,柬埔寨,45,广西壮族自治区,"4,084,014"
202412,107,柬埔寨,46,海南省,"19,694,812"
202412,107,柬埔寨,50,重庆市,"2,399,394"
202412,107,柬埔寨,51,四川省,"301,746"
202412,107,柬埔寨,54,西藏自治区,216
202412,107,柬埔寨,61,陕西省,"54,163"
202412,107,柬埔寨,62,甘肃省,"64,800"
202412,108,塞浦路斯,11,北京市,"488,350"
202412,108,塞浦路斯,12,天津市,"226,702"
202412,108,塞浦路斯,13,河北省,"3,581"
202412,108,塞浦路斯,21,辽宁省,"258,192"
202412,108,塞浦路斯,31,上海市,"341,778"
202412,108,塞浦路斯,32,江苏省,"50,961"
202412,108,塞浦路斯,33,浙江省,"1,153,342"
202412,108,塞浦路斯,35,福建省,87
202412,108,塞浦路斯,37,山东省,"13,464"
202412,108,塞浦路斯,41,河南省,492
202412,108,塞浦路斯,44,广东省,"572,486"
202412,108,塞浦路斯,46,海南省,"275,847"
202412,109,朝鲜,21,辽宁省,"14,572,261"
202412,109,朝鲜,22,吉林省,"15,124,619"
202412,109,朝鲜,31,上海市,"49,494"
202412,109,朝鲜,32,江苏省,"9,155"
202412,109,朝鲜,33,浙江省,617
202412,109,朝鲜,37,山东省,"5,746,815"
202412,109,朝鲜,41,河南省,"193,595"
202412,109,朝鲜,43,湖南省,"650,305"
202412,109,朝鲜,44,广东省,"1,277,503"
202412,109,朝鲜,61,陕西省,"27,320"
202412,110,中国香港,11,北京市,"507,428,132"
202412,110,中国香港,12,天津市,"1,639,198"
202412,110,中国香港,13,河北省,"338,921"
202412,110,中国香港,14,山西省,802
202412,110,中国香港,15,内蒙古自治区,"25,612,956"
202412,110,中国香港,21,辽宁省,"5,105,327"
202412,110,中国香港,22,吉林省,530
202412,110,中国香港,23,黑龙江省,2
202412,110,中国香港,31,上海市,"375,005,276"
202412,110,中国香港,32,江苏省,"5,685,723"
202412,110,中国香港,33,浙江省,"23,555,338"
202412,110,中国香港,34,安徽省,"1,081,869"
202412,110,中国香港,35,福建省,"15,467,122"
202412,110,中国香港,36,江西省,"11,538,341"
202412,110,中国香港,37,山东省,"76,818,780"
202412,110,中国香港,41,河南省,"3,643,743"
202412,110,中国香港,42,湖北省,"2,854,003"
202412,110,中国香港,43,湖南省,"117,662,123"
202412,110,中国香港,44,广东省,"375,174,355"
202412,110,中国香港,45,广西壮族自治区,"989,951"
202412,110,中国香港,46,海南省,"21,943,766"
202412,110,中国香港,50,重庆市,"379,874"
202412,110,中国香港,51,四川省,"9,390,233"
202412,110,中国香港,52,贵州省,"290,359"
202412,110,中国香港,53,云南省,"2,708,261"
202412,110,中国香港,54,西藏自治区,"45,742"
202412,110,中国香港,61,陕西省,"120,683"
202412,110,中国香港,62,甘肃省,25
202412,110,中国香港,64,宁夏回族自治区,"14,267,161"
202412,110,中国香港,65,新疆维吾尔自治区,"647,078"
202412,111,印度,11,北京市,"40,036,247"
202412,111,印度,12,天津市,"54,290,003"
202412,111,印度,13,河北省,"34,647,407"
202412,111,印度,14,山西省,"3,990,225"
202412,111,印度,15,内蒙古自治区,"274,076"
202412,111,印度,21,辽宁省,"12,107,229"
202412,111,印度,22,吉林省,"2,535,258"
202412,111,印度,23,黑龙江省,"524,735"
202412,111,印度,31,上海市,"174,343,398"
202412,111,印度,32,江苏省,"158,072,180"
202412,111,印度,33,浙江省,"228,901,485"
202412,111,印度,34,安徽省,"23,804,314"
202412,111,印度,35,福建省,"89,061,104"
202412,111,印度,36,江西省,"4,717,933"
202412,111,印度,37,山东省,"186,069,049"
202412,111,印度,41,河南省,"83,470,648"
202412,111,印度,42,湖北省,"32,640,125"
202412,111,印度,43,湖南省,"8,341,060"
202412,111,印度,44,广东省,"208,743,536"
202412,111,印度,45,广西壮族自治区,"10,312,204"
202412,111,印度,46,海南省,"17,568,620"
202412,111,印度,50,重庆市,"9,027,593"
202412,111,印度,51,四川省,"19,050,639"
202412,111,印度,52,贵州省,"12,994,722"
202412,111,印度,53,云南省,"1,841,903"
202412,111,印度,54,西藏自治区,"57,238"
202412,111,印度,61,陕西省,"10,846,903"
202412,111,印度,62,甘肃省,"135,841"
202412,111,印度,63,青海省,"3,782,257"
202412,111,印度,64,宁夏回族自治区,"117,490"
202412,111,印度,65,新疆维吾尔自治区,"355,111"
202412,112,印度尼西亚,11,北京市,"261,951,146"
202412,112,印度尼西亚,12,天津市,"133,708,238"
202412,112,印度尼西亚,13,河北省,"48,554,402"
202412,112,印度尼西亚,14,山西省,"260,629,341"
202412,112,印度尼西亚,15,内蒙古自治区,"8,257,769"
202412,112,印度尼西亚,21,辽宁省,"28,128,916"
202412,112,印度尼西亚,22,吉林省,"1,099,088"
202412,112,印度尼西亚,23,黑龙江省,"53,314"
202412,112,印度尼西亚,31,上海市,"694,490,052"
202412,112,印度尼西亚,32,江苏省,"817,957,584"
202412,112,印度尼西亚,33,浙江省,"996,784,293"
202412,112,印度尼西亚,34,安徽省,"84,057,779"
202412,112,印度尼西亚,35,福建省,"1,193,903,805"
202412,112,印度尼西亚,36,江西省,"130,554,340"
202412,112,印度尼西亚,37,山东省,"281,050,546"
202412,112,印度尼西亚,41,河南省,"19,576,819"
202412,112,印度尼西亚,42,湖北省,"188,821,516"
