数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,美元
202403,101,阿富汗,11,北京市,956
202403,101,阿富汗,31,上海市,"52,185"
202403,101,阿富汗,32,江苏省,55
202403,101,阿富汗,33,浙江省,"53,974"
202403,101,阿富汗,34,安徽省,190
202403,101,阿富汗,35,福建省,1
202403,101,阿富汗,37,山东省,"774,712"
202403,101,阿富汗,42,湖北省,493
202403,101,阿富汗,44,广东省,"23,764"
202403,101,阿富汗,51,四川省,300
202403,102,巴林,11,北京市,819
202403,102,巴林,12,天津市,"75,365"
202403,102,巴林,31,上海市,"22,736"
202403,102,巴林,32,江苏省,"1,244,023"
202403,102,巴林,33,浙江省,"541,078"
202403,102,巴林,35,福建省,"1,782,843"
202403,102,巴林,36,江西省,"29,160"
202403,102,巴林,37,山东省,"79,939"
202403,102,巴林,41,河南省,"8,400"
202403,102,巴林,44,广东省,"36,531"
202403,102,巴林,50,重庆市,262
202403,102,巴林,51,四川省,108
202403,103,孟加拉国,11,北京市,"1,141,514"
202403,103,孟加拉国,12,天津市,"43,169"
202403,103,孟加拉国,13,河北省,"1,982,652"
202403,103,孟加拉国,21,辽宁省,"3,600,585"
202403,103,孟加拉国,23,黑龙江省,49
202403,103,孟加拉国,31,上海市,"25,401,912"
202403,103,孟加拉国,32,江苏省,"3,224,301"
202403,103,孟加拉国,33,浙江省,"17,977,654"
202403,103,孟加拉国,34,安徽省,"817,291"
202403,103,孟加拉国,35,福建省,"1,503,084"
202403,103,孟加拉国,36,江西省,"836,696"
202403,103,孟加拉国,37,山东省,"3,176,256"
202403,103,孟加拉国,41,河南省,"14,203,744"
202403,103,孟加拉国,42,湖北省,"625,193"
202403,103,孟加拉国,43,湖南省,"3,042,150"
202403,103,孟加拉国,44,广东省,"9,910,463"
202403,103,孟加拉国,45,广西壮族自治区,"1,384,742"
202403,103,孟加拉国,46,海南省,"60,477"
202403,103,孟加拉国,50,重庆市,"150,382"
202403,103,孟加拉国,51,四川省,"562,301"
202403,103,孟加拉国,53,云南省,"237,747"
202403,103,孟加拉国,61,陕西省,176
202403,103,孟加拉国,62,甘肃省,"3,368"
202403,104,不丹,44,广东省,162
202403,105,文莱,11,北京市,"37,605,824"
202403,105,文莱,12,天津市,"29,623,222"
202403,105,文莱,31,上海市,"12,841,468"
202403,105,文莱,32,江苏省,"19,524,080"
202403,105,文莱,33,浙江省,"12,888,087"
202403,105,文莱,44,广东省,"238,155"
202403,105,文莱,46,海南省,"55,613,642"
202403,106,缅甸,11,北京市,"15,379,512"
202403,106,缅甸,12,天津市,"1,319,411"
