数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202109,101,阿富汗,11,北京市,2,7,41
202109,101,阿富汗,12,天津市,8981,731,33745
202109,101,阿富汗,13,河北省,15340,51660,165782
202109,101,阿富汗,21,辽宁省,904385,13501,1872909
202109,101,阿富汗,23,黑龙江省,0,2,11
202109,101,阿富汗,31,上海市,14836,273,35665
202109,101,阿富汗,32,江苏省,448978,236260,839774
202109,101,阿富汗,33,浙江省,1802550,836163,4475139
202109,101,阿富汗,34,安徽省,29600,28551,77867
202109,101,阿富汗,35,福建省,280,3798,16800
202109,101,阿富汗,36,江西省,132905,8814,169986
202109,101,阿富汗,37,山东省,2721287,376896,5756117
202109,101,阿富汗,41,河南省,193949,2,261573
202109,101,阿富汗,42,湖北省,40344,13682,288316
202109,101,阿富汗,43,湖南省,26352,3494,78139
202109,101,阿富汗,44,广东省,75846,142695,861082
202109,101,阿富汗,45,广西壮族自治区,0,1,5
202109,101,阿富汗,50,重庆市,12029,89679,340962
202109,101,阿富汗,51,四川省,12852,17507,327546
202109,101,阿富汗,53,云南省,66590,8910,98998
202109,101,阿富汗,65,新疆维吾尔自治区,39476,529,84494
202109,102,巴林,11,北京市,182995,9701,1363068
202109,102,巴林,12,天津市,825296,51280,1190090
202109,102,巴林,13,河北省,11184423,80776,12139859
202109,102,巴林,14,山西省,22205,3090,83049
202109,102,巴林,15,内蒙古自治区,37036,7,77029
202109,102,巴林,21,辽宁省,269852,18675,1132929
202109,102,巴林,22,吉林省,60337,7,47468
202109,102,巴林,23,黑龙江省,605406,35296,1304356
202109,102,巴林,31,上海市,1062690,625013,9320378
202109,102,巴林,32,江苏省,2247066,750410,12307241
202109,102,巴林,33,浙江省,3020732,13995107,11236184
202109,102,巴林,34,安徽省,1876897,4436923,2528172
202109,102,巴林,35,福建省,2472017,325664,3339692
202109,102,巴林,36,江西省,182142,40723,1497456
202109,102,巴林,37,山东省,4592116,354683,11184155
202109,102,巴林,41,河南省,102027,18841,948176
202109,102,巴林,42,湖北省,686734,88180,1549777
202109,102,巴林,43,湖南省,1022290,276488,4540574
202109,102,巴林,44,广东省,2489712,1092192,19729547
202109,102,巴林,45,广西壮族自治区,106589,60650,591060
202109,102,巴林,46,海南省,6695,285,50510
202109,102,巴林,50,重庆市,168556,116594,980887
202109,102,巴林,51,四川省,145470,20815,887491
202109,102,巴林,52,贵州省,0,13,76
202109,102,巴林,53,云南省,6678,660,211620
202109,102,巴林,61,陕西省,9639,148701,806975
202109,102,巴林,64,宁夏回族自治区,173000,0,282307
202109,102,巴林,65,新疆维吾尔自治区,20000,0,42551
202109,103,孟加拉国,11,北京市,182754959,182380297,259600551
202109,103,孟加拉国,12,天津市,14441183,1518922,25194655
202109,103,孟加拉国,13,河北省,23608416,4574577,35652963
202109,103,孟加拉国,14,山西省,2425663,530978,4880859
202109,103,孟加拉国,15,内蒙古自治区,2501396,4,2231747
202109,103,孟加拉国,21,辽宁省,12020861,590038,14547161
202109,103,孟加拉国,22,吉林省,635160,24946,1545475
202109,103,孟加拉国,23,黑龙江省,1410421,174200,3800455
202109,103,孟加拉国,31,上海市,66096205,8957183,109786981
202109,103,孟加拉国,32,江苏省,241363003,49430054,411156900
202109,103,孟加拉国,33,浙江省,294084553,56045698,421328033
202109,103,孟加拉国,34,安徽省,22396775,61820880,36939245
202109,103,孟加拉国,35,福建省,79365075,16427865,95237945
202109,103,孟加拉国,36,江西省,10227404,1093166,26880166
202109,103,孟加拉国,37,山东省,133404907,14257753,260484407
202109,103,孟加拉国,41,河南省,7250565,1249710,15729118
202109,103,孟加拉国,42,湖北省,99223586,8135199,79576509
202109,103,孟加拉国,43,湖南省,14864550,3523901,47332562
202109,103,孟加拉国,44,广东省,182766206,48296204,367925912
202109,103,孟加拉国,45,广西壮族自治区,1880870,351964,4586905
202109,103,孟加拉国,46,海南省,43448079,46781795,25593084
202109,103,孟加拉国,50,重庆市,7884832,1168661,30433914
202109,103,孟加拉国,51,四川省,24097888,3190390,29310307
202109,103,孟加拉国,52,贵州省,7233410,21073,4689816
202109,103,孟加拉国,53,云南省,471643,65415,1663277
202109,103,孟加拉国,61,陕西省,1942729,337587,3878081
202109,103,孟加拉国,62,甘肃省,2634596,403,2908711
202109,103,孟加拉国,63,青海省,213313,0,656713
202109,103,孟加拉国,64,宁夏回族自治区,75400,11560,403073
202109,103,孟加拉国,65,新疆维吾尔自治区,1622091,1,2155998
202109,104,不丹,11,北京市,218,20019,2008
202109,104,不丹,12,天津市,0,1,5
202109,104,不丹,13,河北省,2645,800007,9565
202109,104,不丹,21,辽宁省,1,1,5
202109,104,不丹,31,上海市,998,617,11560
202109,104,不丹,32,江苏省,54692,157,97003
202109,104,不丹,33,浙江省,6204,7351,100451
202109,104,不丹,34,安徽省,173,337,2185
202109,104,不丹,35,福建省,7779,139,22271
202109,104,不丹,36,江西省,366,110,3757
202109,104,不丹,37,山东省,35,68,647
202109,104,不丹,41,河南省,18259,953,93503
202109,104,不丹,42,湖北省,94,225,1352
202109,104,不丹,43,湖南省,70,11771,117003
202109,104,不丹,44,广东省,46053,150504,1553094
202109,104,不丹,45,广西壮族自治区,2,4,522
202109,104,不丹,50,重庆市,779,2,23019
202109,104,不丹,51,四川省,7,13,76
202109,104,不丹,53,云南省,4673,13463,4266167
202109,104,不丹,61,陕西省,1,2,11
202109,105,文莱,11,北京市,36883794,50971030,27720611
202109,105,文莱,12,天津市,308224,8063,355139
202109,105,文莱,13,河北省,247017,49620,872261
202109,105,文莱,14,山西省,11440,0,42034
202109,105,文莱,21,辽宁省,197888,6063,173410
202109,105,文莱,23,黑龙江省,2,12710,111319
202109,105,文莱,31,上海市,580679,647562,1106942
202109,105,文莱,32,江苏省,2483075,3008702,5922025
202109,105,文莱,33,浙江省,1940922,1813760,4475590
202109,105,文莱,34,安徽省,107629,3627229,1284171
202109,105,文莱,35,福建省,624411,603891,677271
202109,105,文莱,36,江西省,92891,47251,969378
202109,105,文莱,37,山东省,1668550,183903,4364802
202109,105,文莱,41,河南省,44350,1908,91488
202109,105,文莱,42,湖北省,198980,2134263,936140
202109,105,文莱,43,湖南省,317254,1427906,2716161
202109,105,文莱,44,广东省,3620453,1189526,11296179
202109,105,文莱,45,广西壮族自治区,9799,0,58130
202109,105,文莱,46,海南省,2777,5300,78184
202109,105,文莱,50,重庆市,18995,35482,204731
202109,105,文莱,51,四川省,500604,66716,2017863
202109,105,文莱,53,云南省,56947,2375,218182
202109,105,文莱,61,陕西省,21208,2272,58541
202109,105,文莱,62,甘肃省,135727,60721,930780
202109,106,缅甸,11,北京市,13523204,9707019,68994684
202109,106,缅甸,12,天津市,19043885,47781964,9432013
202109,106,缅甸,13,河北省,11824588,1396210,8851142
202109,106,缅甸,14,山西省,913824,12932,836792
202109,106,缅甸,15,内蒙古自治区,1427192,65601,2408369
202109,106,缅甸,21,辽宁省,3465742,280621,5292289
202109,106,缅甸,22,吉林省,140650,0,70467
202109,106,缅甸,23,黑龙江省,1415000,0,1727682
202109,106,缅甸,31,上海市,15140047,3237525,29249953
202109,106,缅甸,32,江苏省,81518054,75155217,123378224
202109,106,缅甸,33,浙江省,45998683,13778288,78230710
202109,106,缅甸,34,安徽省,9321887,156319414,20891017
202109,106,缅甸,35,福建省,15416687,8999888,33686767
202109,106,缅甸,36,江西省,17097532,19388754,9346718
202109,106,缅甸,37,山东省,51730383,7173564,83416261
202109,106,缅甸,41,河南省,1584952,1906797,8078949
202109,106,缅甸,42,湖北省,3094881,14235655,8967491
202109,106,缅甸,43,湖南省,12093832,3201023,16983827
202109,106,缅甸,44,广东省,36539799,73406265,94298432
