数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,美元
202311,101,阿富汗,11,北京市,"343,655"
202311,101,阿富汗,12,天津市,"361,818"
202311,101,阿富汗,13,河北省,"2,153,496"
202311,101,阿富汗,14,山西省,"7,433"
202311,101,阿富汗,15,内蒙古自治区,"630,927"
202311,101,阿富汗,21,辽宁省,"3,957,608"
202311,101,阿富汗,23,黑龙江省,"57,855"
202311,101,阿富汗,31,上海市,"3,917,384"
202311,101,阿富汗,32,江苏省,"12,865,510"
202311,101,阿富汗,33,浙江省,"51,548,606"
202311,101,阿富汗,34,安徽省,"3,679,830"
202311,101,阿富汗,35,福建省,"4,417,117"
202311,101,阿富汗,36,江西省,"206,370"
202311,101,阿富汗,37,山东省,"9,888,617"
202311,101,阿富汗,41,河南省,"1,862,038"
202311,101,阿富汗,42,湖北省,"582,449"
202311,101,阿富汗,43,湖南省,"793,538"
202311,101,阿富汗,44,广东省,"12,993,942"
202311,101,阿富汗,45,广西壮族自治区,"30,747"
202311,101,阿富汗,46,海南省,"57,360"
202311,101,阿富汗,50,重庆市,"400,859"
202311,101,阿富汗,51,四川省,"1,566,865"
202311,101,阿富汗,61,陕西省,"1,777,707"
202311,101,阿富汗,65,新疆维吾尔自治区,"3,658,026"
202311,102,巴林,11,北京市,"520,556"
202311,102,巴林,12,天津市,"1,092,899"
202311,102,巴林,13,河北省,"10,083,486"
202311,102,巴林,15,内蒙古自治区,"301,485"
202311,102,巴林,21,辽宁省,"790,731"
202311,102,巴林,22,吉林省,"853,444"
202311,102,巴林,23,黑龙江省,"434,040"
202311,102,巴林,31,上海市,"4,963,236"
202311,102,巴林,32,江苏省,"15,209,543"
202311,102,巴林,33,浙江省,"15,026,694"
202311,102,巴林,34,安徽省,"6,245,222"
202311,102,巴林,35,福建省,"3,322,620"
202311,102,巴林,36,江西省,"458,200"
202311,102,巴林,37,山东省,"12,242,230"
202311,102,巴林,41,河南省,"2,115,231"
202311,102,巴林,42,湖北省,"3,995,666"
202311,102,巴林,43,湖南省,"2,660,811"
202311,102,巴林,44,广东省,"29,260,742"
202311,102,巴林,45,广西壮族自治区,"1,138,660"
202311,102,巴林,46,海南省,"1,247,745"
202311,102,巴林,50,重庆市,"936,055"
202311,102,巴林,51,四川省,"4,213,606"
202311,102,巴林,52,贵州省,"928,137"
202311,102,巴林,53,云南省,"260,432"
202311,102,巴林,61,陕西省,"918,753"
202311,102,巴林,62,甘肃省,"94,355"
202311,102,巴林,64,宁夏回族自治区,"126,668"
202311,102,巴林,65,新疆维吾尔自治区,"1,957,893"
202311,103,孟加拉国,11,北京市,"227,812,406"
202311,103,孟加拉国,12,天津市,"17,096,885"
202311,103,孟加拉国,13,河北省,"32,879,123"
202311,103,孟加拉国,14,山西省,"5,281,695"
202311,103,孟加拉国,15,内蒙古自治区,"1,165,058"
202311,103,孟加拉国,21,辽宁省,"10,475,356"
202311,103,孟加拉国,22,吉林省,"2,457,825"
202311,103,孟加拉国,23,黑龙江省,"6,969,325"
202311,103,孟加拉国,31,上海市,"90,971,662"
202311,103,孟加拉国,32,江苏省,"302,656,767"
202311,103,孟加拉国,33,浙江省,"424,155,556"
202311,103,孟加拉国,34,安徽省,"22,307,642"
202311,103,孟加拉国,35,福建省,"74,673,331"
202311,103,孟加拉国,36,江西省,"14,242,952"
202311,103,孟加拉国,37,山东省,"128,177,725"
202311,103,孟加拉国,41,河南省,"12,233,392"
202311,103,孟加拉国,42,湖北省,"37,037,021"
202311,103,孟加拉国,43,湖南省,"43,930,055"
202311,103,孟加拉国,44,广东省,"254,918,933"
202311,103,孟加拉国,45,广西壮族自治区,"13,271,968"
202311,103,孟加拉国,46,海南省,"3,998,771"
202311,103,孟加拉国,50,重庆市,"11,653,187"
202311,103,孟加拉国,51,四川省,"50,745,028"
202311,103,孟加拉国,52,贵州省,"3,177,674"
202311,103,孟加拉国,53,云南省,"2,047,400"
202311,103,孟加拉国,54,西藏自治区,"282,257"
202311,103,孟加拉国,61,陕西省,"9,440,641"
202311,103,孟加拉国,62,甘肃省,"3,311,838"
202311,103,孟加拉国,63,青海省,"392,299"
202311,103,孟加拉国,64,宁夏回族自治区,"127,497"
202311,103,孟加拉国,65,新疆维吾尔自治区,"5,755,294"
202311,104,不丹,11,北京市,"4,729"
202311,104,不丹,12,天津市,"1,246"
202311,104,不丹,13,河北省,"962,330"
202311,104,不丹,31,上海市,"99,759"
202311,104,不丹,32,江苏省,"1,287,459"
202311,104,不丹,33,浙江省,"92,294"
202311,104,不丹,34,安徽省,21
202311,104,不丹,35,福建省,"40,935"
202311,104,不丹,36,江西省,"11,773"
202311,104,不丹,37,山东省,"489,403"
202311,104,不丹,41,河南省,"42,947"
202311,104,不丹,42,湖北省,"147,525"
202311,104,不丹,43,湖南省,"1,898,885"
202311,104,不丹,44,广东省,"515,031"
202311,104,不丹,45,广西壮族自治区,"3,603"
202311,104,不丹,51,四川省,"68,550"
202311,104,不丹,53,云南省,"100,660"
202311,104,不丹,61,陕西省,"79,298"
202311,105,文莱,11,北京市,"30,006,604"
202311,105,文莱,12,天津市,"464,620"
202311,105,文莱,13,河北省,"1,874,779"
202311,105,文莱,14,山西省,"84,310"
202311,105,文莱,15,内蒙古自治区,"43,186"
202311,105,文莱,21,辽宁省,"77,506"
202311,105,文莱,31,上海市,"2,598,239"
202311,105,文莱,32,江苏省,"4,688,431"
202311,105,文莱,33,浙江省,"9,964,886"
202311,105,文莱,34,安徽省,"1,322,132"
202311,105,文莱,35,福建省,"1,786,265"
202311,105,文莱,36,江西省,"94,751"
202311,105,文莱,37,山东省,"13,767,824"
202311,105,文莱,41,河南省,"1,102,266"
202311,105,文莱,42,湖北省,"2,806,743"
202311,105,文莱,43,湖南省,"2,285,022"
202311,105,文莱,44,广东省,"8,022,904"
202311,105,文莱,45,广西壮族自治区,"998,069"
202311,105,文莱,46,海南省,"7,933"
202311,105,文莱,50,重庆市,"108,209"
202311,105,文莱,51,四川省,"3,108,924"
202311,105,文莱,52,贵州省,"249,022"
202311,105,文莱,53,云南省,"272,383"
202311,105,文莱,61,陕西省,"337,975"
202311,105,文莱,65,新疆维吾尔自治区,"105,377"
202311,106,缅甸,11,北京市,"22,111,478"
202311,106,缅甸,12,天津市,"8,842,031"
202311,106,缅甸,13,河北省,"2,756,562"
202311,106,缅甸,14,山西省,"7,200"
202311,106,缅甸,15,内蒙古自治区,"1,142,500"
202311,106,缅甸,21,辽宁省,"4,843,587"
202311,106,缅甸,22,吉林省,"156,452"
202311,106,缅甸,23,黑龙江省,"2,154,219"
202311,106,缅甸,31,上海市,"25,754,837"
202311,106,缅甸,32,江苏省,"97,085,083"
202311,106,缅甸,33,浙江省,"78,164,619"
202311,106,缅甸,34,安徽省,"21,536,261"
202311,106,缅甸,35,福建省,"29,127,096"
202311,106,缅甸,36,江西省,"6,104,956"
202311,106,缅甸,37,山东省,"52,713,708"
202311,106,缅甸,41,河南省,"5,560,849"
202311,106,缅甸,42,湖北省,"14,754,241"
202311,106,缅甸,43,湖南省,"9,634,242"
202311,106,缅甸,44,广东省,"184,157,133"
202311,106,缅甸,45,广西壮族自治区,"15,733,024"
202311,106,缅甸,46,海南省,"6,374,770"
202311,106,缅甸,50,重庆市,"14,423,352"
