数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202010,101,阿富汗,11,北京市,560773,31343,728645
202010,101,阿富汗,12,天津市,391010,2010483,879884
202010,101,阿富汗,13,河北省,173135,306600,1084571
202010,101,阿富汗,15,内蒙古自治区,138000,0,93840
202010,101,阿富汗,21,辽宁省,1622279,25958,3096244
202010,101,阿富汗,31,上海市,1529467,71682,1043337
202010,101,阿富汗,32,江苏省,6225715,936220,3789882
202010,101,阿富汗,33,浙江省,9425820,3387640,15376105
202010,101,阿富汗,34,安徽省,70534,47637,301223
202010,101,阿富汗,35,福建省,226511,49515,802817
202010,101,阿富汗,36,江西省,225685,39294,339033
202010,101,阿富汗,37,山东省,9217239,3768637,6594648
202010,101,阿富汗,41,河南省,188592,70391,474243
202010,101,阿富汗,42,湖北省,73172,338,251713
202010,101,阿富汗,43,湖南省,1557311,159074,328593
202010,101,阿富汗,44,广东省,594845,1436907,5557773
202010,101,阿富汗,45,广西壮族自治区,82200,16782,513050
202010,101,阿富汗,50,重庆市,3985886,123991,398671
202010,101,阿富汗,51,四川省,160441,3000,241490
202010,101,阿富汗,53,云南省,117297,22160,1038191
202010,101,阿富汗,61,陕西省,1630,4103,27904
202010,101,阿富汗,65,新疆维吾尔自治区,361203,95494,1618503
202010,102,巴林,11,北京市,65886,107133,1571296
202010,102,巴林,12,天津市,6433691,359430,5514832
202010,102,巴林,13,河北省,651775,91631,1679000
202010,102,巴林,14,山西省,18511,8158,60103
202010,102,巴林,15,内蒙古自治区,175000,0,219767
202010,102,巴林,21,辽宁省,49041,455,148371
202010,102,巴林,22,吉林省,80010,1,47736
202010,102,巴林,23,黑龙江省,24003,5463,97125
202010,102,巴林,31,上海市,847398,319802,5621291
202010,102,巴林,32,江苏省,2578308,4310768,8037099
202010,102,巴林,33,浙江省,3847720,1351846,11058010
202010,102,巴林,34,安徽省,442906,200555,1666275
202010,102,巴林,35,福建省,1375733,149343,2387675
202010,102,巴林,36,江西省,408981,41854,758598
202010,102,巴林,37,山东省,6451519,1867143,12114482
202010,102,巴林,41,河南省,815836,180694,1668115
202010,102,巴林,42,湖北省,590624,680376,1245502
202010,102,巴林,43,湖南省,2077711,39543,2228280
202010,102,巴林,44,广东省,6768318,4978227,20951279
202010,102,巴林,45,广西壮族自治区,12649,10004,63566
202010,102,巴林,50,重庆市,112978,97326,491053
202010,102,巴林,51,四川省,223072,8256,612543
202010,102,巴林,52,贵州省,4552,1454,195377
202010,102,巴林,53,云南省,17903,8809,398768
202010,102,巴林,61,陕西省,596223,272,775321
202010,102,巴林,63,青海省,62269,0,130829
202010,102,巴林,65,新疆维吾尔自治区,9577,0,266774
202010,103,孟加拉国,11,北京市,115879206,120228253,61777397
202010,103,孟加拉国,12,天津市,14580986,2618313,17295522
202010,103,孟加拉国,13,河北省,19991221,2901747,25411081
202010,103,孟加拉国,14,山西省,3960244,403232,5353076
202010,103,孟加拉国,15,内蒙古自治区,6649350,0,3179088
202010,103,孟加拉国,21,辽宁省,17446471,262383,11584681
202010,103,孟加拉国,22,吉林省,1430341,5293,1850766
202010,103,孟加拉国,23,黑龙江省,552407,130395,895953
202010,103,孟加拉国,31,上海市,43458630,7116508,70107154
202010,103,孟加拉国,32,江苏省,179843801,46150341,237948531
202010,103,孟加拉国,33,浙江省,200548314,48836775,262038336
202010,103,孟加拉国,34,安徽省,9068381,15640473,16774758
202010,103,孟加拉国,35,福建省,37252673,7385808,53182245
202010,103,孟加拉国,36,江西省,5027202,623483,7469441
202010,103,孟加拉国,37,山东省,125109063,11377829,166513463
202010,103,孟加拉国,41,河南省,8745094,7501179543,15045109
