数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202204,101,阿富汗,11,北京市,13,16,3872
202204,101,阿富汗,12,天津市,17400,0,104713
202204,101,阿富汗,21,辽宁省,0,2,37
202204,101,阿富汗,31,上海市,7318,6,4831
202204,101,阿富汗,32,江苏省,112000,0,67400
202204,101,阿富汗,33,浙江省,102090,0,316479
202204,101,阿富汗,35,福建省,5,4,971
202204,101,阿富汗,37,山东省,333452,0,192843
202204,101,阿富汗,44,广东省,506841,2,248217
202204,101,阿富汗,51,四川省,17002,0,771
202204,102,巴林,11,北京市,91,13,2868
202204,102,巴林,12,天津市,152535,131179,250943
202204,102,巴林,13,河北省,279,0,2936
202204,102,巴林,21,辽宁省,1,1,113
202204,102,巴林,31,上海市,1019788,1148252,979498
202204,102,巴林,32,江苏省,22754,0,50631
202204,102,巴林,37,山东省,0,0,20
202204,102,巴林,44,广东省,2309,124,43500
202204,102,巴林,50,重庆市,20,0,354
202204,102,巴林,51,四川省,383,0,1789
202204,102,巴林,52,贵州省,10879368,0,4877481
202204,103,孟加拉国,11,北京市,4163187,415780,7423275
202204,103,孟加拉国,12,天津市,28203,1097,107832
202204,103,孟加拉国,13,河北省,679225,390,2939424
202204,103,孟加拉国,21,辽宁省,1321076,25199,1731943
202204,103,孟加拉国,22,吉林省,101,78,3447
202204,103,孟加拉国,23,黑龙江省,67,0,3343
202204,103,孟加拉国,31,上海市,3385557,575135,19990026
202204,103,孟加拉国,32,江苏省,2176532,57542,5700233
202204,103,孟加拉国,33,浙江省,5484622,112661,8952892
202204,103,孟加拉国,34,安徽省,244550,5,440839
202204,103,孟加拉国,35,福建省,857047,32761,1088935
202204,103,孟加拉国,36,江西省,233436,0,358574
202204,103,孟加拉国,37,山东省,1288181,56745,3293699
202204,103,孟加拉国,41,河南省,494303,848,4809715
202204,103,孟加拉国,42,湖北省,271099,26489,359849
202204,103,孟加拉国,43,湖南省,2117145,96,2379129
202204,103,孟加拉国,44,广东省,3017786,2441257,13299688
202204,103,孟加拉国,45,广西壮族自治区,323151,6,508421
202204,103,孟加拉国,46,海南省,1816,727,104065
202204,103,孟加拉国,50,重庆市,299,52,9422
202204,103,孟加拉国,51,四川省,1112953,54591,1645125
202204,103,孟加拉国,53,云南省,12102,0,44417
202204,103,孟加拉国,61,陕西省,217177,9,220051
202204,103,孟加拉国,65,新疆维吾尔自治区,115744,0,602676
202204,104,不丹,11,北京市,9,3,355
202204,104,不丹,37,山东省,4,0,570
202204,104,不丹,44,广东省,4,0,133
202204,105,文莱,11,北京市,63994138,0,39155909
202204,105,文莱,12,天津市,17411,0,133058
202204,105,文莱,31,上海市,646,1057630,95907
202204,105,文莱,32,江苏省,5793345,0,6841636
202204,105,文莱,33,浙江省,98697850,0,106587194
202204,105,文莱,37,山东省,428567,0,181758
202204,105,文莱,44,广东省,35650908,0,42934323
202204,105,文莱,46,海南省,38557850,0,46904960
202204,105,文莱,51,四川省,6239,0,36533
202204,106,缅甸,11,北京市,13009154,6363,19021323
202204,106,缅甸,12,天津市,5025927,2,5228804
202204,106,缅甸,13,河北省,18812479,0,16713126
202204,106,缅甸,21,辽宁省,7773556,18,6352378
202204,106,缅甸,22,吉林省,747500,0,704573
202204,106,缅甸,31,上海市,5605191,122502,8508257
202204,106,缅甸,32,江苏省,3281318,45035,4575869
202204,106,缅甸,33,浙江省,5746060,2936,13108446
202204,106,缅甸,34,安徽省,26169060,8886,26891925
202204,106,缅甸,35,福建省,9283570,37648,5459551
202204,106,缅甸,36,江西省,1777522,2333,3528390
202204,106,缅甸,37,山东省,51381842,27867,75716528
202204,106,缅甸,41,河南省,6544107,18,20650966
202204,106,缅甸,42,湖北省,362023,19,136901
202204,106,缅甸,43,湖南省,1241116,0,6194813
202204,106,缅甸,44,广东省,56551234,7543436,246720491
202204,106,缅甸,45,广西壮族自治区,15506032,0,10177291
202204,106,缅甸,46,海南省,1006321,93,1675043
202204,106,缅甸,50,重庆市,520715,0,1391045
202204,106,缅甸,51,四川省,1097852,257,776320
202204,106,缅甸,53,云南省,920562316,9240,410084641
202204,106,缅甸,61,陕西省,9957565,16,8304616
202204,106,缅甸,62,甘肃省,375000,0,303982
202204,106,缅甸,65,新疆维吾尔自治区,1029114,361,3504199
202204,107,柬埔寨,11,北京市,30404593,24497,24628093
202204,107,柬埔寨,12,天津市,9807540,2560,9030029
202204,107,柬埔寨,13,河北省,1890062,70867,2904332
