数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202105,101,阿富汗,11,北京市,7532,3083,82525
202105,101,阿富汗,12,天津市,54002,1,70697
202105,101,阿富汗,13,河北省,192121,187997,975857
202105,101,阿富汗,14,山西省,3300,0,2486
202105,101,阿富汗,15,内蒙古自治区,22000,0,29040
202105,101,阿富汗,21,辽宁省,424924,7470,936947
202105,101,阿富汗,31,上海市,41221,30263,224039
202105,101,阿富汗,32,江苏省,4094898,1369545,8041124
202105,101,阿富汗,33,浙江省,16173382,4468044,23418740
202105,101,阿富汗,34,安徽省,181547,1824749,539370
202105,101,阿富汗,35,福建省,238862,79170,420139
202105,101,阿富汗,36,江西省,18282,22429,74754
202105,101,阿富汗,37,山东省,3742109,2122888,6240936
202105,101,阿富汗,41,河南省,118896,78903,560512
202105,101,阿富汗,42,湖北省,183560,500068,708525
202105,101,阿富汗,43,湖南省,106404,700001,194897
202105,101,阿富汗,44,广东省,676077,934083,5806298
202105,101,阿富汗,45,广西壮族自治区,3575,0,6138
202105,101,阿富汗,50,重庆市,115302,40440,137108
202105,101,阿富汗,51,四川省,227538,3521,314944
202105,101,阿富汗,53,云南省,75238,28321,98234
202105,101,阿富汗,65,新疆维吾尔自治区,331676,138008,2087816
202105,102,巴林,11,北京市,40885,89776,5651865
202105,102,巴林,12,天津市,729427,87454,1484162
202105,102,巴林,13,河北省,1445427,4958288,2960790
202105,102,巴林,14,山西省,1,2,164
202105,102,巴林,15,内蒙古自治区,15000,0,43070
202105,102,巴林,21,辽宁省,247236,83339,1175377
202105,102,巴林,22,吉林省,20004,2,15555
202105,102,巴林,23,黑龙江省,182320,6528,430935
202105,102,巴林,31,上海市,917800,683994,4494193
202105,102,巴林,32,江苏省,8015840,2590641,14543934
202105,102,巴林,33,浙江省,4058468,6881454,12213565
202105,102,巴林,34,安徽省,454776,4260558,2663783
202105,102,巴林,35,福建省,1375953,1478736,4286595
202105,102,巴林,36,江西省,463461,786801,2609510
202105,102,巴林,37,山东省,4890974,1424961,7048383
202105,102,巴林,41,河南省,795471,45091,2210267
202105,102,巴林,42,湖北省,349984,289987,602460
202105,102,巴林,43,湖南省,2622500,885339,4125350
202105,102,巴林,44,广东省,5057482,4377408,18670696
202105,102,巴林,45,广西壮族自治区,134543,23400,619650
202105,102,巴林,46,海南省,45064,600,46089
202105,102,巴林,50,重庆市,133957,48913,861063
202105,102,巴林,51,四川省,128029,29833,853931
202105,102,巴林,52,贵州省,0,18,105
202105,102,巴林,53,云南省,9679,8100,615159
202105,102,巴林,61,陕西省,23583,2269,76086
202105,102,巴林,65,新疆维吾尔自治区,60267,0,160815
202105,103,孟加拉国,11,北京市,334182062,351041461,238973549
202105,103,孟加拉国,12,天津市,20670464,3528945,33609711
202105,103,孟加拉国,13,河北省,16849642,2617805,25342024
202105,103,孟加拉国,14,山西省,2727704,634037,4909270
202105,103,孟加拉国,15,内蒙古自治区,10850733,0,9017009
202105,103,孟加拉国,21,辽宁省,5828981,243120,8396665
202105,103,孟加拉国,22,吉林省,181886,144,594218
202105,103,孟加拉国,23,黑龙江省,366045,42624,1212975
202105,103,孟加拉国,31,上海市,63393373,7792717,92666564
202105,103,孟加拉国,32,江苏省,246561197,46402956,400885253
202105,103,孟加拉国,33,浙江省,248882052,66319910,403204451
202105,103,孟加拉国,34,安徽省,9494460,30567015,24241773
202105,103,孟加拉国,35,福建省,46916798,15340376,69529547
202105,103,孟加拉国,36,江西省,16678965,1881544,22267810
202105,103,孟加拉国,37,山东省,60596990,7805565,105094362
202105,103,孟加拉国,41,河南省,5122340,787968,11808722
202105,103,孟加拉国,42,湖北省,16227912,4591161,21009528
202105,103,孟加拉国,43,湖南省,10552070,1961344,21775631
202105,103,孟加拉国,44,广东省,181613424,41917840,319931876
202105,103,孟加拉国,45,广西壮族自治区,15040032,677626,14708548
202105,103,孟加拉国,46,海南省,4859863,60,4360554
202105,103,孟加拉国,50,重庆市,1699426,1085772,13702113
202105,103,孟加拉国,51,四川省,14939770,2284789,14794438
202105,103,孟加拉国,52,贵州省,1131977,2705,1251383
202105,103,孟加拉国,53,云南省,2821002,95695,3437594
202105,103,孟加拉国,61,陕西省,2926619,470820,3591536
202105,103,孟加拉国,62,甘肃省,1141399,2,1559760
202105,103,孟加拉国,63,青海省,21155,0,56022
202105,103,孟加拉国,64,宁夏回族自治区,60260,0,617227
202105,103,孟加拉国,65,新疆维吾尔自治区,5122860,158136,21743217
202105,104,不丹,11,北京市,1760,147,11100
202105,104,不丹,12,天津市,0,1,5
202105,104,不丹,13,河北省,2,6,35
202105,104,不丹,14,山西省,0,1,5
202105,104,不丹,21,辽宁省,0,1,5
202105,104,不丹,31,上海市,1733,1177,22795
202105,104,不丹,32,江苏省,9289,24185,282037
202105,104,不丹,33,浙江省,26831,5329,71733
202105,104,不丹,34,安徽省,87,414,5241
202105,104,不丹,35,福建省,6785,658,24679
202105,104,不丹,36,江西省,128,280,1699
202105,104,不丹,37,山东省,388,230,5293
202105,104,不丹,41,河南省,185,1472,45990
202105,104,不丹,42,湖北省,13618,40707,134389
202105,104,不丹,43,湖南省,55428,330948,238250
202105,104,不丹,44,广东省,104002,1533,41761
202105,104,不丹,50,重庆市,5454,1590,7886
202105,104,不丹,51,四川省,46,2549,8199
202105,104,不丹,52,贵州省,0,1,5
202105,104,不丹,53,云南省,82830,32400,6736061
202105,105,文莱,11,北京市,36006048,49974261,22186504
202105,105,文莱,12,天津市,522410,76549,858863
202105,105,文莱,13,河北省,581550,50954,1355120
202105,105,文莱,14,山西省,91480,10485,237724
202105,105,文莱,21,辽宁省,27919,29,44801
202105,105,文莱,22,吉林省,1,0,37
202105,105,文莱,23,黑龙江省,34729,13580,164229
202105,105,文莱,31,上海市,598236,292491,1583403
202105,105,文莱,32,江苏省,1409951,218344,3940782
202105,105,文莱,33,浙江省,1322076,648498,5457502
202105,105,文莱,34,安徽省,73001,25453,750311
202105,105,文莱,35,福建省,206415,88323,907214
202105,105,文莱,36,江西省,208922,56712,1502182
202105,105,文莱,37,山东省,2998222,177520,4019185
202105,105,文莱,41,河南省,57308,13835,599246
202105,105,文莱,42,湖北省,258144,22056,460921
202105,105,文莱,43,湖南省,945261,92123,2149418
202105,105,文莱,44,广东省,4496403,1080967,18839339
202105,105,文莱,45,广西壮族自治区,2669,30,14565
202105,105,文莱,50,重庆市,3630,15784,155808
202105,105,文莱,51,四川省,21172,40549,681948
202105,105,文莱,53,云南省,51250,6295,37493
202105,105,文莱,61,陕西省,30681,3400,82539
