数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202106,101,阿富汗,11,北京市,733600,3242496,11700495
202106,101,阿富汗,12,天津市,141600,1,116619
202106,101,阿富汗,13,河北省,142023,310119,1201587
202106,101,阿富汗,15,内蒙古自治区,1064000,0,1019419
202106,101,阿富汗,21,辽宁省,280223,782906,4683950
202106,101,阿富汗,22,吉林省,0,1,6
202106,101,阿富汗,23,黑龙江省,155,2,460
202106,101,阿富汗,31,上海市,150069,159696,426951
202106,101,阿富汗,32,江苏省,2609478,1029833,4572301
202106,101,阿富汗,33,浙江省,23231947,3866957,17312399
202106,101,阿富汗,34,安徽省,116784,12350,269845
202106,101,阿富汗,35,福建省,62099,23000,323030
202106,101,阿富汗,36,江西省,29585,39413,192451
202106,101,阿富汗,37,山东省,3285383,348195,6598837
202106,101,阿富汗,41,河南省,32242,56100,447969
202106,101,阿富汗,42,湖北省,132448,2347139,379199
202106,101,阿富汗,43,湖南省,560635,41717,855947
202106,101,阿富汗,44,广东省,723631,1253908,6984098
202106,101,阿富汗,45,广西壮族自治区,13214,43885,269114
202106,101,阿富汗,50,重庆市,1129,43339,300462
202106,101,阿富汗,51,四川省,20023,2581,125131
202106,101,阿富汗,52,贵州省,0,3,18
202106,101,阿富汗,53,云南省,27795,0,13567
202106,101,阿富汗,61,陕西省,43842,5691,118637
202106,101,阿富汗,65,新疆维吾尔自治区,128850,28776,462647
202106,102,巴林,11,北京市,136795,55302,862263
202106,102,巴林,12,天津市,266536,163758,3254295
202106,102,巴林,13,河北省,7142522,5029611,6637281
202106,102,巴林,14,山西省,225920,29299,1034330
202106,102,巴林,15,内蒙古自治区,65040,0,75709
202106,102,巴林,21,辽宁省,213048,14450,617943
202106,102,巴林,22,吉林省,20002,5,15503
202106,102,巴林,23,黑龙江省,21589705,28000,5799930
202106,102,巴林,31,上海市,1368853,14432305,5860120
202106,102,巴林,32,江苏省,3742845,2008963,10583113
202106,102,巴林,33,浙江省,4872474,8525282,15610219
202106,102,巴林,34,安徽省,696414,1051901,2424629
202106,102,巴林,35,福建省,786794,398794,3658618
202106,102,巴林,36,江西省,1236108,928083,3740760
202106,102,巴林,37,山东省,4912516,13434965,11429098
