数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,美元
202402,101,阿富汗,11,北京市,"1,231"
202402,101,阿富汗,12,天津市,"18,143"
202402,101,阿富汗,31,上海市,918
202402,101,阿富汗,32,江苏省,"14,042"
202402,101,阿富汗,33,浙江省,"19,558"
202402,101,阿富汗,37,山东省,"683,523"
202402,101,阿富汗,44,广东省,"3,080"
202402,101,阿富汗,51,四川省,34
202402,102,巴林,11,北京市,629
202402,102,巴林,31,上海市,"11,703"
202402,102,巴林,32,江苏省,"2,788,310"
202402,102,巴林,33,浙江省,"184,161"
202402,102,巴林,37,山东省,"3,265"
202402,102,巴林,41,河南省,"1,288,347"
202402,102,巴林,44,广东省,"1,432,248"
202402,102,巴林,46,海南省,"50,053"
202402,102,巴林,50,重庆市,886
202402,102,巴林,51,四川省,85
202402,103,孟加拉国,11,北京市,"1,108,910"
202402,103,孟加拉国,12,天津市,"437,400"
202402,103,孟加拉国,13,河北省,"330,756"
202402,103,孟加拉国,21,辽宁省,"871,573"
202402,103,孟加拉国,31,上海市,"26,600,224"
202402,103,孟加拉国,32,江苏省,"4,068,231"
202402,103,孟加拉国,33,浙江省,"9,487,581"
202402,103,孟加拉国,34,安徽省,"651,083"
202402,103,孟加拉国,35,福建省,"1,042,433"
202402,103,孟加拉国,36,江西省,"728,063"
202402,103,孟加拉国,37,山东省,"3,043,541"
202402,103,孟加拉国,41,河南省,"10,842,426"
202402,103,孟加拉国,42,湖北省,"223,755"
202402,103,孟加拉国,43,湖南省,"3,187,659"
202402,103,孟加拉国,44,广东省,"8,886,971"
202402,103,孟加拉国,45,广西壮族自治区,"1,455,350"
202402,103,孟加拉国,46,海南省,"86,611"
202402,103,孟加拉国,50,重庆市,"4,038"
202402,103,孟加拉国,51,四川省,"1,201,360"
202402,103,孟加拉国,53,云南省,"34,584"
202402,103,孟加拉国,64,宁夏回族自治区,"72,600"
202402,103,孟加拉国,65,新疆维吾尔自治区,49
202402,105,文莱,11,北京市,"56,067"
202402,105,文莱,12,天津市,"35,123,490"
202402,105,文莱,31,上海市,"26,174,637"
202402,105,文莱,32,江苏省,"27,657,152"
202402,105,文莱,33,浙江省,"86,685,389"
202402,105,文莱,44,广东省,"197,215"
202402,105,文莱,46,海南省,"66,026,945"
202402,105,文莱,61,陕西省,52
202402,106,缅甸,11,北京市,"6,099,500"
202402,106,缅甸,12,天津市,"3,279,715"
202402,106,缅甸,13,河北省,"288,120"
202402,106,缅甸,21,辽宁省,"1,584,061"
202402,106,缅甸,23,黑龙江省,"307,475"
