数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,美元
202504,101,阿富汗,11,北京市,649702
202504,101,阿富汗,12,天津市,9301
202504,101,阿富汗,13,河北省,65
202504,101,阿富汗,31,上海市,73273
202504,101,阿富汗,32,江苏省,524
202504,101,阿富汗,33,浙江省,121135
202504,101,阿富汗,34,安徽省,17014
202504,101,阿富汗,37,山东省,222371
202504,101,阿富汗,41,河南省,42
202504,101,阿富汗,42,湖北省,360
202504,101,阿富汗,43,湖南省,113421
202504,101,阿富汗,44,广东省,108965
202504,102,巴林,11,北京市,1986
202504,102,巴林,13,河北省,239
202504,102,巴林,31,上海市,80775
202504,102,巴林,32,江苏省,47118
202504,102,巴林,33,浙江省,905374
202504,102,巴林,35,福建省,66
202504,102,巴林,37,山东省,36877669
202504,102,巴林,42,湖北省,6378
202504,102,巴林,44,广东省,32683
202504,102,巴林,51,四川省,10120
202504,103,孟加拉国,11,北京市,1379360
202504,103,孟加拉国,12,天津市,2140868
202504,103,孟加拉国,13,河北省,1753853
202504,103,孟加拉国,21,辽宁省,1634300
202504,103,孟加拉国,31,上海市,38767652
202504,103,孟加拉国,32,江苏省,3805994
202504,103,孟加拉国,33,浙江省,12517150
202504,103,孟加拉国,34,安徽省,290461
202504,103,孟加拉国,35,福建省,1647985
202504,103,孟加拉国,36,江西省,553998
202504,103,孟加拉国,37,山东省,3053608
202504,103,孟加拉国,41,河南省,7199137
202504,103,孟加拉国,42,湖北省,951909
202504,103,孟加拉国,43,湖南省,3970021
202504,103,孟加拉国,44,广东省,9496763
202504,103,孟加拉国,45,广西壮族自治区,959092
202504,103,孟加拉国,46,海南省,222491
202504,103,孟加拉国,50,重庆市,317
202504,103,孟加拉国,51,四川省,1885552
202504,103,孟加拉国,52,贵州省,102474
202504,103,孟加拉国,53,云南省,836719
202504,103,孟加拉国,61,陕西省,162885
202504,103,孟加拉国,65,新疆维吾尔自治区,215
202504,104,不丹,11,北京市,172
202504,104,不丹,44,广东省,911
202504,104,不丹,51,四川省,360
202504,105,文莱,11,北京市,5613
202504,105,文莱,13,河北省,281
202504,105,文莱,31,上海市,13590732
202504,105,文莱,32,江苏省,23838104
202504,105,文莱,33,浙江省,61933456
202504,105,文莱,35,福建省,5064134
202504,105,文莱,37,山东省,31
202504,105,文莱,44,广东省,13657803
202504,106,缅甸,11,北京市,31793657
202504,106,缅甸,12,天津市,682724
202504,106,缅甸,13,河北省,4592757
202504,106,缅甸,15,内蒙古自治区,1010721
202504,106,缅甸,21,辽宁省,3015438
202504,106,缅甸,31,上海市,13329942
202504,106,缅甸,32,江苏省,2353593
202504,106,缅甸,33,浙江省,13636405
202504,106,缅甸,34,安徽省,8849641
202504,106,缅甸,35,福建省,13698546
202504,106,缅甸,36,江西省,2775809
202504,106,缅甸,37,山东省,62111043
202504,106,缅甸,41,河南省,47403826
202504,106,缅甸,42,湖北省,1916659
202504,106,缅甸,43,湖南省,6461979
202504,106,缅甸,44,广东省,34527628
202504,106,缅甸,45,广西壮族自治区,7319138
202504,106,缅甸,46,海南省,4909825
202504,106,缅甸,50,重庆市,1384685
202504,106,缅甸,51,四川省,600550
202504,106,缅甸,52,贵州省,31803
202504,106,缅甸,53,云南省,420311430
202504,106,缅甸,61,陕西省,818963
202504,106,缅甸,62,甘肃省,631119
202504,107,柬埔寨,11,北京市,33602917
202504,107,柬埔寨,12,天津市,5521929
202504,107,柬埔寨,13,河北省,3938168
202504,107,柬埔寨,14,山西省,514752
202504,107,柬埔寨,21,辽宁省,6026486
202504,107,柬埔寨,22,吉林省,253370
202504,107,柬埔寨,31,上海市,61300764
202504,107,柬埔寨,32,江苏省,14650982
202504,107,柬埔寨,33,浙江省,13294044
202504,107,柬埔寨,34,安徽省,3188185
202504,107,柬埔寨,35,福建省,16188861
202504,107,柬埔寨,36,江西省,1998152
202504,107,柬埔寨,37,山东省,4244596
202504,107,柬埔寨,41,河南省,5997403
202504,107,柬埔寨,42,湖北省,783469
202504,107,柬埔寨,43,湖南省,5177374
202504,107,柬埔寨,44,广东省,36236569
202504,107,柬埔寨,45,广西壮族自治区,4469575
202504,107,柬埔寨,46,海南省,395648
202504,107,柬埔寨,50,重庆市,1627639
202504,107,柬埔寨,51,四川省,382001
202504,107,柬埔寨,53,云南省,14311
202504,107,柬埔寨,61,陕西省,44226
202504,107,柬埔寨,62,甘肃省,273797
202504,107,柬埔寨,65,新疆维吾尔自治区,167
202504,108,塞浦路斯,11,北京市,408881
202504,108,塞浦路斯,12,天津市,49798
202504,108,塞浦路斯,21,辽宁省,17082
202504,108,塞浦路斯,31,上海市,404722
202504,108,塞浦路斯,32,江苏省,16081
202504,108,塞浦路斯,33,浙江省,165064
202504,108,塞浦路斯,35,福建省,18691
202504,108,塞浦路斯,37,山东省,13001
202504,108,塞浦路斯,42,湖北省,282
202504,108,塞浦路斯,44,广东省,91066
202504,108,塞浦路斯,45,广西壮族自治区,30
202504,108,塞浦路斯,51,四川省,105
202504,109,朝鲜,11,北京市,2566
202504,109,朝鲜,12,天津市,8220
202504,109,朝鲜,21,辽宁省,14739170
202504,109,朝鲜,22,吉林省,11022465
202504,109,朝鲜,31,上海市,25
202504,109,朝鲜,32,江苏省,48150
202504,109,朝鲜,33,浙江省,36660
202504,109,朝鲜,37,山东省,8153585
202504,109,朝鲜,43,湖南省,107129
202504,109,朝鲜,44,广东省,946574
202504,109,朝鲜,46,海南省,661727
202504,110,中国香港,11,北京市,1244805249
202504,110,中国香港,12,天津市,2292990
202504,110,中国香港,13,河北省,1162436
202504,110,中国香港,15,内蒙古自治区,21622331
202504,110,中国香港,21,辽宁省,5583560
202504,110,中国香港,22,吉林省,11588
202504,110,中国香港,31,上海市,331467796
202504,110,中国香港,32,江苏省,3176011
202504,110,中国香港,33,浙江省,37205010
202504,110,中国香港,34,安徽省,2055213
202504,110,中国香港,35,福建省,110080459
202504,110,中国香港,36,江西省,6214033
202504,110,中国香港,37,山东省,14978843
202504,110,中国香港,41,河南省,28182746
202504,110,中国香港,42,湖北省,5785205
202504,110,中国香港,43,湖南省,116864931
202504,110,中国香港,44,广东省,918601865
202504,110,中国香港,45,广西壮族自治区,208794
202504,110,中国香港,46,海南省,30021073
202504,110,中国香港,50,重庆市,1169277
202504,110,中国香港,51,四川省,301251
202504,110,中国香港,52,贵州省,88835
202504,110,中国香港,54,西藏自治区,8575
202504,110,中国香港,61,陕西省,579873
202504,110,中国香港,62,甘肃省,3943
202504,110,中国香港,64,宁夏回族自治区,6477223
202504,111,印度,11,北京市,100338152
202504,111,印度,12,天津市,47913967
202504,111,印度,13,河北省,46151526
202504,111,印度,14,山西省,11719646
202504,111,印度,15,内蒙古自治区,10055639
202504,111,印度,21,辽宁省,51400754
202504,111,印度,22,吉林省,1729282
202504,111,印度,23,黑龙江省,187947
202504,111,印度,31,上海市,221233188
202504,111,印度,32,江苏省,176792411
202504,111,印度,33,浙江省,204921905
202504,111,印度,34,安徽省,25281757
202504,111,印度,35,福建省,130999003
202504,111,印度,36,江西省,4528853
202504,111,印度,37,山东省,198304498
202504,111,印度,41,河南省,101834519
202504,111,印度,42,湖北省,33676056
202504,111,印度,43,湖南省,18918628
202504,111,印度,44,广东省,248822902
202504,111,印度,45,广西壮族自治区,18767128
202504,111,印度,46,海南省,16469815
202504,111,印度,50,重庆市,6404803
202504,111,印度,51,四川省,16711210
202504,111,印度,52,贵州省,2659723
202504,111,印度,53,云南省,29384120
202504,111,印度,54,西藏自治区,321486
202504,111,印度,61,陕西省,3315538
202504,111,印度,62,甘肃省,326502
202504,111,印度,63,青海省,1799951
202504,111,印度,64,宁夏回族自治区,971656
202504,111,印度,65,新疆维吾尔自治区,235572
202504,112,印度尼西亚,11,北京市,208863429
202504,112,印度尼西亚,12,天津市,100228121
202504,112,印度尼西亚,13,河北省,63899850
202504,112,印度尼西亚,14,山西省,223868153
202504,112,印度尼西亚,15,内蒙古自治区,87221255
202504,112,印度尼西亚,21,辽宁省,23796168
202504,112,印度尼西亚,22,吉林省,9784034
202504,112,印度尼西亚,23,黑龙江省,47885
202504,112,印度尼西亚,31,上海市,590946524
202504,112,印度尼西亚,32,江苏省,550746682
202504,112,印度尼西亚,33,浙江省,1059090650
202504,112,印度尼西亚,34,安徽省,63168942
202504,112,印度尼西亚,35,福建省,866992039
202504,112,印度尼西亚,36,江西省,69997416
202504,112,印度尼西亚,37,山东省,371554290
202504,112,印度尼西亚,41,河南省,21367545
202504,112,印度尼西亚,42,湖北省,222352032
202504,112,印度尼西亚,43,湖南省,103653785
202504,112,印度尼西亚,44,广东省,562566117
202504,112,印度尼西亚,45,广西壮族自治区,354501954
202504,112,印度尼西亚,46,海南省,76304369
202504,112,印度尼西亚,50,重庆市,13751099
202504,112,印度尼西亚,51,四川省,17715723
202504,112,印度尼西亚,52,贵州省,20414319
202504,112,印度尼西亚,53,云南省,46729151
202504,112,印度尼西亚,61,陕西省,30853727
202504,112,印度尼西亚,62,甘肃省,25168023
202504,112,印度尼西亚,64,宁夏回族自治区,1045428
202504,112,印度尼西亚,65,新疆维吾尔自治区,85643726
202504,113,伊朗,11,北京市,48595
202504,113,伊朗,12,天津市,8905103
202504,113,伊朗,13,河北省,29435
202504,113,伊朗,21,辽宁省,131894
202504,113,伊朗,31,上海市,60504092
202504,113,伊朗,32,江苏省,17342499
202504,113,伊朗,33,浙江省,19857392
202504,113,伊朗,34,安徽省,40836504
202504,113,伊朗,35,福建省,8412131
202504,113,伊朗,37,山东省,14455746
202504,113,伊朗,41,河南省,262614
202504,113,伊朗,42,湖北省,14394
202504,113,伊朗,44,广东省,11742867
202504,113,伊朗,45,广西壮族自治区,39117
202504,113,伊朗,46,海南省,47445759
202504,113,伊朗,50,重庆市,68
202504,113,伊朗,51,四川省,463369
202504,113,伊朗,53,云南省,436316
202504,113,伊朗,61,陕西省,33180
202504,114,伊拉克,11,北京市,1884788767
202504,114,伊拉克,21,辽宁省,20169520
202504,114,伊拉克,31,上海市,2240
202504,114,伊拉克,32,江苏省,233465554
202504,114,伊拉克,33,浙江省,191136320
202504,114,伊拉克,34,安徽省,61
202504,114,伊拉克,35,福建省,223013139
202504,114,伊拉克,37,山东省,55
202504,114,伊拉克,42,湖北省,356994
202504,114,伊拉克,44,广东省,4767
202504,115,以色列,11,北京市,57370577
202504,115,以色列,12,天津市,17386930
202504,115,以色列,13,河北省,710622
202504,115,以色列,21,辽宁省,1331824
202504,115,以色列,22,吉林省,949606
202504,115,以色列,23,黑龙江省,376
202504,115,以色列,31,上海市,160378144
202504,115,以色列,32,江苏省,67444048
202504,115,以色列,33,浙江省,19320545
202504,115,以色列,34,安徽省,24531351
202504,115,以色列,35,福建省,31443725
