数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,美元
202401,101,阿富汗,11,北京市,"486,835"
202401,101,阿富汗,12,天津市,"197,349"
202401,101,阿富汗,13,河北省,"5,369,482"
202401,101,阿富汗,15,内蒙古自治区,"467,125"
202401,101,阿富汗,21,辽宁省,"7,720,631"
202401,101,阿富汗,31,上海市,"2,349,355"
202401,101,阿富汗,32,江苏省,"12,627,651"
202401,101,阿富汗,33,浙江省,"81,809,749"
202401,101,阿富汗,34,安徽省,"4,122,887"
202401,101,阿富汗,35,福建省,"4,740,466"
202401,101,阿富汗,36,江西省,"625,464"
202401,101,阿富汗,37,山东省,"7,289,594"
202401,101,阿富汗,41,河南省,"97,340"
202401,101,阿富汗,42,湖北省,"944,528"
202401,101,阿富汗,43,湖南省,"1,428,347"
202401,101,阿富汗,44,广东省,"13,153,584"
202401,101,阿富汗,50,重庆市,"599,885"
202401,101,阿富汗,51,四川省,"977,739"
202401,101,阿富汗,61,陕西省,"1,900,736"
202401,101,阿富汗,62,甘肃省,"164,615"
202401,101,阿富汗,65,新疆维吾尔自治区,"632,939"
202401,102,巴林,11,北京市,"993,913"
202401,102,巴林,12,天津市,"5,502,305"
202401,102,巴林,13,河北省,"8,693,421"
202401,102,巴林,14,山西省,"39,272"
202401,102,巴林,15,内蒙古自治区,"542,777"
202401,102,巴林,21,辽宁省,"1,347,761"
202401,102,巴林,22,吉林省,"826,400"
202401,102,巴林,23,黑龙江省,"189,120"
202401,102,巴林,31,上海市,"3,216,019"
202401,102,巴林,32,江苏省,"8,535,965"
202401,102,巴林,33,浙江省,"28,486,062"
202401,102,巴林,34,安徽省,"2,890,829"
202401,102,巴林,35,福建省,"2,964,313"
202401,102,巴林,36,江西省,"2,957,114"
202401,102,巴林,37,山东省,"15,003,632"
202401,102,巴林,41,河南省,"1,928,834"
202401,102,巴林,42,湖北省,"2,067,540"
202401,102,巴林,43,湖南省,"2,897,045"
202401,102,巴林,44,广东省,"26,662,381"
202401,102,巴林,45,广西壮族自治区,"1,686,565"
202401,102,巴林,46,海南省,"268,541"
202401,102,巴林,50,重庆市,"2,687,408"
202401,102,巴林,51,四川省,"2,929,756"
202401,102,巴林,52,贵州省,"667,165"
202401,102,巴林,53,云南省,"42,002"
202401,102,巴林,61,陕西省,"155,671"
202401,102,巴林,64,宁夏回族自治区,"143,956"
202401,102,巴林,65,新疆维吾尔自治区,"782,219"
202401,103,孟加拉国,11,北京市,"110,777,433"
202401,103,孟加拉国,12,天津市,"12,586,009"
202401,103,孟加拉国,13,河北省,"36,672,122"
202401,103,孟加拉国,14,山西省,"7,010,714"
202401,103,孟加拉国,15,内蒙古自治区,"1,481,189"
202401,103,孟加拉国,21,辽宁省,"6,517,622"
202401,103,孟加拉国,22,吉林省,"2,692,520"
202401,103,孟加拉国,23,黑龙江省,"2,983,002"
202401,103,孟加拉国,31,上海市,"133,838,340"
202401,103,孟加拉国,32,江苏省,"425,300,343"
202401,103,孟加拉国,33,浙江省,"483,021,163"
202401,103,孟加拉国,34,安徽省,"32,068,042"
202401,103,孟加拉国,35,福建省,"122,643,736"
202401,103,孟加拉国,36,江西省,"17,078,194"
202401,103,孟加拉国,37,山东省,"137,847,268"
202401,103,孟加拉国,41,河南省,"11,605,697"
202401,103,孟加拉国,42,湖北省,"33,636,578"
202401,103,孟加拉国,43,湖南省,"32,317,153"
202401,103,孟加拉国,44,广东省,"429,720,586"
202401,103,孟加拉国,45,广西壮族自治区,"13,130,961"
202401,103,孟加拉国,46,海南省,"465,915"
202401,103,孟加拉国,50,重庆市,"16,528,401"
202401,103,孟加拉国,51,四川省,"48,337,094"
202401,103,孟加拉国,52,贵州省,"1,688,274"
