数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,美元
202406,101,阿富汗,12,天津市,"293,487"
202406,101,阿富汗,13,河北省,"6,234,128"
202406,101,阿富汗,14,山西省,"10,610"
202406,101,阿富汗,15,内蒙古自治区,"848,062"
202406,101,阿富汗,21,辽宁省,"6,760,697"
202406,101,阿富汗,22,吉林省,"50,115"
202406,101,阿富汗,23,黑龙江省,"153,961"
202406,101,阿富汗,31,上海市,"3,276,330"
202406,101,阿富汗,32,江苏省,"8,144,789"
202406,101,阿富汗,33,浙江省,"69,377,430"
202406,101,阿富汗,34,安徽省,"1,846,621"
202406,101,阿富汗,35,福建省,"890,180"
202406,101,阿富汗,36,江西省,"433,788"
202406,101,阿富汗,37,山东省,"13,735,047"
202406,101,阿富汗,41,河南省,"297,102"
202406,101,阿富汗,42,湖北省,"206,627"
202406,101,阿富汗,43,湖南省,"56,833"
202406,101,阿富汗,44,广东省,"16,628,206"
202406,101,阿富汗,45,广西壮族自治区,"533,865"
202406,101,阿富汗,50,重庆市,"971,243"
202406,101,阿富汗,51,四川省,"151,643"
202406,101,阿富汗,61,陕西省,"662,313"
202406,101,阿富汗,65,新疆维吾尔自治区,"3,389,016"
202406,102,巴林,11,北京市,"1,119,891"
202406,102,巴林,12,天津市,"3,567,679"
202406,102,巴林,13,河北省,"4,747,901"
202406,102,巴林,14,山西省,"62,062"
202406,102,巴林,15,内蒙古自治区,"119,265"
202406,102,巴林,21,辽宁省,"1,095,188"
202406,102,巴林,22,吉林省,"63,363"
202406,102,巴林,23,黑龙江省,"417,300"
202406,102,巴林,31,上海市,"5,004,150"
202406,102,巴林,32,江苏省,"10,170,123"
202406,102,巴林,33,浙江省,"16,586,079"
202406,102,巴林,34,安徽省,"2,693,176"
202406,102,巴林,35,福建省,"2,445,802"
202406,102,巴林,36,江西省,"1,754,094"
202406,102,巴林,37,山东省,"22,789,714"
202406,102,巴林,41,河南省,"5,481,344"
202406,102,巴林,42,湖北省,"572,310"
202406,102,巴林,43,湖南省,"349,287"
202406,102,巴林,44,广东省,"31,425,103"
202406,102,巴林,45,广西壮族自治区,"429,023"
202406,102,巴林,46,海南省,"197,942"
202406,102,巴林,50,重庆市,"2,381,181"
202406,102,巴林,51,四川省,"597,343"
202406,102,巴林,61,陕西省,"150,367"
202406,102,巴林,64,宁夏回族自治区,"126,161"
202406,102,巴林,65,新疆维吾尔自治区,"427,360"
202406,103,孟加拉国,11,北京市,"176,824,397"
202406,103,孟加拉国,12,天津市,"14,712,018"
202406,103,孟加拉国,13,河北省,"29,355,688"
202406,103,孟加拉国,14,山西省,"6,355,751"
202406,103,孟加拉国,15,内蒙古自治区,"2,010,539"
202406,103,孟加拉国,21,辽宁省,"10,281,286"
202406,103,孟加拉国,22,吉林省,"1,420,565"
202406,103,孟加拉国,23,黑龙江省,"16,906,732"
202406,103,孟加拉国,31,上海市,"78,220,306"
202406,103,孟加拉国,32,江苏省,"331,583,439"
202406,103,孟加拉国,33,浙江省,"391,599,951"
202406,103,孟加拉国,34,安徽省,"16,292,020"
202406,103,孟加拉国,35,福建省,"75,662,229"
202406,103,孟加拉国,36,江西省,"12,223,897"
202406,103,孟加拉国,37,山东省,"127,525,026"
202406,103,孟加拉国,41,河南省,"13,419,160"
202406,103,孟加拉国,42,湖北省,"31,992,056"
202406,103,孟加拉国,43,湖南省,"26,613,449"
202406,103,孟加拉国,44,广东省,"323,776,229"
