数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,美元
202407,101,阿富汗,11,北京市,"39,634"
202407,101,阿富汗,12,天津市,"628,115"
202407,101,阿富汗,13,河北省,"3,972,175"
202407,101,阿富汗,14,山西省,"6,842"
202407,101,阿富汗,15,内蒙古自治区,"65,250"
202407,101,阿富汗,21,辽宁省,"3,046,808"
202407,101,阿富汗,31,上海市,"2,625,950"
202407,101,阿富汗,32,江苏省,"13,845,660"
202407,101,阿富汗,33,浙江省,"63,495,992"
202407,101,阿富汗,34,安徽省,"481,933"
202407,101,阿富汗,35,福建省,"1,479,871"
202407,101,阿富汗,36,江西省,"216,950"
202407,101,阿富汗,37,山东省,"8,802,888"
202407,101,阿富汗,41,河南省,"569,445"
202407,101,阿富汗,42,湖北省,"602,504"
202407,101,阿富汗,43,湖南省,"191,441"
202407,101,阿富汗,44,广东省,"26,480,597"
202407,101,阿富汗,45,广西壮族自治区,"132,933"
202407,101,阿富汗,50,重庆市,"783,020"
202407,101,阿富汗,51,四川省,"1,076,270"
202407,101,阿富汗,53,云南省,"77,872"
202407,101,阿富汗,61,陕西省,"543,423"
202407,101,阿富汗,65,新疆维吾尔自治区,"1,660,963"
202407,102,巴林,11,北京市,"1,076,071"
202407,102,巴林,12,天津市,"1,552,624"
202407,102,巴林,13,河北省,"13,751,879"
202407,102,巴林,14,山西省,"178,121"
202407,102,巴林,15,内蒙古自治区,"87,140"
202407,102,巴林,21,辽宁省,"1,183,451"
202407,102,巴林,22,吉林省,"854,967"
202407,102,巴林,23,黑龙江省,"331,807"
202407,102,巴林,31,上海市,"5,365,623"
202407,102,巴林,32,江苏省,"10,566,145"
202407,102,巴林,33,浙江省,"18,084,179"
202407,102,巴林,34,安徽省,"3,922,912"
202407,102,巴林,35,福建省,"3,777,006"
202407,102,巴林,36,江西省,"1,345,112"
202407,102,巴林,37,山东省,"10,938,188"
202407,102,巴林,41,河南省,"1,796,906"
202407,102,巴林,42,湖北省,"608,594"
