数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202201,101,阿富汗,11,北京市,5,3,800
202201,101,阿富汗,12,天津市,167298,0,143694
202201,101,阿富汗,21,辽宁省,1,1,158
202201,101,阿富汗,22,吉林省,6995,0,98223
202201,101,阿富汗,31,上海市,63,22,11760
202201,101,阿富汗,32,江苏省,54587,269,61776
202201,101,阿富汗,33,浙江省,157974,0,2038823
202201,101,阿富汗,35,福建省,13,14,2284
202201,101,阿富汗,36,江西省,2918,1058,18654
202201,101,阿富汗,37,山东省,613990,0,823528
202201,101,阿富汗,42,湖北省,3,0,735
202201,101,阿富汗,44,广东省,252528,9,150992
202201,101,阿富汗,51,四川省,8,1,1490
202201,102,巴林,11,北京市,25571685,31853583,18522213
202201,102,巴林,12,天津市,22360,0,199626
202201,102,巴林,21,辽宁省,2,0,95
202201,102,巴林,23,黑龙江省,32,18,2851
202201,102,巴林,31,上海市,177877235,2,53028669
202201,102,巴林,32,江苏省,169864872,0,29636825
202201,102,巴林,33,浙江省,40407304,1,31515165
202201,102,巴林,35,福建省,1,0,15
202201,102,巴林,37,山东省,997085,2,3066023
202201,102,巴林,41,河南省,0,0,63
202201,102,巴林,42,湖北省,1,1,198
202201,102,巴林,44,广东省,2329,67,19946
202201,102,巴林,50,重庆市,75259,0,26341
202201,102,巴林,51,四川省,55,0,663
202201,103,孟加拉国,11,北京市,2988490,108845,5111226
202201,103,孟加拉国,12,天津市,123041,508,319564
202201,103,孟加拉国,13,河北省,1104929,0,2400966
202201,103,孟加拉国,21,辽宁省,2256770,165,2610832
202201,103,孟加拉国,31,上海市,6194149,1455402,38074579
202201,103,孟加拉国,32,江苏省,1826635,104570,5542809
202201,103,孟加拉国,33,浙江省,7125632,50829,11926082
202201,103,孟加拉国,34,安徽省,398526,1,634119
202201,103,孟加拉国,35,福建省,1781196,26554,1767056
202201,103,孟加拉国,36,江西省,630430,0,1034179
202201,103,孟加拉国,37,山东省,1726579,36155,2449172
202201,103,孟加拉国,41,河南省,787427,147,2855450
202201,103,孟加拉国,42,湖北省,400275,26356,384534
202201,103,孟加拉国,43,湖南省,306182,4,177377
202201,103,孟加拉国,44,广东省,4151436,3125688,11703689
202201,103,孟加拉国,45,广西壮族自治区,383604,139,596629
202201,103,孟加拉国,46,海南省,23678,5301,222194
202201,103,孟加拉国,50,重庆市,110,42,4422
202201,103,孟加拉国,51,四川省,286627,82,406688
202201,103,孟加拉国,53,云南省,9073,0,33962
202201,103,孟加拉国,61,陕西省,4,4,864
202201,103,孟加拉国,65,新疆维吾尔自治区,10720,0,75040
202201,104,不丹,33,浙江省,1008000,0,2824618
202201,104,不丹,44,广东省,1,2,85
202201,105,文莱,11,北京市,6,2,83
202201,105,文莱,12,天津市,52857,0,405402
202201,105,文莱,31,上海市,496,597903,29965
202201,105,文莱,32,江苏省,25471220,0,22987789
202201,105,文莱,33,浙江省,58102062,0,57914590
202201,105,文莱,44,广东省,26524098,4,25366389
202201,105,文莱,46,海南省,39225394,0,35060185
202201,106,缅甸,11,北京市,69767196,1987,88620820
202201,106,缅甸,12,天津市,4728653,2,4572698
202201,106,缅甸,13,河北省,3309875,0,4290959
202201,106,缅甸,21,辽宁省,1553306,166,2153771
202201,106,缅甸,22,吉林省,168000,0,179260
202201,106,缅甸,31,上海市,7473565,250287,11934632
202201,106,缅甸,32,江苏省,5485252,124018,4982404
202201,106,缅甸,33,浙江省,4210984,7024,6408178
202201,106,缅甸,34,安徽省,24378580,4,31473071
202201,106,缅甸,35,福建省,14364649,32329,14254078
202201,106,缅甸,36,江西省,735940,852,2420818
202201,106,缅甸,37,山东省,34082796,2297,52865133
202201,106,缅甸,41,河南省,10173916,2,30881172
202201,106,缅甸,42,湖北省,799285,86,555662
202201,106,缅甸,43,湖南省,2446135,1,3954238
202201,106,缅甸,44,广东省,29224431,3764240,41593271
202201,106,缅甸,45,广西壮族自治区,6722403,57268,4970044
202201,106,缅甸,46,海南省,546543,0,675786
202201,106,缅甸,50,重庆市,87866,0,459684
202201,106,缅甸,51,四川省,195292,34,91383
202201,106,缅甸,53,云南省,609223781,67657,482774056
202201,106,缅甸,61,陕西省,546033,0,589993
202201,106,缅甸,62,甘肃省,520000,0,640090
202201,106,缅甸,65,新疆维吾尔自治区,475668,0,3418950
202201,107,柬埔寨,11,北京市,35467088,53928,24110643
202201,107,柬埔寨,12,天津市,5473082,8983,5673911
202201,107,柬埔寨,13,河北省,871718,46019,2149250
202201,107,柬埔寨,14,山西省,218,0,24448
202201,107,柬埔寨,21,辽宁省,5531719,1442,5008871
202201,107,柬埔寨,22,吉林省,27,0,657
202201,107,柬埔寨,23,黑龙江省,813,697,10046
202201,107,柬埔寨,31,上海市,12871729,2517072,52632588
202201,107,柬埔寨,32,江苏省,3327492,318418,9859345
202201,107,柬埔寨,33,浙江省,12904281,149674,11316211
202201,107,柬埔寨,34,安徽省,5382242,1,3353038
202201,107,柬埔寨,35,福建省,30648072,16561,6196865
202201,107,柬埔寨,36,江西省,832456,5466285,1533457
202201,107,柬埔寨,37,山东省,7081629,564403,8983378
202201,107,柬埔寨,41,河南省,96572,1424,279740
202201,107,柬埔寨,42,湖北省,1022731,4970,777948
202201,107,柬埔寨,43,湖南省,301744,1644,4200846
202201,107,柬埔寨,44,广东省,16243941,8348593,18277780
