数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202110,101,阿富汗,11,北京市,7793,12725,305654
202110,101,阿富汗,12,天津市,23921,0,56125
202110,101,阿富汗,13,河北省,150346,372698,928288
202110,101,阿富汗,21,辽宁省,3377606,51248,7020710
202110,101,阿富汗,31,上海市,927551,247808,194721
202110,101,阿富汗,32,江苏省,1260546,365178,1978513
202110,101,阿富汗,33,浙江省,5979892,1074536,5829154
202110,101,阿富汗,34,安徽省,23340,3360,53614
202110,101,阿富汗,35,福建省,28577,185915,518510
202110,101,阿富汗,36,江西省,23680,0,102942
202110,101,阿富汗,37,山东省,3644928,213411,7414048
202110,101,阿富汗,42,湖北省,20000,0,61000
202110,101,阿富汗,43,湖南省,50669,14380,320704
202110,101,阿富汗,44,广东省,114234,141211,1078293
202110,101,阿富汗,50,重庆市,300000,25000,38480
202110,101,阿富汗,51,四川省,10000,1288,59000
202110,101,阿富汗,52,贵州省,0,1,5
202110,102,巴林,11,北京市,52838,86929,3162649
202110,102,巴林,12,天津市,281867,87936,2139788
202110,102,巴林,13,河北省,17356387,153820,17698899
202110,102,巴林,14,山西省,282241,3955,799767
202110,102,巴林,15,内蒙古自治区,151879,2,218709
202110,102,巴林,21,辽宁省,451582,51541,1461806
202110,102,巴林,22,吉林省,89381,1,162222
202110,102,巴林,23,黑龙江省,375042,3922,1308257
202110,102,巴林,31,上海市,832822,158454,5211770
202110,102,巴林,32,江苏省,2389229,795016,8688529
202110,102,巴林,33,浙江省,3974877,8079702,14833101
202110,102,巴林,34,安徽省,565071,1427950,2924638
202110,102,巴林,35,福建省,1584932,286679,2826897
202110,102,巴林,36,江西省,248823,953542,2130901
202110,102,巴林,37,山东省,5327865,519654,13963904
202110,102,巴林,41,河南省,575970,113252,3270356
202110,102,巴林,42,湖北省,797467,726514,1020592
202110,102,巴林,43,湖南省,606392,2133215,1764632
202110,102,巴林,44,广东省,3696851,2148249,20408203
202110,102,巴林,45,广西壮族自治区,6630,4136,96646
202110,102,巴林,46,海南省,6885,0,34294
202110,102,巴林,50,重庆市,142469,20464,706762
202110,102,巴林,51,四川省,217900,20763,565775
202110,102,巴林,52,贵州省,0,8,47
202110,102,巴林,53,云南省,960,4190,99116
202110,102,巴林,61,陕西省,9162,210,49121
202110,102,巴林,64,宁夏回族自治区,150000,0,1200000
202110,102,巴林,65,新疆维吾尔自治区,311040,0,278380
202110,103,孟加拉国,11,北京市,117081487,49545549,233532318
202110,103,孟加拉国,12,天津市,19150897,2242414,34943709
202110,103,孟加拉国,13,河北省,14667593,3653047,32037716
202110,103,孟加拉国,14,山西省,4235688,688072,7400661
202110,103,孟加拉国,15,内蒙古自治区,3097217,5,2951077
202110,103,孟加拉国,21,辽宁省,19451664,2675752,40922472
202110,103,孟加拉国,22,吉林省,324290,90176,1482621
202110,103,孟加拉国,23,黑龙江省,1180426,382295,6664292
202110,103,孟加拉国,31,上海市,73212408,8340299,98189134
202110,103,孟加拉国,32,江苏省,225047497,50184797,395760584
202110,103,孟加拉国,33,浙江省,353617385,54540448,422640841
202110,103,孟加拉国,34,安徽省,18250769,4558827,30729756
202110,103,孟加拉国,35,福建省,49751406,21118988,86738966
202110,103,孟加拉国,36,江西省,12574413,1036628,24151096
202110,103,孟加拉国,37,山东省,104739704,41565524,190731163
202110,103,孟加拉国,41,河南省,11564090,1665303,22445924
202110,103,孟加拉国,42,湖北省,26000963,2871546,27667336
202110,103,孟加拉国,43,湖南省,17462340,3242447,47079234
202110,103,孟加拉国,44,广东省,168731670,63965583,324199632
202110,103,孟加拉国,45,广西壮族自治区,983459,190650,2792669
202110,103,孟加拉国,46,海南省,3742562,0,3566560
202110,103,孟加拉国,50,重庆市,2332151,342335,19282697
202110,103,孟加拉国,51,四川省,16090375,34210865,42276963
202110,103,孟加拉国,52,贵州省,721350,45338,2281245
202110,103,孟加拉国,53,云南省,36885029,114266,24829935
202110,103,孟加拉国,61,陕西省,2716583,287509,3266162
202110,103,孟加拉国,62,甘肃省,3836801,3770,4163603
202110,103,孟加拉国,63,青海省,159840,0,540667
202110,103,孟加拉国,64,宁夏回族自治区,160095,12960,1161263
202110,103,孟加拉国,65,新疆维吾尔自治区,2789540,53832,5187382
202110,104,不丹,11,北京市,120219,151,16889
202110,104,不丹,12,天津市,1,1,5
202110,104,不丹,13,河北省,1895,5506,23211
202110,104,不丹,31,上海市,764,2039,34565
202110,104,不丹,32,江苏省,10981,16415,83857
202110,104,不丹,33,浙江省,30715,4280,75841
202110,104,不丹,34,安徽省,2946,2022,22588
202110,104,不丹,35,福建省,7181,733,50015
