数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,美元
202211,101,阿富汗,11,北京市,2560
202211,101,阿富汗,12,天津市,83934
202211,101,阿富汗,31,上海市,13181
202211,101,阿富汗,33,浙江省,13098093
202211,101,阿富汗,35,福建省,75492
202211,101,阿富汗,36,江西省,10880
202211,101,阿富汗,37,山东省,468659
202211,101,阿富汗,44,广东省,228777
202211,101,阿富汗,51,四川省,837
202211,102,巴林,11,北京市,1460
202211,102,巴林,12,天津市,11141
202211,102,巴林,23,黑龙江省,75
202211,102,巴林,31,上海市,14046305
202211,102,巴林,32,江苏省,33211
202211,102,巴林,33,浙江省,576154
202211,102,巴林,34,安徽省,291215
202211,102,巴林,35,福建省,25
202211,102,巴林,36,江西省,202
202211,102,巴林,37,山东省,141766
202211,102,巴林,41,河南省,84
202211,102,巴林,44,广东省,199915
202211,102,巴林,50,重庆市,371
202211,102,巴林,51,四川省,65
202211,103,孟加拉国,11,北京市,3995186
202211,103,孟加拉国,12,天津市,432018
202211,103,孟加拉国,13,河北省,931186
202211,103,孟加拉国,21,辽宁省,2230380
202211,103,孟加拉国,22,吉林省,20744
202211,103,孟加拉国,23,黑龙江省,12788
202211,103,孟加拉国,31,上海市,24882479
202211,103,孟加拉国,32,江苏省,7567154
202211,103,孟加拉国,33,浙江省,10033200
202211,103,孟加拉国,34,安徽省,738417
202211,103,孟加拉国,35,福建省,767715
202211,103,孟加拉国,36,江西省,580396
202211,103,孟加拉国,37,山东省,4530848
202211,103,孟加拉国,41,河南省,4506454
202211,103,孟加拉国,42,湖北省,459578
202211,103,孟加拉国,43,湖南省,2355430
202211,103,孟加拉国,44,广东省,9285284
202211,103,孟加拉国,45,广西壮族自治区,1377881
202211,103,孟加拉国,46,海南省,240289
202211,103,孟加拉国,50,重庆市,3313
202211,103,孟加拉国,51,四川省,3027409
202211,103,孟加拉国,53,云南省,268862
202211,103,孟加拉国,61,陕西省,71985
202211,104,不丹,11,北京市,257
202211,104,不丹,31,上海市,89
202211,104,不丹,44,广东省,1781
202211,104,不丹,51,四川省,20
202211,105,文莱,11,北京市,21444965
202211,105,文莱,12,天津市,574142
202211,105,文莱,31,上海市,2036662
202211,105,文莱,32,江苏省,61
