数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202105,101,阿富汗,11,北京市,52722,17,34223
202105,101,阿富汗,12,天津市,65470,0,126317
202105,101,阿富汗,21,辽宁省,16,2,346
202105,101,阿富汗,31,上海市,450,133,18220
202105,101,阿富汗,32,江苏省,28019,0,17680
202105,101,阿富汗,33,浙江省,83011,0,50359
202105,101,阿富汗,35,福建省,5,0,282
202105,101,阿富汗,37,山东省,98,2,459
202105,101,阿富汗,44,广东省,95763,100,443956
202105,101,阿富汗,51,四川省,159,3,4936
202105,101,阿富汗,65,新疆维吾尔自治区,25000,0,55000
202105,102,巴林,11,北京市,3574184,23,895817
202105,102,巴林,12,天津市,77844,87017,80157
202105,102,巴林,21,辽宁省,3,4,245
202105,102,巴林,31,上海市,69738,0,34557
202105,102,巴林,32,江苏省,122956,0,427048
202105,102,巴林,33,浙江省,43082,0,354030
202105,102,巴林,35,福建省,1,0,48
202105,102,巴林,37,山东省,28560,1,15657
202105,102,巴林,44,广东省,5956,141,44442
202105,102,巴林,50,重庆市,225528,0,159549
202105,102,巴林,51,四川省,4,0,254
202105,103,孟加拉国,11,北京市,3499190,519857,6452165
202105,103,孟加拉国,12,天津市,103583,2244,223618
202105,103,孟加拉国,13,河北省,771500,1,2724336
202105,103,孟加拉国,14,山西省,0,0,22
202105,103,孟加拉国,21,辽宁省,204855,418,386235
202105,103,孟加拉国,31,上海市,9966429,1452988,34708485
202105,103,孟加拉国,32,江苏省,2032132,36172,2043687
202105,103,孟加拉国,33,浙江省,2769729,45029,5917853
202105,103,孟加拉国,34,安徽省,769064,35729,921828
202105,103,孟加拉国,35,福建省,20403161,153573,14061408
202105,103,孟加拉国,36,江西省,423836,0,1922628
202105,103,孟加拉国,37,山东省,1098892,166,1250697
202105,103,孟加拉国,41,河南省,603335,79337,5514120
202105,103,孟加拉国,42,湖北省,693034,7993,526639
202105,103,孟加拉国,43,湖南省,1016129,965,669632
202105,103,孟加拉国,44,广东省,2284565,3331348,12041088
202105,103,孟加拉国,45,广西壮族自治区,226000,0,375896
202105,103,孟加拉国,46,海南省,672,93,24760
202105,103,孟加拉国,50,重庆市,17,5,537
202105,103,孟加拉国,51,四川省,391948,13,639263
202105,103,孟加拉国,52,贵州省,104000,0,89440
202105,103,孟加拉国,53,云南省,405,0,1377
202105,103,孟加拉国,61,陕西省,60051,537,164097
202105,103,孟加拉国,65,新疆维吾尔自治区,78000,0,199036
202105,104,不丹,11,北京市,1,0,6000
202105,104,不丹,44,广东省,4,0,269
202105,105,文莱,11,北京市,38452408,45220022,21285837
202105,105,文莱,31,上海市,16010839,2487,5437725
202105,105,文莱,32,江苏省,78170529,0,34481213
202105,105,文莱,33,浙江省,104763221,1,90900691
202105,105,文莱,35,福建省,3080000,0,2448615
202105,105,文莱,37,山东省,9,0,120
202105,105,文莱,44,广东省,93,16,3875
202105,105,文莱,46,海南省,42733793,0,36203505
202105,105,文莱,51,四川省,2400,0,20563
202105,106,缅甸,11,北京市,27722116,5944,91195833
202105,106,缅甸,12,天津市,114862,24,459513
202105,106,缅甸,13,河北省,661120,0,880066
202105,106,缅甸,15,内蒙古自治区,5645,1625,146375
202105,106,缅甸,21,辽宁省,1258007,20650,1343259
202105,106,缅甸,31,上海市,13019423,185278,13541124
202105,106,缅甸,32,江苏省,1199726,193677,4794072
202105,106,缅甸,33,浙江省,2170879,21278,1088821
202105,106,缅甸,34,安徽省,2297279,373,4078750
202105,106,缅甸,35,福建省,4315578,24077,4766398
202105,106,缅甸,36,江西省,1832702,1272,27448050
202105,106,缅甸,37,山东省,11081144,7443,17578321
