数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202201,101,阿富汗,11,北京市,1848101,270,1462276
202201,101,阿富汗,12,天津市,189500,6,190837
202201,101,阿富汗,13,河北省,344103,374971,1592132
202201,101,阿富汗,21,辽宁省,51999,1016,146016
202201,101,阿富汗,31,上海市,133826,74652,226993
202201,101,阿富汗,32,江苏省,7981699,503795,4627914
202201,101,阿富汗,33,浙江省,6369125,2596859,12519494
202201,101,阿富汗,34,安徽省,127555,5425,182890
202201,101,阿富汗,35,福建省,256389,68000,588383
202201,101,阿富汗,36,江西省,53138,21021,203968
202201,101,阿富汗,37,山东省,2092918,186462,4639268
202201,101,阿富汗,41,河南省,16136,4536,44519
202201,101,阿富汗,42,湖北省,29850,1500000,135138
202201,101,阿富汗,43,湖南省,170560,22125,230796
202201,101,阿富汗,44,广东省,339786,624406,4102494
202201,101,阿富汗,45,广西壮族自治区,202420,48520,2117760
202201,101,阿富汗,50,重庆市,2077,81720,279694
202201,101,阿富汗,51,四川省,140948,15386,348417
202201,101,阿富汗,54,西藏自治区,0,14,87
202201,101,阿富汗,61,陕西省,2402,832785,2548206
202201,101,阿富汗,65,新疆维吾尔自治区,30500,3261,142195
202201,102,巴林,11,北京市,80692,54260,1383847
202201,102,巴林,12,天津市,524351,333858,1903089
202201,102,巴林,13,河北省,17755437,353049,21394915
202201,102,巴林,14,山西省,207737,2,1063568
202201,102,巴林,15,内蒙古自治区,154686,0,199644
202201,102,巴林,21,辽宁省,639194,24711,1745076
202201,102,巴林,22,吉林省,100033,0,175935
202201,102,巴林,23,黑龙江省,378001,0,542343
202201,102,巴林,31,上海市,2929246,651773,18058222
202201,102,巴林,32,江苏省,8764042,1014684,18230601
202201,102,巴林,33,浙江省,11719846,5853691,29862236
202201,102,巴林,34,安徽省,804229,1275925,2632717
202201,102,巴林,35,福建省,1601574,155269,2829933
202201,102,巴林,36,江西省,445177,58786,2378610
202201,102,巴林,37,山东省,11489822,373933,19100504
202201,102,巴林,41,河南省,435713,25823,8015372
202201,102,巴林,42,湖北省,304934,8835744,901163
202201,102,巴林,43,湖南省,332990,1223236,1852752
202201,102,巴林,44,广东省,4544643,5821564,30068829
202201,102,巴林,45,广西壮族自治区,161702,25200,360227
202201,102,巴林,46,海南省,1300,0,7800
202201,102,巴林,50,重庆市,309555,202725,3093370
202201,102,巴林,51,四川省,143337,38257,2155615
202201,102,巴林,53,云南省,9668,7085,322413
202201,102,巴林,61,陕西省,165210,245,389593
202201,102,巴林,63,青海省,8354,191000,45035
202201,102,巴林,65,新疆维吾尔自治区,737737,0,667539
202201,103,孟加拉国,11,北京市,106410828,70103207,219164578
202201,103,孟加拉国,12,天津市,29530438,3217348,49949072
202201,103,孟加拉国,13,河北省,28223762,3582399,43038177
202201,103,孟加拉国,14,山西省,3534001,941735,7921296
202201,103,孟加拉国,15,内蒙古自治区,1050581,0,1997100
202201,103,孟加拉国,21,辽宁省,14137276,917533,30852543
202201,103,孟加拉国,22,吉林省,260886,4213,1319465
202201,103,孟加拉国,23,黑龙江省,1318814,113233,2133805
202201,103,孟加拉国,31,上海市,93181498,11030626,143489401
202201,103,孟加拉国,32,江苏省,332050024,52851731,562980941
202201,103,孟加拉国,33,浙江省,471368912,81938526,606873134
202201,103,孟加拉国,34,安徽省,13906226,44198317,38653945
202201,103,孟加拉国,35,福建省,67631788,28549277,133608291
202201,103,孟加拉国,36,江西省,46861064,2757522,54147806
202201,103,孟加拉国,37,山东省,98735972,12029338,209416053
202201,103,孟加拉国,41,河南省,8020649,1458369,19555936
202201,103,孟加拉国,42,湖北省,16400180,1827322,33072666
202201,103,孟加拉国,43,湖南省,16997667,2968287,47030811
202201,103,孟加拉国,44,广东省,234895263,64414266,500206209
202201,103,孟加拉国,45,广西壮族自治区,3422470,687200,9270635
202201,103,孟加拉国,46,海南省,3335422,13200,3407049
202201,103,孟加拉国,50,重庆市,3856114,1231533,23182855
202201,103,孟加拉国,51,四川省,31397260,3344880,50385050
202201,103,孟加拉国,52,贵州省,1557467,42677,3406347
202201,103,孟加拉国,53,云南省,4534639,665246,19412257
202201,103,孟加拉国,54,西藏自治区,54001,0,71359
202201,103,孟加拉国,61,陕西省,2328334,905887,6500584
202201,103,孟加拉国,62,甘肃省,2293143,7183,3214858
202201,103,孟加拉国,64,宁夏回族自治区,93810,943,1219734
202201,103,孟加拉国,65,新疆维吾尔自治区,5759973,296761,31322678
202201,104,不丹,11,北京市,98,9,4467
202201,104,不丹,12,天津市,0,1,6
202201,104,不丹,13,河北省,4,10,62
202201,104,不丹,21,辽宁省,1,1,6
202201,104,不丹,31,上海市,2576,265,15454
202201,104,不丹,32,江苏省,1285,3792,25934
202201,104,不丹,33,浙江省,27501,23630,93248
202201,104,不丹,34,安徽省,107,1925,15561
202201,104,不丹,35,福建省,133,202,19326
202201,104,不丹,36,江西省,16,41,263
