数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202102,101,阿富汗,11,北京市,71,23,4960
202102,101,阿富汗,12,天津市,41420,0,38685
202102,101,阿富汗,21,辽宁省,1,2,394
202102,101,阿富汗,31,上海市,58,9,6186
202102,101,阿富汗,32,江苏省,33105,0,381849
202102,101,阿富汗,33,浙江省,85568,0,986982
202102,101,阿富汗,34,安徽省,6,0,180
202102,101,阿富汗,35,福建省,1,1,24
202102,101,阿富汗,37,山东省,17,3,637
202102,101,阿富汗,43,湖南省,2,0,155
202102,101,阿富汗,44,广东省,118057,31,792404
202102,101,阿富汗,51,四川省,42,2,1751
202102,101,阿富汗,65,新疆维吾尔自治区,12250,0,26584
202102,102,巴林,11,北京市,54593,10,151527
202102,102,巴林,12,天津市,1592,0,16744
202102,102,巴林,13,河北省,102,0,150
202102,102,巴林,21,辽宁省,0,1,74
202102,102,巴林,22,吉林省,20128,0,51588
202102,102,巴林,31,上海市,1743814,2,3321097
202102,102,巴林,32,江苏省,270447,0,294626
202102,102,巴林,33,浙江省,1508173,1,595043
202102,102,巴林,35,福建省,5,0,478
202102,102,巴林,37,山东省,20,1,367
202102,102,巴林,44,广东省,99,19,2146
202102,102,巴林,50,重庆市,175243,0,128938
202102,102,巴林,51,四川省,1,0,13
202102,103,孟加拉国,11,北京市,3249017,182865,5449784
202102,103,孟加拉国,12,天津市,93100,51,55065
202102,103,孟加拉国,13,河北省,2210024,3,3473243
202102,103,孟加拉国,21,辽宁省,995009,56,1002280
202102,103,孟加拉国,22,吉林省,46152,23,41888
202102,103,孟加拉国,31,上海市,7710526,1471106,29124040
202102,103,孟加拉国,32,江苏省,1705667,23820,2079273
202102,103,孟加拉国,33,浙江省,1989330,24815,3480852
202102,103,孟加拉国,34,安徽省,261956,1,246080
202102,103,孟加拉国,35,福建省,19426715,8912,11339116
202102,103,孟加拉国,36,江西省,116649,0,275130
202102,103,孟加拉国,37,山东省,1056434,31930,1187196
202102,103,孟加拉国,41,河南省,575960,104577,4177334
202102,103,孟加拉国,42,湖北省,250023,7,140252
202102,103,孟加拉国,43,湖南省,594175,14,396761
202102,103,孟加拉国,44,广东省,1858967,9135337,5697731
