数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,美元
201508,101,阿富汗,11,北京市,90421
201508,101,阿富汗,13,河北省,325975
201508,101,阿富汗,32,江苏省,741
201508,101,阿富汗,44,广东省,3745
201508,101,阿富汗,63,青海省,392000
201508,101,阿富汗,65,新疆维吾尔自治区,144838
201508,102,巴林,11,北京市,129939
201508,102,巴林,12,天津市,567103
201508,102,巴林,31,上海市,42527
201508,102,巴林,32,江苏省,5888739
201508,102,巴林,33,浙江省,739428
201508,102,巴林,35,福建省,1455508
201508,102,巴林,37,山东省,92513
201508,102,巴林,44,广东省,702814
201508,102,巴林,50,重庆市,17548
201508,103,孟加拉国,11,北京市,4784238
201508,103,孟加拉国,12,天津市,3072024
201508,103,孟加拉国,13,河北省,188441
201508,103,孟加拉国,21,辽宁省,8828
201508,103,孟加拉国,22,吉林省,166779
201508,103,孟加拉国,31,上海市,25306105
201508,103,孟加拉国,32,江苏省,6856057
201508,103,孟加拉国,33,浙江省,1750237
201508,103,孟加拉国,34,安徽省,463610
201508,103,孟加拉国,35,福建省,1354245
201508,103,孟加拉国,36,江西省,716163
201508,103,孟加拉国,37,山东省,1271990
201508,103,孟加拉国,41,河南省,1235977
201508,103,孟加拉国,42,湖北省,151095
201508,103,孟加拉国,43,湖南省,354357
201508,103,孟加拉国,44,广东省,7430557
201508,103,孟加拉国,45,广西壮族自治区,334950
201508,103,孟加拉国,46,海南省,43880
201508,103,孟加拉国,50,重庆市,496
201508,103,孟加拉国,51,四川省,22786
201508,103,孟加拉国,53,云南省,1789983
201508,103,孟加拉国,61,陕西省,33
201508,103,孟加拉国,63,青海省,31762
201508,103,孟加拉国,65,新疆维吾尔自治区,63700
201508,104,不丹,32,江苏省,6680
201508,105,文莱,11,北京市,30592844
201508,105,文莱,31,上海市,526
201508,105,文莱,32,江苏省,4570503
201508,105,文莱,35,福建省,208584
201508,105,文莱,37,山东省,3092
201508,105,文莱,44,广东省,6090
201508,106,缅甸,11,北京市,442251
201508,106,缅甸,13,河北省,76062
201508,106,缅甸,21,辽宁省,1006259
201508,106,缅甸,31,上海市,7495699
201508,106,缅甸,32,江苏省,243636
201508,106,缅甸,33,浙江省,1027005
201508,106,缅甸,35,福建省,1387223
201508,106,缅甸,36,江西省,616038
201508,106,缅甸,37,山东省,1303036
201508,106,缅甸,41,河南省,17538
201508,106,缅甸,42,湖北省,55088604
201508,106,缅甸,43,湖南省,33259
201508,106,缅甸,44,广东省,4021803
201508,106,缅甸,50,重庆市,235
201508,106,缅甸,51,四川省,2247809
201508,106,缅甸,53,云南省,280324060
201508,107,柬埔寨,11,北京市,3731089
201508,107,柬埔寨,12,天津市,5798
201508,107,柬埔寨,13,河北省,5546758
201508,107,柬埔寨,21,辽宁省,591356
201508,107,柬埔寨,31,上海市,30624835
201508,107,柬埔寨,32,江苏省,10370180
201508,107,柬埔寨,33,浙江省,1475492
201508,107,柬埔寨,35,福建省,3191662
201508,107,柬埔寨,36,江西省,28376
201508,107,柬埔寨,37,山东省,972963
201508,107,柬埔寨,41,河南省,23978
201508,107,柬埔寨,43,湖南省,303803
201508,107,柬埔寨,44,广东省,9447506
201508,107,柬埔寨,45,广西壮族自治区,1574518
201508,107,柬埔寨,46,海南省,92363
201508,107,柬埔寨,50,重庆市,741
201508,107,柬埔寨,51,四川省,19425
201508,108,塞浦路斯,11,北京市,1955181
201508,108,塞浦路斯,12,天津市,460129
201508,108,塞浦路斯,13,河北省,20725
201508,108,塞浦路斯,31,上海市,103742
201508,108,塞浦路斯,32,江苏省,51374
201508,108,塞浦路斯,33,浙江省,364592
201508,108,塞浦路斯,37,山东省,122415
201508,108,塞浦路斯,44,广东省,122057
201508,109,朝鲜,11,北京市,99306
201508,109,朝鲜,12,天津市,5178551
201508,109,朝鲜,13,河北省,3523938
201508,109,朝鲜,21,辽宁省,80394927
201508,109,朝鲜,22,吉林省,49428903
201508,109,朝鲜,23,黑龙江省,21368
201508,109,朝鲜,31,上海市,1779704
201508,109,朝鲜,32,江苏省,2444743
201508,109,朝鲜,33,浙江省,1672765
201508,109,朝鲜,34,安徽省,123300
201508,109,朝鲜,35,福建省,3989577
201508,109,朝鲜,36,江西省,152864
201508,109,朝鲜,37,山东省,47146515
201508,109,朝鲜,44,广东省,48330728
201508,109,朝鲜,45,广西壮族自治区,5265141
201508,109,朝鲜,50,重庆市,67787
201508,109,朝鲜,53,云南省,100945
201508,110,中国香港,11,北京市,227216309
201508,110,中国香港,12,天津市,52233377
201508,110,中国香港,13,河北省,1067496
201508,110,中国香港,21,辽宁省,9004344
201508,110,中国香港,22,吉林省,21178
201508,110,中国香港,23,黑龙江省,122760
201508,110,中国香港,31,上海市,61530750
201508,110,中国香港,32,江苏省,42009454
201508,110,中国香港,33,浙江省,16830713
201508,110,中国香港,34,安徽省,2776469
201508,110,中国香港,35,福建省,5790211
201508,110,中国香港,36,江西省,5381596
201508,110,中国香港,37,山东省,18838066
201508,110,中国香港,41,河南省,101136
201508,110,中国香港,42,湖北省,4182282
201508,110,中国香港,43,湖南省,26309937
201508,110,中国香港,44,广东省,495850318
201508,110,中国香港,45,广西壮族自治区,124135093
201508,110,中国香港,46,海南省,232834
201508,110,中国香港,50,重庆市,478684
201508,110,中国香港,51,四川省,28254926
201508,110,中国香港,52,贵州省,175400
201508,110,中国香港,53,云南省,328557
201508,110,中国香港,61,陕西省,1344147
201508,110,中国香港,62,甘肃省,50000
201508,110,中国香港,64,宁夏回族自治区,3184
201508,111,印度,11,北京市,47781592
201508,111,印度,12,天津市,13621330
201508,111,印度,13,河北省,14031070
201508,111,印度,14,山西省,501809
201508,111,印度,15,内蒙古自治区,778254
201508,111,印度,21,辽宁省,24528989
201508,111,印度,22,吉林省,1871631
201508,111,印度,23,黑龙江省,240126
201508,111,印度,31,上海市,154394180
201508,111,印度,32,江苏省,93964461
201508,111,印度,33,浙江省,79356375
201508,111,印度,34,安徽省,25849252
201508,111,印度,35,福建省,84208416
201508,111,印度,36,江西省,2017329
201508,111,印度,37,山东省,87581014
201508,111,印度,41,河南省,6510563
201508,111,印度,42,湖北省,3866550
201508,111,印度,43,湖南省,5177621
201508,111,印度,44,广东省,239017811
201508,111,印度,45,广西壮族自治区,1753405
201508,111,印度,46,海南省,183758
201508,111,印度,50,重庆市,2044413
201508,111,印度,51,四川省,2793058
201508,111,印度,52,贵州省,301911
201508,111,印度,53,云南省,172990
201508,111,印度,54,西藏自治区,1498316
201508,111,印度,61,陕西省,826146
201508,111,印度,62,甘肃省,48612
201508,111,印度,63,青海省,355
201508,111,印度,64,宁夏回族自治区,101218
201508,111,印度,65,新疆维吾尔自治区,437112
201508,112,印度尼西亚,11,北京市,171664514
201508,112,印度尼西亚,12,天津市,45798964
201508,112,印度尼西亚,13,河北省,6452401
201508,112,印度尼西亚,14,山西省,8597881
201508,112,印度尼西亚,15,内蒙古自治区,3504138
201508,112,印度尼西亚,21,辽宁省,23834557
201508,112,印度尼西亚,22,吉林省,701375
201508,112,印度尼西亚,23,黑龙江省,1393
201508,112,印度尼西亚,31,上海市,180802444
201508,112,印度尼西亚,32,江苏省,192820710
201508,112,印度尼西亚,33,浙江省,103075028
201508,112,印度尼西亚,34,安徽省,13197205
201508,112,印度尼西亚,35,福建省,144431409
201508,112,印度尼西亚,36,江西省,3077323
201508,112,印度尼西亚,37,山东省,90443403
201508,112,印度尼西亚,41,河南省,13718012
201508,112,印度尼西亚,42,湖北省,11280837
201508,112,印度尼西亚,43,湖南省,3089719
201508,112,印度尼西亚,44,广东省,379240581
201508,112,印度尼西亚,45,广西壮族自治区,20321839
201508,112,印度尼西亚,46,海南省,17028910
201508,112,印度尼西亚,50,重庆市,4740734
201508,112,印度尼西亚,51,四川省,6981836
201508,112,印度尼西亚,53,云南省,288706
201508,112,印度尼西亚,61,陕西省,619224
201508,112,印度尼西亚,63,青海省,3530313
201508,112,印度尼西亚,64,宁夏回族自治区,459911
201508,112,印度尼西亚,65,新疆维吾尔自治区,373212
201508,113,伊朗,11,北京市,457578595
201508,113,伊朗,12,天津市,6087651
201508,113,伊朗,13,河北省,1654136
201508,113,伊朗,14,山西省,102722
201508,113,伊朗,21,辽宁省,234008380
201508,113,伊朗,23,黑龙江省,13
201508,113,伊朗,31,上海市,30529759
201508,113,伊朗,32,江苏省,55924939
201508,113,伊朗,33,浙江省,114841621
201508,113,伊朗,34,安徽省,4645405
201508,113,伊朗,35,福建省,22239394
201508,113,伊朗,37,山东省,28442863
201508,113,伊朗,41,河南省,2177
201508,113,伊朗,42,湖北省,914294
201508,113,伊朗,43,湖南省,6391250
201508,113,伊朗,44,广东省,373365197
201508,113,伊朗,46,海南省,8225
201508,113,伊朗,50,重庆市,6084560
201508,113,伊朗,51,四川省,102
201508,113,伊朗,62,甘肃省,5454
201508,113,伊朗,65,新疆维吾尔自治区,6001458
201508,114,伊拉克,11,北京市,1275776660
201508,114,伊拉克,21,辽宁省,107699765
201508,114,伊拉克,32,江苏省,1812
201508,114,伊拉克,33,浙江省,720
201508,114,伊拉克,35,福建省,2645
201508,115,以色列,11,北京市,59153670
201508,115,以色列,12,天津市,21249590
201508,115,以色列,13,河北省,17642609
201508,115,以色列,14,山西省,28547
201508,115,以色列,21,辽宁省,1798211
201508,115,以色列,22,吉林省,483620
201508,115,以色列,23,黑龙江省,215567
201508,115,以色列,31,上海市,50733052
201508,115,以色列,32,江苏省,24626844
201508,115,以色列,33,浙江省,2060379
201508,115,以色列,34,安徽省,337184
201508,115,以色列,35,福建省,1832614
201508,115,以色列,36,江西省,146807
201508,115,以色列,37,山东省,7597529
201508,115,以色列,41,河南省,210484
201508,115,以色列,42,湖北省,14400424
201508,115,以色列,43,湖南省,137409
201508,115,以色列,44,广东省,25072341
201508,115,以色列,45,广西壮族自治区,141741
201508,115,以色列,46,海南省,26079
201508,115,以色列,50,重庆市,708632
201508,115,以色列,51,四川省,37586400
201508,115,以色列,53,云南省,239392
201508,115,以色列,61,陕西省,9788691
201508,115,以色列,65,新疆维吾尔自治区,50000
201508,116,日本,11,北京市,642892670
201508,116,日本,12,天津市,563517004
201508,116,日本,13,河北省,51209809
201508,116,日本,14,山西省,32910493
201508,116,日本,15,内蒙古自治区,2426496
201508,116,日本,21,辽宁省,329686474
201508,116,日本,22,吉林省,97678962
201508,116,日本,23,黑龙江省,5766567
201508,116,日本,31,上海市,2361209387
201508,116,日本,32,江苏省,2025797668
201508,116,日本,33,浙江省,618264820
201508,116,日本,34,安徽省,67730278
201508,116,日本,35,福建省,219583164
201508,116,日本,36,江西省,47483857
201508,116,日本,37,山东省,383141010
201508,116,日本,41,河南省,205816183
201508,116,日本,42,湖北省,121069280
201508,116,日本,43,湖南省,50528153
201508,116,日本,44,广东省,3067962581
201508,116,日本,45,广西壮族自治区,34874591
201508,116,日本,46,海南省,14682409
201508,116,日本,50,重庆市,118683328
201508,116,日本,51,四川省,181379138
201508,116,日本,52,贵州省,3428277
201508,116,日本,53,云南省,2283188
201508,116,日本,61,陕西省,146413374
201508,116,日本,62,甘肃省,1690255
201508,116,日本,63,青海省,157114
201508,116,日本,64,宁夏回族自治区,6431540
201508,116,日本,65,新疆维吾尔自治区,3032235
201508,117,约旦,11,北京市,342216
201508,117,约旦,12,天津市,742187
201508,117,约旦,31,上海市,1400147
201508,117,约旦,32,江苏省,1668464
201508,117,约旦,33,浙江省,241920
201508,117,约旦,37,山东省,1406527
201508,117,约旦,44,广东省,79176
201508,117,约旦,53,云南省,18333
201508,118,科威特,11,北京市,399955463
201508,118,科威特,12,天津市,118660
201508,118,科威特,31,上海市,1334593
201508,118,科威特,32,江苏省,71786009
201508,118,科威特,33,浙江省,25045652
201508,118,科威特,34,安徽省,51894
201508,118,科威特,35,福建省,7616734
201508,118,科威特,36,江西省,32049
201508,118,科威特,37,山东省,9784889
201508,118,科威特,44,广东省,55790677
201508,118,科威特,50,重庆市,655360
201508,118,科威特,53,云南省,538190
201508,119,老挝,11,北京市,24271528
201508,119,老挝,21,辽宁省,674
201508,119,老挝,31,上海市,6969335
201508,119,老挝,32,江苏省,2920208
201508,119,老挝,33,浙江省,7760646
201508,119,老挝,35,福建省,156050
201508,119,老挝,41,河南省,211755
201508,119,老挝,42,湖北省,83102
201508,119,老挝,43,湖南省,69247
201508,119,老挝,44,广东省,15505453
201508,119,老挝,45,广西壮族自治区,64306
201508,119,老挝,46,海南省,2612
201508,119,老挝,50,重庆市,3763
201508,119,老挝,53,云南省,38281053
201508,120,黎巴嫩,11,北京市,10201
201508,120,黎巴嫩,14,山西省,5099
201508,120,黎巴嫩,21,辽宁省,450
201508,120,黎巴嫩,31,上海市,4703
201508,120,黎巴嫩,32,江苏省,99209
201508,120,黎巴嫩,33,浙江省,1351693
201508,120,黎巴嫩,44,广东省,16859
201508,121,中国澳门,11,北京市,1300141
201508,121,中国澳门,12,天津市,52977
201508,121,中国澳门,31,上海市,274091
201508,121,中国澳门,32,江苏省,66572
201508,121,中国澳门,33,浙江省,8401
201508,121,中国澳门,35,福建省,6074
201508,121,中国澳门,42,湖北省,143650
201508,121,中国澳门,44,广东省,12765089
201508,121,中国澳门,46,海南省,6307
201508,121,中国澳门,50,重庆市,187
201508,122,马来西亚,11,北京市,68825764
201508,122,马来西亚,12,天津市,93665355
201508,122,马来西亚,13,河北省,7181164
201508,122,马来西亚,14,山西省,3693672
201508,122,马来西亚,15,内蒙古自治区,197942
201508,122,马来西亚,21,辽宁省,24057444
201508,122,马来西亚,22,吉林省,4832494
201508,122,马来西亚,23,黑龙江省,1452048
201508,122,马来西亚,31,上海市,968608796
201508,122,马来西亚,32,江苏省,561419433
201508,122,马来西亚,33,浙江省,132140642
201508,122,马来西亚,34,安徽省,36153778
201508,122,马来西亚,35,福建省,160821732
201508,122,马来西亚,36,江西省,8350062
201508,122,马来西亚,37,山东省,614335787
201508,122,马来西亚,41,河南省,22948397
201508,122,马来西亚,42,湖北省,16269064
201508,122,马来西亚,43,湖南省,2543099
201508,122,马来西亚,44,广东省,1442190538
201508,122,马来西亚,45,广西壮族自治区,42176713
201508,122,马来西亚,46,海南省,4153223
201508,122,马来西亚,50,重庆市,197771844
201508,122,马来西亚,51,四川省,65717613
201508,122,马来西亚,52,贵州省,440162
201508,122,马来西亚,53,云南省,5455185
201508,122,马来西亚,61,陕西省,19572322
201508,122,马来西亚,62,甘肃省,1534366
201508,122,马来西亚,64,宁夏回族自治区,1505132
201508,122,马来西亚,65,新疆维吾尔自治区,473899
201508,124,蒙古,11,北京市,25876090
201508,124,蒙古,12,天津市,2415689
201508,124,蒙古,13,河北省,9695525
201508,124,蒙古,15,内蒙古自治区,200651633
201508,124,蒙古,21,辽宁省,277505
201508,124,蒙古,22,吉林省,607289
201508,124,蒙古,23,黑龙江省,4575585
