数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,美元
202410,101,阿富汗,11,北京市,"1,586,889"
202410,101,阿富汗,12,天津市,"42,327"
202410,101,阿富汗,13,河北省,29
202410,101,阿富汗,22,吉林省,"519,955"
202410,101,阿富汗,31,上海市,"1,560,146"
202410,101,阿富汗,32,江苏省,30
202410,101,阿富汗,33,浙江省,"3,472,578"
202410,101,阿富汗,34,安徽省,8
202410,101,阿富汗,37,山东省,"131,359"
202410,101,阿富汗,43,湖南省,"231,532"
202410,101,阿富汗,44,广东省,"27,767"
202410,101,阿富汗,51,四川省,698
202410,101,阿富汗,61,陕西省,"1,255"
202410,102,巴林,11,北京市,"13,594"
202410,102,巴林,31,上海市,"6,847"
202410,102,巴林,32,江苏省,"36,597"
202410,102,巴林,33,浙江省,"1,143,585"
202410,102,巴林,37,山东省,"11,756"
202410,102,巴林,41,河南省,454
202410,102,巴林,42,湖北省,30
202410,102,巴林,44,广东省,"1,437,622"
202410,102,巴林,45,广西壮族自治区,"1,562,033"
202410,102,巴林,50,重庆市,93
202410,102,巴林,51,四川省,"15,529"
202410,103,孟加拉国,11,北京市,"1,806,118"
202410,103,孟加拉国,12,天津市,"107,866"
202410,103,孟加拉国,13,河北省,"1,363,124"
202410,103,孟加拉国,15,内蒙古自治区,28
202410,103,孟加拉国,21,辽宁省,"3,624,539"
202410,103,孟加拉国,22,吉林省,"52,525"
202410,103,孟加拉国,23,黑龙江省,108
202410,103,孟加拉国,31,上海市,"28,755,041"
202410,103,孟加拉国,32,江苏省,"4,404,975"
202410,103,孟加拉国,33,浙江省,"15,190,463"
202410,103,孟加拉国,34,安徽省,"285,011"
202410,103,孟加拉国,35,福建省,"1,355,237"
202410,103,孟加拉国,36,江西省,"514,206"
202410,103,孟加拉国,37,山东省,"3,933,244"
202410,103,孟加拉国,41,河南省,"14,480,243"
202410,103,孟加拉国,42,湖北省,"838,697"
202410,103,孟加拉国,43,湖南省,"3,173,028"
202410,103,孟加拉国,44,广东省,"14,011,510"
202410,103,孟加拉国,45,广西壮族自治区,"1,511,148"
202410,103,孟加拉国,46,海南省,"68,431"
202410,103,孟加拉国,50,重庆市,"203,085"
202410,103,孟加拉国,51,四川省,"3,250,894"
202410,103,孟加拉国,53,云南省,"1,705,592"
202410,103,孟加拉国,61,陕西省,163
202410,103,孟加拉国,63,青海省,"29,779"
202410,104,不丹,11,北京市,"1,788"
202410,104,不丹,31,上海市,35
202410,104,不丹,32,江苏省,"1,341"
202410,104,不丹,33,浙江省,"35,674"
202410,104,不丹,44,广东省,10
202410,105,文莱,11,北京市,"37,724,794"
202410,105,文莱,21,辽宁省,"41,332,345"
202410,105,文莱,31,上海市,"27,943,554"
202410,105,文莱,32,江苏省,"5,479,177"
202410,105,文莱,33,浙江省,"58,363,122"
202410,105,文莱,35,福建省,"32,726"
202410,105,文莱,41,河南省,"14,696"
202410,105,文莱,44,广东省,"44,632,463"
202410,106,缅甸,11,北京市,"81,423,920"
202410,106,缅甸,12,天津市,"102,809"
202410,106,缅甸,13,河北省,"623,668"
202410,106,缅甸,21,辽宁省,"2,065,967"
202410,106,缅甸,31,上海市,"36,054,232"
202410,106,缅甸,32,江苏省,"5,995,903"
202410,106,缅甸,33,浙江省,"9,632,880"
202410,106,缅甸,34,安徽省,"11,455,148"
202410,106,缅甸,35,福建省,"1,650,375"
202410,106,缅甸,36,江西省,"813,434"
202410,106,缅甸,37,山东省,"27,057,730"
202410,106,缅甸,41,河南省,"40,971,118"
202410,106,缅甸,42,湖北省,"1,333,597"
202410,106,缅甸,43,湖南省,"2,969,244"
202410,106,缅甸,44,广东省,"27,369,854"
202410,106,缅甸,45,广西壮族自治区,"2,186,829"
202410,106,缅甸,46,海南省,"628,565"
202410,106,缅甸,50,重庆市,"768,697"
202410,106,缅甸,51,四川省,"857,690"
202410,106,缅甸,53,云南省,"349,249,717"
202410,106,缅甸,61,陕西省,94
202410,107,柬埔寨,11,北京市,"31,751,873"
202410,107,柬埔寨,12,天津市,"1,927,111"
202410,107,柬埔寨,13,河北省,"6,692,562"
202410,107,柬埔寨,14,山西省,"697,114"
202410,107,柬埔寨,15,内蒙古自治区,"380,143"
