数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,美元
201506,101,阿富汗,11,北京市,849262
201506,101,阿富汗,12,天津市,251664
201506,101,阿富汗,13,河北省,1633927
201506,101,阿富汗,21,辽宁省,163170
201506,101,阿富汗,22,吉林省,24074
201506,101,阿富汗,31,上海市,854625
201506,101,阿富汗,32,江苏省,2660437
201506,101,阿富汗,33,浙江省,3952476
201506,101,阿富汗,34,安徽省,45914
201506,101,阿富汗,35,福建省,190572
201506,101,阿富汗,36,江西省,17344
201506,101,阿富汗,37,山东省,5023376
201506,101,阿富汗,41,河南省,58080
201506,101,阿富汗,42,湖北省,283350
201506,101,阿富汗,43,湖南省,252729
201506,101,阿富汗,44,广东省,16119789
201506,101,阿富汗,45,广西壮族自治区,10514
201506,101,阿富汗,50,重庆市,253287
201506,101,阿富汗,51,四川省,87841
201506,101,阿富汗,62,甘肃省,31482
201506,101,阿富汗,65,新疆维吾尔自治区,7979657
201506,102,巴林,11,北京市,803477
201506,102,巴林,12,天津市,2388543
201506,102,巴林,13,河北省,1410505
201506,102,巴林,21,辽宁省,1045041
201506,102,巴林,23,黑龙江省,770
201506,102,巴林,31,上海市,7775308
201506,102,巴林,32,江苏省,7887569
201506,102,巴林,33,浙江省,11355780
201506,102,巴林,34,安徽省,2284014
201506,102,巴林,35,福建省,5548205
201506,102,巴林,36,江西省,1194533
201506,102,巴林,37,山东省,5245406
201506,102,巴林,41,河南省,1762155
201506,102,巴林,42,湖北省,1259532
201506,102,巴林,43,湖南省,529067
201506,102,巴林,44,广东省,26885192
201506,102,巴林,45,广西壮族自治区,244844
201506,102,巴林,46,海南省,16426
201506,102,巴林,50,重庆市,168583
201506,102,巴林,51,四川省,370976
201506,102,巴林,52,贵州省,2004014
201506,102,巴林,53,云南省,283120
201506,102,巴林,61,陕西省,411335
201506,102,巴林,62,甘肃省,171905
201506,102,巴林,63,青海省,356307
201506,102,巴林,65,新疆维吾尔自治区,200290
201506,103,孟加拉国,11,北京市,14020673
201506,103,孟加拉国,12,天津市,24380143
201506,103,孟加拉国,13,河北省,22650588
201506,103,孟加拉国,14,山西省,4149253
201506,103,孟加拉国,15,内蒙古自治区,863801
201506,103,孟加拉国,21,辽宁省,11684727
201506,103,孟加拉国,22,吉林省,661533
201506,103,孟加拉国,23,黑龙江省,1848801
201506,103,孟加拉国,31,上海市,53993080
201506,103,孟加拉国,32,江苏省,222263400
201506,103,孟加拉国,33,浙江省,220833396
201506,103,孟加拉国,34,安徽省,16268423
201506,103,孟加拉国,35,福建省,28843187
201506,103,孟加拉国,36,江西省,28330992
201506,103,孟加拉国,37,山东省,58198401
201506,103,孟加拉国,41,河南省,11441858
201506,103,孟加拉国,42,湖北省,12063965
201506,103,孟加拉国,43,湖南省,6627246
201506,103,孟加拉国,44,广东省,262494939
201506,103,孟加拉国,45,广西壮族自治区,32264770
201506,103,孟加拉国,46,海南省,94755
201506,103,孟加拉国,50,重庆市,5529233
201506,103,孟加拉国,51,四川省,5735180
201506,103,孟加拉国,52,贵州省,8722007
201506,103,孟加拉国,53,云南省,1895219
201506,103,孟加拉国,54,西藏自治区,20475
201506,103,孟加拉国,61,陕西省,2114748
201506,103,孟加拉国,62,甘肃省,7848044
201506,103,孟加拉国,63,青海省,1810437
201506,103,孟加拉国,64,宁夏回族自治区,356699
201506,103,孟加拉国,65,新疆维吾尔自治区,291575
201506,104,不丹,11,北京市,3571
201506,104,不丹,31,上海市,259979
201506,104,不丹,32,江苏省,944631
201506,104,不丹,33,浙江省,8647
201506,104,不丹,37,山东省,28358
201506,104,不丹,44,广东省,263456
201506,104,不丹,53,云南省,18720
201506,105,文莱,11,北京市,340805
201506,105,文莱,12,天津市,250098
201506,105,文莱,13,河北省,222553
201506,105,文莱,14,山西省,55415
201506,105,文莱,15,内蒙古自治区,567418
201506,105,文莱,21,辽宁省,3670880
201506,105,文莱,23,黑龙江省,112389
201506,105,文莱,31,上海市,1572739
201506,105,文莱,32,江苏省,3473690
201506,105,文莱,33,浙江省,5493384
201506,105,文莱,34,安徽省,1466601
201506,105,文莱,35,福建省,3239545
201506,105,文莱,36,江西省,4186401
201506,105,文莱,37,山东省,3027859
201506,105,文莱,41,河南省,234404
201506,105,文莱,42,湖北省,2805731
201506,105,文莱,43,湖南省,6589972
201506,105,文莱,44,广东省,30122473
201506,105,文莱,45,广西壮族自治区,61793
201506,105,文莱,50,重庆市,2934129
201506,105,文莱,51,四川省,188191
201506,105,文莱,52,贵州省,10426535
201506,105,文莱,53,云南省,9387
201506,105,文莱,61,陕西省,9073
201506,105,文莱,62,甘肃省,134271
201506,105,文莱,63,青海省,571517
201506,105,文莱,65,新疆维吾尔自治区,92114
201506,106,缅甸,11,北京市,19492776
201506,106,缅甸,12,天津市,13151066
201506,106,缅甸,13,河北省,20320692
201506,106,缅甸,14,山西省,209438
201506,106,缅甸,15,内蒙古自治区,5006581
201506,106,缅甸,21,辽宁省,8750381
201506,106,缅甸,22,吉林省,854584
201506,106,缅甸,23,黑龙江省,192592
201506,106,缅甸,31,上海市,35641334
201506,106,缅甸,32,江苏省,51807180
201506,106,缅甸,33,浙江省,38995063
201506,106,缅甸,34,安徽省,44286871
201506,106,缅甸,35,福建省,19957167
201506,106,缅甸,36,江西省,20968695
201506,106,缅甸,37,山东省,39297326
201506,106,缅甸,41,河南省,7301218
201506,106,缅甸,42,湖北省,4102747
201506,106,缅甸,43,湖南省,6602503
201506,106,缅甸,44,广东省,86865730
201506,106,缅甸,45,广西壮族自治区,2937465
201506,106,缅甸,46,海南省,1009739
201506,106,缅甸,50,重庆市,34786351
201506,106,缅甸,51,四川省,3861974
201506,106,缅甸,52,贵州省,6154120
201506,106,缅甸,53,云南省,209174032
201506,106,缅甸,61,陕西省,2530159
201506,106,缅甸,62,甘肃省,2001811
201506,106,缅甸,63,青海省,115570
201506,106,缅甸,64,宁夏回族自治区,73748
201506,106,缅甸,65,新疆维吾尔自治区,567430
201506,107,柬埔寨,11,北京市,6534584
201506,107,柬埔寨,12,天津市,1813438
201506,107,柬埔寨,13,河北省,1420173
201506,107,柬埔寨,15,内蒙古自治区,3110881
201506,107,柬埔寨,21,辽宁省,2330505
201506,107,柬埔寨,23,黑龙江省,226482
201506,107,柬埔寨,31,上海市,25303268
201506,107,柬埔寨,32,江苏省,79064218
201506,107,柬埔寨,33,浙江省,80331889
201506,107,柬埔寨,34,安徽省,2709126
201506,107,柬埔寨,35,福建省,14276570
201506,107,柬埔寨,36,江西省,3456687
201506,107,柬埔寨,37,山东省,13871906
201506,107,柬埔寨,41,河南省,1229518
201506,107,柬埔寨,42,湖北省,2408829
201506,107,柬埔寨,43,湖南省,1367744
201506,107,柬埔寨,44,广东省,97417312
201506,107,柬埔寨,45,广西壮族自治区,1747828
201506,107,柬埔寨,46,海南省,41319
201506,107,柬埔寨,50,重庆市,2616174
201506,107,柬埔寨,51,四川省,1524564
201506,107,柬埔寨,52,贵州省,1171128
201506,107,柬埔寨,53,云南省,565805
201506,107,柬埔寨,54,西藏自治区,2215
201506,107,柬埔寨,61,陕西省,14377825
201506,107,柬埔寨,62,甘肃省,617998
201506,107,柬埔寨,63,青海省,99891
201506,107,柬埔寨,64,宁夏回族自治区,2651208
201506,107,柬埔寨,65,新疆维吾尔自治区,73231
201506,108,塞浦路斯,11,北京市,1434997
201506,108,塞浦路斯,12,天津市,386648
201506,108,塞浦路斯,13,河北省,728658
201506,108,塞浦路斯,14,山西省,835965
