数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202202,101,阿富汗,11,北京市,5,46,9223
202202,101,阿富汗,12,天津市,225024,0,151368
202202,101,阿富汗,31,上海市,28,11,5971
202202,101,阿富汗,33,浙江省,22496,0,315889
202202,101,阿富汗,35,福建省,5,5,609
202202,101,阿富汗,37,山东省,56000,0,33782
202202,101,阿富汗,44,广东省,93615,7,75827
202202,101,阿富汗,51,四川省,2,0,272
202202,102,巴林,11,北京市,62,22,1071
202202,102,巴林,12,天津市,153680,152686,206135
202202,102,巴林,22,吉林省,12,4,65
202202,102,巴林,31,上海市,124105,5,52735
202202,102,巴林,32,江苏省,11962,0,27581
202202,102,巴林,33,浙江省,168081,0,1615413
202202,102,巴林,35,福建省,18,0,263
202202,102,巴林,37,山东省,601044,118824,1517767
202202,102,巴林,44,广东省,236,12,4785
202202,102,巴林,51,四川省,72,1,1854
202202,103,孟加拉国,11,北京市,4528937,640751,6532097
202202,103,孟加拉国,12,天津市,88569,279,185400
202202,103,孟加拉国,13,河北省,1536121,40,3644006
202202,103,孟加拉国,14,山西省,1,0,4
202202,103,孟加拉国,21,辽宁省,1994174,131,2240592
202202,103,孟加拉国,22,吉林省,34,23,1219
202202,103,孟加拉国,23,黑龙江省,90,5,293
202202,103,孟加拉国,31,上海市,6229450,1189154,29331910
202202,103,孟加拉国,32,江苏省,2953840,131490,8158626
202202,103,孟加拉国,33,浙江省,6747490,37384,11430033
202202,103,孟加拉国,34,安徽省,535118,43,726232
202202,103,孟加拉国,35,福建省,1051139,69852,1528976
202202,103,孟加拉国,36,江西省,294895,0,646444
202202,103,孟加拉国,37,山东省,1926250,4312,3330577
202202,103,孟加拉国,41,河南省,469165,3,2504747
202202,103,孟加拉国,42,湖北省,610007,23,523026
202202,103,孟加拉国,43,湖南省,515557,0,501689
202202,103,孟加拉国,44,广东省,2991780,9679181,10393196
202202,103,孟加拉国,45,广西壮族自治区,246573,76,414014
202202,103,孟加拉国,46,海南省,482,430,53300
202202,103,孟加拉国,51,四川省,156719,108,222778
202202,103,孟加拉国,53,云南省,24379,0,92256
202202,103,孟加拉国,61,陕西省,30008,7,33106
202202,103,孟加拉国,65,新疆维吾尔自治区,17616,0,123312
202202,104,不丹,12,天津市,3,1,28
202202,104,不丹,31,上海市,60,0,1943
202202,104,不丹,32,江苏省,0,0,4
202202,104,不丹,44,广东省,0,1,45
202202,105,文莱,11,北京市,8,0,174
202202,105,文莱,31,上海市,2119,1433680,114870
202202,105,文莱,32,江苏省,19089539,0,7505967
202202,105,文莱,33,浙江省,127649514,0,124972763
202202,105,文莱,37,山东省,3818505,111150,3368460
202202,105,文莱,41,河南省,49,1632,17409
202202,105,文莱,44,广东省,24038359,0,25746779
202202,105,文莱,46,海南省,40188670,0,41812678
202202,106,缅甸,11,北京市,36398325,4562,62279342
202202,106,缅甸,12,天津市,1600513,3,1912067
