数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202108,101,阿富汗,11,北京市,43,16,2505
202108,101,阿富汗,12,天津市,70641,12,316645
202108,101,阿富汗,21,辽宁省,83100,1,18497
202108,101,阿富汗,31,上海市,69,19,9552
202108,101,阿富汗,32,江苏省,56540,665,38477
202108,101,阿富汗,33,浙江省,4,2,99
202108,101,阿富汗,34,安徽省,2530,0,13444
202108,101,阿富汗,42,湖北省,1,1,30
202108,101,阿富汗,44,广东省,22735,57,20726
202108,101,阿富汗,50,重庆市,44,18,599
202108,101,阿富汗,51,四川省,45,2,1855
202108,101,阿富汗,65,新疆维吾尔自治区,17684,0,21220
202108,102,巴林,11,北京市,71,21,1291
202108,102,巴林,12,天津市,364138,349487,502933
202108,102,巴林,21,辽宁省,1,1,286
202108,102,巴林,22,吉林省,19901,0,59822
202108,102,巴林,31,上海市,674437,9,1235130
202108,102,巴林,32,江苏省,51512,0,150494
202108,102,巴林,33,浙江省,122390,0,262234
202108,102,巴林,35,福建省,30030013,0,20136139
202108,102,巴林,37,山东省,56192,0,28161
202108,102,巴林,42,湖北省,76193,0,199016
202108,102,巴林,44,广东省,4913,173,79840
202108,102,巴林,51,四川省,2,1,896
202108,102,巴林,61,陕西省,4,0,228
202108,103,孟加拉国,11,北京市,2467899,365949,4773903
202108,103,孟加拉国,12,天津市,40325,1562,103443
202108,103,孟加拉国,13,河北省,1231126,27,1946846
202108,103,孟加拉国,21,辽宁省,130056,60,222444
202108,103,孟加拉国,22,吉林省,66095,0,61671
202108,103,孟加拉国,23,黑龙江省,8,1,137
202108,103,孟加拉国,31,上海市,4833202,1230982,28424646
202108,103,孟加拉国,32,江苏省,4544166,539449,30265480
202108,103,孟加拉国,33,浙江省,3405039,64964,7078320
202108,103,孟加拉国,34,安徽省,62433,6943,118094
202108,103,孟加拉国,35,福建省,838964,17706,1136138
202108,103,孟加拉国,36,江西省,268707,0,749341
202108,103,孟加拉国,37,山东省,1438413,30521,2574097
202108,103,孟加拉国,41,河南省,358324,7934,3801081
202108,103,孟加拉国,42,湖北省,276206,17159,260955
202108,103,孟加拉国,43,湖南省,749529,1,702308
202108,103,孟加拉国,44,广东省,2852107,3486346,12612482
202108,103,孟加拉国,45,广西壮族自治区,368800,0,401926
202108,103,孟加拉国,46,海南省,1546,1567,355579
202108,103,孟加拉国,50,重庆市,5418,3386,274266
202108,103,孟加拉国,51,四川省,154497,8,233033
202108,103,孟加拉国,53,云南省,17666,0,300831
202108,103,孟加拉国,61,陕西省,29606,2,51005
202108,104,不丹,11,北京市,0,1,215
202108,104,不丹,12,天津市,0,1,64
202108,104,不丹,31,上海市,1,0,5
202108,104,不丹,34,安徽省,1,0,34
