数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202111,101,阿富汗,11,北京市,117225,200763,3534211
202111,101,阿富汗,12,天津市,485213,0,433920
202111,101,阿富汗,13,河北省,340053,675095,2409354
202111,101,阿富汗,15,内蒙古自治区,22000,0,32960
202111,101,阿富汗,21,辽宁省,1411915,23352,2868600
202111,101,阿富汗,31,上海市,149063,39450,1733037
202111,101,阿富汗,32,江苏省,4674806,588664,3968909
202111,101,阿富汗,33,浙江省,3612514,1070032,7102652
202111,101,阿富汗,34,安徽省,6522366,53412,296128
202111,101,阿富汗,35,福建省,8213,160597,361651
202111,101,阿富汗,36,江西省,167892,113331,466473
202111,101,阿富汗,37,山东省,4879119,194735,9517639
202111,101,阿富汗,41,河南省,195904,65179,544136
202111,101,阿富汗,42,湖北省,136597,2,479461
202111,101,阿富汗,43,湖南省,1842612,56556,247397
202111,101,阿富汗,44,广东省,843132,302972,2504392
202111,101,阿富汗,45,广西壮族自治区,1940,481,19855
202111,101,阿富汗,50,重庆市,13538,170975,858027
202111,101,阿富汗,52,贵州省,2000,820,39800
202111,101,阿富汗,61,陕西省,27767,6863,131478
202111,101,阿富汗,65,新疆维吾尔自治区,437748,146611,1948443
202111,102,巴林,11,北京市,31179,13231,776728
202111,102,巴林,12,天津市,15668693,88278,18841382
202111,102,巴林,13,河北省,16393462,66154,15933224
202111,102,巴林,14,山西省,162124,0,443695
202111,102,巴林,15,内蒙古自治区,353469,3,334809
202111,102,巴林,21,辽宁省,520970,55902,1865029
202111,102,巴林,22,吉林省,6464,5666,64531
202111,102,巴林,23,黑龙江省,21025000,0,6471692
202111,102,巴林,31,上海市,1484121,460141,12252068
202111,102,巴林,32,江苏省,4226034,969009,15151861
202111,102,巴林,33,浙江省,5448773,1632842,15781833
202111,102,巴林,34,安徽省,950268,1211748,3378377
202111,102,巴林,35,福建省,1642972,176409,2281742
202111,102,巴林,36,江西省,119916,42328,2523135
202111,102,巴林,37,山东省,5613728,1189952,16479646
202111,102,巴林,41,河南省,394906,520249,5181076
202111,102,巴林,42,湖北省,217939,626361,871591
202111,102,巴林,43,湖南省,1659874,64328,3259898
202111,102,巴林,44,广东省,3690376,3495577,17836648
202111,102,巴林,45,广西壮族自治区,219789,58990,729030
202111,102,巴林,46,海南省,3400,0,12367
202111,102,巴林,50,重庆市,203681,46288,1613720
202111,102,巴林,51,四川省,192046,252275,2228766
202111,102,巴林,52,贵州省,14652,286,33577
202111,102,巴林,53,云南省,174778,9981,2491431
202111,102,巴林,61,陕西省,59776,110,117600
202111,102,巴林,63,青海省,6382,0,24036
202111,102,巴林,64,宁夏回族自治区,147031,2731,1066028
202111,102,巴林,65,新疆维吾尔自治区,595482,3080,818924
202111,103,孟加拉国,11,北京市,225852094,132937121,267355610
202111,103,孟加拉国,12,天津市,12987300,1625150,23112239
202111,103,孟加拉国,13,河北省,21092809,4432142,34915021
202111,103,孟加拉国,14,山西省,3570255,761227,7709391
202111,103,孟加拉国,15,内蒙古自治区,2399087,3,4117037
202111,103,孟加拉国,21,辽宁省,14454838,201700,15801629
202111,103,孟加拉国,22,吉林省,212160,43467,904741
202111,103,孟加拉国,23,黑龙江省,2051959,681171,7626349
202111,103,孟加拉国,31,上海市,63711683,8694159,111352226
202111,103,孟加拉国,32,江苏省,260040189,46306500,409782672
202111,103,孟加拉国,33,浙江省,330096295,73719324,516108270
202111,103,孟加拉国,34,安徽省,13865425,5087980,32484837
202111,103,孟加拉国,35,福建省,48565088,21236382,104913944
202111,103,孟加拉国,36,江西省,25022170,2297061,27996272
202111,103,孟加拉国,37,山东省,90181475,16046944,213953088
202111,103,孟加拉国,41,河南省,10615699,1358127,20259091
202111,103,孟加拉国,42,湖北省,19042168,2621846,28056861
202111,103,孟加拉国,43,湖南省,17816044,4566919,57374840
202111,103,孟加拉国,44,广东省,184115448,47070274,331768077
202111,103,孟加拉国,45,广西壮族自治区,2205470,486293,4927140
202111,103,孟加拉国,46,海南省,5979953,3751,5439190
202111,103,孟加拉国,50,重庆市,2086224,1122506,19892135
202111,103,孟加拉国,51,四川省,25209595,3474131,54480615
202111,103,孟加拉国,52,贵州省,1042078,24708,1407954
202111,103,孟加拉国,53,云南省,3836756,1300088,16295913
202111,103,孟加拉国,61,陕西省,3843535,322870,4527400
202111,103,孟加拉国,62,甘肃省,3229437,0,4077731
202111,103,孟加拉国,63,青海省,333211,0,1172792
202111,103,孟加拉国,64,宁夏回族自治区,272575,5150,1125463
202111,103,孟加拉国,65,新疆维吾尔自治区,397064,40890,2929246
202111,104,不丹,11,北京市,23520,55384,211322
202111,104,不丹,13,河北省,10428,4023,194948
202111,104,不丹,21,辽宁省,0,1,6
202111,104,不丹,31,上海市,266,712,10457
202111,104,不丹,32,江苏省,13826,29800,425664
202111,104,不丹,33,浙江省,3354,3712,229601
202111,104,不丹,34,安徽省,321153,1357,13035
202111,104,不丹,35,福建省,24171,687,76219
202111,104,不丹,36,江西省,4662,55,36280
202111,104,不丹,37,山东省,10950,986,27057
202111,104,不丹,41,河南省,148,241,1547
202111,104,不丹,42,湖北省,106,205,2578
202111,104,不丹,43,湖南省,69,38702,354995
202111,104,不丹,44,广东省,92054,77129,3537428
202111,104,不丹,45,广西壮族自治区,14,4,605
202111,104,不丹,50,重庆市,82,1,2782
202111,104,不丹,51,四川省,5,7,43
202111,104,不丹,53,云南省,27421,27047,5410845
202111,105,文莱,11,北京市,125623,35511,330216
202111,105,文莱,12,天津市,314635,45688,5840573
202111,105,文莱,13,河北省,451884,47205,432087
202111,105,文莱,14,山西省,20908,0,63084
202111,105,文莱,15,内蒙古自治区,4971,0,9134
202111,105,文莱,21,辽宁省,95816,3233,111227
202111,105,文莱,23,黑龙江省,30813,7,265272
202111,105,文莱,31,上海市,1171564,614011,1167920
202111,105,文莱,32,江苏省,627508,2844758,8926886
202111,105,文莱,33,浙江省,1593388,817127,5708662
202111,105,文莱,34,安徽省,163626,292229,1256436
202111,105,文莱,35,福建省,439019,66534,1615515
202111,105,文莱,36,江西省,235479,163546,1926898
202111,105,文莱,37,山东省,1715005,206777,5637883
202111,105,文莱,41,河南省,36146,208613,1631416
202111,105,文莱,42,湖北省,846049,401431,2312651
202111,105,文莱,43,湖南省,343043,69817,3230734
202111,105,文莱,44,广东省,2883853,1062419,9176510
202111,105,文莱,45,广西壮族自治区,4142,6749,51332
202111,105,文莱,46,海南省,2600,0,9090
202111,105,文莱,50,重庆市,41468,5270,164445
202111,105,文莱,51,四川省,778344,138525,3932196
202111,105,文莱,52,贵州省,13199,3350,140381
202111,105,文莱,53,云南省,139298,18693,1397828
202111,105,文莱,61,陕西省,31152,4214,83430
202111,105,文莱,64,宁夏回族自治区,54181,2602,37328
202111,106,缅甸,11,北京市,10505589,4983976,53523077
202111,106,缅甸,12,天津市,5250027,321465,8607223
202111,106,缅甸,13,河北省,14570129,2383802,19975298
202111,106,缅甸,14,山西省,45376,17089,233878
202111,106,缅甸,15,内蒙古自治区,1413507,13655,2728976
202111,106,缅甸,21,辽宁省,4272583,519607,10200941
202111,106,缅甸,22,吉林省,47798,41,68910
202111,106,缅甸,23,黑龙江省,774560,12981,1568600
202111,106,缅甸,31,上海市,17800647,3557328,32613321
202111,106,缅甸,32,江苏省,89078874,27028459,151374324
202111,106,缅甸,33,浙江省,69121803,40166816,126494967
202111,106,缅甸,34,安徽省,10467199,158951146,19446977
202111,106,缅甸,35,福建省,24667582,11179124,54853738
202111,106,缅甸,36,江西省,27060000,1731678,23419115
202111,106,缅甸,37,山东省,74841232,12271137,160446246
202111,106,缅甸,41,河南省,1149423,407057,4165914
202111,106,缅甸,42,湖北省,10985926,6386615,27920027
202111,106,缅甸,43,湖南省,12368960,4526638,45842059
202111,106,缅甸,44,广东省,46851272,58228927,89814216
202111,106,缅甸,45,广西壮族自治区,6750858,2612807,15240698
202111,106,缅甸,46,海南省,4630371,0,11919057
202111,106,缅甸,50,重庆市,2893295,946011,13560756
202111,106,缅甸,51,四川省,14303852,13380929,42792140
202111,106,缅甸,52,贵州省,449101,20390,1463964
202111,106,缅甸,53,云南省,197532266,45463232,135069417
202111,106,缅甸,61,陕西省,555511,81462,1260675
202111,106,缅甸,62,甘肃省,2360,0,6565
202111,106,缅甸,64,宁夏回族自治区,1408942,101300,1899523
202111,106,缅甸,65,新疆维吾尔自治区,1054508,76558,3908003
202111,107,柬埔寨,11,北京市,15405774,12549305,76225341
202111,107,柬埔寨,12,天津市,2326078,787500,4931429
202111,107,柬埔寨,13,河北省,7213340,1109517,17845978
202111,107,柬埔寨,14,山西省,44225,12497,159009
202111,107,柬埔寨,15,内蒙古自治区,361512,9380,828023
202111,107,柬埔寨,21,辽宁省,6035902,680215,14508010
202111,107,柬埔寨,22,吉林省,24694,104430,641524
202111,107,柬埔寨,23,黑龙江省,431569,134009,1939473
202111,107,柬埔寨,31,上海市,22697135,4702012,51507374
202111,107,柬埔寨,32,江苏省,69915202,29548378,174053275
202111,107,柬埔寨,33,浙江省,213767600,28543445,214079285
202111,107,柬埔寨,34,安徽省,5737826,1408901,14309110
202111,107,柬埔寨,35,福建省,38533255,9405981,67393650
202111,107,柬埔寨,36,江西省,7039715,3017901,28830219
202111,107,柬埔寨,37,山东省,28232790,10809656,95388298
202111,107,柬埔寨,41,河南省,812844309,609928,12658222
202111,107,柬埔寨,42,湖北省,5925928,1706687,16338337
202111,107,柬埔寨,43,湖南省,11388310,4677905,41371509
202111,107,柬埔寨,44,广东省,355302523,145369513,177815176
202111,107,柬埔寨,45,广西壮族自治区,149062970,1116208,16061517
202111,107,柬埔寨,46,海南省,335506,210001,869320
202111,107,柬埔寨,50,重庆市,9619000,590821,10985920
202111,107,柬埔寨,51,四川省,3440627,1468958,14904228
202111,107,柬埔寨,52,贵州省,178867,218028,1245535
202111,107,柬埔寨,53,云南省,11540657,1436346,16082580
202111,107,柬埔寨,61,陕西省,2803291,221369,4368689
202111,107,柬埔寨,62,甘肃省,573,19067000,7301
202111,107,柬埔寨,64,宁夏回族自治区,2019303,120692,1180896
