数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,美元
201503,101,阿富汗,11,北京市,189875
201503,101,阿富汗,31,上海市,362
201503,101,阿富汗,32,江苏省,29200
201503,101,阿富汗,33,浙江省,6992
201503,101,阿富汗,35,福建省,129160
201503,101,阿富汗,44,广东省,16018
201503,101,阿富汗,65,新疆维吾尔自治区,34440
201503,102,巴林,11,北京市,52123
201503,102,巴林,12,天津市,251265
201503,102,巴林,21,辽宁省,2515
201503,102,巴林,31,上海市,40179
201503,102,巴林,32,江苏省,3330207
201503,102,巴林,33,浙江省,361881
201503,102,巴林,36,江西省,64248
201503,102,巴林,37,山东省,327426
201503,102,巴林,44,广东省,1729491
201503,102,巴林,51,四川省,602
201503,103,孟加拉国,11,北京市,11880239
201503,103,孟加拉国,12,天津市,2311989
201503,103,孟加拉国,13,河北省,327384
201503,103,孟加拉国,21,辽宁省,304109
201503,103,孟加拉国,22,吉林省,359398
201503,103,孟加拉国,31,上海市,40691601
201503,103,孟加拉国,32,江苏省,3795559
201503,103,孟加拉国,33,浙江省,2923301
201503,103,孟加拉国,34,安徽省,869377
201503,103,孟加拉国,35,福建省,648435
201503,103,孟加拉国,36,江西省,70903
201503,103,孟加拉国,37,山东省,2501962
201503,103,孟加拉国,41,河南省,926457
201503,103,孟加拉国,42,湖北省,54057
201503,103,孟加拉国,43,湖南省,1470783
201503,103,孟加拉国,44,广东省,10794715
201503,103,孟加拉国,45,广西壮族自治区,280053
201503,103,孟加拉国,46,海南省,2386
201503,103,孟加拉国,50,重庆市,54922
201503,103,孟加拉国,51,四川省,13361
201503,103,孟加拉国,52,贵州省,5957
201503,103,孟加拉国,53,云南省,863159
201503,103,孟加拉国,62,甘肃省,658971
201503,103,孟加拉国,63,青海省,41725
201503,105,文莱,11,北京市,1485255
201503,105,文莱,31,上海市,1550254
201503,105,文莱,35,福建省,63967
201503,105,文莱,37,山东省,900640
201503,105,文莱,44,广东省,62266
201503,106,缅甸,11,北京市,7091866
201503,106,缅甸,14,山西省,19760994
201503,106,缅甸,21,辽宁省,313966
201503,106,缅甸,31,上海市,10507018
201503,106,缅甸,32,江苏省,356551
201503,106,缅甸,33,浙江省,378052
201503,106,缅甸,35,福建省,1310723
201503,106,缅甸,36,江西省,235308
201503,106,缅甸,37,山东省,1849158
201503,106,缅甸,41,河南省,44053
201503,106,缅甸,42,湖北省,2738
201503,106,缅甸,43,湖南省,190181
201503,106,缅甸,44,广东省,6514971
201503,106,缅甸,53,云南省,290189711
201503,107,柬埔寨,11,北京市,9225017
201503,107,柬埔寨,12,天津市,193228
201503,107,柬埔寨,13,河北省,38909
201503,107,柬埔寨,21,辽宁省,94752
201503,107,柬埔寨,31,上海市,15787081
201503,107,柬埔寨,32,江苏省,14166562
201503,107,柬埔寨,33,浙江省,708342
201503,107,柬埔寨,34,安徽省,409435
201503,107,柬埔寨,35,福建省,696733
201503,107,柬埔寨,36,江西省,748073
