数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,美元
202506,101,阿富汗,11,北京市,"993,179"
202506,101,阿富汗,12,天津市,"841,030"
202506,101,阿富汗,13,河北省,"3,394,865"
202506,101,阿富汗,14,山西省,"7,123"
202506,101,阿富汗,15,内蒙古自治区,"397,820"
202506,101,阿富汗,21,辽宁省,"2,015,863"
202506,101,阿富汗,22,吉林省,"31,500"
202506,101,阿富汗,23,黑龙江省,"21,110"
202506,101,阿富汗,31,上海市,"2,466,388"
202506,101,阿富汗,32,江苏省,"11,305,447"
202506,101,阿富汗,33,浙江省,"89,061,383"
202506,101,阿富汗,34,安徽省,"220,166"
202506,101,阿富汗,35,福建省,"777,258"
202506,101,阿富汗,36,江西省,"261,672"
202506,101,阿富汗,37,山东省,"13,952,244"
202506,101,阿富汗,41,河南省,"537,394"
202506,101,阿富汗,42,湖北省,"995,815"
202506,101,阿富汗,43,湖南省,"253,259"
202506,101,阿富汗,44,广东省,"16,813,005"
202506,101,阿富汗,45,广西壮族自治区,"1,293,272"
202506,101,阿富汗,46,海南省,"587,127"
202506,101,阿富汗,50,重庆市,"1,064,329"
202506,101,阿富汗,51,四川省,"457,474"
202506,101,阿富汗,53,云南省,15
202506,101,阿富汗,61,陕西省,"428,793"
202506,101,阿富汗,65,新疆维吾尔自治区,"3,880,461"
202506,102,巴林,11,北京市,"1,506,875"
202506,102,巴林,12,天津市,"1,774,057"
202506,102,巴林,13,河北省,"9,878,920"
202506,102,巴林,14,山西省,"235,319"
202506,102,巴林,15,内蒙古自治区,"336,059"
202506,102,巴林,21,辽宁省,"452,109"
202506,102,巴林,22,吉林省,"85,766"
202506,102,巴林,23,黑龙江省,"408,240"
202506,102,巴林,31,上海市,"8,358,358"
202506,102,巴林,32,江苏省,"9,952,629"
202506,102,巴林,33,浙江省,"20,704,109"
202506,102,巴林,34,安徽省,"6,330,485"
202506,102,巴林,35,福建省,"2,420,079"
202506,102,巴林,36,江西省,"2,601,023"
202506,102,巴林,37,山东省,"11,428,549"
202506,102,巴林,41,河南省,"5,264,609"
202506,102,巴林,42,湖北省,"5,704,441"
202506,102,巴林,43,湖南省,"2,531,678"
202506,102,巴林,44,广东省,"23,180,191"
202506,102,巴林,45,广西壮族自治区,"758,373"
202506,102,巴林,46,海南省,"66,955"
202506,102,巴林,50,重庆市,"1,686,934"
202506,102,巴林,51,四川省,"631,265"
202506,102,巴林,52,贵州省,"413,081"
202506,102,巴林,53,云南省,"52,145"
202506,102,巴林,61,陕西省,"3,328,807"
202506,102,巴林,62,甘肃省,"138,729"
202506,102,巴林,64,宁夏回族自治区,"50,030"
202506,102,巴林,65,新疆维吾尔自治区,"2,851,214"
202506,103,孟加拉国,11,北京市,"65,332,278"
202506,103,孟加拉国,12,天津市,"15,680,643"
202506,103,孟加拉国,13,河北省,"25,841,343"
202506,103,孟加拉国,14,山西省,"3,267,944"
202506,103,孟加拉国,15,内蒙古自治区,"1,289,715"
202506,103,孟加拉国,21,辽宁省,"10,783,659"
202506,103,孟加拉国,22,吉林省,"3,022,218"
202506,103,孟加拉国,23,黑龙江省,"16,924,564"
202506,103,孟加拉国,31,上海市,"103,899,036"
202506,103,孟加拉国,32,江苏省,"354,373,729"
202506,103,孟加拉国,33,浙江省,"362,670,269"
202506,103,孟加拉国,34,安徽省,"20,551,024"
202506,103,孟加拉国,35,福建省,"78,750,310"
202506,103,孟加拉国,36,江西省,"24,239,345"
202506,103,孟加拉国,37,山东省,"133,912,953"
202506,103,孟加拉国,41,河南省,"13,659,813"
202506,103,孟加拉国,42,湖北省,"30,541,750"
202506,103,孟加拉国,43,湖南省,"37,539,809"
202506,103,孟加拉国,44,广东省,"287,610,780"
202506,103,孟加拉国,45,广西壮族自治区,"13,231,229"
202506,103,孟加拉国,46,海南省,"10,395,705"
202506,103,孟加拉国,50,重庆市,"27,839,528"
202506,103,孟加拉国,51,四川省,"17,362,944"
202506,103,孟加拉国,52,贵州省,"9,309,359"
202506,103,孟加拉国,53,云南省,"2,673,931"
202506,103,孟加拉国,61,陕西省,"2,988,827"
202506,103,孟加拉国,62,甘肃省,"1,887,612"
202506,103,孟加拉国,63,青海省,"205,330"
202506,103,孟加拉国,64,宁夏回族自治区,"1,391,831"
202506,103,孟加拉国,65,新疆维吾尔自治区,"25,614,525"
202506,104,不丹,11,北京市,"2,336"
202506,104,不丹,21,辽宁省,45
202506,104,不丹,31,上海市,"72,002"
202506,104,不丹,32,江苏省,"697,413"
202506,104,不丹,33,浙江省,"182,401"
202506,104,不丹,35,福建省,"35,588"
202506,104,不丹,36,江西省,16
202506,104,不丹,37,山东省,"127,688"
202506,104,不丹,41,河南省,"594,122"
202506,104,不丹,42,湖北省,"117,720"
202506,104,不丹,43,湖南省,"203,079"
202506,104,不丹,44,广东省,"14,855,562"
202506,104,不丹,50,重庆市,"134,135"
202506,104,不丹,51,四川省,"330,298"
202506,104,不丹,53,云南省,"598,073"
202506,104,不丹,61,陕西省,"437,276"
202506,105,文莱,11,北京市,"7,548,126"
202506,105,文莱,12,天津市,"287,617"
202506,105,文莱,13,河北省,"1,250,829"
202506,105,文莱,14,山西省,"130,077"
202506,105,文莱,15,内蒙古自治区,"86,683"
202506,105,文莱,21,辽宁省,"123,214"
202506,105,文莱,23,黑龙江省,"460,578"
202506,105,文莱,31,上海市,"2,355,302"
202506,105,文莱,32,江苏省,"2,250,652"
202506,105,文莱,33,浙江省,"7,093,890"
202506,105,文莱,34,安徽省,"463,984"
202506,105,文莱,35,福建省,"891,323"
202506,105,文莱,36,江西省,"618,099"
202506,105,文莱,37,山东省,"4,479,245"
202506,105,文莱,41,河南省,"413,653"
202506,105,文莱,42,湖北省,"2,968,816"
202506,105,文莱,43,湖南省,"728,856"
202506,105,文莱,44,广东省,"8,478,348"
202506,105,文莱,45,广西壮族自治区,"223,805"
202506,105,文莱,46,海南省,"148,280"
202506,105,文莱,50,重庆市,"301,607"
202506,105,文莱,51,四川省,"805,100"
202506,105,文莱,52,贵州省,"406,239"
202506,105,文莱,53,云南省,"84,923"
202506,105,文莱,61,陕西省,"50,680"
202506,105,文莱,65,新疆维吾尔自治区,"1,668,189"
202506,106,缅甸,11,北京市,"25,497,136"
202506,106,缅甸,12,天津市,"6,411,261"
202506,106,缅甸,13,河北省,"33,068,586"
202506,106,缅甸,14,山西省,"431,687"
202506,106,缅甸,15,内蒙古自治区,"3,588,768"
202506,106,缅甸,21,辽宁省,"7,124,020"
202506,106,缅甸,22,吉林省,"3,379,195"
202506,106,缅甸,23,黑龙江省,"1,114,594"
202506,106,缅甸,31,上海市,"44,260,719"
202506,106,缅甸,32,江苏省,"121,177,631"
202506,106,缅甸,33,浙江省,"100,284,510"
202506,106,缅甸,34,安徽省,"23,323,887"
202506,106,缅甸,35,福建省,"32,102,184"
202506,106,缅甸,36,江西省,"14,198,448"
202506,106,缅甸,37,山东省,"60,388,243"
202506,106,缅甸,41,河南省,"11,298,463"
202506,106,缅甸,42,湖北省,"20,673,247"
202506,106,缅甸,43,湖南省,"8,915,303"
202506,106,缅甸,44,广东省,"148,681,784"
202506,106,缅甸,45,广西壮族自治区,"8,162,540"
202506,106,缅甸,46,海南省,"2,124,646"
202506,106,缅甸,50,重庆市,"35,888,841"
202506,106,缅甸,51,四川省,"12,840,571"
202506,106,缅甸,52,贵州省,"5,897,777"
202506,106,缅甸,53,云南省,"210,277,611"
202506,106,缅甸,54,西藏自治区,"160,294"
202506,106,缅甸,61,陕西省,"4,559,530"
202506,106,缅甸,62,甘肃省,"18,483"
202506,106,缅甸,64,宁夏回族自治区,"66,551"
202506,106,缅甸,65,新疆维吾尔自治区,"9,953,469"
202506,107,柬埔寨,11,北京市,"13,943,375"
202506,107,柬埔寨,12,天津市,"15,785,906"
202506,107,柬埔寨,13,河北省,"15,170,773"
202506,107,柬埔寨,14,山西省,"2,903,173"
202506,107,柬埔寨,15,内蒙古自治区,"6,122,983"
202506,107,柬埔寨,21,辽宁省,"11,419,576"
202506,107,柬埔寨,22,吉林省,"1,872,035"
202506,107,柬埔寨,23,黑龙江省,"3,159,649"
202506,107,柬埔寨,31,上海市,"79,404,457"
202506,107,柬埔寨,32,江苏省,"306,789,911"
202506,107,柬埔寨,33,浙江省,"312,852,342"
202506,107,柬埔寨,34,安徽省,"22,941,803"
202506,107,柬埔寨,35,福建省,"93,418,982"
202506,107,柬埔寨,36,江西省,"17,013,759"
202506,107,柬埔寨,37,山东省,"205,294,206"
202506,107,柬埔寨,41,河南省,"9,775,652"
202506,107,柬埔寨,42,湖北省,"37,894,403"
202506,107,柬埔寨,43,湖南省,"22,909,178"
202506,107,柬埔寨,44,广东省,"457,936,030"
202506,107,柬埔寨,45,广西壮族自治区,"105,443,035"
202506,107,柬埔寨,46,海南省,"1,658,543"
202506,107,柬埔寨,50,重庆市,"23,668,028"
202506,107,柬埔寨,51,四川省,"10,085,368"
202506,107,柬埔寨,52,贵州省,"5,286,474"
202506,107,柬埔寨,53,云南省,"8,116,146"
202506,107,柬埔寨,54,西藏自治区,"243,064"
202506,107,柬埔寨,61,陕西省,"2,129,100"
202506,107,柬埔寨,62,甘肃省,"469,049"
202506,107,柬埔寨,64,宁夏回族自治区,"381,677"
202506,107,柬埔寨,65,新疆维吾尔自治区,"30,757,334"
202506,108,塞浦路斯,11,北京市,"2,169,695"
202506,108,塞浦路斯,12,天津市,"411,630"
202506,108,塞浦路斯,13,河北省,"2,069,515"
202506,108,塞浦路斯,14,山西省,"37,721"
202506,108,塞浦路斯,15,内蒙古自治区,"439,471"
202506,108,塞浦路斯,21,辽宁省,"265,490"
202506,108,塞浦路斯,22,吉林省,116
202506,108,塞浦路斯,23,黑龙江省,"477,674"
202506,108,塞浦路斯,31,上海市,"10,823,234"
202506,108,塞浦路斯,32,江苏省,"26,799,301"
202506,108,塞浦路斯,33,浙江省,"25,427,658"
202506,108,塞浦路斯,34,安徽省,"1,577,415"
202506,108,塞浦路斯,35,福建省,"4,866,006"
202506,108,塞浦路斯,36,江西省,"276,974"
202506,108,塞浦路斯,37,山东省,"5,682,694"
202506,108,塞浦路斯,41,河南省,"369,896"
202506,108,塞浦路斯,42,湖北省,"653,719"
202506,108,塞浦路斯,43,湖南省,"688,835"
202506,108,塞浦路斯,44,广东省,"21,976,785"
202506,108,塞浦路斯,45,广西壮族自治区,"155,753"
202506,108,塞浦路斯,46,海南省,"630,386"
202506,108,塞浦路斯,50,重庆市,"363,875"
202506,108,塞浦路斯,51,四川省,"210,419"
202506,108,塞浦路斯,52,贵州省,"56,620"
202506,108,塞浦路斯,53,云南省,5
202506,108,塞浦路斯,61,陕西省,"242,024"
202506,108,塞浦路斯,65,新疆维吾尔自治区,"57,019"
202506,109,朝鲜,11,北京市,"97,375"
202506,109,朝鲜,12,天津市,"7,168"
202506,109,朝鲜,13,河北省,"9,309,373"
202506,109,朝鲜,15,内蒙古自治区,"930,882"
202506,109,朝鲜,21,辽宁省,"114,109,734"
202506,109,朝鲜,22,吉林省,"29,132,303"
202506,109,朝鲜,23,黑龙江省,"550,550"
202506,109,朝鲜,31,上海市,"1,091,762"
202506,109,朝鲜,32,江苏省,"1,734,110"
202506,109,朝鲜,33,浙江省,"5,181,089"
202506,109,朝鲜,34,安徽省,"157,588"
202506,109,朝鲜,35,福建省,"1,630,432"
202506,109,朝鲜,36,江西省,"547,713"
202506,109,朝鲜,37,山东省,"7,873,554"
202506,109,朝鲜,41,河南省,"66,075"
202506,109,朝鲜,43,湖南省,"150,268"
202506,109,朝鲜,44,广东省,"16,570,455"
202506,109,朝鲜,51,四川省,"264,464"
202506,110,中国香港,11,北京市,"969,543,481"
202506,110,中国香港,12,天津市,"189,776,531"
