数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202103,101,阿富汗,11,北京市,4962,2030,248284
202103,101,阿富汗,12,天津市,15182,0,18234
202103,101,阿富汗,13,河北省,231715,257914,1008489
202103,101,阿富汗,21,辽宁省,1292537,19337,2689268
202103,101,阿富汗,23,黑龙江省,34000,0,22100
202103,101,阿富汗,31,上海市,186623,303178,969163
202103,101,阿富汗,32,江苏省,4398529,434193,3204825
202103,101,阿富汗,33,浙江省,7165044,2751099,13425071
202103,101,阿富汗,34,安徽省,19386,83427,657808
202103,101,阿富汗,35,福建省,110444,126564,634375
202103,101,阿富汗,36,江西省,46169,11801,253608
202103,101,阿富汗,37,山东省,5711820,1818582,9861635
202103,101,阿富汗,41,河南省,113116,11320,372989
202103,101,阿富汗,42,湖北省,95055,10,316568
202103,101,阿富汗,43,湖南省,207014,21933,395060
202103,101,阿富汗,44,广东省,458256,888932,8000275
202103,101,阿富汗,45,广西壮族自治区,100640,21453,758443
202103,101,阿富汗,50,重庆市,8479,42256,232309
202103,101,阿富汗,51,四川省,86140,10568,557152
202103,101,阿富汗,61,陕西省,66549,1088,130799
202103,101,阿富汗,65,新疆维吾尔自治区,44200,8451,263550
202103,102,巴林,11,北京市,88174,7393,7160216
202103,102,巴林,12,天津市,1782048,28675,3380470
202103,102,巴林,13,河北省,23579090,360580,14283574
202103,102,巴林,14,山西省,17265,4899,368797
202103,102,巴林,21,辽宁省,265468,20072,441093
202103,102,巴林,22,吉林省,2,1,82
202103,102,巴林,23,黑龙江省,260056,1836,373674
202103,102,巴林,31,上海市,1223583,3396059,6552975
202103,102,巴林,32,江苏省,3386660,4871478,10100317
202103,102,巴林,33,浙江省,3304388,9383128,8560421
202103,102,巴林,34,安徽省,266201,1673121,1265935
202103,102,巴林,35,福建省,1932810,1809073,4044358
202103,102,巴林,36,江西省,977872,896456,3075253
202103,102,巴林,37,山东省,4425620,5757378,13351699
202103,102,巴林,41,河南省,446406,226425,4630077
202103,102,巴林,42,湖北省,370473,34001,1293302
202103,102,巴林,43,湖南省,456084,229766,1332085
202103,102,巴林,44,广东省,4825076,2994197,23739677
202103,102,巴林,45,广西壮族自治区,74130,18,183414
202103,102,巴林,46,海南省,170,0,15025
202103,102,巴林,50,重庆市,166310,123804,1385187
202103,102,巴林,51,四川省,83718,90,120032
202103,102,巴林,53,云南省,14,2400,199800
202103,102,巴林,61,陕西省,877,1830,18074
202103,103,孟加拉国,11,北京市,339480008,349250457,184585072
202103,103,孟加拉国,12,天津市,10769604,1246662,17147600
202103,103,孟加拉国,13,河北省,61732591,2674959,37751010
202103,103,孟加拉国,14,山西省,2319422,472306,4875530
