数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202107,101,阿富汗,11,北京市,12652,10,4025
202107,101,阿富汗,12,天津市,31200,0,46939
202107,101,阿富汗,13,河北省,10,0,11000
202107,101,阿富汗,21,辽宁省,2,0,1
202107,101,阿富汗,31,上海市,108,11,9298
202107,101,阿富汗,32,江苏省,5399,2287,37213
202107,101,阿富汗,33,浙江省,98972,0,237530
202107,101,阿富汗,35,福建省,13,0,218
202107,101,阿富汗,37,山东省,58752,1,81956
202107,101,阿富汗,44,广东省,1617,25,53083
202107,101,阿富汗,51,四川省,91,0,1895
202107,101,阿富汗,61,陕西省,17,0,780
202107,102,巴林,11,北京市,2230339,16,469449
202107,102,巴林,12,天津市,214070,240333,231032
202107,102,巴林,21,辽宁省,1,0,78
202107,102,巴林,31,上海市,846710,379541,1399768
202107,102,巴林,32,江苏省,22558,589,54017
202107,102,巴林,33,浙江省,1261592,0,1176660
202107,102,巴林,34,安徽省,11,0,119
202107,102,巴林,35,福建省,2,1,995
202107,102,巴林,37,山东省,26520,0,13708
202107,102,巴林,44,广东省,1002231,77,2616554
202107,102,巴林,45,广西壮族自治区,2000512,0,5264832
202107,102,巴林,51,四川省,2,0,45
202107,102,巴林,52,贵州省,16420241,0,3500631
202107,102,巴林,61,陕西省,35,0,981
202107,103,孟加拉国,11,北京市,2523495,249740,5444121
202107,103,孟加拉国,12,天津市,910,319,68140
202107,103,孟加拉国,13,河北省,1400019,92000,1958102
202107,103,孟加拉国,15,内蒙古自治区,1,0,35
202107,103,孟加拉国,21,辽宁省,482166,107,564950
202107,103,孟加拉国,22,吉林省,20000,0,22361
202107,103,孟加拉国,31,上海市,4735942,1221302,29139810
202107,103,孟加拉国,32,江苏省,1941198,216283,9305680
202107,103,孟加拉国,33,浙江省,3900125,77417,8123697
202107,103,孟加拉国,34,安徽省,423920,0,441913
202107,103,孟加拉国,35,福建省,1524824,34987,1405392
202107,103,孟加拉国,36,江西省,532024,0,1558292
202107,103,孟加拉国,37,山东省,579915,1941,1016328
202107,103,孟加拉国,41,河南省,413196,2368,3817599
202107,103,孟加拉国,42,湖北省,439256,26044,405258
202107,103,孟加拉国,43,湖南省,417428,2448,279969
202107,103,孟加拉国,44,广东省,3182077,5410832,12292280
202107,103,孟加拉国,45,广西壮族自治区,157483,0,203597
202107,103,孟加拉国,46,海南省,487,515,26672
202107,103,孟加拉国,50,重庆市,0,0,201
202107,103,孟加拉国,51,四川省,501855,117951,655862
202107,103,孟加拉国,52,贵州省,52000,0,75400
202107,103,孟加拉国,53,云南省,6810,88,22341
202107,103,孟加拉国,61,陕西省,91094,10277,147879
202107,103,孟加拉国,65,新疆维吾尔自治区,26000,0,104090
202107,104,不丹,33,浙江省,16,0,175
202107,104,不丹,44,广东省,2,3,44
202107,105,文莱,11,北京市,5,0,201
202107,105,文莱,12,天津市,1,0,56
202107,105,文莱,21,辽宁省,64157000,0,34348032
202107,105,文莱,31,上海市,2542806,201587,1626415
202107,105,文莱,32,江苏省,18351502,0,17067805
202107,105,文莱,33,浙江省,136639119,2,128587460
202107,105,文莱,37,山东省,10,1,28
202107,105,文莱,44,广东省,48965872,2,38849157
202107,105,文莱,46,海南省,15000000,0,14190872
202107,105,文莱,51,四川省,0,0,25
202107,106,缅甸,11,北京市,36649789,5125,190927397
202107,106,缅甸,12,天津市,165492,11522,1379607
202107,106,缅甸,13,河北省,1465054,67200,4382373
202107,106,缅甸,21,辽宁省,2309446,15395,2882538
202107,106,缅甸,22,吉林省,61000,0,60570
202107,106,缅甸,31,上海市,4037566,178545,7977763
202107,106,缅甸,32,江苏省,3752006,279474,7252963
202107,106,缅甸,33,浙江省,1307423,2783,1331955
202107,106,缅甸,34,安徽省,683921,43,5379809
202107,106,缅甸,35,福建省,5308247,1785,2557619
202107,106,缅甸,36,江西省,977831,854,11479773
202107,106,缅甸,37,山东省,12519250,24156,25212779
202107,106,缅甸,41,河南省,2979063,1025,43224687
202107,106,缅甸,42,湖北省,14819,8,671430
202107,106,缅甸,43,湖南省,1141587,5,5198444
202107,106,缅甸,44,广东省,17738005,1385803,13969160
202107,106,缅甸,45,广西壮族自治区,250002,0,97858
202107,106,缅甸,46,海南省,2808003,3,3126621
202107,106,缅甸,50,重庆市,1726,0,435519
202107,106,缅甸,51,四川省,127,14,4397
202107,106,缅甸,53,云南省,630720713,48363,289598123
202107,106,缅甸,61,陕西省,3,0,35
202107,107,柬埔寨,11,北京市,27225372,349766,34302145
202107,107,柬埔寨,12,天津市,5672745,12050,3087572
202107,107,柬埔寨,13,河北省,71565,176236,6319558
202107,107,柬埔寨,14,山西省,1180102,0,661195
202107,107,柬埔寨,21,辽宁省,7625797,34390,6513673
202107,107,柬埔寨,23,黑龙江省,12925,114226,6673796
202107,107,柬埔寨,31,上海市,12040630,3523529,42880527
202107,107,柬埔寨,32,江苏省,3785836,393286,9888607
202107,107,柬埔寨,33,浙江省,4824239,508903,27655524
202107,107,柬埔寨,34,安徽省,29102,8189,44144
202107,107,柬埔寨,35,福建省,59608254,50574,8446222
202107,107,柬埔寨,36,江西省,797375,3311128,1573462
202107,107,柬埔寨,37,山东省,6005148,275017,6267870
202107,107,柬埔寨,41,河南省,7415,9678,1406484
202107,107,柬埔寨,42,湖北省,285,108,21531
202107,107,柬埔寨,43,湖南省,264102,115,2970707
202107,107,柬埔寨,44,广东省,15996081,9615207,17180582
202107,107,柬埔寨,45,广西壮族自治区,718507,29691,770163
202107,107,柬埔寨,46,海南省,3674,2715,393707
202107,107,柬埔寨,50,重庆市,10141,599,14995
202107,107,柬埔寨,51,四川省,647976,711,2164775
202107,107,柬埔寨,53,云南省,1,0,46
202107,107,柬埔寨,61,陕西省,3872106,51899,1498584
202107,107,柬埔寨,62,甘肃省,52000,0,104057
202107,107,柬埔寨,65,新疆维吾尔自治区,3167891,0,328170
202107,108,塞浦路斯,11,北京市,188082,36041,128210
202107,108,塞浦路斯,12,天津市,479047,983,298781
202107,108,塞浦路斯,21,辽宁省,77,226,34883
202107,108,塞浦路斯,31,上海市,404067,70406,397420
202107,108,塞浦路斯,32,江苏省,36324,111,30840
202107,108,塞浦路斯,33,浙江省,399,0,16585
202107,108,塞浦路斯,34,安徽省,1,3,70
202107,108,塞浦路斯,35,福建省,27702,27935,28577
202107,108,塞浦路斯,37,山东省,217,0,18866
202107,108,塞浦路斯,44,广东省,78604,10681,619308
202107,108,塞浦路斯,50,重庆市,1,0,124
202107,108,塞浦路斯,51,四川省,43,1,1321
202107,109,朝鲜,11,北京市,1,1,111
202107,109,朝鲜,21,辽宁省,34827884,165818,2782144
202107,109,朝鲜,22,吉林省,10435680,6304,1000260
202107,109,朝鲜,31,上海市,3,0,365
202107,109,朝鲜,37,山东省,6360000,6487,590701
202107,109,朝鲜,44,广东省,68,55,6485
202107,110,中国香港,11,北京市,5235329,756237,137565804
202107,110,中国香港,12,天津市,1862574,251006,7958944
202107,110,中国香港,13,河北省,920262,324,2105291
202107,110,中国香港,14,山西省,4422,0,36801
202107,110,中国香港,15,内蒙古自治区,402,0,10555
202107,110,中国香港,21,辽宁省,277290,67032,2422269
202107,110,中国香港,22,吉林省,4012,0,2270
202107,110,中国香港,23,黑龙江省,97,131,10090
202107,110,中国香港,31,上海市,16535363,3480655,26398177
202107,110,中国香港,32,江苏省,7699736,156964,10218717
202107,110,中国香港,33,浙江省,14418040,515979,50138179
202107,110,中国香港,34,安徽省,2720304,21424,5443594
202107,110,中国香港,35,福建省,2185015,93825,26055304
202107,110,中国香港,36,江西省,1255418,2173,17162429
202107,110,中国香港,37,山东省,5661564,646787,8977028
202107,110,中国香港,41,河南省,53975,3051,3686546
202107,110,中国香港,42,湖北省,271621,17417,1676769
202107,110,中国香港,43,湖南省,211437,1032,2739629
202107,110,中国香港,44,广东省,101394096,9322031,397965324
202107,110,中国香港,45,广西壮族自治区,1708529,1317,81718545
202107,110,中国香港,46,海南省,338683,18073,19104821
202107,110,中国香港,50,重庆市,19261,5804,1943369
202107,110,中国香港,51,四川省,15650042,512,26382326
202107,110,中国香港,52,贵州省,1024,0,5790
202107,110,中国香港,53,云南省,555,0,8172
202107,110,中国香港,54,西藏自治区,0,0,4185
202107,110,中国香港,61,陕西省,312,9595,1639373
202107,110,中国香港,62,甘肃省,212429,171149,441188
202107,110,中国香港,65,新疆维吾尔自治区,0,0,239
202107,111,印度,11,北京市,229697206,43371064,181225378
202107,111,印度,12,天津市,10594809,596249,33168688
202107,111,印度,13,河北省,224400337,4587,97606738
202107,111,印度,14,山西省,3732911,5588,13308263
202107,111,印度,15,内蒙古自治区,255505,295,631013
202107,111,印度,21,辽宁省,108496544,906795,44239396
202107,111,印度,22,吉林省,616246,27944,5652826
202107,111,印度,23,黑龙江省,6081,25303,412319
202107,111,印度,31,上海市,401526871,2053505,512923769
202107,111,印度,32,江苏省,568819714,1357169,366650972
202107,111,印度,33,浙江省,828345754,514187,377499481
202107,111,印度,34,安徽省,17989508,147502,49898114
