数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202104,101,阿富汗,11,北京市,1367,33462,111982
202104,101,阿富汗,12,天津市,79600,1,69460
202104,101,阿富汗,13,河北省,112697,477766,777833
202104,101,阿富汗,15,内蒙古自治区,154000,0,159600
202104,101,阿富汗,21,辽宁省,1055743,13479,2050132
202104,101,阿富汗,23,黑龙江省,17,0,495
202104,101,阿富汗,31,上海市,362939,219824,3326497
202104,101,阿富汗,32,江苏省,1481296,1876695,5082514
202104,101,阿富汗,33,浙江省,13419459,3633149,19255866
202104,101,阿富汗,34,安徽省,242373,53249,625612
202104,101,阿富汗,35,福建省,17856,99642,584410
202104,101,阿富汗,36,江西省,62179,6,176251
202104,101,阿富汗,37,山东省,6180218,193705,6914955
202104,101,阿富汗,41,河南省,60180,51673,222822
202104,101,阿富汗,42,湖北省,175644,1097,631142
202104,101,阿富汗,43,湖南省,774694,148272,1268400
202104,101,阿富汗,44,广东省,608757,1236780,6124451
202104,101,阿富汗,45,广西壮族自治区,27141,6259,237378
202104,101,阿富汗,46,海南省,50,0,15000
202104,101,阿富汗,50,重庆市,1604698,99482,534256
202104,101,阿富汗,51,四川省,30000,3864,242000
202104,101,阿富汗,61,陕西省,85078,1282,171652
202104,101,阿富汗,65,新疆维吾尔自治区,13200,2836,91010
202104,102,巴林,11,北京市,81496,12646,1074302
202104,102,巴林,12,天津市,1260825,2388257,1592497
202104,102,巴林,13,河北省,1127998,617007,4291483
202104,102,巴林,14,山西省,30203,14430,247250
202104,102,巴林,15,内蒙古自治区,43003,1,51887
202104,102,巴林,21,辽宁省,238122,6191,621176
202104,102,巴林,22,吉林省,39328,1,99962
202104,102,巴林,23,黑龙江省,31219000,0,6745321
202104,102,巴林,31,上海市,1329362,371732,8252600
202104,102,巴林,32,江苏省,2621651,2646730,10045253
202104,102,巴林,33,浙江省,4110470,7340019,13806437
202104,102,巴林,34,安徽省,871859,5085052,3997189
202104,102,巴林,35,福建省,1570240,132186,2773854
