数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202103,101,阿富汗,11,北京市,34342,16,486514
202103,101,阿富汗,12,天津市,126560,0,141191
202103,101,阿富汗,21,辽宁省,0,1,165
202103,101,阿富汗,31,上海市,15873,246,23214
202103,101,阿富汗,32,江苏省,116704,7,1346575
202103,101,阿富汗,33,浙江省,116833,0,1201358
202103,101,阿富汗,34,安徽省,11940,0,23951
202103,101,阿富汗,35,福建省,3,1,470
202103,101,阿富汗,37,山东省,13,3,1146
202103,101,阿富汗,44,广东省,194479,700,1752026
202103,101,阿富汗,51,四川省,77,2,2413
202103,101,阿富汗,65,新疆维吾尔自治区,1080,0,2112
202103,102,巴林,11,北京市,18357,8,51349
202103,102,巴林,21,辽宁省,0,2,8
202103,102,巴林,31,上海市,77144,1,29121
202103,102,巴林,32,江苏省,364141,0,494662
202103,102,巴林,33,浙江省,24128,0,202535
202103,102,巴林,34,安徽省,19580,0,170903
202103,102,巴林,35,福建省,4,0,40
202103,102,巴林,37,山东省,56458,1,36436
202103,102,巴林,44,广东省,10458,4655,54703
202103,102,巴林,51,四川省,2,1,32
202103,102,巴林,53,云南省,10964605,0,2346425
202103,103,孟加拉国,11,北京市,24574005,26530132,20775030
202103,103,孟加拉国,12,天津市,142010,2645,164398
202103,103,孟加拉国,13,河北省,2484413,0,3561294
202103,103,孟加拉国,21,辽宁省,1963843,217,2436938
202103,103,孟加拉国,22,吉林省,23057,0,20290
202103,103,孟加拉国,23,黑龙江省,1,0,24
202103,103,孟加拉国,31,上海市,12105113,2123007,39980030
202103,103,孟加拉国,32,江苏省,14656099,110413,8826427
202103,103,孟加拉国,33,浙江省,4802320,54997,8755937
202103,103,孟加拉国,34,安徽省,832234,1,822212
202103,103,孟加拉国,35,福建省,1705356,129551,1777398
202103,103,孟加拉国,36,江西省,468426,0,629466
202103,103,孟加拉国,37,山东省,1381647,62003,2100424
202103,103,孟加拉国,41,河南省,1091682,222149,8454043
202103,103,孟加拉国,42,湖北省,234226,57841,201924
202103,103,孟加拉国,43,湖南省,694332,4,402655
202103,103,孟加拉国,44,广东省,3132880,19419580,11387997
202103,103,孟加拉国,45,广西壮族自治区,156000,0,158293
202103,103,孟加拉国,46,海南省,1532,1664,215209
202103,103,孟加拉国,50,重庆市,105405,27066,496361
202103,103,孟加拉国,51,四川省,484705,8,676318
202103,103,孟加拉国,52,贵州省,26000,0,22360
202103,103,孟加拉国,53,云南省,7412,22,17522
202103,103,孟加拉国,61,陕西省,491450,0,411302
202103,103,孟加拉国,63,青海省,26000,0,44850
202103,103,孟加拉国,65,新疆维吾尔自治区,26000,0,52680
202103,104,不丹,11,北京市,3,2,124
202103,104,不丹,44,广东省,14,45,205
202103,105,文莱,11,北京市,1,1,172
202103,105,文莱,31,上海市,2261,913060,37795
202103,105,文莱,32,江苏省,25563573,0,15630807
202103,105,文莱,33,浙江省,141900683,4094,116230794
202103,105,文莱,35,福建省,2,0,80
202103,105,文莱,41,河南省,11908060,0,7029144
202103,105,文莱,44,广东省,76760199,2,35133770
202103,105,文莱,51,四川省,1,0,9
202103,106,缅甸,11,北京市,44251576,5773,111093661
202103,106,缅甸,12,天津市,98553,131,303778
202103,106,缅甸,13,河北省,275000,0,646132
202103,106,缅甸,21,辽宁省,1562786,1265,2049947
202103,106,缅甸,23,黑龙江省,1103300,0,889484
202103,106,缅甸,31,上海市,9117126,172242,10105047
202103,106,缅甸,32,江苏省,3584422,269939,7164745
202103,106,缅甸,33,浙江省,3499861,12651,3961970
202103,106,缅甸,34,安徽省,3851599,21216,3072849
202103,106,缅甸,35,福建省,4974733,15477,3652479
202103,106,缅甸,36,江西省,1935265,1653,20781159
202103,106,缅甸,37,山东省,9572309,9723,12408161
202103,106,缅甸,41,河南省,211627,45261,13458931
202103,106,缅甸,42,湖北省,504953,0,490945
202103,106,缅甸,43,湖南省,1591371,4,2572469
202103,106,缅甸,44,广东省,38910611,5150078,26428355
202103,106,缅甸,45,广西壮族自治区,3641724,1,1297062
202103,106,缅甸,46,海南省,806403,6,1270445
202103,106,缅甸,50,重庆市,1625305,0,1892745
202103,106,缅甸,51,四川省,2,0,163
202103,106,缅甸,53,云南省,2086088650,152026,609506175
202103,106,缅甸,61,陕西省,6,20,1059
202103,106,缅甸,62,甘肃省,125000,0,145052
202103,107,柬埔寨,11,北京市,51618292,217248,53981174
202103,107,柬埔寨,12,天津市,5245751,2577,3340811
202103,107,柬埔寨,13,河北省,93831,35291,988822
202103,107,柬埔寨,14,山西省,2042040,0,1450411
202103,107,柬埔寨,21,辽宁省,6494053,4921,4672165
202103,107,柬埔寨,23,黑龙江省,270000,0,129730
202103,107,柬埔寨,31,上海市,14641807,3100565,43572671
202103,107,柬埔寨,32,江苏省,8422494,1526832,69682232
202103,107,柬埔寨,33,浙江省,5500080,170968,9547682
202103,107,柬埔寨,34,安徽省,4364107,9017,1483605
202103,107,柬埔寨,35,福建省,30913129,20346,7559381
202103,107,柬埔寨,36,江西省,958368,7008871,1531533
202103,107,柬埔寨,37,山东省,7406621,286163,7766234
202103,107,柬埔寨,41,河南省,2667992,46209,4372849
202103,107,柬埔寨,42,湖北省,1000128,35,791359
202103,107,柬埔寨,43,湖南省,108189,158,1422874
202103,107,柬埔寨,44,广东省,18242107,9541490,16291160
202103,107,柬埔寨,45,广西壮族自治区,1913074,19634,428887
202103,107,柬埔寨,46,海南省,4761,4375,780182
202103,107,柬埔寨,50,重庆市,33447,2075,38170
202103,107,柬埔寨,51,四川省,9233,1506,1894997
202103,107,柬埔寨,61,陕西省,92,133,26821
202103,107,柬埔寨,62,甘肃省,14000,0,79913
202103,107,柬埔寨,65,新疆维吾尔自治区,4364929,0,404250
202103,108,塞浦路斯,11,北京市,320837,53588,206573
202103,108,塞浦路斯,12,天津市,70284,11348,864431
202103,108,塞浦路斯,13,河北省,50,1,823
202103,108,塞浦路斯,31,上海市,189254,4048,230643
202103,108,塞浦路斯,32,江苏省,271201,24899,165060
202103,108,塞浦路斯,33,浙江省,109644,7541,272996
202103,108,塞浦路斯,35,福建省,13800,13968,14349
202103,108,塞浦路斯,37,山东省,10016,3,1176
202103,108,塞浦路斯,44,广东省,15182,6811,19224
202103,108,塞浦路斯,46,海南省,24026,0,2002283
202103,108,塞浦路斯,50,重庆市,4959,4437,14776
202103,108,塞浦路斯,51,四川省,1,1,48
202103,109,朝鲜,11,北京市,6,2,41
202103,109,朝鲜,21,辽宁省,26023730,0,1086516
202103,109,朝鲜,22,吉林省,5565120,0,219292
202103,109,朝鲜,31,上海市,15,0,221
202103,109,朝鲜,37,山东省,31,0,610
202103,109,朝鲜,41,河南省,0,5,23
202103,109,朝鲜,44,广东省,6,13,850
202103,109,朝鲜,51,四川省,1,0,62
202103,110,中国香港,11,北京市,6144154,1672640,43088671
202103,110,中国香港,12,天津市,2634079,794368,8300441
202103,110,中国香港,13,河北省,2242640,75,3379699
202103,110,中国香港,15,内蒙古自治区,585,0,43691
202103,110,中国香港,21,辽宁省,907354,289788,5590647
202103,110,中国香港,22,吉林省,400,0,100
202103,110,中国香港,23,黑龙江省,1562,0,30416
