数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,美元
202301,101,阿富汗,11,北京市,124490
202301,101,阿富汗,12,天津市,8025133
202301,101,阿富汗,13,河北省,1895784
202301,101,阿富汗,15,内蒙古自治区,287168
202301,101,阿富汗,21,辽宁省,18537
202301,101,阿富汗,23,黑龙江省,15670
202301,101,阿富汗,31,上海市,2348642
202301,101,阿富汗,32,江苏省,5992894
202301,101,阿富汗,33,浙江省,47163453
202301,101,阿富汗,34,安徽省,949803
202301,101,阿富汗,35,福建省,158046
202301,101,阿富汗,36,江西省,814092
202301,101,阿富汗,37,山东省,8345349
202301,101,阿富汗,41,河南省,1383431
202301,101,阿富汗,42,湖北省,660170
202301,101,阿富汗,43,湖南省,259735
202301,101,阿富汗,44,广东省,26300379
202301,101,阿富汗,45,广西壮族自治区,9750
202301,101,阿富汗,50,重庆市,493646
202301,101,阿富汗,51,四川省,298401
202301,101,阿富汗,61,陕西省,3855
202301,101,阿富汗,62,甘肃省,44595
202301,101,阿富汗,65,新疆维吾尔自治区,3709344
202301,102,巴林,11,北京市,262460
202301,102,巴林,12,天津市,1437755
202301,102,巴林,13,河北省,28931339
202301,102,巴林,14,山西省,25762
202301,102,巴林,15,内蒙古自治区,153590
202301,102,巴林,21,辽宁省,537203
202301,102,巴林,22,吉林省,1615348
202301,102,巴林,23,黑龙江省,496001
202301,102,巴林,31,上海市,4759778
202301,102,巴林,32,江苏省,15483033
202301,102,巴林,33,浙江省,20524199
202301,102,巴林,34,安徽省,3679067
202301,102,巴林,35,福建省,2195718
202301,102,巴林,36,江西省,6448879
202301,102,巴林,37,山东省,12188032
202301,102,巴林,41,河南省,13630617
202301,102,巴林,42,湖北省,2944437
202301,102,巴林,43,湖南省,6392819
202301,102,巴林,44,广东省,26900258
202301,102,巴林,45,广西壮族自治区,1166627
202301,102,巴林,46,海南省,9837
202301,102,巴林,50,重庆市,1762066
202301,102,巴林,51,四川省,2001088
202301,102,巴林,52,贵州省,200255
202301,102,巴林,61,陕西省,486695
202301,102,巴林,62,甘肃省,408237
202301,102,巴林,63,青海省,255257
202301,102,巴林,64,宁夏回族自治区,261419
202301,102,巴林,65,新疆维吾尔自治区,64000
202301,103,孟加拉国,11,北京市,605331004
202301,103,孟加拉国,12,天津市,13817697
202301,103,孟加拉国,13,河北省,37549715
202301,103,孟加拉国,14,山西省,8454753
202301,103,孟加拉国,15,内蒙古自治区,1425847
202301,103,孟加拉国,21,辽宁省,12544696
202301,103,孟加拉国,22,吉林省,1515967
202301,103,孟加拉国,23,黑龙江省,3965756
202301,103,孟加拉国,31,上海市,132776988
202301,103,孟加拉国,32,江苏省,395548095
202301,103,孟加拉国,33,浙江省,421792384
202301,103,孟加拉国,34,安徽省,26604469
202301,103,孟加拉国,35,福建省,79557778
202301,103,孟加拉国,36,江西省,59720774
202301,103,孟加拉国,37,山东省,105602049
202301,103,孟加拉国,41,河南省,13167819
202301,103,孟加拉国,42,湖北省,31648914
202301,103,孟加拉国,43,湖南省,52249374
202301,103,孟加拉国,44,广东省,328799087
202301,103,孟加拉国,45,广西壮族自治区,5831213
202301,103,孟加拉国,46,海南省,1519013
202301,103,孟加拉国,50,重庆市,23914332
202301,103,孟加拉国,51,四川省,61355671
202301,103,孟加拉国,52,贵州省,1594108
202301,103,孟加拉国,53,云南省,1753725
202301,103,孟加拉国,61,陕西省,2984738
202301,103,孟加拉国,62,甘肃省,3097469
202301,103,孟加拉国,63,青海省,118786
202301,103,孟加拉国,64,宁夏回族自治区,248147
202301,103,孟加拉国,65,新疆维吾尔自治区,6473734
202301,104,不丹,11,北京市,536742
202301,104,不丹,13,河北省,5
202301,104,不丹,21,辽宁省,73
202301,104,不丹,31,上海市,57470
202301,104,不丹,32,江苏省,362129
202301,104,不丹,33,浙江省,202152
202301,104,不丹,34,安徽省,50131
202301,104,不丹,35,福建省,89960
202301,104,不丹,36,江西省,396
202301,104,不丹,37,山东省,59331
202301,104,不丹,41,河南省,221680
202301,104,不丹,42,湖北省,38
202301,104,不丹,43,湖南省,2786230
202301,104,不丹,44,广东省,331527
202301,104,不丹,45,广西壮族自治区,178045
202301,104,不丹,50,重庆市,160363
202301,104,不丹,51,四川省,3515
202301,104,不丹,53,云南省,48232
202301,105,文莱,11,北京市,32461595
202301,105,文莱,12,天津市,322670
202301,105,文莱,13,河北省,550708
202301,105,文莱,14,山西省,163930
202301,105,文莱,15,内蒙古自治区,35852
202301,105,文莱,21,辽宁省,158920
202301,105,文莱,23,黑龙江省,2922
202301,105,文莱,31,上海市,887309
202301,105,文莱,32,江苏省,3972877
202301,105,文莱,33,浙江省,7153529
202301,105,文莱,34,安徽省,473888
202301,105,文莱,35,福建省,740384
202301,105,文莱,36,江西省,2806847
202301,105,文莱,37,山东省,2699809
202301,105,文莱,41,河南省,99211
202301,105,文莱,42,湖北省,1005505
202301,105,文莱,43,湖南省,1701799
202301,105,文莱,44,广东省,14886218
202301,105,文莱,45,广西壮族自治区,928891
202301,105,文莱,50,重庆市,1365207
202301,105,文莱,51,四川省,2089429
202301,105,文莱,53,云南省,327394
202301,105,文莱,61,陕西省,282240
202301,105,文莱,62,甘肃省,2723
202301,106,缅甸,11,北京市,54761223
202301,106,缅甸,12,天津市,13320107
202301,106,缅甸,13,河北省,12276527
202301,106,缅甸,14,山西省,1103457
202301,106,缅甸,15,内蒙古自治区,1722170
202301,106,缅甸,21,辽宁省,9557329
202301,106,缅甸,22,吉林省,862898
202301,106,缅甸,23,黑龙江省,4446719
202301,106,缅甸,31,上海市,43409145
202301,106,缅甸,32,江苏省,150851073
202301,106,缅甸,33,浙江省,187801589
202301,106,缅甸,34,安徽省,22765092
202301,106,缅甸,35,福建省,52464667
202301,106,缅甸,36,江西省,66261942
202301,106,缅甸,37,山东省,57809787
202301,106,缅甸,41,河南省,4690428
202301,106,缅甸,42,湖北省,23332119
