数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202010,101,阿富汗,11,北京市,75982,8,584418
202010,101,阿富汗,12,天津市,69320,0,134447
202010,101,阿富汗,31,上海市,124653,12,1434940
202010,101,阿富汗,32,江苏省,234380,0,2705016
202010,101,阿富汗,33,浙江省,392667,0,3651981
202010,101,阿富汗,37,山东省,11830,1050,20671
202010,101,阿富汗,44,广东省,1120,46,10381
202010,101,阿富汗,51,四川省,66,2,1756
202010,102,巴林,11,北京市,37027,6,93187
202010,102,巴林,22,吉林省,2,20,644
202010,102,巴林,31,上海市,3649285,16,6759046
202010,102,巴林,32,江苏省,23689,0,57459
202010,102,巴林,33,浙江省,101051,0,60448
202010,102,巴林,35,福建省,19364353,2,1463878
202010,102,巴林,37,山东省,56401,0,29079
202010,102,巴林,42,湖北省,9720,0,10316
202010,102,巴林,44,广东省,4263,2028,29911
202010,102,巴林,51,四川省,32,0,379
202010,102,巴林,61,陕西省,46,0,410
202010,103,孟加拉国,11,北京市,4729246,247566,7070039
202010,103,孟加拉国,12,天津市,210964,17711,474044
202010,103,孟加拉国,13,河北省,3965105,15,4692502
202010,103,孟加拉国,21,辽宁省,768250,211,718845
202010,103,孟加拉国,22,吉林省,92255,0,83951
202010,103,孟加拉国,23,黑龙江省,25,0,367
202010,103,孟加拉国,31,上海市,4838834,1002645,16367958
202010,103,孟加拉国,32,江苏省,2614819,289253,7741282
202010,103,孟加拉国,33,浙江省,1488275,6826,2207847
202010,103,孟加拉国,34,安徽省,730400,97584,628171
202010,103,孟加拉国,35,福建省,1327025,27834,1533523
202010,103,孟加拉国,36,江西省,107462,170876,1178699
202010,103,孟加拉国,37,山东省,1469721,8756,1552538
202010,103,孟加拉国,41,河南省,1122541,213853,5723816
202010,103,孟加拉国,42,湖北省,396626,530,227294
202010,103,孟加拉国,43,湖南省,212193,0,146363
202010,103,孟加拉国,44,广东省,1182196,3849758,6546857
202010,103,孟加拉国,45,广西壮族自治区,234001,0,205105
202010,103,孟加拉国,46,海南省,686,249,46041
202010,103,孟加拉国,50,重庆市,399,350,25414
202010,103,孟加拉国,51,四川省,182472,10,170201
202010,103,孟加拉国,52,贵州省,52000,0,44460
202010,103,孟加拉国,53,云南省,5876,0,17615
202010,103,孟加拉国,61,陕西省,59494,70,76576
202010,103,孟加拉国,63,青海省,26000,0,35880
202010,103,孟加拉国,64,宁夏回族自治区,30000,0,20550
202010,104,不丹,31,上海市,2,0,28
202010,104,不丹,44,广东省,54,4,1976
202010,104,不丹,51,四川省,44,0,178
202010,105,文莱,11,北京市,10,2,312
202010,105,文莱,31,上海市,10000278,341194,2290846
202010,105,文莱,32,江苏省,6,0,714
202010,105,文莱,33,浙江省,88608627,0,46194549
202010,105,文莱,35,福建省,35725399,0,13645795
202010,105,文莱,37,山东省,55432317,0,21415559
202010,105,文莱,44,广东省,5803147,12,2491578
202010,105,文莱,46,海南省,31365530,0,16989674
202010,105,文莱,51,四川省,0,0,35
202010,106,缅甸,11,北京市,25089782,28191,95829512
202010,106,缅甸,12,天津市,55677,112,25818
202010,106,缅甸,14,山西省,4,4,473
202010,106,缅甸,21,辽宁省,756108,338,582443
202010,106,缅甸,23,黑龙江省,1015600,0,617654
202010,106,缅甸,31,上海市,19104070,239037,64636751
202010,106,缅甸,32,江苏省,5455440,590229,4855168
202010,106,缅甸,33,浙江省,3857549,79126,4565234
202010,106,缅甸,34,安徽省,502400,0,426511
202010,106,缅甸,35,福建省,3029367,23,1253009
202010,106,缅甸,36,江西省,1420224,1501,5324562
202010,106,缅甸,37,山东省,3387498,7810,4055819
202010,106,缅甸,41,河南省,101841,79909,1978140
202010,106,缅甸,42,湖北省,1,0,30
202010,106,缅甸,43,湖南省,1421164,0,2576446
202010,106,缅甸,44,广东省,31873375,3120424,18974612
202010,106,缅甸,45,广西壮族自治区,579040,0,267310
202010,106,缅甸,46,海南省,1008166,80,1353115
202010,106,缅甸,50,重庆市,321999,108,566576
202010,106,缅甸,51,四川省,27602,51,8219
202010,106,缅甸,52,贵州省,31160,0,79615
202010,106,缅甸,53,云南省,947663154,303434,312913501
202010,106,缅甸,61,陕西省,1,0,12
202010,107,柬埔寨,11,北京市,25935469,379392,26254198
202010,107,柬埔寨,12,天津市,3898903,4215,2119525
202010,107,柬埔寨,13,河北省,441954,232663,6613452
202010,107,柬埔寨,15,内蒙古自治区,3,0,75
202010,107,柬埔寨,21,辽宁省,6773395,1484,3416000
202010,107,柬埔寨,31,上海市,10163305,3597053,30919414
202010,107,柬埔寨,32,江苏省,3558120,719688,23595325
202010,107,柬埔寨,33,浙江省,940227,193598,5496405
202010,107,柬埔寨,34,安徽省,202196,0,164343
202010,107,柬埔寨,35,福建省,28906306,2519,2950443
202010,107,柬埔寨,36,江西省,839438,9880192,2161456
202010,107,柬埔寨,37,山东省,6705028,158853,5609159
202010,107,柬埔寨,41,河南省,1180806,37967,2031550
202010,107,柬埔寨,42,湖北省,1085204,72198,193220
202010,107,柬埔寨,43,湖南省,198131,71,2691896
202010,107,柬埔寨,44,广东省,16075055,2147575,15467417
202010,107,柬埔寨,45,广西壮族自治区,1733625,2080,291347
202010,107,柬埔寨,46,海南省,314,151,92130
202010,107,柬埔寨,50,重庆市,10199,1011,31727
202010,107,柬埔寨,51,四川省,386572,193,2265954
202010,107,柬埔寨,62,甘肃省,16840,0,95641
202010,107,柬埔寨,64,宁夏回族自治区,6082,1360,91176
202010,108,塞浦路斯,11,北京市,332888,38655,189440
202010,108,塞浦路斯,12,天津市,23227,5508,14057
202010,108,塞浦路斯,13,河北省,1026,15,9045
202010,108,塞浦路斯,21,辽宁省,0,1,1
202010,108,塞浦路斯,31,上海市,178242,115419,124373
202010,108,塞浦路斯,32,江苏省,61365,2747,59571
202010,108,塞浦路斯,33,浙江省,114815,49417,84935
202010,108,塞浦路斯,35,福建省,219244,202566,192527
202010,108,塞浦路斯,37,山东省,295,0,2736
202010,108,塞浦路斯,44,广东省,746589,40830,419309
202010,109,朝鲜,11,北京市,1,1,394
202010,109,朝鲜,21,辽宁省,21121932,0,820323
202010,109,朝鲜,22,吉林省,8358240,0,312970
202010,109,朝鲜,31,上海市,4,0,22
202010,109,朝鲜,33,浙江省,0,0,62
202010,109,朝鲜,37,山东省,2865000,0,272175
202010,109,朝鲜,41,河南省,6,5,76
202010,109,朝鲜,44,广东省,25,0,220
