数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202007,101,阿富汗,11,北京市,2766,37148,789575
202007,101,阿富汗,12,天津市,356664,3695,258632
202007,101,阿富汗,13,河北省,341030,1281862,1571543
202007,101,阿富汗,14,山西省,400,0,29979
202007,101,阿富汗,15,内蒙古自治区,22000,0,25960
202007,101,阿富汗,21,辽宁省,31998,281,58218
202007,101,阿富汗,31,上海市,880906,155174,2160947
202007,101,阿富汗,32,江苏省,2400820,1259467,5342445
202007,101,阿富汗,33,浙江省,23925824,8576783,25680127
202007,101,阿富汗,34,安徽省,239247,379014,616282
202007,101,阿富汗,35,福建省,400756,102106,728177
202007,101,阿富汗,36,江西省,170719,18659,570659
202007,101,阿富汗,37,山东省,4640294,285407,6552599
202007,101,阿富汗,41,河南省,260407,55430,1091751
202007,101,阿富汗,42,湖北省,254843,1,1046643
202007,101,阿富汗,43,湖南省,170218,59123,590819
202007,101,阿富汗,44,广东省,2374126,4972936,10636933
202007,101,阿富汗,50,重庆市,4,21,14120
202007,101,阿富汗,51,四川省,64759,11085,306844
202007,101,阿富汗,61,陕西省,74515,1225,153394
202007,101,阿富汗,65,新疆维吾尔自治区,369236,292828,2195904
202007,102,巴林,11,北京市,81816,76832,1010721
202007,102,巴林,12,天津市,809896,42160,865212
202007,102,巴林,13,河北省,24594080,5194082,12963695
202007,102,巴林,14,山西省,7562,3116,259907
202007,102,巴林,15,内蒙古自治区,91840,0,133989
202007,102,巴林,21,辽宁省,361699,6968,505647
202007,102,巴林,22,吉林省,176,43750,2188
202007,102,巴林,23,黑龙江省,60000,0,81405
202007,102,巴林,31,上海市,1245113,166326,4009623
202007,102,巴林,32,江苏省,2003021,6113744,10307935
202007,102,巴林,33,浙江省,8054594,13111913,15333851
202007,102,巴林,34,安徽省,1382579,155426,1003654
202007,102,巴林,35,福建省,859581,985776,1858702
202007,102,巴林,36,江西省,274089,102551,1891350
202007,102,巴林,37,山东省,9644497,22018530,11935895
202007,102,巴林,41,河南省,573492,54989,2014874
202007,102,巴林,42,湖北省,315523,3594076,585814
202007,102,巴林,43,湖南省,388980,28878,890789
202007,102,巴林,44,广东省,6972235,5843397,20271808
202007,102,巴林,45,广西壮族自治区,63439,93295,1068265
202007,102,巴林,46,海南省,20405,0,17487
202007,102,巴林,50,重庆市,92651,137138,1433828
202007,102,巴林,51,四川省,96506,98483,651435
202007,102,巴林,61,陕西省,823,18958,27645
202007,102,巴林,65,新疆维吾尔自治区,6424,700,149514
202007,103,孟加拉国,11,北京市,76193133,36720181,39831151
202007,103,孟加拉国,12,天津市,22428961,6480631,17022396
202007,103,孟加拉国,13,河北省,13423134,2697850,19023997
202007,103,孟加拉国,14,山西省,1526870,307861,2600778
202007,103,孟加拉国,15,内蒙古自治区,2340296,250500,893583
202007,103,孟加拉国,21,辽宁省,4394471,735895,5480574
202007,103,孟加拉国,22,吉林省,17442,3150,553912
202007,103,孟加拉国,23,黑龙江省,1259621,150920,2043103
202007,103,孟加拉国,31,上海市,39162975,5959834,56705187
202007,103,孟加拉国,32,江苏省,132714374,48110293,264267554
202007,103,孟加拉国,33,浙江省,148206909,56365098,223257934
202007,103,孟加拉国,34,安徽省,9623893,5741727,29789328
202007,103,孟加拉国,35,福建省,71014538,8885933,42015900
202007,103,孟加拉国,36,江西省,6690682,1760150,10522823
202007,103,孟加拉国,37,山东省,85599770,18026189,96360699
202007,103,孟加拉国,41,河南省,3188033,723146,7655283
202007,103,孟加拉国,42,湖北省,34615310,1374679,21115328
202007,103,孟加拉国,43,湖南省,15193444,3493330,32982022
202007,103,孟加拉国,44,广东省,170643452,49000260,267654324
202007,103,孟加拉国,45,广西壮族自治区,1683963,238002,4225025
202007,103,孟加拉国,46,海南省,1141994,0,1033012
202007,103,孟加拉国,50,重庆市,764619,1000199,7334940
202007,103,孟加拉国,51,四川省,8382728,815383,9653725
202007,103,孟加拉国,52,贵州省,317574,13322,530561
202007,103,孟加拉国,53,云南省,1841225,423926,1413668
202007,103,孟加拉国,61,陕西省,865848,1125181,4583585
202007,103,孟加拉国,62,甘肃省,1183990,0,1315893
202007,103,孟加拉国,64,宁夏回族自治区,69865,0,312405
202007,103,孟加拉国,65,新疆维吾尔自治区,1641227,95054,1493670
202007,104,不丹,11,北京市,50038,66,5157
202007,104,不丹,13,河北省,20,0,765
202007,104,不丹,21,辽宁省,1,2,7
202007,104,不丹,31,上海市,4886,52400,155009
202007,104,不丹,32,江苏省,6853,16251,167013
202007,104,不丹,33,浙江省,5441,327,37143
202007,104,不丹,34,安徽省,15,37,208
202007,104,不丹,35,福建省,438,314,4960
202007,104,不丹,36,江西省,11325,65,151969
202007,104,不丹,37,山东省,14462,2545,52393
202007,104,不丹,41,河南省,730,364,19034
202007,104,不丹,42,湖北省,397,100535,75566
202007,104,不丹,43,湖南省,74382,321729,296247
202007,104,不丹,44,广东省,4945,10392,172327
202007,104,不丹,50,重庆市,379,0,1770
202007,104,不丹,51,四川省,14442,6033,151292
202007,104,不丹,61,陕西省,1,1,5
202007,105,文莱,11,北京市,942405,171820,869687
202007,105,文莱,12,天津市,505276,28251,634988
202007,105,文莱,13,河北省,499114,610,308112
202007,105,文莱,14,山西省,11190,0,9753
202007,105,文莱,21,辽宁省,28184,285,64191
202007,105,文莱,22,吉林省,760,0,2280
202007,105,文莱,23,黑龙江省,58000,0,42631
202007,105,文莱,31,上海市,630834,293150,3202909
202007,105,文莱,32,江苏省,1787934,505354,3386414
202007,105,文莱,33,浙江省,2001397,1676534,6399749
202007,105,文莱,34,安徽省,176180,114608,1341249
202007,105,文莱,35,福建省,536254,34771,1196859
202007,105,文莱,36,江西省,6750,34539,684760
202007,105,文莱,37,山东省,2500623,173737,2598162
202007,105,文莱,41,河南省,35565,85304,773623
202007,105,文莱,42,湖北省,37511,265854,724296
202007,105,文莱,43,湖南省,410127,34985,640134
202007,105,文莱,44,广东省,3281080,5321269,13035134
202007,105,文莱,45,广西壮族自治区,28603,1902,309044
202007,105,文莱,46,海南省,680,7100,109693
202007,105,文莱,50,重庆市,36294,5119,225248
202007,105,文莱,51,四川省,44790,13501,887185
202007,105,文莱,53,云南省,49153,0,41663
202007,105,文莱,61,陕西省,32220,5183,143810
202007,105,文莱,65,新疆维吾尔自治区,2727,1915,279350
202007,106,缅甸,11,北京市,23815947,21733428,24281919
202007,106,缅甸,12,天津市,24193389,2076984,21427854
202007,106,缅甸,13,河北省,23912915,720143,15030536
202007,106,缅甸,14,山西省,770540,4959,673322
202007,106,缅甸,15,内蒙古自治区,5451269,8153,4280973
202007,106,缅甸,21,辽宁省,11693093,1365706,10824320
202007,106,缅甸,22,吉林省,829441,92623,1063480
202007,106,缅甸,23,黑龙江省,1116549,11558,977062
202007,106,缅甸,31,上海市,19788936,3981122,31426747
202007,106,缅甸,32,江苏省,87498518,18712451,160811091
202007,106,缅甸,33,浙江省,107554152,17504398,160000715
202007,106,缅甸,34,安徽省,4444340,1639648,18309125
202007,106,缅甸,35,福建省,64110722,5782466,68166558
202007,106,缅甸,36,江西省,23807236,2564131,10672301
202007,106,缅甸,37,山东省,50233639,4451696,59516952
202007,106,缅甸,41,河南省,3442385,2753241,11555074
202007,106,缅甸,42,湖北省,3636661,4567200,20162677
202007,106,缅甸,43,湖南省,21265127,2415964,17813990
202007,106,缅甸,44,广东省,47962148,52692340,130843444
202007,106,缅甸,45,广西壮族自治区,2229636,1288258,4180559
202007,106,缅甸,46,海南省,3586346,1413,3223291
202007,106,缅甸,50,重庆市,6971868,5242621,26954759
202007,106,缅甸,51,四川省,11314455,1381680,7588470
202007,106,缅甸,52,贵州省,533365,36841,14418097
202007,106,缅甸,53,云南省,629069963,121987290,282225694
202007,106,缅甸,61,陕西省,2574344,382837,3501638
202007,106,缅甸,62,甘肃省,862621,0,876959
202007,106,缅甸,64,宁夏回族自治区,236000,0,200016
202007,106,缅甸,65,新疆维吾尔自治区,1219595,469,946748
202007,107,柬埔寨,11,北京市,3576723,880983,19222647
202007,107,柬埔寨,12,天津市,2298757,1446072,7858296
202007,107,柬埔寨,13,河北省,3746395,372733,6063931
202007,107,柬埔寨,14,山西省,436912,875336,5235558
202007,107,柬埔寨,15,内蒙古自治区,287251,5318,4281461
202007,107,柬埔寨,21,辽宁省,2812339,77622,4267578
202007,107,柬埔寨,22,吉林省,202006,5385,238600
202007,107,柬埔寨,23,黑龙江省,394142,33498,1246413
202007,107,柬埔寨,31,上海市,18686742,4473767,39587552
202007,107,柬埔寨,32,江苏省,78023198,21423437,166562501
202007,107,柬埔寨,33,浙江省,123094377,24103644,146323837
202007,107,柬埔寨,34,安徽省,6431845,1597252,13036055
202007,107,柬埔寨,35,福建省,34607368,7354173,42675607
202007,107,柬埔寨,36,江西省,4606973,769588,9016974
202007,107,柬埔寨,37,山东省,20503083,3856892,38484777
202007,107,柬埔寨,41,河南省,106560927,550487,4319059
202007,107,柬埔寨,42,湖北省,1392292,1529925,6977349
202007,107,柬埔寨,43,湖南省,3602027,582122,5949857
202007,107,柬埔寨,44,广东省,165990660,169313603,168727533
202007,107,柬埔寨,45,广西壮族自治区,74174665,473074,5173275
202007,107,柬埔寨,46,海南省,99473,29354,665203
202007,107,柬埔寨,50,重庆市,15571942,1055516,6209019
202007,107,柬埔寨,51,四川省,1404719,356358,6293473
202007,107,柬埔寨,52,贵州省,54840,4520,1206339
202007,107,柬埔寨,53,云南省,2347728,3724,1117745
202007,107,柬埔寨,61,陕西省,1484176,34390,6002742
202007,107,柬埔寨,62,甘肃省,15904,7,24744
202007,107,柬埔寨,64,宁夏回族自治区,502,0,52790
202007,107,柬埔寨,65,新疆维吾尔自治区,1019858,631554,7673354
202007,108,塞浦路斯,11,北京市,9286871,9330666,2515086
202007,108,塞浦路斯,12,天津市,227794,264363,579116
202007,108,塞浦路斯,13,河北省,353415,11960363,807068
202007,108,塞浦路斯,14,山西省,76267,5670,74541
202007,108,塞浦路斯,15,内蒙古自治区,26000,0,213395
202007,108,塞浦路斯,21,辽宁省,134332,120735,299952
202007,108,塞浦路斯,22,吉林省,53356,2476,85834
202007,108,塞浦路斯,23,黑龙江省,5095,7393,22932
202007,108,塞浦路斯,31,上海市,1296279,851928,4749766
202007,108,塞浦路斯,32,江苏省,3019802,718612,5186593
202007,108,塞浦路斯,33,浙江省,10713861,9818880,11774144
202007,108,塞浦路斯,34,安徽省,243929,5023107,1044898
202007,108,塞浦路斯,35,福建省,421866,129221,965004
202007,108,塞浦路斯,36,江西省,4973,6194,49350
202007,108,塞浦路斯,37,山东省,1326636,2713714,3913754
202007,108,塞浦路斯,41,河南省,67068,7528,255032
202007,108,塞浦路斯,42,湖北省,137891,163706,365154
202007,108,塞浦路斯,43,湖南省,22236,66964,265786
202007,108,塞浦路斯,44,广东省,2333323,3043988,12034873
202007,108,塞浦路斯,45,广西壮族自治区,28137,21,64928
202007,108,塞浦路斯,50,重庆市,22830,16303,379454
202007,108,塞浦路斯,51,四川省,16084,12644,285373
202007,108,塞浦路斯,52,贵州省,5188,26,14525
202007,108,塞浦路斯,53,云南省,54,38,540
202007,108,塞浦路斯,61,陕西省,5713,4543,55629
202007,108,塞浦路斯,64,宁夏回族自治区,20000,0,27590
202007,108,塞浦路斯,65,新疆维吾尔自治区,31,0,251
202007,109,朝鲜,11,北京市,7242,0,13772
202007,109,朝鲜,13,河北省,69740,0,49379
202007,109,朝鲜,21,辽宁省,56643279,728900,44477672
202007,109,朝鲜,22,吉林省,2163271,89419,452569
202007,109,朝鲜,32,江苏省,549201,25423,738622
202007,109,朝鲜,33,浙江省,293324,8314,179476
202007,109,朝鲜,34,安徽省,24750,0,23760
202007,109,朝鲜,35,福建省,4881647,72199,3525316
202007,109,朝鲜,36,江西省,788572,59047,738055
202007,109,朝鲜,37,山东省,4305746,0,1364213
202007,109,朝鲜,41,河南省,2198177,16510,2294157
202007,109,朝鲜,42,湖北省,19659,20824,40513
202007,109,朝鲜,44,广东省,11821628,1019060,11967171
202007,110,中国香港,11,北京市,1326876106,398187091,679606064
202007,110,中国香港,12,天津市,1626482324,12249507,201705247
202007,110,中国香港,13,河北省,21297577,982936,46638665
202007,110,中国香港,14,山西省,24240978,4236302,96162082
202007,110,中国香港,15,内蒙古自治区,2565079,224577,12077850
202007,110,中国香港,21,辽宁省,639797517,243466425,84340605
202007,110,中国香港,22,吉林省,62689983,53076,4356024
202007,110,中国香港,23,黑龙江省,1711359,156327,96031031
202007,110,中国香港,31,上海市,9121142366,56768588,1481653791
202007,110,中国香港,32,江苏省,8488773979,121292645,2524377637
202007,110,中国香港,33,浙江省,2515500086,217584063,398158813
202007,110,中国香港,34,安徽省,164112431,3093983,168829317
202007,110,中国香港,35,福建省,1608210546,50130241,542508345
202007,110,中国香港,36,江西省,335259750,13919184,541661573
202007,110,中国香港,37,山东省,470665433,46756194,328528970
202007,110,中国香港,41,河南省,232575472,1139878,240241799
202007,110,中国香港,42,湖北省,113200023,58484007,412425393
202007,110,中国香港,43,湖南省,493914889,15729703,799001242
202007,110,中国香港,44,广东省,26365814233,58684975721,12973620561
202007,110,中国香港,45,广西壮族自治区,117123045,6875581,797859134
202007,110,中国香港,46,海南省,55376066,47098647,21123898
202007,110,中国香港,50,重庆市,508194477,2024981,423918830
202007,110,中国香港,51,四川省,1878123040,10228549,507182231
