数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,美元
202412,101,阿富汗,11,北京市,"1,268,761"
202412,101,阿富汗,12,天津市,"1,867,233"
202412,101,阿富汗,13,河北省,"3,803,207"
202412,101,阿富汗,14,山西省,"103,615"
202412,101,阿富汗,15,内蒙古自治区,"411,234"
202412,101,阿富汗,21,辽宁省,"1,880,720"
202412,101,阿富汗,22,吉林省,"18,600"
202412,101,阿富汗,23,黑龙江省,"151,879"
202412,101,阿富汗,31,上海市,"2,267,187"
202412,101,阿富汗,32,江苏省,"9,922,925"
202412,101,阿富汗,33,浙江省,"102,161,816"
202412,101,阿富汗,34,安徽省,"1,058,891"
202412,101,阿富汗,35,福建省,"3,554,587"
202412,101,阿富汗,36,江西省,"335,275"
202412,101,阿富汗,37,山东省,"9,741,338"
202412,101,阿富汗,41,河南省,"679,695"
202412,101,阿富汗,42,湖北省,"3,144,640"
202412,101,阿富汗,43,湖南省,"705,468"
202412,101,阿富汗,44,广东省,"14,069,662"
202412,101,阿富汗,45,广西壮族自治区,"530,497"
202412,101,阿富汗,50,重庆市,"853,461"
202412,101,阿富汗,51,四川省,"1,277,440"
202412,101,阿富汗,52,贵州省,"829,930"
202412,101,阿富汗,61,陕西省,"354,881"
202412,101,阿富汗,62,甘肃省,"302,520"
202412,101,阿富汗,65,新疆维吾尔自治区,"5,053,852"
202412,102,巴林,11,北京市,"2,620,139"
202412,102,巴林,12,天津市,"5,628,626"
202412,102,巴林,13,河北省,"7,838,741"
202412,102,巴林,14,山西省,"1,191,292"
202412,102,巴林,15,内蒙古自治区,"318,456"
202412,102,巴林,21,辽宁省,"1,202,324"
202412,102,巴林,22,吉林省,"692,245"
202412,102,巴林,23,黑龙江省,"164,714"
202412,102,巴林,31,上海市,"9,400,839"
202412,102,巴林,32,江苏省,"14,990,481"
202412,102,巴林,33,浙江省,"17,875,252"
202412,102,巴林,34,安徽省,"3,240,304"
202412,102,巴林,35,福建省,"2,351,821"
202412,102,巴林,36,江西省,"1,741,050"
202412,102,巴林,37,山东省,"16,472,522"
202412,102,巴林,41,河南省,"8,140,826"
202412,102,巴林,42,湖北省,"1,490,567"
202412,102,巴林,43,湖南省,"2,138,393"
202412,102,巴林,44,广东省,"22,240,566"
202412,102,巴林,45,广西壮族自治区,"1,671,978"
202412,102,巴林,46,海南省,"395,136"
202412,102,巴林,50,重庆市,"4,688,003"
202412,102,巴林,51,四川省,"1,263,994"
202412,102,巴林,52,贵州省,"1,041,679"
202412,102,巴林,61,陕西省,"1,403,002"
202412,102,巴林,62,甘肃省,"71,045"
202412,102,巴林,64,宁夏回族自治区,"70,762"
202412,102,巴林,65,新疆维吾尔自治区,"387,477"
202412,103,孟加拉国,11,北京市,"67,620,971"
202412,103,孟加拉国,12,天津市,"15,846,862"
202412,103,孟加拉国,13,河北省,"30,245,817"
202412,103,孟加拉国,14,山西省,"7,784,469"
202412,103,孟加拉国,15,内蒙古自治区,"5,144,646"
202412,103,孟加拉国,21,辽宁省,"12,686,804"
202412,103,孟加拉国,22,吉林省,"1,999,640"
202412,103,孟加拉国,23,黑龙江省,"8,302,749"
202412,103,孟加拉国,31,上海市,"130,280,919"
202412,103,孟加拉国,32,江苏省,"452,859,991"
202412,103,孟加拉国,33,浙江省,"453,485,795"
202412,103,孟加拉国,34,安徽省,"34,080,005"
202412,103,孟加拉国,35,福建省,"93,571,815"
202412,103,孟加拉国,36,江西省,"17,689,082"
202412,103,孟加拉国,37,山东省,"163,250,488"
202412,103,孟加拉国,41,河南省,"18,820,524"
202412,103,孟加拉国,42,湖北省,"76,537,224"
202412,103,孟加拉国,43,湖南省,"37,864,894"
202412,103,孟加拉国,44,广东省,"348,001,290"
202412,103,孟加拉国,45,广西壮族自治区,"33,081,049"
202412,103,孟加拉国,46,海南省,"9,273,089"
202412,103,孟加拉国,50,重庆市,"43,918,300"
202412,103,孟加拉国,51,四川省,"42,707,164"
202412,103,孟加拉国,52,贵州省,"9,191,331"
202412,103,孟加拉国,53,云南省,"1,726,302"
202412,103,孟加拉国,54,西藏自治区,"954,508"
202412,103,孟加拉国,61,陕西省,"3,039,072"
202412,103,孟加拉国,62,甘肃省,"6,737,833"
202412,103,孟加拉国,64,宁夏回族自治区,"804,517"
202412,103,孟加拉国,65,新疆维吾尔自治区,"3,333,130"
202412,104,不丹,11,北京市,"96,625"
202412,104,不丹,13,河北省,5
202412,104,不丹,31,上海市,"25,727"
202412,104,不丹,32,江苏省,"3,797,848"
202412,104,不丹,33,浙江省,"126,679"
202412,104,不丹,34,安徽省,"14,108"
202412,104,不丹,35,福建省,"68,251"
202412,104,不丹,36,江西省,10
202412,104,不丹,37,山东省,"9,039,143"
202412,104,不丹,41,河南省,"62,817"
202412,104,不丹,42,湖北省,5
202412,104,不丹,44,广东省,"3,803,889"
202412,104,不丹,45,广西壮族自治区,543
202412,104,不丹,51,四川省,"1,899,005"
202412,104,不丹,61,陕西省,"68,363"
202412,105,文莱,11,北京市,"26,749,886"
202412,105,文莱,12,天津市,"299,883"
202412,105,文莱,13,河北省,"2,223,688"
202412,105,文莱,14,山西省,"65,936"
202412,105,文莱,15,内蒙古自治区,"41,454"
202412,105,文莱,21,辽宁省,"365,140"
202412,105,文莱,23,黑龙江省,"344,314"
202412,105,文莱,31,上海市,"2,427,931"
202412,105,文莱,32,江苏省,"3,437,648"
202412,105,文莱,33,浙江省,"3,912,091"
202412,105,文莱,34,安徽省,"297,700"
202412,105,文莱,35,福建省,"2,358,328"
202412,105,文莱,36,江西省,"228,209"
202412,105,文莱,37,山东省,"7,325,158"
202412,105,文莱,41,河南省,"135,911"
202412,105,文莱,42,湖北省,"2,166,053"
202412,105,文莱,43,湖南省,"1,383,457"
202412,105,文莱,44,广东省,"5,512,482"
202412,105,文莱,45,广西壮族自治区,"1,772,437"
202412,105,文莱,46,海南省,"44,946"
202412,105,文莱,50,重庆市,"1,162,677"
202412,105,文莱,51,四川省,"3,213,572"
202412,105,文莱,52,贵州省,"859,647"
202412,105,文莱,53,云南省,"178,360"
202412,105,文莱,61,陕西省,"2,104,116"
202412,105,文莱,65,新疆维吾尔自治区,"403,337"
202412,106,缅甸,11,北京市,"17,897,337"
