数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,美元
201507,101,阿富汗,11,北京市,801095
201507,101,阿富汗,12,天津市,181744
201507,101,阿富汗,13,河北省,325975
201507,101,阿富汗,32,江苏省,755283
201507,101,阿富汗,37,山东省,1785
201507,101,阿富汗,44,广东省,36
201507,101,阿富汗,63,青海省,319800
201507,101,阿富汗,65,新疆维吾尔自治区,467092
201507,102,巴林,11,北京市,32010197
201507,102,巴林,12,天津市,146504
201507,102,巴林,31,上海市,32441
201507,102,巴林,32,江苏省,728479
201507,102,巴林,33,浙江省,5705354
201507,102,巴林,35,福建省,297983
201507,102,巴林,37,山东省,316199
201507,102,巴林,44,广东省,1145317
201507,102,巴林,50,重庆市,44664
201507,103,孟加拉国,11,北京市,5894901
201507,103,孟加拉国,12,天津市,5115555
201507,103,孟加拉国,13,河北省,442934
201507,103,孟加拉国,21,辽宁省,303974
201507,103,孟加拉国,22,吉林省,359729
201507,103,孟加拉国,23,黑龙江省,58826
201507,103,孟加拉国,31,上海市,50931992
201507,103,孟加拉国,32,江苏省,9133060
201507,103,孟加拉国,33,浙江省,2794112
201507,103,孟加拉国,34,安徽省,405868
201507,103,孟加拉国,35,福建省,2049594
201507,103,孟加拉国,36,江西省,1092633
201507,103,孟加拉国,37,山东省,638779
201507,103,孟加拉国,41,河南省,1004972
201507,103,孟加拉国,42,湖北省,175247
201507,103,孟加拉国,43,湖南省,1645116
201507,103,孟加拉国,44,广东省,11520651
201507,103,孟加拉国,45,广西壮族自治区,185789
201507,103,孟加拉国,46,海南省,10125
201507,103,孟加拉国,51,四川省,170493
201507,103,孟加拉国,52,贵州省,219475
201507,103,孟加拉国,53,云南省,728475
201507,103,孟加拉国,61,陕西省,70098
201507,103,孟加拉国,65,新疆维吾尔自治区,23965
201507,105,文莱,13,河北省,181511
201507,105,文莱,31,上海市,1856364
201507,105,文莱,32,江苏省,4294486
201507,105,文莱,35,福建省,84822
201507,105,文莱,44,广东省,108886
201507,106,缅甸,11,北京市,969226
201507,106,缅甸,12,天津市,338
201507,106,缅甸,13,河北省,48921
201507,106,缅甸,14,山西省,37516801
201507,106,缅甸,21,辽宁省,562707
201507,106,缅甸,31,上海市,7249803
201507,106,缅甸,32,江苏省,1317508
201507,106,缅甸,33,浙江省,759083
201507,106,缅甸,35,福建省,27422827
201507,106,缅甸,36,江西省,398654
201507,106,缅甸,37,山东省,1899459
201507,106,缅甸,41,河南省,17142
201507,106,缅甸,42,湖北省,222078632
201507,106,缅甸,43,湖南省,203533
201507,106,缅甸,44,广东省,5721971
201507,106,缅甸,45,广西壮族自治区,44718880
201507,106,缅甸,53,云南省,346023611
201507,106,缅甸,65,新疆维吾尔自治区,15947
201507,107,柬埔寨,11,北京市,2552502
201507,107,柬埔寨,12,天津市,17081
201507,107,柬埔寨,13,河北省,6652135
201507,107,柬埔寨,21,辽宁省,2550517
201507,107,柬埔寨,31,上海市,26950943
201507,107,柬埔寨,32,江苏省,9464504
201507,107,柬埔寨,33,浙江省,5234187
201507,107,柬埔寨,34,安徽省,74297
201507,107,柬埔寨,35,福建省,1653506
201507,107,柬埔寨,36,江西省,168381
201507,107,柬埔寨,37,山东省,965232
201507,107,柬埔寨,41,河南省,1059872
201507,107,柬埔寨,42,湖北省,39
201507,107,柬埔寨,43,湖南省,839618
201507,107,柬埔寨,44,广东省,11495051
201507,107,柬埔寨,45,广西壮族自治区,523679
201507,107,柬埔寨,46,海南省,32170
201507,107,柬埔寨,50,重庆市,41400
201507,107,柬埔寨,51,四川省,22662
201507,107,柬埔寨,53,云南省,181498
201507,108,塞浦路斯,11,北京市,388557
201507,108,塞浦路斯,12,天津市,99751
201507,108,塞浦路斯,31,上海市,49467
201507,108,塞浦路斯,32,江苏省,75
201507,108,塞浦路斯,33,浙江省,323314
201507,108,塞浦路斯,35,福建省,298
201507,108,塞浦路斯,44,广东省,500885
201507,108,塞浦路斯,51,四川省,2423328
201507,109,朝鲜,11,北京市,183103
201507,109,朝鲜,12,天津市,5819768
201507,109,朝鲜,13,河北省,2996012
201507,109,朝鲜,14,山西省,288138
201507,109,朝鲜,21,辽宁省,97337263
201507,109,朝鲜,22,吉林省,36079273
201507,109,朝鲜,31,上海市,1811150
201507,109,朝鲜,32,江苏省,4014182
201507,109,朝鲜,33,浙江省,615596
201507,109,朝鲜,34,安徽省,526785
201507,109,朝鲜,35,福建省,1621417
201507,109,朝鲜,36,江西省,12472
201507,109,朝鲜,37,山东省,59825934
201507,109,朝鲜,44,广东省,30291749
201507,109,朝鲜,45,广西壮族自治区,2442187
201507,109,朝鲜,50,重庆市,868306
201507,109,朝鲜,53,云南省,277023
201507,110,中国香港,11,北京市,211862728
201507,110,中国香港,12,天津市,41123912
201507,110,中国香港,13,河北省,513972
201507,110,中国香港,15,内蒙古自治区,378220
201507,110,中国香港,21,辽宁省,6878636
201507,110,中国香港,22,吉林省,39548
201507,110,中国香港,23,黑龙江省,39899
201507,110,中国香港,31,上海市,227449608
201507,110,中国香港,32,江苏省,37051019
201507,110,中国香港,33,浙江省,16139365
201507,110,中国香港,34,安徽省,3437898
201507,110,中国香港,35,福建省,6259456
201507,110,中国香港,36,江西省,12207565
201507,110,中国香港,37,山东省,17687507
201507,110,中国香港,41,河南省,130196
201507,110,中国香港,42,湖北省,13251511
201507,110,中国香港,43,湖南省,34935854
201507,110,中国香港,44,广东省,459372028
201507,110,中国香港,45,广西壮族自治区,61022937
201507,110,中国香港,46,海南省,15557
201507,110,中国香港,50,重庆市,1226949
201507,110,中国香港,51,四川省,21969768
201507,110,中国香港,52,贵州省,1771097
201507,110,中国香港,53,云南省,53681
201507,110,中国香港,61,陕西省,5342791
201507,110,中国香港,62,甘肃省,432000
201507,110,中国香港,64,宁夏回族自治区,11218
201507,110,中国香港,65,新疆维吾尔自治区,402
201507,111,印度,11,北京市,134484316
201507,111,印度,12,天津市,12133756
201507,111,印度,13,河北省,22003303
201507,111,印度,14,山西省,119667
201507,111,印度,15,内蒙古自治区,888436
201507,111,印度,21,辽宁省,15370103
201507,111,印度,22,吉林省,3027489
201507,111,印度,23,黑龙江省,27415
201507,111,印度,31,上海市,181078159
201507,111,印度,32,江苏省,97719969
201507,111,印度,33,浙江省,69325474
201507,111,印度,34,安徽省,18403490
201507,111,印度,35,福建省,91424437
201507,111,印度,36,江西省,1767954
201507,111,印度,37,山东省,133446381
201507,111,印度,41,河南省,17673413
201507,111,印度,42,湖北省,5005063
201507,111,印度,43,湖南省,7202492
201507,111,印度,44,广东省,224068600
201507,111,印度,45,广西壮族自治区,4684249
201507,111,印度,46,海南省,240269
201507,111,印度,50,重庆市,1853493
201507,111,印度,51,四川省,3441703
201507,111,印度,52,贵州省,11668
201507,111,印度,53,云南省,278669
201507,111,印度,54,西藏自治区,1808305
201507,111,印度,61,陕西省,395937
201507,111,印度,62,甘肃省,113616
201507,111,印度,63,青海省,11762
201507,111,印度,64,宁夏回族自治区,107101
201507,111,印度,65,新疆维吾尔自治区,644390
201507,112,印度尼西亚,11,北京市,191066191
201507,112,印度尼西亚,12,天津市,103023920
201507,112,印度尼西亚,13,河北省,3870268
201507,112,印度尼西亚,14,山西省,24312421
201507,112,印度尼西亚,15,内蒙古自治区,1232311
201507,112,印度尼西亚,21,辽宁省,27661816
201507,112,印度尼西亚,22,吉林省,1104078
201507,112,印度尼西亚,23,黑龙江省,14551
201507,112,印度尼西亚,31,上海市,205165175
201507,112,印度尼西亚,32,江苏省,241630524
201507,112,印度尼西亚,33,浙江省,174551111
201507,112,印度尼西亚,34,安徽省,21403771
201507,112,印度尼西亚,35,福建省,184892246
201507,112,印度尼西亚,36,江西省,341025
201507,112,印度尼西亚,37,山东省,358204305
201507,112,印度尼西亚,41,河南省,18697870
201507,112,印度尼西亚,42,湖北省,14407014
201507,112,印度尼西亚,43,湖南省,18022766
201507,112,印度尼西亚,44,广东省,416741169
201507,112,印度尼西亚,45,广西壮族自治区,38519537
201507,112,印度尼西亚,46,海南省,15378676
201507,112,印度尼西亚,50,重庆市,4076964
201507,112,印度尼西亚,51,四川省,3603936
201507,112,印度尼西亚,53,云南省,287040
201507,112,印度尼西亚,61,陕西省,1311042
201507,112,印度尼西亚,62,甘肃省,4614918
201507,112,印度尼西亚,63,青海省,7544267
201507,112,印度尼西亚,64,宁夏回族自治区,1283300
201507,112,印度尼西亚,65,新疆维吾尔自治区,612418
201507,113,伊朗,11,北京市,718994748
201507,113,伊朗,12,天津市,10058014
201507,113,伊朗,13,河北省,1992311
201507,113,伊朗,14,山西省,359171
201507,113,伊朗,21,辽宁省,208467037
201507,113,伊朗,23,黑龙江省,64
201507,113,伊朗,31,上海市,30338698
201507,113,伊朗,32,江苏省,72640624
201507,113,伊朗,33,浙江省,148745654
201507,113,伊朗,34,安徽省,695656
201507,113,伊朗,35,福建省,23284083
201507,113,伊朗,37,山东省,28686255
201507,113,伊朗,42,湖北省,1000
201507,113,伊朗,43,湖南省,8477618
201507,113,伊朗,44,广东省,365203463
201507,113,伊朗,50,重庆市,6320516
201507,113,伊朗,51,四川省,15894
201507,113,伊朗,53,云南省,4753262
201507,113,伊朗,61,陕西省,525008
201507,113,伊朗,62,甘肃省,7000
201507,113,伊朗,65,新疆维吾尔自治区,9453697
201507,114,伊拉克,11,北京市,1069408219
201507,114,伊拉克,21,辽宁省,118920896
201507,114,伊拉克,31,上海市,154
201507,114,伊拉克,32,江苏省,890
201507,114,伊拉克,33,浙江省,1088
201507,114,伊拉克,35,福建省,90258
201507,114,伊拉克,37,山东省,232787
201507,114,伊拉克,44,广东省,818
201507,115,以色列,11,北京市,47170634
201507,115,以色列,12,天津市,10941454
201507,115,以色列,13,河北省,1123312
201507,115,以色列,14,山西省,51024
201507,115,以色列,15,内蒙古自治区,16696
201507,115,以色列,21,辽宁省,2244172
201507,115,以色列,22,吉林省,1414145
201507,115,以色列,23,黑龙江省,2978493
201507,115,以色列,31,上海市,68556946
201507,115,以色列,32,江苏省,24771813
201507,115,以色列,33,浙江省,2532119
201507,115,以色列,34,安徽省,138849
201507,115,以色列,35,福建省,2180295
201507,115,以色列,36,江西省,196526
201507,115,以色列,37,山东省,7963921
201507,115,以色列,41,河南省,482530
201507,115,以色列,42,湖北省,880852
201507,115,以色列,43,湖南省,470340
201507,115,以色列,44,广东省,28345905
201507,115,以色列,45,广西壮族自治区,170739
201507,115,以色列,50,重庆市,1671712
201507,115,以色列,51,四川省,32486188
201507,115,以色列,52,贵州省,33800
201507,115,以色列,53,云南省,537697
201507,115,以色列,61,陕西省,7065349
201507,115,以色列,62,甘肃省,10764
201507,115,以色列,65,新疆维吾尔自治区,167258
201507,116,日本,11,北京市,918107788
201507,116,日本,12,天津市,725026496
201507,116,日本,13,河北省,52983306
201507,116,日本,14,山西省,68780002
201507,116,日本,15,内蒙古自治区,2572542
201507,116,日本,21,辽宁省,395205737
201507,116,日本,22,吉林省,133532680
201507,116,日本,23,黑龙江省,19830224
201507,116,日本,31,上海市,2517645522
201507,116,日本,32,江苏省,2151125291
201507,116,日本,33,浙江省,684868323
201507,116,日本,34,安徽省,68469140
201507,116,日本,35,福建省,219460743
201507,116,日本,36,江西省,42227851
201507,116,日本,37,山东省,466883957
201507,116,日本,41,河南省,188187490
201507,116,日本,42,湖北省,136543785
201507,116,日本,43,湖南省,79298043
201507,116,日本,44,广东省,3214973492
201507,116,日本,45,广西壮族自治区,24308899
201507,116,日本,46,海南省,19785906
201507,116,日本,50,重庆市,181705721
