数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,美元
202203,101,阿富汗,11,北京市,37,20,2407
202203,101,阿富汗,12,天津市,392071,0,267461
202203,101,阿富汗,21,辽宁省,2,5,370
202203,101,阿富汗,23,黑龙江省,150000,0,45000
202203,101,阿富汗,31,上海市,138,15,21451
202203,101,阿富汗,33,浙江省,278310,1,722277
202203,101,阿富汗,35,福建省,9,9,1426
202203,101,阿富汗,36,江西省,1120,600,9585
202203,101,阿富汗,37,山东省,252000,0,131894
202203,101,阿富汗,41,河南省,30,0,1582
202203,101,阿富汗,44,广东省,243858,1145,352746
202203,101,阿富汗,51,四川省,9,0,587
202203,102,巴林,11,北京市,137,19,2181
202203,102,巴林,12,天津市,154366,152438,211033
202203,102,巴林,13,河北省,1,0,31
202203,102,巴林,21,辽宁省,18610,1,5008
202203,102,巴林,31,上海市,246,18,9866
202203,102,巴林,32,江苏省,63980,0,179027
202203,102,巴林,33,浙江省,109731,0,1049248
202203,102,巴林,35,福建省,2,1,117
202203,102,巴林,37,山东省,1733964,0,5429659
202203,102,巴林,44,广东省,1394,385,81950
202203,102,巴林,50,重庆市,328866,0,115102
202203,102,巴林,51,四川省,33,0,455
202203,103,孟加拉国,11,北京市,5246209,395284,8599436
202203,103,孟加拉国,12,天津市,86787,144,237468
202203,103,孟加拉国,13,河北省,838295,0,3334672
202203,103,孟加拉国,14,山西省,0,0,25
202203,103,孟加拉国,21,辽宁省,2618058,94,3359305
202203,103,孟加拉国,22,吉林省,30,22,1013
202203,103,孟加拉国,23,黑龙江省,35000,5750,19659
202203,103,孟加拉国,31,上海市,6962134,1284713,37421960
202203,103,孟加拉国,32,江苏省,1543730,33420,3331543
202203,103,孟加拉国,33,浙江省,4719578,99352,9264724
202203,103,孟加拉国,34,安徽省,570688,4,884484
202203,103,孟加拉国,35,福建省,1811549,77488,1717183
202203,103,孟加拉国,36,江西省,344815,0,1227967
202203,103,孟加拉国,37,山东省,2390618,26381,4904636
202203,103,孟加拉国,41,河南省,738013,1,3291706
202203,103,孟加拉国,42,湖北省,951363,38,799646
202203,103,孟加拉国,43,湖南省,1098152,1523,1086048
202203,103,孟加拉国,44,广东省,4623951,5231329,11503285
202203,103,孟加拉国,45,广西壮族自治区,104632,14,244669
202203,103,孟加拉国,46,海南省,19998,2740,666813
202203,103,孟加拉国,50,重庆市,100,33,5187
202203,103,孟加拉国,51,四川省,717789,651,871974
202203,103,孟加拉国,53,云南省,9970,0,35747
202203,103,孟加拉国,61,陕西省,12,6,773
202203,103,孟加拉国,65,新疆维吾尔自治区,33568,0,234976
202203,104,不丹,13,河北省,1,0,458
202203,104,不丹,31,上海市,1,0,13
202203,105,文莱,11,北京市,14,0,2487
202203,105,文莱,12,天津市,52720,0,268821
202203,105,文莱,31,上海市,1294,2022884,192940
202203,105,文莱,32,江苏省,15560087,0,10138319
202203,105,文莱,33,浙江省,82616231,0,88204380
202203,105,文莱,44,广东省,21795602,0,18201357
202203,106,缅甸,11,北京市,21474552,6230,49545596
202203,106,缅甸,12,天津市,3752272,5,4223832
202203,106,缅甸,13,河北省,11080029,67200,10324061
202203,106,缅甸,15,内蒙古自治区,100000,0,95052
202203,106,缅甸,21,辽宁省,2949036,129,2839643
202203,106,缅甸,22,吉林省,125000,0,114091
202203,106,缅甸,23,黑龙江省,7,15,1018
202203,106,缅甸,31,上海市,7141115,392824,18230252
202203,106,缅甸,32,江苏省,5699517,405110,12033560
202203,106,缅甸,33,浙江省,5058574,8707,11154731
202203,106,缅甸,34,安徽省,10690007,0,13102859
202203,106,缅甸,35,福建省,7954339,19233,3915318
202203,106,缅甸,36,江西省,552408,689,1607156
202203,106,缅甸,37,山东省,38459649,18219,61058354
202203,106,缅甸,41,河南省,9944540,0,27675186
202203,106,缅甸,42,湖北省,230888,12,399077
202203,106,缅甸,43,湖南省,1212068,0,3877278
202203,106,缅甸,44,广东省,44174419,3983490,34296716
202203,106,缅甸,45,广西壮族自治区,2286430,0,1766147
202203,106,缅甸,46,海南省,1096874,389,1316731
202203,106,缅甸,50,重庆市,116406,109,925756
202203,106,缅甸,51,四川省,167600,28,544988
202203,106,缅甸,52,贵州省,15200,0,45680
202203,106,缅甸,53,云南省,678146850,21882,425677348
202203,106,缅甸,61,陕西省,2927149,0,2625302
202203,106,缅甸,65,新疆维吾尔自治区,15633,0,62532
202203,107,柬埔寨,11,北京市,38249915,20245,27311042
202203,107,柬埔寨,12,天津市,8900701,4135,8250045
202203,107,柬埔寨,13,河北省,1455959,24073,1731013
202203,107,柬埔寨,14,山西省,218,0,23530
202203,107,柬埔寨,21,辽宁省,10374707,681,8060625
202203,107,柬埔寨,23,黑龙江省,20002,2,21338
202203,107,柬埔寨,31,上海市,11400735,840864,44288129
202203,107,柬埔寨,32,江苏省,6578455,654321,22661404
202203,107,柬埔寨,33,浙江省,11894449,168659,12816310
