source,pubtime,title,url
GitHubDaily,2024_04_25,开源项目 Open-Sora，全新升级！,http://mp.weixin.qq.com/s?__biz=MzAxOTcxNTIwNQ==&mid=2457987693&idx=1&sn=b7d2d76326d0799bfda3a3ba9c0a89ed&chksm=8d59310c9ae5b6087f1da5d0385c48bca7873d9857fb349232f75ababd01c8bbaef3a4a4c571&scene=0&xtrack=1#rd
