source,pubtime,title,url
中国科学院理论物理研究所,2024_02_18,2024年理论物理所重要科研进展系列（六）：笼目和蜂窝堆叠体系中拓扑物态的化学规则,http://mp.weixin.qq.com/s?__biz=MzU0NjQyNTY4Mw==&mid=2247503804&idx=1&sn=bc765b84bc2efdaa73de0c64f0e4d052&chksm=fa7b98ef83766c6efe5faca2e647167e65128ee667be9841fba8f3cf60113058475c2badcc56&scene=0&xtrack=1#rd
中国科学院理论物理研究所,2024_02_18,美丽而“无用”的莫比乌斯反演，解决了一类物理问题,http://mp.weixin.qq.com/s?__biz=MzU0NjQyNTY4Mw==&mid=2247503804&idx=2&sn=a54df5edaf8cba675d3d2e2a0fa354c8&chksm=faf74441033a4205d6b8ebf91f6a2ee23c0adfb300c3509d31a9959c72f4154bdfbc597c1019&scene=0&xtrack=1#rd
