source,pubtime,title,url
中国科学院理论物理研究所,2024_02_28,2024年理论物理所重要科研进展系列（七）：聆听纠缠的声音,http://mp.weixin.qq.com/s?__biz=MzU0NjQyNTY4Mw==&mid=2247503860&idx=1&sn=8dfffba96ea113d66056a467ed26a0c6&chksm=fa7395e2dd6ff91afc6b2400c738fa3212eb285fd9660bb83d1474deee5592ef5502d520c9c5&scene=0&xtrack=1#rd
中国科学院理论物理研究所,2024_02_28,脑机接口的物理学,http://mp.weixin.qq.com/s?__biz=MzU0NjQyNTY4Mw==&mid=2247503860&idx=2&sn=1ae8a156966834d973b027abdc20a2a4&chksm=fabfe7e25d19a033affa240908982069477a768f7d5363b463af410f56024c33a8e4598dc6f6&scene=0&xtrack=1#rd
