source,pubtime,title,url
中国科学院理论物理研究所,2024_03_20,2024年理论物理所重要科研进展系列（八）：结合张量网络与消息传递算法的统计力学计算新方法,http://mp.weixin.qq.com/s?__biz=MzU0NjQyNTY4Mw==&mid=2247504035&idx=1&sn=5e35c470fa51fbd1b96fbd608cc08fa2&chksm=facd4bf04f516c57bdb3d1b2a262269fc3f21c03544727300f0863da5eb53573e201f5252348&scene=0&xtrack=1#rd
中国科学院理论物理研究所,2024_03_20,奥本海默横扫奥斯卡7项大奖，这个70年前的悲剧今天仍有警世意义,http://mp.weixin.qq.com/s?__biz=MzU0NjQyNTY4Mw==&mid=2247504035&idx=2&sn=f8ad65c1f3d6444dacf233d87690c609&chksm=faf3ef9e27e607c25db5e1c91c44d8c9659c84c50076738e40cd9540dc1270930f33363413d6&scene=0&xtrack=1#rd
