source,pubtime,title,url
中国科学院理论物理研究所,2023_11_15,中国科学院理论物理研究所第十届战略发展委员会第一次会议圆满召开,http://mp.weixin.qq.com/s?__biz=MzU0NjQyNTY4Mw==&mid=2247502308&idx=1&sn=4dc515f3b64072c5c78d1ad1aeda0f2b&chksm=fb5f57d8cc28decee6b27e5da01258c11b5c04283bc3387dbb63ede75c1297180df222ddc074&scene=0&xtrack=1#rd
中国科学院理论物理研究所,2023_11_15,探寻引力常数之谜,http://mp.weixin.qq.com/s?__biz=MzU0NjQyNTY4Mw==&mid=2247502308&idx=2&sn=90a7ee48c5c95e178022cd2c04523b2a&chksm=fb5f57d8cc28dece3a52e33f8fd0c97c0edf3b220e29fcd02971379c9b9137fd36406fb03980&scene=0&xtrack=1#rd
