source,pubtime,title,url
天驿安全,2023_11_03,CTF/AWD竞赛标准参考书+实战指南：《AWD特训营》,http://mp.weixin.qq.com/s?__biz=MzkxNjIxNDQyMQ==&mid=2247495774&idx=1&sn=c084e360e42f402d661d21afd46fe482&chksm=c151f7a4f6267eb2efaced892272c03377b43f173ff61a7c35670bb8cf7b71278e6853fd735c&scene=0&xtrack=1#rd
