数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202008,101,阿富汗,11,北京市,21,7,4771
202008,101,阿富汗,21,辽宁省,1,1,652
202008,101,阿富汗,31,上海市,40,4,16490
202008,101,阿富汗,32,江苏省,52001,0,221267
202008,101,阿富汗,33,浙江省,224164,0,2323864
202008,101,阿富汗,35,福建省,1,0,105
202008,101,阿富汗,37,山东省,19662,19,296387
202008,101,阿富汗,44,广东省,52612,2578,553756
202008,101,阿富汗,51,四川省,219,1,21171
202008,101,阿富汗,61,陕西省,83,0,35760
202008,102,巴林,11,北京市,58012051,80346678,160148328
202008,102,巴林,12,天津市,41710,0,255197
202008,102,巴林,13,河北省,3,0,1512
202008,102,巴林,21,辽宁省,1,1,6
202008,102,巴林,31,上海市,7511437,0,93090576
202008,102,巴林,32,江苏省,78590,67335,3207278
202008,102,巴林,35,福建省,2,0,105
202008,102,巴林,37,山东省,55290,0,211203
202008,102,巴林,44,广东省,14031,4091,362153
202008,102,巴林,50,重庆市,9185,0,190907
202008,102,巴林,51,四川省,1,1,206
202008,103,孟加拉国,11,北京市,3139428,201272,29859271
202008,103,孟加拉国,12,天津市,55103,34576,5425854
202008,103,孟加拉国,13,河北省,3575320,1,34657274
202008,103,孟加拉国,21,辽宁省,380559,236,2521994
202008,103,孟加拉国,22,吉林省,46101,0,304876
202008,103,孟加拉国,23,黑龙江省,11,96,7728
202008,103,孟加拉国,31,上海市,10116503,2193222,269383758
202008,103,孟加拉国,32,江苏省,3453681,623133,72667519
202008,103,孟加拉国,33,浙江省,1381461,6511,12066188
202008,103,孟加拉国,34,安徽省,213031,4,1464870
202008,103,孟加拉国,35,福建省,667991,26522,3977360
202008,103,孟加拉国,36,江西省,155549,1577599,3695558
202008,103,孟加拉国,37,山东省,836723,247971,5280041
202008,103,孟加拉国,41,河南省,1093086,140071,31130806
202008,103,孟加拉国,42,湖北省,855630,26520,3441775
202008,103,孟加拉国,43,湖南省,20206,0,77399
202008,103,孟加拉国,44,广东省,2865434,354344,75991185
202008,103,孟加拉国,45,广西壮族自治区,207425,0,1634922
202008,103,孟加拉国,46,海南省,115,34,41759
202008,103,孟加拉国,50,重庆市,3675,1103,384277
202008,103,孟加拉国,51,四川省,408142,99,2632557
202008,103,孟加拉国,53,云南省,3275,24,31853
202008,103,孟加拉国,61,陕西省,61111,371,573552
202008,103,孟加拉国,64,宁夏回族自治区,30000,0,143813
202008,103,孟加拉国,65,新疆维吾尔自治区,76610,0,1697768
202008,104,不丹,11,北京市,1,2,280
202008,104,不丹,44,广东省,60,3,9513
202008,104,不丹,51,四川省,3,0,6256
202008,105,文莱,11,北京市,2,0,263
202008,105,文莱,31,上海市,14352219,0,23770998
202008,105,文莱,32,江苏省,6160562,0,17858524
202008,105,文莱,33,浙江省,89060345,1,342797231
202008,105,文莱,35,福建省,100317,0,99284
202008,105,文莱,37,山东省,60037990,0,198360407
202008,105,文莱,43,湖南省,30063465,0,89276364
202008,105,文莱,44,广东省,2575256,294,7439169
202008,105,文莱,46,海南省,33939414,0,127424612
202008,105,文莱,50,重庆市,18147370,0,54950265
202008,106,缅甸,11,北京市,31012386,9886,1025803143
202008,106,缅甸,12,天津市,447767,270,1407109
202008,106,缅甸,15,内蒙古自治区,6986,1800,1280010
202008,106,缅甸,21,辽宁省,1305096,632,6533732
202008,106,缅甸,23,黑龙江省,8,3,3150
202008,106,缅甸,31,上海市,6638701,279858,77462011
202008,106,缅甸,32,江苏省,2439212,69827,19845369
202008,106,缅甸,33,浙江省,2063230,28971,14471761
202008,106,缅甸,34,安徽省,2825103,50284,9079252
202008,106,缅甸,35,福建省,3306867,1796,94216968
202008,106,缅甸,36,江西省,3533458,1934,83066362
202008,106,缅甸,37,山东省,5166643,13316,46039990
202008,106,缅甸,41,河南省,50413,25707,7123496
202008,106,缅甸,43,湖南省,1027002,2,21863204
202008,106,缅甸,44,广东省,37289967,5185247,171805799
202008,106,缅甸,45,广西壮族自治区,2400730,0,4446488
202008,106,缅甸,46,海南省,634413,331,5745423
202008,106,缅甸,50,重庆市,296093,0,4960844
202008,106,缅甸,51,四川省,55103,14,148726
202008,106,缅甸,53,云南省,970020830,1487387,2043652521
202008,106,缅甸,62,甘肃省,324300,0,8666113
202008,107,柬埔寨,11,北京市,32556806,108662,127739775
202008,107,柬埔寨,12,天津市,4563111,1402,13415791
202008,107,柬埔寨,13,河北省,290708,88992,14672298
202008,107,柬埔寨,21,辽宁省,3740669,28712,18291389
202008,107,柬埔寨,22,吉林省,38,10000,40731
202008,107,柬埔寨,23,黑龙江省,231,180,20413
202008,107,柬埔寨,31,上海市,9142467,3682513,195403264
202008,107,柬埔寨,32,江苏省,3156767,742766,155915229
202008,107,柬埔寨,33,浙江省,2091593,266976,67595997
202008,107,柬埔寨,34,安徽省,237552,9389,503141
202008,107,柬埔寨,35,福建省,28035264,1395,22264908
202008,107,柬埔寨,36,江西省,242250,6259761,11350655
202008,107,柬埔寨,37,山东省,6707472,285207,48810173
202008,107,柬埔寨,41,河南省,1109468,35220,13257818
202008,107,柬埔寨,42,湖北省,560836,36552,672887
202008,107,柬埔寨,43,湖南省,206183,8636,15693782
202008,107,柬埔寨,44,广东省,11809363,1576809,82518624
202008,107,柬埔寨,45,广西壮族自治区,987755,27941,2115373
202008,107,柬埔寨,46,海南省,6718,4991,7801711
202008,107,柬埔寨,50,重庆市,24833,1394,181722
202008,107,柬埔寨,51,四川省,8043,303,17231082
202008,107,柬埔寨,61,陕西省,1040,85,110174
202008,107,柬埔寨,62,甘肃省,20000,0,601845
202008,108,塞浦路斯,11,北京市,317392,64620,1326718
202008,108,塞浦路斯,12,天津市,505814,15725,2105280
202008,108,塞浦路斯,13,河北省,31,0,1849
