数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202104,101,阿富汗,11,北京市,40563,19,295026
202104,101,阿富汗,12,天津市,79108,0,649778
202104,101,阿富汗,31,上海市,347,83,266245
202104,101,阿富汗,32,江苏省,2921,0,223809
202104,101,阿富汗,33,浙江省,43803,0,1317146
202104,101,阿富汗,35,福建省,3,0,260
202104,101,阿富汗,37,山东省,0,2,433
202104,101,阿富汗,44,广东省,147043,53,4958114
202104,101,阿富汗,51,四川省,106,2,13442
202104,102,巴林,11,北京市,32000017,44320010,123148291
202104,102,巴林,12,天津市,79490,87378,556174
202104,102,巴林,23,黑龙江省,460095,0,359829
202104,102,巴林,31,上海市,28621158,5,85365494
202104,102,巴林,32,江苏省,60384,0,616794
202104,102,巴林,33,浙江省,473763,0,2890874
202104,102,巴林,34,安徽省,38535,0,2336611
202104,102,巴林,35,福建省,1,1,160
202104,102,巴林,36,江西省,1,0,302
202104,102,巴林,37,山东省,85207,0,318466
202104,102,巴林,44,广东省,6530,2515,343789
202104,102,巴林,51,四川省,0,0,129
202104,103,孟加拉国,11,北京市,2628859,301387,33338422
202104,103,孟加拉国,12,天津市,17765,198,146049
202104,103,孟加拉国,13,河北省,1536582,0,21127083
202104,103,孟加拉国,14,山西省,6,6,7336
202104,103,孟加拉国,15,内蒙古自治区,8,9,8390
202104,103,孟加拉国,21,辽宁省,2030148,223,15021911
202104,103,孟加拉国,22,吉林省,23058,3,131812
202104,103,孟加拉国,31,上海市,10641260,1778223,220890847
202104,103,孟加拉国,32,江苏省,2555564,36605,20101159
202104,103,孟加拉国,33,浙江省,3234334,29659,40242937
202104,103,孟加拉国,34,安徽省,521704,29280,4003920
202104,103,孟加拉国,35,福建省,839765,20755,5336550
202104,103,孟加拉国,36,江西省,511493,0,4516760
202104,103,孟加拉国,37,山东省,884115,30401,10525482
202104,103,孟加拉国,41,河南省,1008486,137271,43768885
202104,103,孟加拉国,42,湖北省,191614,2,1034171
202104,103,孟加拉国,43,湖南省,1129376,0,5055820
202104,103,孟加拉国,44,广东省,2115351,3022917,59772669
202104,103,孟加拉国,45,广西壮族自治区,184459,5,1360546
202104,103,孟加拉国,46,海南省,466,978,413451
202104,103,孟加拉国,50,重庆市,29146,8326,842896
202104,103,孟加拉国,51,四川省,443564,62,4493167
202104,103,孟加拉国,53,云南省,4712,0,97329
202104,103,孟加拉国,61,陕西省,320,51,20567
202104,103,孟加拉国,65,新疆维吾尔自治区,78000,0,1331316
202104,104,不丹,11,北京市,32,2,3211
202104,104,不丹,44,广东省,8,2,2353
202104,104,不丹,51,四川省,1,1,104
202104,105,文莱,11,北京市,7,0,1656
202104,105,文莱,12,天津市,66787603,0,153149694
202104,105,文莱,13,河北省,64517000,0,166450073
202104,105,文莱,31,上海市,12680,1387556,697483
202104,105,文莱,32,江苏省,17392203,0,89957176
202104,105,文莱,33,浙江省,94946920,1,524336207
202104,105,文莱,37,山东省,3,0,292
202104,105,文莱,44,广东省,58846660,345,295905225
202104,106,缅甸,11,北京市,14632936,6245,241598633
202104,106,缅甸,12,天津市,12,12,10389
202104,106,缅甸,13,河北省,181165,0,2892086
202104,106,缅甸,15,内蒙古自治区,6,10,6148
202104,106,缅甸,21,辽宁省,1480002,3331,15707151
202104,106,缅甸,31,上海市,6418967,203463,84365212
202104,106,缅甸,32,江苏省,1190834,190651,19135581
202104,106,缅甸,33,浙江省,4231576,32734,20536432
202104,106,缅甸,34,安徽省,4532425,0,36118679
202104,106,缅甸,35,福建省,3670487,22820,9027345
202104,106,缅甸,36,江西省,589741,1759,123666970
202104,106,缅甸,37,山东省,7044071,40665,99197746
202104,106,缅甸,41,河南省,456902,13051,166712521
202104,106,缅甸,42,湖北省,18240,0,4365449
202104,106,缅甸,43,湖南省,19462,9,7349155
202104,106,缅甸,44,广东省,19802486,3248234,133602405
202104,106,缅甸,45,广西壮族自治区,1627639,0,1728148
202104,106,缅甸,46,海南省,1056476,19,8824833
202104,106,缅甸,50,重庆市,2079937,0,3033291
202104,106,缅甸,51,四川省,2,0,3877
202104,106,缅甸,53,云南省,1689849345,202984,3176093918
202104,106,缅甸,61,陕西省,1,0,77
202104,106,缅甸,62,甘肃省,125000,0,965865
202104,107,柬埔寨,11,北京市,37166920,59026,180829067
202104,107,柬埔寨,12,天津市,5581215,4030,21325312
202104,107,柬埔寨,13,河北省,14193,115303,24734358
202104,107,柬埔寨,14,山西省,940942,2,4031201
202104,107,柬埔寨,15,内蒙古自治区,15,15,15855
202104,107,柬埔寨,21,辽宁省,17980957,28751,78351885
202104,107,柬埔寨,23,黑龙江省,5028,48473,15426229
202104,107,柬埔寨,31,上海市,13239663,4270847,201567280
202104,107,柬埔寨,32,江苏省,3201914,80793,32708702
202104,107,柬埔寨,33,浙江省,3177979,196320,58035627
202104,107,柬埔寨,34,安徽省,146234,2580,777601
202104,107,柬埔寨,35,福建省,29738067,87019,48942849
202104,107,柬埔寨,36,江西省,47843,2301,931468
202104,107,柬埔寨,37,山东省,6267970,246206,42680168
202104,107,柬埔寨,41,河南省,1714813,32674,23323756
202104,107,柬埔寨,42,湖北省,500004,2,2397494
202104,107,柬埔寨,43,湖南省,590631,72,26314637
202104,107,柬埔寨,44,广东省,24290667,6419166,132585535
202104,107,柬埔寨,45,广西壮族自治区,2720541,12202,3539181
202104,107,柬埔寨,46,海南省,1659,1839,2032030
202104,107,柬埔寨,50,重庆市,79833,13801,417262
202104,107,柬埔寨,51,四川省,207359,1004,9981216
202104,107,柬埔寨,53,云南省,4,0,500
202104,107,柬埔寨,61,陕西省,5204,115842,2211064
202104,107,柬埔寨,62,甘肃省,594540,0,24884021
202104,107,柬埔寨,65,新疆维吾尔自治区,10851396,2,6163860
202104,108,塞浦路斯,11,北京市,229658,48571,924808
202104,108,塞浦路斯,12,天津市,449814,43802,1805338
202104,108,塞浦路斯,13,河北省,52,1,5383
202104,108,塞浦路斯,21,辽宁省,24241,6879,77551
202104,108,塞浦路斯,31,上海市,615848,214928,2754454
202104,108,塞浦路斯,32,江苏省,551,0,29896
202104,108,塞浦路斯,33,浙江省,135596,35491,577394
202104,108,塞浦路斯,35,福建省,63972,64745,368607
202104,108,塞浦路斯,36,江西省,23358,0,12862138
202104,108,塞浦路斯,37,山东省,40751,0,2823959
202104,108,塞浦路斯,41,河南省,0,1,105
202104,108,塞浦路斯,44,广东省,5291,7,45985
202104,108,塞浦路斯,51,四川省,0,0,541
202104,109,朝鲜,11,北京市,31,2,4383
202104,109,朝鲜,21,辽宁省,28356302,0,7315172
202104,109,朝鲜,22,吉林省,6729440,0,4630951
202104,109,朝鲜,31,上海市,13,0,5924
202104,109,朝鲜,37,山东省,30,1,2999
202104,109,朝鲜,41,河南省,1,20,620
202104,109,朝鲜,44,广东省,24,18,18651
202104,110,中国香港,11,北京市,10606749,1474381,2412396022
202104,110,中国香港,12,天津市,2170873,387833,55940862
202104,110,中国香港,13,河北省,1373822,4,19209280
202104,110,中国香港,15,内蒙古自治区,154,0,47977
202104,110,中国香港,21,辽宁省,562360,527160,50003499
202104,110,中国香港,22,吉林省,1502,12,290462
202104,110,中国香港,23,黑龙江省,0,0,250
202104,110,中国香港,31,上海市,22477930,1727955,1678204505
202104,110,中国香港,32,江苏省,5260064,710585,93810299
202104,110,中国香港,33,浙江省,12774194,1043259,236906262
202104,110,中国香港,34,安徽省,1785875,6494,24858326
202104,110,中国香港,35,福建省,1400180,45811,89669693
202104,110,中国香港,36,江西省,1403338,15540,57870314
202104,110,中国香港,37,山东省,1468854,906814,36031821
202104,110,中国香港,41,河南省,2812607,3696,37983081
202104,110,中国香港,42,湖北省,365358,3814,9876831
202104,110,中国香港,43,湖南省,817413,271943,118606319
202104,110,中国香港,44,广东省,163745463,12333674,3064251921
202104,110,中国香港,45,广西壮族自治区,2974144,86585,425067947
202104,110,中国香港,46,海南省,597576,34935,222431166
202104,110,中国香港,50,重庆市,230312,60336,19329805
202104,110,中国香港,51,四川省,6053980,8904,15577060
202104,110,中国香港,53,云南省,738,0,1567249
202104,110,中国香港,61,陕西省,8865,535,1448235
202104,110,中国香港,65,新疆维吾尔自治区,504,0,47632
202104,111,印度,11,北京市,927472850,48366176,1650579988
202104,111,印度,12,天津市,27963292,1077635,420889705
202104,111,印度,13,河北省,299437467,6522,529464505
202104,111,印度,14,山西省,150019698,1954,497872873
202104,111,印度,15,内蒙古自治区,24757,15,160237
202104,111,印度,21,辽宁省,279828829,319132,379776544
202104,111,印度,22,吉林省,51135125,8141,56190073
202104,111,印度,23,黑龙江省,10472,955,1688591
202104,111,印度,31,上海市,512415077,2494567,3931704898
202104,111,印度,32,江苏省,502388465,1951918,1993854292
202104,111,印度,33,浙江省,1470132582,603245,2703346184
202104,111,印度,34,安徽省,24696671,21521,396355576
202104,111,印度,35,福建省,1422400485,4329942,2164710516
202104,111,印度,36,江西省,2510890,16463,29251456
202104,111,印度,37,山东省,1285480509,857737,2281427206
202104,111,印度,41,河南省,8347955,32553,363771872
202104,111,印度,42,湖北省,14483252,368813,191254516
202104,111,印度,43,湖南省,141899446,21419,295617862
202104,111,印度,44,广东省,665910682,1150127,2110931837
202104,111,印度,45,广西壮族自治区,6126402,53342,98651891
202104,111,印度,46,海南省,60904552,19636,105097280
202104,111,印度,50,重庆市,8329388,113800,143278667
202104,111,印度,51,四川省,6586847,38811,74888210
202104,111,印度,52,贵州省,126010,1,2201420
202104,111,印度,53,云南省,1190845,29479,11435628
202104,111,印度,61,陕西省,211800970,4602,218913405
202104,111,印度,62,甘肃省,587,211,164175
202104,111,印度,63,青海省,7442,4093,276512
202104,111,印度,64,宁夏回族自治区,5029,79,201804
202104,111,印度,65,新疆维吾尔自治区,48329305,0,44149014
202104,112,印度尼西亚,11,北京市,2699022386,611885,2496761415
202104,112,印度尼西亚,12,天津市,307710355,2946049,530289765
202104,112,印度尼西亚,13,河北省,71828276,15993,172476661
202104,112,印度尼西亚,14,山西省,41449762,6,118155651
202104,112,印度尼西亚,15,内蒙古自治区,1238676,1394750,12889201
202104,112,印度尼西亚,21,辽宁省,132915302,237584,304336026
202104,112,印度尼西亚,22,吉林省,210983055,4133,273281266
202104,112,印度尼西亚,23,黑龙江省,20959098,9867,54012496
202104,112,印度尼西亚,31,上海市,1190755194,30646131,3408354878
202104,112,印度尼西亚,32,江苏省,1281998397,4752383,4015793031
202104,112,印度尼西亚,33,浙江省,1251443297,313579,4956777529
202104,112,印度尼西亚,34,安徽省,453146930,161313,411707373
202104,112,印度尼西亚,35,福建省,2811190812,277162,4855667434
202104,112,印度尼西亚,36,江西省,43814907,29951,241452893
202104,112,印度尼西亚,37,山东省,675597177,741005,744222534
202104,112,印度尼西亚,41,河南省,60779558,29871,144655716
202104,112,印度尼西亚,42,湖北省,10430003,81316,66326188
202104,112,印度尼西亚,43,湖南省,270474904,6121,446348164
202104,112,印度尼西亚,44,广东省,4019775368,40103264,4753248974
202104,112,印度尼西亚,45,广西壮族自治区,223036720,1007,436181616
202104,112,印度尼西亚,46,海南省,133891628,16498,283213946
202104,112,印度尼西亚,50,重庆市,641344291,62721,573594946
202104,112,印度尼西亚,51,四川省,312644035,12899,160272008
202104,112,印度尼西亚,52,贵州省,378005,1,2055383
202104,112,印度尼西亚,53,云南省,13473043,182,261516727
202104,112,印度尼西亚,61,陕西省,111295889,1656,52432318
202104,112,印度尼西亚,62,甘肃省,24000000,0,84555245
202104,112,印度尼西亚,63,青海省,2691808,0,19122119
202104,112,印度尼西亚,65,新疆维吾尔自治区,6933879,0,53535472
202104,113,伊朗,11,北京市,79441098,2502,397540565
202104,113,伊朗,12,天津市,37934643,42496,263970591
202104,113,伊朗,13,河北省,1126007,135,421772
202104,113,伊朗,21,辽宁省,851361,66757,1086306
202104,113,伊朗,31,上海市,204101943,1014,706429810
202104,113,伊朗,32,江苏省,214141692,363,304769344
202104,113,伊朗,33,浙江省,123030083,3,845737024
202104,113,伊朗,34,安徽省,3403560,0,194647709
202104,113,伊朗,35,福建省,42540308,0,59184608
202104,113,伊朗,37,山东省,28867158,26557,174893487
202104,113,伊朗,41,河南省,982201,0,15590054
202104,113,伊朗,42,湖北省,2,0,3768
202104,113,伊朗,43,湖南省,1080,39864,233318
202104,113,伊朗,44,广东省,43329295,1162,297567117
202104,113,伊朗,45,广西壮族自治区,6,0,34034
202104,113,伊朗,53,云南省,436750,0,16064832
202104,113,伊朗,63,青海省,1400000,0,456210
202104,113,伊朗,64,宁夏回族自治区,278,262,66700
202104,113,伊朗,65,新疆维吾尔自治区,88669,6478,568632
202104,114,伊拉克,11,北京市,3159367077,0,9597904392
202104,114,伊拉克,12,天津市,87989420,0,253719449
202104,114,伊拉克,21,辽宁省,655743042,0,1992619204
202104,114,伊拉克,31,上海市,507,0,42940
202104,114,伊拉克,32,江苏省,38327190,0,77434758
202104,114,伊拉克,33,浙江省,91494212,87972347,215317397
202104,114,伊拉克,35,福建省,139565223,0,417845719
202104,114,伊拉克,37,山东省,197,1,22522
202104,114,伊拉克,41,河南省,97,1234,169972
202104,114,伊拉克,44,广东省,1413,8,64863
202104,114,伊拉克,53,云南省,405660829,0,1334214988
202104,115,以色列,11,北京市,69356549,199842,298727662
202104,115,以色列,12,天津市,650349,20321,54246920
202104,115,以色列,13,河北省,21069448,11602,56209854
202104,115,以色列,14,山西省,89623,3931,4041074
202104,115,以色列,21,辽宁省,171064,9078,38082088
202104,115,以色列,22,吉林省,17381,20463,8870941
202104,115,以色列,23,黑龙江省,31201,5204,20775817
202104,115,以色列,31,上海市,176218605,294784,908806358
202104,115,以色列,32,江苏省,337780146,448712,382740565
202104,115,以色列,33,浙江省,38638170,87615,84700552
202104,115,以色列,34,安徽省,1431664,26477,101423131
202104,115,以色列,35,福建省,1382274,56685,86010883
202104,115,以色列,36,江西省,23008,6028,15261918
202104,115,以色列,37,山东省,6590423,47529,149469453
202104,115,以色列,41,河南省,3690,36290,25462685
202104,115,以色列,42,湖北省,27323,11593,36262081
202104,115,以色列,43,湖南省,52303,2471,34437199
202104,115,以色列,44,广东省,16058580,609604,328202126
202104,115,以色列,45,广西壮族自治区,16206,284,4807969
202104,115,以色列,46,海南省,851,3336,310840
202104,115,以色列,50,重庆市,57950,13455,20101323
202104,115,以色列,51,四川省,9311041,15201,1351155979
202104,115,以色列,53,云南省,27916,20,2200827
202104,115,以色列,61,陕西省,94623,24495,85485757
202104,115,以色列,62,甘肃省,2,0,4907
202104,115,以色列,64,宁夏回族自治区,20143,365,1819371
202104,115,以色列,65,新疆维吾尔自治区,7,150,509232
202104,116,日本,11,北京市,1574321550,64717477,10728448398
202104,116,日本,12,天津市,1348864907,33350958,3708812737
202104,116,日本,13,河北省,147498900,1853733,468449349
202104,116,日本,14,山西省,225606672,3918455,1561766875
202104,116,日本,15,内蒙古自治区,420643,8927,41998361
202104,116,日本,21,辽宁省,283854627,205949966,2774030689
202104,116,日本,22,吉林省,18872489,5788246,915644157
202104,116,日本,23,黑龙江省,405530,763840,130278861
202104,116,日本,31,上海市,5195132435,40539770246,24561468719
202104,116,日本,32,江苏省,5802382551,374874725,20527522312
202104,116,日本,33,浙江省,517983897,77778501,7412059581
202104,116,日本,34,安徽省,175723143,5008162,2194011898
202104,116,日本,35,福建省,330179668,21929648,2532088362
202104,116,日本,36,江西省,130516871,12488365,844450310
202104,116,日本,37,山东省,419650869,49601992,3954273241
202104,116,日本,41,河南省,540067614,8714642,1081425216
202104,116,日本,42,湖北省,78733689,3502797,2174358385
202104,116,日本,43,湖南省,39723601,32424807,753152276
202104,116,日本,44,广东省,8957881479,1818818556,25480207166
202104,116,日本,45,广西壮族自治区,99850349,23806212,468042730
202104,116,日本,46,海南省,11321714,3196008,463407725
202104,116,日本,50,重庆市,180776664,22483576,1553733109
202104,116,日本,51,四川省,375166801,7205134,2440200720
202104,116,日本,52,贵州省,2992819,29827,30627605
202104,116,日本,53,云南省,3881052,10410,46833320
202104,116,日本,61,陕西省,79269165,1669498,2807675852
202104,116,日本,62,甘肃省,61035748,99808,41033028
202104,116,日本,63,青海省,217411,3366,9561219
202104,116,日本,64,宁夏回族自治区,1121328,90353,77597041
202104,116,日本,65,新疆维吾尔自治区,395877,5554,21409927
202104,117,约旦,11,北京市,90950795,95,143175898
202104,117,约旦,12,天津市,9002,2,218975
202104,117,约旦,31,上海市,1794108,9851,34843711
202104,117,约旦,32,江苏省,1884694,116,40626623
202104,117,约旦,33,浙江省,793786,32,16430499
202104,117,约旦,34,安徽省,32692,0,1809978
202104,117,约旦,35,福建省,968,120,39893
202104,117,约旦,36,江西省,18,0,1570
202104,117,约旦,37,山东省,160672,2,4130492
202104,117,约旦,44,广东省,1223371,10377,30756167
202104,117,约旦,51,四川省,11,1,1523
202104,117,约旦,61,陕西省,60000,1,1403692
202104,117,约旦,62,甘肃省,47,0,2637
202104,118,科威特,11,北京市,1787691757,7,5530478382
202104,118,科威特,21,辽宁省,250174000,2,826006425
202104,118,科威特,23,黑龙江省,16500000,0,23318979
202104,118,科威特,31,上海市,6126208,2,34958517
202104,118,科威特,32,江苏省,69103957,30,346175687
202104,118,科威特,33,浙江省,330726581,0,1100704318
202104,118,科威特,34,安徽省,99000,0,806515
202104,118,科威特,35,福建省,10420013,1,58923531
202104,118,科威特,36,江西省,1,0,85
202104,118,科威特,37,山东省,141897751,0,442509530
202104,118,科威特,43,湖南省,3830597,0,16681285
202104,118,科威特,44,广东省,59186225,53,255354901
202104,118,科威特,52,贵州省,15000000,0,19022634
202104,118,科威特,53,云南省,277632659,0,920023201
202104,118,科威特,61,陕西省,5,0,2139
202104,119,老挝,11,北京市,79974710,22011,166054046
202104,119,老挝,12,天津市,30046827,86,33485806
202104,119,老挝,13,河北省,81000,0,380089
202104,119,老挝,21,辽宁省,2489546,188,9441312
202104,119,老挝,31,上海市,29184752,9201,231866803
202104,119,老挝,32,江苏省,34784879,7822,55129369
202104,119,老挝,33,浙江省,32691030,208138,75117302
202104,119,老挝,35,福建省,12510169,82,58767137
202104,119,老挝,36,江西省,7,0,2541
202104,119,老挝,37,山东省,73391548,9640,289675152
202104,119,老挝,41,河南省,51244,3353,1518574
202104,119,老挝,43,湖南省,19,0,2110
202104,119,老挝,44,广东省,27717971,38328,50386550
202104,119,老挝,45,广西壮族自治区,28967052,0,174696573
202104,119,老挝,46,海南省,124,28,26349
202104,119,老挝,51,四川省,38518,1341,3089947
202104,119,老挝,53,云南省,456259110,438951,590046522
202104,119,老挝,61,陕西省,473486,1,18530685
202104,119,老挝,65,新疆维吾尔自治区,50340,41,382869
202104,120,黎巴嫩,11,北京市,188,8,211671
202104,120,黎巴嫩,31,上海市,53314,28236,1160716
202104,120,黎巴嫩,32,江苏省,207200,0,703352
202104,120,黎巴嫩,33,浙江省,331155,0,6722491
202104,120,黎巴嫩,37,山东省,59,0,6988
202104,120,黎巴嫩,41,河南省,80,0,327972
202104,120,黎巴嫩,42,湖北省,3,1,74371
202104,120,黎巴嫩,44,广东省,59185,32,3640628
202104,120,黎巴嫩,46,海南省,378,378,15120
202104,120,黎巴嫩,51,四川省,4,0,5344
202104,121,中国澳门,11,北京市,10090,12166,2323243
202104,121,中国澳门,12,天津市,26,17,29451
202104,121,中国澳门,21,辽宁省,890,2,3353227
202104,121,中国澳门,31,上海市,38062,121,1793108
202104,121,中国澳门,32,江苏省,18755,0,626894
202104,121,中国澳门,33,浙江省,23810,327,397939
202104,121,中国澳门,34,安徽省,1,0,1423
202104,121,中国澳门,35,福建省,11,0,10626
202104,121,中国澳门,36,江西省,832,0,8622
202104,121,中国澳门,41,河南省,1,0,45
202104,121,中国澳门,42,湖北省,10,4,2287
202104,121,中国澳门,44,广东省,3101535,264240,38219160
202104,121,中国澳门,51,四川省,120000,26,37656
202104,121,中国澳门,65,新疆维吾尔自治区,5,0,4718
202104,122,马来西亚,11,北京市,832943258,200534575,2722469553
202104,122,马来西亚,12,天津市,131475624,465278,1051077106
202104,122,马来西亚,13,河北省,171349637,1930373,383927266
202104,122,马来西亚,14,山西省,18545129,35188,32313998
202104,122,马来西亚,15,内蒙古自治区,1763280,7,8993366
202104,122,马来西亚,21,辽宁省,57973944,1184745,158610224
202104,122,马来西亚,22,吉林省,53233359,30361,52980183
202104,122,马来西亚,23,黑龙江省,905892,11627,15792919
202104,122,马来西亚,31,上海市,1581686497,167682540,7404654853
202104,122,马来西亚,32,江苏省,1670680170,438111948,4895480065
202104,122,马来西亚,33,浙江省,727566031,2985812049,3328991567
202104,122,马来西亚,34,安徽省,164748718,4018842,519803890
202104,122,马来西亚,35,福建省,593530548,2464385581,2332702824
202104,122,马来西亚,36,江西省,45992723,9125747,189799505
202104,122,马来西亚,37,山东省,3155632141,59141420,8696593285
202104,122,马来西亚,41,河南省,48467743,41862,346126083
202104,122,马来西亚,42,湖北省,75535349,1609320,299475522
202104,122,马来西亚,43,湖南省,39342112,38680534,227563560
202104,122,马来西亚,44,广东省,4626284030,1439268608,16851774711
202104,122,马来西亚,45,广西壮族自治区,44826732,896183,251926852
202104,122,马来西亚,46,海南省,74839513,20394283,291525213
202104,122,马来西亚,50,重庆市,112332908,683438,1534375728
202104,122,马来西亚,51,四川省,158606459,11965502,550446081
202104,122,马来西亚,52,贵州省,6528253,7724,124574915
202104,122,马来西亚,53,云南省,376212,1224,15892082
202104,122,马来西亚,61,陕西省,6618910,465950,473707326
202104,122,马来西亚,62,甘肃省,13031432,20037,50653065
202104,122,马来西亚,64,宁夏回族自治区,150627,6026,1320978
202104,122,马来西亚,65,新疆维吾尔自治区,73327,90,872353
202104,123,马尔代夫,11,北京市,1,0,225
202104,123,马尔代夫,22,吉林省,8,0,6610
202104,123,马尔代夫,31,上海市,13,0,154
202104,123,马尔代夫,33,浙江省,40,0,2437
202104,123,马尔代夫,35,福建省,1,0,64
202104,123,马尔代夫,44,广东省,103,1,69231
202104,123,马尔代夫,51,四川省,0,0,136
202104,124,蒙古,11,北京市,104260400,6211,183746128
202104,124,蒙古,12,天津市,2465775,1,47138833
202104,124,蒙古,13,河北省,6710415,0,47845663
202104,124,蒙古,14,山西省,8604822,0,113956959
202104,124,蒙古,15,内蒙古自治区,1264389682,245638,1172050307
202104,124,蒙古,21,辽宁省,42191253,1,21035135
202104,124,蒙古,22,吉林省,2151210,0,176121388
202104,124,蒙古,23,黑龙江省,6766980,0,4027192
202104,124,蒙古,31,上海市,1945119,20,1783032
202104,124,蒙古,32,江苏省,20000,0,1000000
202104,124,蒙古,34,安徽省,72025,0,1357877
202104,124,蒙古,35,福建省,37185843,0,148366604
202104,124,蒙古,36,江西省,9908660,0,1281819
202104,124,蒙古,37,山东省,6528000,0,3116900
202104,124,蒙古,41,河南省,3333689,0,36489386
202104,124,蒙古,42,湖北省,9205880,0,7654482
202104,124,蒙古,44,广东省,199790,2,146697
202104,124,蒙古,46,海南省,50346000,0,23397426
202104,124,蒙古,50,重庆市,13401132,0,27160405
202104,124,蒙古,61,陕西省,728101,0,5293308
202104,124,蒙古,62,甘肃省,37248119,0,489992408
202104,124,蒙古,65,新疆维吾尔自治区,177639940,0,100706526
202104,125,尼泊尔联邦民主共和国,11,北京市,38080,23060,2243617
202104,125,尼泊尔联邦民主共和国,12,天津市,1,0,480
202104,125,尼泊尔联邦民主共和国,13,河北省,96,0,4068
202104,125,尼泊尔联邦民主共和国,21,辽宁省,81,1,106953
202104,125,尼泊尔联邦民主共和国,31,上海市,1386,588,1552610
202104,125,尼泊尔联邦民主共和国,32,江苏省,20,15,14976
202104,125,尼泊尔联邦民主共和国,33,浙江省,4100,5,468875
202104,125,尼泊尔联邦民主共和国,35,福建省,746,0,18622
202104,125,尼泊尔联邦民主共和国,37,山东省,91,1,79734
202104,125,尼泊尔联邦民主共和国,43,湖南省,25627,0,235142
202104,125,尼泊尔联邦民主共和国,44,广东省,167385,52739,5816970
202104,125,尼泊尔联邦民主共和国,51,四川省,237183,49648,5786574
202104,125,尼泊尔联邦民主共和国,61,陕西省,1,0,159
202104,125,尼泊尔联邦民主共和国,63,青海省,622,207,17516
202104,126,阿曼,11,北京市,2655022005,4,7739299456
202104,126,阿曼,12,天津市,19982200,0,67484464
202104,126,阿曼,13,河北省,68659500,0,169468665
202104,126,阿曼,14,山西省,8651925,0,7676342
202104,126,阿曼,21,辽宁省,12597839,3,66493790
202104,126,阿曼,31,上海市,194976977,0,711081973
202104,126,阿曼,32,江苏省,50410470,0,122890464
202104,126,阿曼,33,浙江省,329138710,101,980498150
202104,126,阿曼,34,安徽省,88918,0,2563223
202104,126,阿曼,35,福建省,15538490,0,25424543
202104,126,阿曼,37,山东省,738311724,0,2354177460
202104,126,阿曼,44,广东省,186096664,77,538683231
202104,126,阿曼,45,广西壮族自治区,299375,0,4536196
202104,126,阿曼,51,四川省,22105595,0,73715156
202104,126,阿曼,53,云南省,11359850,0,12477070
202104,126,阿曼,61,陕西省,0,0,333
202104,126,阿曼,62,甘肃省,61,303,5644
202104,127,巴基斯坦,11,北京市,50930227,7958255,436461463
202104,127,巴基斯坦,12,天津市,6403330,17503,14378221
202104,127,巴基斯坦,13,河北省,4426764,10911,12200162
202104,127,巴基斯坦,14,山西省,3636488,0,4646932
202104,127,巴基斯坦,15,内蒙古自治区,511730,0,1550060
202104,127,巴基斯坦,21,辽宁省,5949533,265,16882032
202104,127,巴基斯坦,22,吉林省,1231000,0,3826323
202104,127,巴基斯坦,23,黑龙江省,132000,0,381632
202104,127,巴基斯坦,31,上海市,31590823,419137,84304748
202104,127,巴基斯坦,32,江苏省,16023419,189944,78701524
202104,127,巴基斯坦,33,浙江省,41669082,5041609,604656306
202104,127,巴基斯坦,34,安徽省,19748852,414108,140979398
202104,127,巴基斯坦,35,福建省,29740839,395083,160477572
202104,127,巴基斯坦,36,江西省,5255884,10278,71549906
202104,127,巴基斯坦,37,山东省,40199811,229478,111536473
202104,127,巴基斯坦,41,河南省,839501,52264,6140126
202104,127,巴基斯坦,42,湖北省,1322234,71609,7740045
202104,127,巴基斯坦,43,湖南省,4281862,4822,23093096
202104,127,巴基斯坦,44,广东省,82684890,624519,447342586
202104,127,巴基斯坦,45,广西壮族自治区,2080681,130,18715780
202104,127,巴基斯坦,46,海南省,500000,0,1288722
202104,127,巴基斯坦,50,重庆市,286693,100,3124363
202104,127,巴基斯坦,51,四川省,588033,205,1137857
202104,127,巴基斯坦,53,云南省,5979335,0,20384935
202104,127,巴基斯坦,61,陕西省,4973692,1413,35858188
202104,127,巴基斯坦,62,甘肃省,2300,0,89669
202104,127,巴基斯坦,65,新疆维吾尔自治区,1871421,0,28339558
202104,128,巴勒斯坦,37,山东省,12,0,1139
202104,128,巴勒斯坦,41,河南省,0,0,212
202104,128,巴勒斯坦,44,广东省,2,1,895
202104,129,菲律宾,11,北京市,114856418,475471,892177354
202104,129,菲律宾,12,天津市,43902172,28735378,452412692
202104,129,菲律宾,13,河北省,59704491,2081,69057126
202104,129,菲律宾,14,山西省,68227425,226,42457088
