数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202012,101,阿富汗,11,北京市,14034,9,109354
202012,101,阿富汗,12,天津市,97448,0,1352132
202012,101,阿富汗,21,辽宁省,0,1,623
202012,101,阿富汗,31,上海市,69961,2,5329677
202012,101,阿富汗,32,江苏省,843592,23,61850508
202012,101,阿富汗,33,浙江省,925049,240,69966701
202012,101,阿富汗,37,山东省,118502,4,944961
202012,101,阿富汗,44,广东省,5474,51,1211191
202012,101,阿富汗,51,四川省,33,6,9696
202012,101,阿富汗,65,新疆维吾尔自治区,50317,0,693088
202012,102,巴林,11,北京市,1209085,22,892939
202012,102,巴林,12,天津市,80350,0,306771
202012,102,巴林,31,上海市,5560427,278107,17875511
202012,102,巴林,32,江苏省,36555,0,537370
202012,102,巴林,33,浙江省,30307,1797,1280770
202012,102,巴林,35,福建省,1,0,50
202012,102,巴林,36,江西省,2,0,1257
202012,102,巴林,37,山东省,5,1,3446
202012,102,巴林,44,广东省,1000,573,50965
202012,102,巴林,50,重庆市,909275,0,3723272
202012,102,巴林,51,四川省,9,0,1492
202012,103,孟加拉国,11,北京市,5770448,402291,53056510
202012,103,孟加拉国,12,天津市,100591,395,376852
202012,103,孟加拉国,13,河北省,2719493,1,30609305
202012,103,孟加拉国,14,山西省,3,3,2050
202012,103,孟加拉国,21,辽宁省,1266899,161,9137429
202012,103,孟加拉国,22,吉林省,23044,0,133013
202012,103,孟加拉国,31,上海市,7062732,1206910,148000164
202012,103,孟加拉国,32,江苏省,2092688,236194,52936168
202012,103,孟加拉国,33,浙江省,2904515,59767,28654369
202012,103,孟加拉国,34,安徽省,572113,0,3495817
202012,103,孟加拉国,35,福建省,1156574,26474,5039607
202012,103,孟加拉国,36,江西省,76334,0,4982398
202012,103,孟加拉国,37,山东省,26007442,6689,88290856
202012,103,孟加拉国,41,河南省,986377,110270,30166978
202012,103,孟加拉国,42,湖北省,141965,32,751291
202012,103,孟加拉国,43,湖南省,525346,0,1980055
202012,103,孟加拉国,44,广东省,2942461,18137443,75249888
202012,103,孟加拉国,45,广西壮族自治区,312019,19,2094626
202012,103,孟加拉国,46,海南省,115,25,53537
202012,103,孟加拉国,50,重庆市,3748,3330,1553693
202012,103,孟加拉国,51,四川省,254164,50,2010761
202012,103,孟加拉国,52,贵州省,26000,0,146666
202012,103,孟加拉国,53,云南省,21257,179,160836
202012,103,孟加拉国,61,陕西省,31758,0,218645
202012,103,孟加拉国,65,新疆维吾尔自治区,106260,0,1446077
202012,104,不丹,11,北京市,1000,41,11479
202012,104,不丹,31,上海市,40,3,503
202012,104,不丹,32,江苏省,15,0,1384
202012,104,不丹,44,广东省,28,0,5116
202012,105,文莱,11,北京市,67595971,1,132482036
202012,105,文莱,31,上海市,73461344,639528,145906231
202012,105,文莱,32,江苏省,3123000,0,12122227
202012,105,文莱,33,浙江省,107434464,2000,423682724
202012,105,文莱,35,福建省,499051,0,542345
202012,105,文莱,37,山东省,52522497,0,138513045
202012,105,文莱,41,河南省,1,0,50
202012,105,文莱,44,广东省,6316921,9,18692476
202012,105,文莱,46,海南省,11679556,0,41489698
202012,105,文莱,51,四川省,0,0,263
202012,106,缅甸,11,北京市,55297888,14410,513831570
202012,106,缅甸,12,天津市,447629,5936,2182966
202012,106,缅甸,13,河北省,36952,67200,657828
202012,106,缅甸,14,山西省,1,1,421
202012,106,缅甸,21,辽宁省,1198651,4088,8526636
202012,106,缅甸,23,黑龙江省,604800,0,6100295
202012,106,缅甸,31,上海市,6594046,207212,100821201
202012,106,缅甸,32,江苏省,1109452,80462,21686180
202012,106,缅甸,33,浙江省,5339021,115794,26582171
202012,106,缅甸,34,安徽省,5004756,26453,13744863
202012,106,缅甸,35,福建省,15498524,85796,50804141
202012,106,缅甸,36,江西省,1727376,1780,60373357
202012,106,缅甸,37,山东省,7051522,34373,47764264
202012,106,缅甸,41,河南省,20099,12311,5806085
202012,106,缅甸,42,湖北省,534001,1,1185630
202012,106,缅甸,43,湖南省,3273774,3,348679556
