数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202010,101,阿富汗,11,北京市,560773,31343,5002662
202010,101,阿富汗,12,天津市,391010,2010483,6047382
202010,101,阿富汗,13,河北省,173135,306600,7380503
202010,101,阿富汗,15,内蒙古自治区,138000,0,649073
202010,101,阿富汗,21,辽宁省,1622279,25958,21119366
202010,101,阿富汗,31,上海市,1529467,71682,7086307
202010,101,阿富汗,32,江苏省,6225715,936220,25877906
202010,101,阿富汗,33,浙江省,9425820,3387640,104960769
202010,101,阿富汗,34,安徽省,70534,47637,2057019
202010,101,阿富汗,35,福建省,226511,49515,5476164
202010,101,阿富汗,36,江西省,225685,39294,2301519
202010,101,阿富汗,37,山东省,9217239,3768637,44926332
202010,101,阿富汗,41,河南省,188592,70391,3218737
202010,101,阿富汗,42,湖北省,73172,338,1729889
202010,101,阿富汗,43,湖南省,1557311,159074,2236000
202010,101,阿富汗,44,广东省,594845,1436907,38103263
202010,101,阿富汗,45,广西壮族自治区,82200,16782,3479762
202010,101,阿富汗,50,重庆市,3985886,123991,2734406
202010,101,阿富汗,51,四川省,160441,3000,1650223
202010,101,阿富汗,53,云南省,117297,22160,7107285
202010,101,阿富汗,61,陕西省,1630,4103,189256
202010,101,阿富汗,65,新疆维吾尔自治区,361203,95494,11029387
202010,102,巴林,11,北京市,65886,107133,10683661
202010,102,巴林,12,天津市,6433691,359430,37988106
202010,102,巴林,13,河北省,651775,91631,11458283
202010,102,巴林,14,山西省,18511,8158,411170
202010,102,巴林,15,内蒙古自治区,175000,0,1490694
202010,102,巴林,21,辽宁省,49041,455,1015999
202010,102,巴林,22,吉林省,80010,1,323760
202010,102,巴林,23,黑龙江省,24003,5463,662338
202010,102,巴林,31,上海市,847398,319802,38364220
202010,102,巴林,32,江苏省,2578308,4310768,55026236
202010,102,巴林,33,浙江省,3847720,1351846,75728762
202010,102,巴林,34,安徽省,442906,200555,11413951
202010,102,巴林,35,福建省,1375733,149343,16385280
202010,102,巴林,36,江西省,408981,41854,5224444
202010,102,巴林,37,山东省,6451519,1867143,82771175
202010,102,巴林,41,河南省,815836,180694,11420881
202010,102,巴林,42,湖北省,590624,680376,8472214
202010,102,巴林,43,湖南省,2077711,39543,15250641
202010,102,巴林,44,广东省,6768318,4978227,143415233
202010,102,巴林,45,广西壮族自治区,12649,10004,437449
202010,102,巴林,50,重庆市,112978,97326,3393804
202010,102,巴林,51,四川省,223072,8256,4207622
202010,102,巴林,52,贵州省,4552,1454,1325139
202010,102,巴林,53,云南省,17903,8809,2704645
202010,102,巴林,61,陕西省,596223,272,5258625
202010,102,巴林,63,青海省,62269,0,904917
202010,102,巴林,65,新疆维吾尔自治区,9577,0,1809394
202010,103,孟加拉国,11,北京市,115879206,120228253,426135508
202010,103,孟加拉国,12,天津市,14580986,2618313,117995747
202010,103,孟加拉国,13,河北省,19991221,2901747,173247895
202010,103,孟加拉国,14,山西省,3960244,403232,36520259
202010,103,孟加拉国,15,内蒙古自治区,6649350,0,21776798
202010,103,孟加拉国,21,辽宁省,17446471,262383,78962128
202010,103,孟加拉国,22,吉林省,1430341,5293,12575472
202010,103,孟加拉国,23,黑龙江省,552407,130395,6115419
202010,103,孟加拉国,31,上海市,43458630,7116508,478566047
202010,103,孟加拉国,32,江苏省,179843801,46150341,1624574149
202010,103,孟加拉国,33,浙江省,200548314,48836775,1786242212
202010,103,孟加拉国,34,安徽省,9068381,15640473,114718874
202010,103,孟加拉国,35,福建省,37252673,7385808,362178781
202010,103,孟加拉国,36,江西省,5027202,623483,51067417
202010,103,孟加拉国,37,山东省,125109063,11377829,1136000137
