数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,人民币
202410,101,阿富汗,11,北京市,"5,884,829"
202410,101,阿富汗,12,天津市,"3,528,606"
202410,101,阿富汗,13,河北省,"64,489,740"
202410,101,阿富汗,14,山西省,"81,323"
202410,101,阿富汗,15,内蒙古自治区,"2,725,216"
202410,101,阿富汗,21,辽宁省,"42,523,688"
202410,101,阿富汗,22,吉林省,"18,567"
202410,101,阿富汗,23,黑龙江省,"442,938"
202410,101,阿富汗,31,上海市,"22,195,550"
202410,101,阿富汗,32,江苏省,"78,470,387"
202410,101,阿富汗,33,浙江省,"466,517,915"
202410,101,阿富汗,34,安徽省,"6,938,705"
202410,101,阿富汗,35,福建省,"8,846,739"
202410,101,阿富汗,36,江西省,"2,376,365"
202410,101,阿富汗,37,山东省,"65,675,123"
202410,101,阿富汗,41,河南省,"1,363,532"
202410,101,阿富汗,42,湖北省,"6,217,866"
202410,101,阿富汗,43,湖南省,"5,387,448"
202410,101,阿富汗,44,广东省,"113,232,069"
202410,101,阿富汗,45,广西壮族自治区,"304,138"
202410,101,阿富汗,46,海南省,"49,786"
202410,101,阿富汗,50,重庆市,"5,872,961"
202410,101,阿富汗,51,四川省,"914,721"
202410,101,阿富汗,61,陕西省,"1,727,541"
202410,101,阿富汗,65,新疆维吾尔自治区,"22,210,357"
202410,102,巴林,11,北京市,"17,038,368"
202410,102,巴林,12,天津市,"5,675,669"
202410,102,巴林,13,河北省,"93,774,264"
202410,102,巴林,14,山西省,"8,789,569"
202410,102,巴林,15,内蒙古自治区,"3,921,750"
202410,102,巴林,21,辽宁省,"16,520,609"
202410,102,巴林,22,吉林省,"9,928,542"
202410,102,巴林,23,黑龙江省,"1,515,312"
202410,102,巴林,31,上海市,"31,161,511"
202410,102,巴林,32,江苏省,"81,009,934"
202410,102,巴林,33,浙江省,"99,760,418"
202410,102,巴林,34,安徽省,"13,084,171"
202410,102,巴林,35,福建省,"19,586,863"
202410,102,巴林,36,江西省,"12,985,821"
202410,102,巴林,37,山东省,"102,585,316"
202410,102,巴林,41,河南省,"25,045,729"
202410,102,巴林,42,湖北省,"4,355,482"
202410,102,巴林,43,湖南省,"17,349,299"
202410,102,巴林,44,广东省,"142,344,047"
202410,102,巴林,45,广西壮族自治区,"5,148,430"
202410,102,巴林,46,海南省,"1,693,625"
202410,102,巴林,50,重庆市,"16,374,995"
202410,102,巴林,51,四川省,"16,262,171"
202410,102,巴林,61,陕西省,"9,192,268"
202410,102,巴林,62,甘肃省,"205,359"
202410,102,巴林,63,青海省,"150,875"
202410,102,巴林,64,宁夏回族自治区,"624,382"
202410,102,巴林,65,新疆维吾尔自治区,"3,391,974"
202410,103,孟加拉国,11,北京市,"810,954,790"
202410,103,孟加拉国,12,天津市,"136,505,259"
202410,103,孟加拉国,13,河北省,"257,775,039"
202410,103,孟加拉国,14,山西省,"73,102,298"
202410,103,孟加拉国,15,内蒙古自治区,"26,656,234"
202410,103,孟加拉国,21,辽宁省,"85,880,806"
202410,103,孟加拉国,22,吉林省,"17,314,005"
202410,103,孟加拉国,23,黑龙江省,"82,896,298"
202410,103,孟加拉国,31,上海市,"726,864,869"
202410,103,孟加拉国,32,江苏省,"2,802,080,956"
202410,103,孟加拉国,33,浙江省,"3,011,117,336"
202410,103,孟加拉国,34,安徽省,"169,600,338"
202410,103,孟加拉国,35,福建省,"680,047,731"
202410,103,孟加拉国,36,江西省,"107,421,172"
202410,103,孟加拉国,37,山东省,"835,550,456"
202410,103,孟加拉国,41,河南省,"101,544,129"
202410,103,孟加拉国,42,湖北省,"534,380,745"
202410,103,孟加拉国,43,湖南省,"275,159,788"
202410,103,孟加拉国,44,广东省,"2,192,309,361"
202410,103,孟加拉国,45,广西壮族自治区,"97,486,837"
202410,103,孟加拉国,46,海南省,"39,963,608"
202410,103,孟加拉国,50,重庆市,"153,118,262"
202410,103,孟加拉国,51,四川省,"189,363,066"
202410,103,孟加拉国,52,贵州省,"7,114,784"
202410,103,孟加拉国,53,云南省,"394,991,678"
202410,103,孟加拉国,54,西藏自治区,"253,197"
202410,103,孟加拉国,61,陕西省,"20,243,490"
202410,103,孟加拉国,62,甘肃省,"28,883,205"
202410,103,孟加拉国,63,青海省,"1,319,150"
202410,103,孟加拉国,64,宁夏回族自治区,"8,388,234"
202410,103,孟加拉国,65,新疆维吾尔自治区,"85,220,011"
202410,104,不丹,11,北京市,"213,944"
202410,104,不丹,13,河北省,39
202410,104,不丹,23,黑龙江省,"198,174"
202410,104,不丹,31,上海市,"18,176"
202410,104,不丹,32,江苏省,"1,921,656"
202410,104,不丹,33,浙江省,"1,806,925"
202410,104,不丹,34,安徽省,"64,215"
202410,104,不丹,35,福建省,"1,383,978"
202410,104,不丹,36,江西省,"2,477"
202410,104,不丹,37,山东省,"3,025,947"
202410,104,不丹,41,河南省,"150,113"
202410,104,不丹,44,广东省,"8,211,286"
202410,104,不丹,45,广西壮族自治区,"1,416,485"
202410,104,不丹,50,重庆市,"1,978,406"
202410,104,不丹,51,四川省,39
