数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202102,101,阿富汗,11,北京市,71,23,32268
202102,101,阿富汗,12,天津市,41420,0,251515
202102,101,阿富汗,21,辽宁省,1,2,2564
202102,101,阿富汗,31,上海市,58,9,41810
202102,101,阿富汗,32,江苏省,33105,0,2475760
202102,101,阿富汗,33,浙江省,85568,0,6399171
202102,101,阿富汗,34,安徽省,6,0,1169
202102,101,阿富汗,35,福建省,1,1,157
202102,101,阿富汗,37,山东省,17,3,4126
202102,101,阿富汗,43,湖南省,2,0,1005
202102,101,阿富汗,44,广东省,118057,31,5137982
202102,101,阿富汗,51,四川省,42,2,11396
202102,101,阿富汗,65,新疆维吾尔自治区,12250,0,172358
202102,102,巴林,11,北京市,54593,10,985046
202102,102,巴林,12,天津市,1592,0,109440
202102,102,巴林,13,河北省,102,0,973
202102,102,巴林,21,辽宁省,0,1,480
202102,102,巴林,22,吉林省,20128,0,334477
202102,102,巴林,31,上海市,1743814,2,21532629
202102,102,巴林,32,江苏省,270447,0,1910282
202102,102,巴林,33,浙江省,1508173,1,3858099
202102,102,巴林,35,福建省,5,0,3109
202102,102,巴林,37,山东省,20,1,2381
202102,102,巴林,44,广东省,99,19,13921
202102,102,巴林,50,重庆市,175243,0,835982
202102,102,巴林,51,四川省,1,0,86
202102,103,孟加拉国,11,北京市,3249017,182865,35399341
202102,103,孟加拉国,12,天津市,93100,51,361274
202102,103,孟加拉国,13,河北省,2210024,3,22519123
202102,103,孟加拉国,21,辽宁省,995009,56,6515541
202102,103,孟加拉国,22,吉林省,46152,23,271543
202102,103,孟加拉国,31,上海市,7710526,1471106,188989154
202102,103,孟加拉国,32,江苏省,1705667,23820,13498368
202102,103,孟加拉国,33,浙江省,1989330,24815,22618986
202102,103,孟加拉国,34,安徽省,261956,1,1595530
202102,103,孟加拉国,35,福建省,19426715,8912,74085771
202102,103,孟加拉国,36,江西省,116649,0,1783823
202102,103,孟加拉国,37,山东省,1056434,31930,7713635
202102,103,孟加拉国,41,河南省,575960,104577,27093599
202102,103,孟加拉国,42,湖北省,250023,7,916514
202102,103,孟加拉国,43,湖南省,594175,14,2579838
202102,103,孟加拉国,44,广东省,1858967,9135337,36964389
202102,103,孟加拉国,46,海南省,1269,1155,1963070
202102,103,孟加拉国,51,四川省,54,15,47444
