数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202204,101,阿富汗,11,北京市,13,16,24660
202204,101,阿富汗,12,天津市,17400,0,668070
202204,101,阿富汗,21,辽宁省,0,2,237
202204,101,阿富汗,31,上海市,7318,6,32040
202204,101,阿富汗,32,江苏省,112000,0,430024
202204,101,阿富汗,33,浙江省,102090,0,2019137
202204,101,阿富汗,35,福建省,5,4,6685
202204,101,阿富汗,37,山东省,333452,0,1230326
202204,101,阿富汗,44,广东省,506841,2,1581618
202204,101,阿富汗,51,四川省,17002,0,4914
202204,102,巴林,11,北京市,91,13,18234
202204,102,巴林,12,天津市,152535,131179,1596868
202204,102,巴林,13,河北省,279,0,18644
202204,102,巴林,21,辽宁省,1,1,720
202204,102,巴林,31,上海市,1019788,1148252,6249185
202204,102,巴林,32,江苏省,22754,0,323021
202204,102,巴林,37,山东省,0,0,127
202204,102,巴林,44,广东省,2309,124,276637
202204,102,巴林,50,重庆市,20,0,2301
202204,102,巴林,51,四川省,383,0,11336
202204,102,巴林,52,贵州省,10879368,0,30953870
202204,103,孟加拉国,11,北京市,4163187,415780,47389735
202204,103,孟加拉国,12,天津市,28203,1097,688723
202204,103,孟加拉国,13,河北省,679225,390,18749679
202204,103,孟加拉国,21,辽宁省,1321076,25199,11048639
202204,103,孟加拉国,22,吉林省,101,78,22232
202204,103,孟加拉国,23,黑龙江省,67,0,21326
202204,103,孟加拉国,31,上海市,3385557,575135,127347856
202204,103,孟加拉国,32,江苏省,2176532,57542,36274729
202204,103,孟加拉国,33,浙江省,5484622,112661,57098308
202204,103,孟加拉国,34,安徽省,244550,5,2809763
202204,103,孟加拉国,35,福建省,857047,32761,7011478
202204,103,孟加拉国,36,江西省,233436,0,2287691
202204,103,孟加拉国,37,山东省,1288181,56745,21105042
202204,103,孟加拉国,41,河南省,494303,848,30669013
202204,103,孟加拉国,42,湖北省,271099,26489,2294902
202204,103,孟加拉国,43,湖南省,2117145,96,15178842
202204,103,孟加拉国,44,广东省,3017786,2441257,84779451
202204,103,孟加拉国,45,广西壮族自治区,323151,6,3242824
202204,103,孟加拉国,46,海南省,1816,727,662846
202204,103,孟加拉国,50,重庆市,299,52,59797
202204,103,孟加拉国,51,四川省,1112953,54591,10494167
202204,103,孟加拉国,53,云南省,12102,0,283382
202204,103,孟加拉国,61,陕西省,217177,9,1398013
202204,103,孟加拉国,65,新疆维吾尔自治区,115744,0,3838856
202204,104,不丹,11,北京市,9,3,2250
202204,104,不丹,37,山东省,4,0,3637
202204,104,不丹,44,广东省,4,0,849
202204,105,文莱,11,北京市,63994138,0,248495145
202204,105,文莱,12,天津市,17411,0,848906
202204,105,文莱,31,上海市,646,1057630,616394
202204,105,文莱,32,江苏省,5793345,0,43432065
202204,105,文莱,33,浙江省,98697850,0,677868835
202204,105,文莱,37,山东省,428567,0,1159608
202204,105,文莱,44,广东省,35650908,0,281620566
202204,105,文莱,46,海南省,38557850,0,299253055
202204,105,文莱,51,四川省,6239,0,231835
202204,106,缅甸,11,北京市,13032734,6363,122069569
202204,106,缅甸,12,天津市,5025927,2,33359033
202204,106,缅甸,13,河北省,18812479,0,106584789
202204,106,缅甸,21,辽宁省,7773556,18,40519923
202204,106,缅甸,22,吉林省,747500,0,4491328
