数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,人民币
202412,101,阿富汗,11,北京市,"9,106,262"
202412,101,阿富汗,12,天津市,"13,323,224"
202412,101,阿富汗,13,河北省,"27,349,026"
202412,101,阿富汗,14,山西省,"745,340"
202412,101,阿富汗,15,内蒙古自治区,"2,958,212"
202412,101,阿富汗,21,辽宁省,"13,527,825"
202412,101,阿富汗,22,吉林省,"133,799"
202412,101,阿富汗,23,黑龙江省,"1,085,517"
202412,101,阿富汗,31,上海市,"16,263,546"
202412,101,阿富汗,32,江苏省,"71,228,342"
202412,101,阿富汗,33,浙江省,"732,905,052"
202412,101,阿富汗,34,安徽省,"7,603,401"
202412,101,阿富汗,35,福建省,"25,524,293"
202412,101,阿富汗,36,江西省,"2,407,083"
202412,101,阿富汗,37,山东省,"70,013,955"
202412,101,阿富汗,41,河南省,"4,885,543"
202412,101,阿富汗,42,湖北省,"22,573,172"
202412,101,阿富汗,43,湖南省,"5,074,768"
202412,101,阿富汗,44,广东省,"101,036,420"
202412,101,阿富汗,45,广西壮族自治区,"3,816,128"
202412,101,阿富汗,50,重庆市,"6,102,469"
202412,101,阿富汗,51,四川省,"9,180,614"
202412,101,阿富汗,52,贵州省,"5,970,111"
202412,101,阿富汗,61,陕西省,"2,552,845"
202412,101,阿富汗,62,甘肃省,"2,156,648"
202412,101,阿富汗,65,新疆维吾尔自治区,"36,348,031"
202412,102,巴林,11,北京市,"18,839,265"
202412,102,巴林,12,天津市,"40,164,591"
202412,102,巴林,13,河北省,"56,355,741"
202412,102,巴林,14,山西省,"8,569,207"
202412,102,巴林,15,内蒙古自治区,"2,290,814"
202412,102,巴林,21,辽宁省,"8,608,505"
202412,102,巴林,22,吉林省,"4,979,632"
202412,102,巴林,23,黑龙江省,"1,172,757"
202412,102,巴林,31,上海市,"67,600,872"
202412,102,巴林,32,江苏省,"107,645,872"
202412,102,巴林,33,浙江省,"128,319,857"
202412,102,巴林,34,安徽省,"23,250,792"
202412,102,巴林,35,福建省,"16,867,127"
202412,102,巴林,36,江西省,"12,517,296"
202412,102,巴林,37,山东省,"118,289,260"
202412,102,巴林,41,河南省,"58,553,664"
202412,102,巴林,42,湖北省,"10,646,681"
202412,102,巴林,43,湖南省,"15,341,676"
202412,102,巴林,44,广东省,"159,429,885"
202412,102,巴林,45,广西壮族自治区,"11,991,352"
202412,102,巴林,46,海南省,"2,841,193"
202412,102,巴林,50,重庆市,"33,445,420"
202412,102,巴林,51,四川省,"9,085,882"
202412,102,巴林,52,贵州省,"7,493,324"
202412,102,巴林,61,陕西省,"10,081,572"
202412,102,巴林,62,甘肃省,"507,924"
202412,102,巴林,64,宁夏回族自治区,"509,024"
202412,102,巴林,65,新疆维吾尔自治区,"2,783,101"
202412,103,孟加拉国,11,北京市,"483,788,617"
202412,103,孟加拉国,12,天津市,"113,769,437"
202412,103,孟加拉国,13,河北省,"217,227,827"
202412,103,孟加拉国,14,山西省,"55,983,195"
202412,103,孟加拉国,15,内蒙古自治区,"36,963,969"
202412,103,孟加拉国,21,辽宁省,"91,169,526"
202412,103,孟加拉国,22,吉林省,"14,380,217"
202412,103,孟加拉国,23,黑龙江省,"59,644,559"
202412,103,孟加拉国,31,上海市,"935,814,626"
202412,103,孟加拉国,32,江苏省,"3,254,004,685"
202412,103,孟加拉国,33,浙江省,"3,256,984,548"
202412,103,孟加拉国,34,安徽省,"244,781,641"
202412,103,孟加拉国,35,福建省,"672,446,763"
202412,103,孟加拉国,36,江西省,"127,100,347"
202412,103,孟加拉国,37,山东省,"1,172,336,802"
202412,103,孟加拉国,41,河南省,"135,209,628"
202412,103,孟加拉国,42,湖北省,"547,445,827"
202412,103,孟加拉国,43,湖南省,"271,904,286"
202412,103,孟加拉国,44,广东省,"2,499,091,202"
202412,103,孟加拉国,45,广西壮族自治区,"237,723,157"
202412,103,孟加拉国,46,海南省,"66,536,499"
202412,103,孟加拉国,50,重庆市,"315,339,874"
202412,103,孟加拉国,51,四川省,"306,762,381"
202412,103,孟加拉国,52,贵州省,"66,075,403"
202412,103,孟加拉国,53,云南省,"12,401,607"
202412,103,孟加拉国,54,西藏自治区,"6,863,586"
202412,103,孟加拉国,61,陕西省,"21,829,725"
202412,103,孟加拉国,62,甘肃省,"48,425,567"
202412,103,孟加拉国,64,宁夏回族自治区,"5,785,321"
202412,103,孟加拉国,65,新疆维吾尔自治区,"23,867,316"
202412,104,不丹,11,北京市,"694,497"
202412,104,不丹,13,河北省,39
202412,104,不丹,31,上海市,"184,999"
202412,104,不丹,32,江苏省,"27,187,236"
202412,104,不丹,33,浙江省,"910,799"
202412,104,不丹,34,安徽省,"101,488"
202412,104,不丹,35,福建省,"490,964"
202412,104,不丹,36,江西省,78
202412,104,不丹,37,山东省,"64,832,008"
202412,104,不丹,41,河南省,"451,874"
202412,104,不丹,42,湖北省,39
202412,104,不丹,44,广东省,"27,360,473"
202412,104,不丹,45,广西壮族自治区,"3,904"
202412,104,不丹,51,四川省,"13,660,500"
202412,104,不丹,61,陕西省,"491,773"
202412,105,文莱,11,北京市,"192,420,537"
202412,105,文莱,12,天津市,"2,146,304"
202412,105,文莱,13,河北省,"15,987,178"
202412,105,文莱,14,山西省,"472,248"
202412,105,文莱,15,内蒙古自治区,"298,192"
202412,105,文莱,21,辽宁省,"2,623,901"
202412,105,文莱,23,黑龙江省,"2,465,564"
202412,105,文莱,31,上海市,"17,430,107"
202412,105,文莱,32,江苏省,"24,692,520"
202412,105,文莱,33,浙江省,"28,069,691"
202412,105,文莱,34,安徽省,"2,127,928"
202412,105,文莱,35,福建省,"16,911,451"
202412,105,文莱,36,江西省,"1,641,474"
202412,105,文莱,37,山东省,"52,664,427"
202412,105,文莱,41,河南省,"977,183"
202412,105,文莱,42,湖北省,"15,518,624"
202412,105,文莱,43,湖南省,"9,904,034"
202412,105,文莱,44,广东省,"39,596,820"
202412,105,文莱,45,广西壮族自治区,"12,748,800"
202412,105,文莱,46,海南省,"323,221"
202412,105,文莱,50,重庆市,"8,341,081"
202412,105,文莱,51,四川省,"23,024,507"
202412,105,文莱,52,贵州省,"6,183,868"
202412,105,文莱,53,云南省,"1,279,243"
202412,105,文莱,61,陕西省,"15,165,971"
202412,105,文莱,65,新疆维吾尔自治区,"2,882,457"
202412,106,缅甸,11,北京市,"128,125,801"
202412,106,缅甸,12,天津市,"25,537,482"
202412,106,缅甸,13,河北省,"36,760,294"
202412,106,缅甸,14,山西省,"1,645,909"
202412,106,缅甸,15,内蒙古自治区,"3,454,141"
202412,106,缅甸,21,辽宁省,"74,870,645"
202412,106,缅甸,22,吉林省,"3,023,274"
