数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,人民币
202408,101,阿富汗,11,北京市,"9,237"
202408,101,阿富汗,12,天津市,"413,195"
202408,101,阿富汗,31,上海市,"257,773"
202408,101,阿富汗,32,江苏省,"2,028,749"
202408,101,阿富汗,33,浙江省,"261,162"
202408,101,阿富汗,34,安徽省,126
202408,101,阿富汗,37,山东省,"1,071,484"
202408,101,阿富汗,43,湖南省,"2,542,748"
202408,101,阿富汗,44,广东省,"337,082"
202408,101,阿富汗,61,陕西省,"1,309"
202408,101,阿富汗,63,青海省,"307,233"
202408,102,巴林,11,北京市,"2,581,500"
202408,102,巴林,31,上海市,"27,157,487"
202408,102,巴林,32,江苏省,"21,784,907"
202408,102,巴林,33,浙江省,"2,768,979"
202408,102,巴林,35,福建省,257
202408,102,巴林,37,山东省,"20,601"
202408,102,巴林,41,河南省,"1,520"
202408,102,巴林,42,湖北省,"3,799"
202408,102,巴林,44,广东省,"451,754"
202408,102,巴林,51,四川省,"1,287"
202408,102,巴林,52,贵州省,"3,583"
202408,102,巴林,61,陕西省,"77,024,401"
202408,103,孟加拉国,11,北京市,"10,179,163"
202408,103,孟加拉国,12,天津市,"123,975"
202408,103,孟加拉国,13,河北省,"9,608,599"
202408,103,孟加拉国,14,山西省,"4,950"
202408,103,孟加拉国,21,辽宁省,"15,502,665"
202408,103,孟加拉国,23,黑龙江省,29
202408,103,孟加拉国,31,上海市,"244,990,023"
202408,103,孟加拉国,32,江苏省,"55,363,398"
202408,103,孟加拉国,33,浙江省,"63,395,890"
202408,103,孟加拉国,34,安徽省,"2,305,512"
202408,103,孟加拉国,35,福建省,"4,691,973"
202408,103,孟加拉国,36,江西省,"5,037,977"
202408,103,孟加拉国,37,山东省,"26,331,181"
202408,103,孟加拉国,41,河南省,"75,439,422"
202408,103,孟加拉国,42,湖北省,"2,857,984"
202408,103,孟加拉国,43,湖南省,"23,930,984"
202408,103,孟加拉国,44,广东省,"69,651,183"
202408,103,孟加拉国,45,广西壮族自治区,"15,236,833"
202408,103,孟加拉国,46,海南省,"3,232,114"
202408,103,孟加拉国,50,重庆市,"1,903,064"
202408,103,孟加拉国,51,四川省,"5,852,284"
202408,103,孟加拉国,53,云南省,"5,962,975"
202408,103,孟加拉国,61,陕西省,"808,517"
202408,103,孟加拉国,65,新疆维吾尔自治区,802
202408,104,不丹,11,北京市,713
202408,104,不丹,51,四川省,147
202408,105,文莱,11,北京市,"162,050,449"
202408,105,文莱,21,辽宁省,"109,928,001"
202408,105,文莱,31,上海市,"96,928,433"
202408,105,文莱,32,江苏省,"118,233,690"
202408,105,文莱,33,浙江省,"356,865,557"
202408,105,文莱,35,福建省,288
202408,105,文莱,41,河南省,"227,216"
202408,105,文莱,44,广东省,"822,943"
202408,105,文莱,45,广西壮族自治区,"16,082,471"
202408,106,缅甸,11,北京市,"213,235,276"
202408,106,缅甸,12,天津市,"12,957,024"
202408,106,缅甸,13,河北省,"4,435,049"
202408,106,缅甸,21,辽宁省,"7,546,903"
202408,106,缅甸,23,黑龙江省,"2,534,667"
202408,106,缅甸,31,上海市,"55,000,741"
202408,106,缅甸,32,江苏省,"28,794,205"
202408,106,缅甸,33,浙江省,"70,897,682"
202408,106,缅甸,34,安徽省,"49,452,418"
202408,106,缅甸,35,福建省,"29,406,807"
202408,106,缅甸,36,江西省,"7,424,181"
202408,106,缅甸,37,山东省,"176,737,292"
202408,106,缅甸,41,河南省,"326,439,759"
202408,106,缅甸,42,湖北省,"3,699,726"
202408,106,缅甸,43,湖南省,"33,353,147"
202408,106,缅甸,44,广东省,"150,075,489"
202408,106,缅甸,45,广西壮族自治区,"22,885,562"
202408,106,缅甸,46,海南省,"1,960,194"
202408,106,缅甸,50,重庆市,"6,860,372"
202408,106,缅甸,51,四川省,"8,281,893"
202408,106,缅甸,52,贵州省,"2,616,640"
202408,106,缅甸,53,云南省,"2,620,583,369"
202408,106,缅甸,61,陕西省,"12,211,205"
202408,106,缅甸,64,宁夏回族自治区,"3,444,660"
202408,107,柬埔寨,11,北京市,"335,961,146"
202408,107,柬埔寨,12,天津市,"15,734,233"
202408,107,柬埔寨,13,河北省,"130,919,466"
202408,107,柬埔寨,14,山西省,"1,039,955"
202408,107,柬埔寨,21,辽宁省,"24,285,259"
202408,107,柬埔寨,22,吉林省,"1,455,575"
202408,107,柬埔寨,23,黑龙江省,"431,981"
202408,107,柬埔寨,31,上海市,"268,398,126"
202408,107,柬埔寨,32,江苏省,"136,331,641"
202408,107,柬埔寨,33,浙江省,"219,368,003"
202408,107,柬埔寨,34,安徽省,"8,210,647"
202408,107,柬埔寨,35,福建省,"140,882,335"
202408,107,柬埔寨,36,江西省,"10,267,844"
202408,107,柬埔寨,37,山东省,"23,538,201"
202408,107,柬埔寨,41,河南省,"14,871,985"
202408,107,柬埔寨,42,湖北省,"200,533"
202408,107,柬埔寨,43,湖南省,"41,800,441"
202408,107,柬埔寨,44,广东省,"163,775,038"
202408,107,柬埔寨,45,广西壮族自治区,"8,794,736"
202408,107,柬埔寨,46,海南省,"6,240,010"
202408,107,柬埔寨,50,重庆市,"918,374"
202408,107,柬埔寨,51,四川省,"5,665,909"
202408,107,柬埔寨,61,陕西省,"4,259"
202408,107,柬埔寨,65,新疆维吾尔自治区,"42,791"
202408,108,塞浦路斯,11,北京市,"2,985,815"
202408,108,塞浦路斯,12,天津市,"1,963,723"
202408,108,塞浦路斯,13,河北省,"115,306"
202408,108,塞浦路斯,21,辽宁省,"347,361"
202408,108,塞浦路斯,31,上海市,"7,034,927"
202408,108,塞浦路斯,32,江苏省,"318,404"
202408,108,塞浦路斯,33,浙江省,"1,974,453"
202408,108,塞浦路斯,35,福建省,431
202408,108,塞浦路斯,37,山东省,"768,393"
202408,108,塞浦路斯,42,湖北省,25
202408,108,塞浦路斯,44,广东省,"6,502,708"
202408,108,塞浦路斯,51,四川省,"2,858"
202408,109,朝鲜,21,辽宁省,"77,180,458"
202408,109,朝鲜,22,吉林省,"102,284,691"
202408,109,朝鲜,37,山东省,"17,608,415"
202408,109,朝鲜,41,河南省,"148,268"
202408,109,朝鲜,44,广东省,"12,670,014"
202408,109,朝鲜,51,四川省,"38,192"
202408,110,中国香港,11,北京市,"196,061,677"
202408,110,中国香港,12,天津市,"12,182,248"
202408,110,中国香港,13,河北省,"2,176,912"
202408,110,中国香港,14,山西省,"660,942"
202408,110,中国香港,15,内蒙古自治区,"8,130"
202408,110,中国香港,21,辽宁省,"23,638,642"
202408,110,中国香港,22,吉林省,"14,142"
202408,110,中国香港,31,上海市,"677,101,157"
202408,110,中国香港,32,江苏省,"53,015,917"
202408,110,中国香港,33,浙江省,"183,301,376"
202408,110,中国香港,34,安徽省,"17,004,326"
202408,110,中国香港,35,福建省,"19,836,072"
202408,110,中国香港,36,江西省,"15,077,956"
202408,110,中国香港,37,山东省,"347,360,622"
202408,110,中国香港,41,河南省,"18,520,831"
202408,110,中国香港,42,湖北省,"4,236,288"
202408,110,中国香港,43,湖南省,"484,811,862"
202408,110,中国香港,44,广东省,"6,333,236,718"
202408,110,中国香港,45,广西壮族自治区,"187,436"
202408,110,中国香港,46,海南省,"67,720,753"
202408,110,中国香港,50,重庆市,"1,911,977"
202408,110,中国香港,51,四川省,"152,823,619"
202408,110,中国香港,52,贵州省,"1,473,467"
202408,110,中国香港,53,云南省,310
202408,110,中国香港,54,西藏自治区,"167,306"
202408,110,中国香港,61,陕西省,"1,136,297"
202408,110,中国香港,64,宁夏回族自治区,"13,943,991"
202408,110,中国香港,65,新疆维吾尔自治区,"1,031,431"
202408,111,印度,11,北京市,"356,752,041"
202408,111,印度,12,天津市,"264,882,979"
202408,111,印度,13,河北省,"326,560,200"
202408,111,印度,14,山西省,"26,255,224"
202408,111,印度,15,内蒙古自治区,"43,622,657"
202408,111,印度,21,辽宁省,"140,264,834"
202408,111,印度,22,吉林省,"13,032,073"
202408,111,印度,23,黑龙江省,"1,361,787"
202408,111,印度,31,上海市,"1,317,710,007"
202408,111,印度,32,江苏省,"1,047,797,678"
202408,111,印度,33,浙江省,"1,685,392,961"
202408,111,印度,34,安徽省,"151,681,728"
202408,111,印度,35,福建省,"540,760,137"
202408,111,印度,36,江西省,"21,640,678"
202408,111,印度,37,山东省,"910,921,449"
202408,111,印度,41,河南省,"445,436,476"
202408,111,印度,42,湖北省,"202,804,923"
202408,111,印度,43,湖南省,"103,814,258"
202408,111,印度,44,广东省,"1,358,100,609"
202408,111,印度,45,广西壮族自治区,"56,609,067"
202408,111,印度,46,海南省,"12,719,767"
202408,111,印度,50,重庆市,"30,584,043"
202408,111,印度,51,四川省,"76,047,870"
202408,111,印度,52,贵州省,"2,608,986"
202408,111,印度,53,云南省,"26,010,712"
202408,111,印度,54,西藏自治区,"321,439"
202408,111,印度,61,陕西省,"33,402,022"
202408,111,印度,62,甘肃省,182
202408,111,印度,63,青海省,"199,187"
202408,111,印度,64,宁夏回族自治区,"26,380"
