数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202111,101,阿富汗,11,北京市,117225,200763,22920864
202111,101,阿富汗,12,天津市,485213,0,2788604
202111,101,阿富汗,13,河北省,340053,675095,15488981
202111,101,阿富汗,15,内蒙古自治区,22000,0,211171
202111,101,阿富汗,21,辽宁省,1411915,23352,18379171
202111,101,阿富汗,31,上海市,149063,39450,11168457
202111,101,阿富汗,32,江苏省,4674806,588664,25440953
202111,101,阿富汗,33,浙江省,3612514,1070032,45546572
202111,101,阿富汗,34,安徽省,6522366,53412,1908760
202111,101,阿富汗,35,福建省,8213,160597,2321815
202111,101,阿富汗,36,江西省,167892,113331,2988648
202111,101,阿富汗,37,山东省,4879119,194735,61027197
202111,101,阿富汗,41,河南省,195904,65179,3500748
202111,101,阿富汗,42,湖北省,136597,2,3097708
202111,101,阿富汗,43,湖南省,1842612,56556,1585077
202111,101,阿富汗,44,广东省,843132,302972,16071768
202111,101,阿富汗,45,广西壮族自治区,1940,481,128048
202111,101,阿富汗,50,重庆市,13538,170975,5556939
202111,101,阿富汗,52,贵州省,2000,820,256678
202111,101,阿富汗,61,陕西省,27767,6863,846132
202111,101,阿富汗,65,新疆维吾尔自治区,437748,146611,12481681
202111,102,巴林,11,北京市,31179,13231,4969483
202111,102,巴林,12,天津市,15668693,88278,121480104
202111,102,巴林,13,河北省,16393462,66154,102414456
202111,102,巴林,14,山西省,162124,0,2843494
202111,102,巴林,15,内蒙古自治区,353469,3,2145056
202111,102,巴林,21,辽宁省,520970,55902,11967671
202111,102,巴林,22,吉林省,6464,5666,413447
202111,102,巴林,23,黑龙江省,21025000,0,41463483
202111,102,巴林,31,上海市,1484121,460141,78437957
202111,102,巴林,32,江苏省,4226034,969009,97246071
202111,102,巴林,33,浙江省,5448773,1632842,101252259
202111,102,巴林,34,安徽省,950268,1211748,21665461
202111,102,巴林,35,福建省,1642972,176409,14624300
202111,102,巴林,36,江西省,119916,42328,16179239
202111,102,巴林,37,山东省,5613728,1189952,105657139
202111,102,巴林,41,河南省,394906,520249,33221070
202111,102,巴林,42,湖北省,217939,626361,5610798
202111,102,巴林,43,湖南省,1659874,64328,20896246
202111,102,巴林,44,广东省,3690376,3495577,114527270
202111,102,巴林,45,广西壮族自治区,219789,58990,4704083
202111,102,巴林,46,海南省,3400,0,79237
202111,102,巴林,50,重庆市,203681,46288,10375656
202111,102,巴林,51,四川省,192046,252275,14318426
202111,102,巴林,52,贵州省,14652,286,216591
202111,102,巴林,53,云南省,174778,9981,15962357
202111,102,巴林,61,陕西省,59776,110,755101
202111,102,巴林,63,青海省,6382,0,153994
202111,102,巴林,64,宁夏回族自治区,147031,2731,6829960
202111,102,巴林,65,新疆维吾尔自治区,595482,3080,5246758
202111,103,孟加拉国,11,北京市,225852094,132937121,1717822079
202111,103,孟加拉国,12,天津市,12987300,1625150,148710291
202111,103,孟加拉国,13,河北省,21092809,4432142,224086639
202111,103,孟加拉国,14,山西省,3570255,761227,49481982
202111,103,孟加拉国,15,内蒙古自治区,2399087,3,26411904
202111,103,孟加拉国,21,辽宁省,14454838,201700,101499415
202111,103,孟加拉国,22,吉林省,212160,43467,5799323
202111,103,孟加拉国,23,黑龙江省,2051959,681171,48955854
202111,103,孟加拉国,31,上海市,63711683,8694159,714580304
202111,103,孟加拉国,32,江苏省,260040189,46306500,2629346894
202111,103,孟加拉国,33,浙江省,330096295,73719324,3311831025
202111,103,孟加拉国,34,安徽省,13865425,5087980,208515865
202111,103,孟加拉国,35,福建省,48565088,21236382,672953378
202111,103,孟加拉国,36,江西省,25022170,2297061,179620371
202111,103,孟加拉国,37,山东省,90181475,16046944,1372165698
202111,103,孟加拉国,41,河南省,10615699,1358127,129901272
202111,103,孟加拉国,42,湖北省,19042168,2621846,180200190
202111,103,孟加拉国,43,湖南省,17816044,4566919,368278242
202111,103,孟加拉国,44,广东省,184115448,47070274,2128148132
202111,103,孟加拉国,45,广西壮族自治区,2205470,486293,31652309
202111,103,孟加拉国,46,海南省,5979953,3751,34960996
202111,103,孟加拉国,50,重庆市,2086224,1122506,127679231
202111,103,孟加拉国,51,四川省,25209595,3474131,349721889
202111,103,孟加拉国,52,贵州省,1042078,24708,9049133
202111,103,孟加拉国,53,云南省,3836756,1300088,104485748
202111,103,孟加拉国,61,陕西省,3843535,322870,29051875
202111,103,孟加拉国,62,甘肃省,3229437,0,26154052
202111,103,孟加拉国,63,青海省,333211,0,7547575
202111,103,孟加拉国,64,宁夏回族自治区,272575,5150,7224436
202111,103,孟加拉国,65,新疆维吾尔自治区,397064,40890,18792131
202111,104,不丹,11,北京市,23520,55384,1350699
202111,104,不丹,13,河北省,10428,4023,1257176
202111,104,不丹,21,辽宁省,0,1,39
202111,104,不丹,31,上海市,266,712,66886
202111,104,不丹,32,江苏省,13826,29800,2722460
202111,104,不丹,33,浙江省,3354,3712,1470663
202111,104,不丹,34,安徽省,321153,1357,83355
202111,104,不丹,35,福建省,24171,687,488029
202111,104,不丹,36,江西省,4662,55,232404
202111,104,不丹,37,山东省,10950,986,174496
202111,104,不丹,41,河南省,148,241,9676
202111,104,不丹,42,湖北省,106,205,16314
202111,104,不丹,43,湖南省,69,38702,2268614
202111,104,不丹,44,广东省,92054,77129,22736700
202111,104,不丹,45,广西壮族自治区,14,4,3881
202111,104,不丹,50,重庆市,82,1,17824
202111,104,不丹,51,四川省,5,7,274
202111,104,不丹,53,云南省,27421,27047,34667031
202111,105,文莱,11,北京市,125623,35511,2117111
202111,105,文莱,12,天津市,314635,45688,37330372
202111,105,文莱,13,河北省,451884,47205,2773448
202111,105,文莱,14,山西省,20908,0,405362
202111,105,文莱,15,内蒙古自治区,4971,0,58462
202111,105,文莱,21,辽宁省,95816,3233,712639
202111,105,文莱,23,黑龙江省,30813,7,1700905
202111,105,文莱,31,上海市,1171564,614011,7482401
202111,105,文莱,32,江苏省,627508,2844758,57204647
202111,105,文莱,33,浙江省,1593388,817127,36687796
202111,105,文莱,34,安徽省,163626,292229,8060996
202111,105,文莱,35,福建省,439019,66534,10359207
202111,105,文莱,36,江西省,235479,163546,12352664
202111,105,文莱,37,山东省,1715005,206777,36125724
202111,105,文莱,41,河南省,36146,208613,10444252
202111,105,文莱,42,湖北省,846049,401431,14834908
202111,105,文莱,43,湖南省,343043,69817,20715365
202111,105,文莱,44,广东省,2883853,1062419,58849385
202111,105,文莱,45,广西壮族自治区,4142,6749,328878
202111,105,文莱,46,海南省,2600,0,58238
202111,105,文莱,50,重庆市,41468,5270,1056767
202111,105,文莱,51,四川省,778344,138525,25224713
202111,105,文莱,52,贵州省,13199,3350,899402
202111,105,文莱,53,云南省,139298,18693,8957047
202111,105,文莱,61,陕西省,31152,4214,534558
202111,105,文莱,64,宁夏回族自治区,54181,2602,239155
202111,106,缅甸,11,北京市,10505589,4983976,342665411
202111,106,缅甸,12,天津市,5250027,321465,55350390
202111,106,缅甸,13,河北省,14570129,2383802,128161808
202111,106,缅甸,14,山西省,45376,17089,1499223
202111,106,缅甸,15,内蒙古自治区,1413507,13655,17514986
202111,106,缅甸,21,辽宁省,4272583,519607,65518922
202111,106,缅甸,22,吉林省,47798,41,441540
202111,106,缅甸,23,黑龙江省,774560,12981,10072368
202111,106,缅甸,31,上海市,17800647,3557328,209177322
202111,106,缅甸,32,江苏省,89078874,27028459,971169964
202111,106,缅甸,33,浙江省,69121803,40166816,812063434
202111,106,缅甸,34,安徽省,10467199,158951146,124615298
202111,106,缅甸,35,福建省,24667582,11179124,351803564
202111,106,缅甸,36,江西省,27060000,1731678,150300844
202111,106,缅甸,37,山东省,74841232,12271137,1030135994
202111,106,缅甸,41,河南省,1149423,407057,26691439
202111,106,缅甸,42,湖北省,10985926,6386615,179058537
202111,106,缅甸,43,湖南省,12368960,4526638,294032175
202111,106,缅甸,44,广东省,46851272,58228927,576607478
202111,106,缅甸,45,广西壮族自治区,6750858,2612807,97635119
202111,106,缅甸,46,海南省,4630371,0,76411137
202111,106,缅甸,50,重庆市,2893295,946011,87181883
202111,106,缅甸,51,四川省,14303852,13380929,274501754
202111,106,缅甸,52,贵州省,449101,20390,9393752
202111,106,缅甸,53,云南省,197532266,45463232,866207440
202111,106,缅甸,61,陕西省,555511,81462,8085762
202111,106,缅甸,62,甘肃省,2360,0,42256
202111,106,缅甸,64,宁夏回族自治区,1408942,101300,12198965
202111,106,缅甸,65,新疆维吾尔自治区,1054508,76558,25036629
202111,107,柬埔寨,11,北京市,15405774,12549305,489389145
202111,107,柬埔寨,12,天津市,2326078,787500,31643967
202111,107,柬埔寨,13,河北省,7213340,1109517,114641492
202111,107,柬埔寨,14,山西省,44225,12497,1019194
202111,107,柬埔寨,15,内蒙古自治区,361512,9380,5312066
202111,107,柬埔寨,21,辽宁省,6035902,680215,93100419
202111,107,柬埔寨,22,吉林省,24694,104430,4110220
202111,107,柬埔寨,23,黑龙江省,431569,134009,12448614
202111,107,柬埔寨,31,上海市,22697135,4702012,330515741
202111,107,柬埔寨,32,江苏省,69915202,29548378,1116961551
202111,107,柬埔寨,33,浙江省,213767600,28543445,1373869375
202111,107,柬埔寨,34,安徽省,5737826,1408901,91742029
202111,107,柬埔寨,35,福建省,38533255,9405981,432095948
202111,107,柬埔寨,36,江西省,7039715,3017901,185167859
202111,107,柬埔寨,37,山东省,28232790,10809656,612055235
202111,107,柬埔寨,41,河南省,812844309,609928,81151281
202111,107,柬埔寨,42,湖北省,5925928,1706687,104862412
202111,107,柬埔寨,43,湖南省,11388310,4677905,265428173
202111,107,柬埔寨,44,广东省,355302523,145369513,1141126472
202111,107,柬埔寨,45,广西壮族自治区,149062970,1116208,103034053
202111,107,柬埔寨,46,海南省,335506,210001,5582041
202111,107,柬埔寨,50,重庆市,9619000,590821,70744152
202111,107,柬埔寨,51,四川省,3440627,1468958,95676683
202111,107,柬埔寨,52,贵州省,178867,218028,7979970
202111,107,柬埔寨,53,云南省,11540657,1436346,103153902
202111,107,柬埔寨,61,陕西省,2803291,221369,28025892
202111,107,柬埔寨,62,甘肃省,573,19067000,46782
202111,107,柬埔寨,64,宁夏回族自治区,2019303,120692,7566629
202111,107,柬埔寨,65,新疆维吾尔自治区,364491,46216,9701463
202111,108,塞浦路斯,11,北京市,8689884,9018490,35715306
202111,108,塞浦路斯,12,天津市,1632124,1651129,7599330
202111,108,塞浦路斯,13,河北省,302803,855190,4451368
202111,108,塞浦路斯,14,山西省,7488,83336,3463579
202111,108,塞浦路斯,15,内蒙古自治区,4,1,548
202111,108,塞浦路斯,21,辽宁省,79083,7548093,89446172
202111,108,塞浦路斯,22,吉林省,2982,2239,290501
202111,108,塞浦路斯,23,黑龙江省,20021,1797,429677
202111,108,塞浦路斯,31,上海市,489658,1101251,11036075
202111,108,塞浦路斯,32,江苏省,1346255,772999,29462726
202111,108,塞浦路斯,33,浙江省,9396622,10257042,85843591
202111,108,塞浦路斯,34,安徽省,273672,524456,5510408
202111,108,塞浦路斯,35,福建省,401194,56084,22696236
202111,108,塞浦路斯,36,江西省,43622,688508,826895
202111,108,塞浦路斯,37,山东省,1174902,1181115,30165820
202111,108,塞浦路斯,41,河南省,16898,11001,1541798
202111,108,塞浦路斯,42,湖北省,1219946,1714071,5818227
202111,108,塞浦路斯,43,湖南省,65719,21152,5839372
202111,108,塞浦路斯,44,广东省,2612892,2961748,81339197
202111,108,塞浦路斯,45,广西壮族自治区,418,145,210913
202111,108,塞浦路斯,50,重庆市,2047,1171,429082
202111,108,塞浦路斯,51,四川省,144480,23388,2606766
202111,108,塞浦路斯,52,贵州省,0,1,39
202111,108,塞浦路斯,53,云南省,67794,2832,1604656
202111,108,塞浦路斯,61,陕西省,1091,244,153229
202111,108,塞浦路斯,62,甘肃省,88000,0,539153
202111,108,塞浦路斯,65,新疆维吾尔自治区,2647,204,432940
202111,109,朝鲜,13,河北省,2858078,132955,9211231
202111,109,朝鲜,21,辽宁省,17082652,299000,138505715
202111,109,朝鲜,22,吉林省,1960313,127000,793580
202111,109,朝鲜,31,上海市,100000,0,584235
202111,109,朝鲜,32,江苏省,344410,0,7407799
202111,109,朝鲜,33,浙江省,589808,10009049,3801846
202111,109,朝鲜,34,安徽省,963730,0,3233895
202111,109,朝鲜,35,福建省,2505250,0,16055778
202111,109,朝鲜,37,山东省,2712578,77546,32830585
202111,109,朝鲜,44,广东省,2004965,58897,8761481
202111,110,中国香港,11,北京市,1058479801,586128989,4526860539
