数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202206,101,阿富汗,11,北京市,139,31,13889
202206,101,阿富汗,12,天津市,188761,10,3797277
202206,101,阿富汗,21,辽宁省,164250,0,316552
202206,101,阿富汗,23,黑龙江省,54644,0,111245
202206,101,阿富汗,31,上海市,52,11,40293
202206,101,阿富汗,33,浙江省,71223,12,684859
202206,101,阿富汗,35,福建省,4,3,3095
202206,101,阿富汗,37,山东省,25261,0,201259
202206,101,阿富汗,44,广东省,92112,574,691526
202206,101,阿富汗,51,四川省,1,0,449
202206,102,巴林,11,北京市,47,8,7273
202206,102,巴林,12,天津市,36000,8,1005954
202206,102,巴林,21,辽宁省,1,1,788
202206,102,巴林,31,上海市,316,15,63145
202206,102,巴林,32,江苏省,41220,0,929675
202206,102,巴林,33,浙江省,83085,46,5120637
202206,102,巴林,35,福建省,3,8,3064
202206,102,巴林,37,山东省,300,9618,195745
202206,102,巴林,44,广东省,360,232,247604
202206,102,巴林,51,四川省,6,0,1042
202206,103,孟加拉国,11,北京市,2880822,792830,25441205
202206,103,孟加拉国,12,天津市,51635,862,1340808
202206,103,孟加拉国,13,河北省,349134,11,9836115
202206,103,孟加拉国,14,山西省,1,0,22
202206,103,孟加拉国,21,辽宁省,1240688,308,9534304
202206,103,孟加拉国,23,黑龙江省,300,0,25676
202206,103,孟加拉国,31,上海市,3321823,648192,140582436
202206,103,孟加拉国,32,江苏省,1221274,102178,35443080
202206,103,孟加拉国,33,浙江省,5271247,193615,64086947
202206,103,孟加拉国,34,安徽省,61252,2191,3159956
202206,103,孟加拉国,35,福建省,906656,1052582,16127191
202206,103,孟加拉国,36,江西省,368238,0,5398300
202206,103,孟加拉国,37,山东省,1101971,19844,17314083
202206,103,孟加拉国,41,河南省,323565,354,48572648
202206,103,孟加拉国,42,湖北省,237358,790,1201191
202206,103,孟加拉国,43,湖南省,1162903,24,13670571
202206,103,孟加拉国,44,广东省,5128584,2829941,90533472
202206,103,孟加拉国,45,广西壮族自治区,412619,4,4047713
202206,103,孟加拉国,46,海南省,335,109,162370
202206,103,孟加拉国,50,重庆市,781,160,143216
202206,103,孟加拉国,51,四川省,679810,53082,6097986
202206,103,孟加拉国,53,云南省,41449,0,1282135
202206,103,孟加拉国,61,陕西省,1656,158,168459
202206,103,孟加拉国,65,新疆维吾尔自治区,17648,0,862352
202206,104,不丹,11,北京市,19,0,9594
202206,105,文莱,11,北京市,2,7,69717
202206,105,文莱,12,天津市,30795,0,1511832
202206,105,文莱,31,上海市,3965,1882784,1609587
202206,105,文莱,32,江苏省,9821463,0,72925999
202206,105,文莱,33,浙江省,102994531,3,908053452
202206,105,文莱,37,山东省,264984,0,762599
202206,105,文莱,42,湖北省,1,2,1348
202206,105,文莱,44,广东省,47178818,1,334379285
202206,105,文莱,45,广西壮族自治区,11328044,0,28015622
202206,106,缅甸,11,北京市,15960957,2670,114665484
202206,106,缅甸,12,天津市,2047080,1347,12535196
202206,106,缅甸,13,河北省,4750520,78400,31367201
202206,106,缅甸,14,山西省,280000,0,943894
202206,106,缅甸,15,内蒙古自治区,125000,0,856549
202206,106,缅甸,21,辽宁省,6142238,88,37305178
202206,106,缅甸,23,黑龙江省,135800,0,1190598
202206,106,缅甸,31,上海市,4548878,222316,76533333
202206,106,缅甸,32,江苏省,3074718,356375,53725034
202206,106,缅甸,33,浙江省,24198427,6392,38531340
202206,106,缅甸,34,安徽省,14446262,7,103338296
202206,106,缅甸,35,福建省,8104340,5646,38854770
202206,106,缅甸,36,江西省,891120,1166,8197641
202206,106,缅甸,37,山东省,32797730,6185,325750347
202206,106,缅甸,41,河南省,5759697,6236,225859874
202206,106,缅甸,42,湖北省,3915,107,308788
202206,106,缅甸,43,湖南省,4822586,0,63292510
202206,106,缅甸,44,广东省,34604923,5230180,3280417482
202206,106,缅甸,45,广西壮族自治区,3450603,0,23431267
202206,106,缅甸,46,海南省,1148034,54,4341848
202206,106,缅甸,50,重庆市,141537,0,5582270
202206,106,缅甸,51,四川省,813581,17,8393742
202206,106,缅甸,52,贵州省,27550,0,515185
202206,106,缅甸,53,云南省,1311064940,38650,2507516294
202206,106,缅甸,61,陕西省,3995034,9,23187678
