数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202011,101,阿富汗,11,北京市,97116,17623,9824682
202011,101,阿富汗,12,天津市,603073,2500323,2921297
202011,101,阿富汗,13,河北省,392240,270556,5728090
202011,101,阿富汗,15,内蒙古自治区,261400,0,1337876
202011,101,阿富汗,21,辽宁省,814538,1535436,11916299
202011,101,阿富汗,31,上海市,1543346,308142,28199002
202011,101,阿富汗,32,江苏省,3089364,1035468,28703532
202011,101,阿富汗,33,浙江省,9184203,3101711,106335976
202011,101,阿富汗,34,安徽省,349702,29426,5876210
202011,101,阿富汗,35,福建省,89492,59927,2497687
202011,101,阿富汗,36,江西省,1186037,2069379,13533574
202011,101,阿富汗,37,山东省,3688990,291433,43796941
202011,101,阿富汗,41,河南省,40719,123035,2876658
202011,101,阿富汗,42,湖北省,189044,2,3081239
202011,101,阿富汗,43,湖南省,440517,169606,14488242
202011,101,阿富汗,44,广东省,652852,530102,25782233
202011,101,阿富汗,45,广西壮族自治区,399,0,38673
202011,101,阿富汗,46,海南省,5300,0,892668
202011,101,阿富汗,50,重庆市,431,24244,461491
202011,101,阿富汗,51,四川省,60025,10526,2318271
202011,101,阿富汗,52,贵州省,11479,0,583922
202011,101,阿富汗,53,云南省,307497,49108,1977293
202011,101,阿富汗,61,陕西省,73905,1400,923199
202011,101,阿富汗,62,甘肃省,941660,91526,2862488
202011,101,阿富汗,65,新疆维吾尔自治区,65240,14527,3161398
202011,102,巴林,11,北京市,77787,29251,8911223
202011,102,巴林,12,天津市,540546,745948,12571749
202011,102,巴林,13,河北省,555968,2095744,10623680
202011,102,巴林,14,山西省,30118,13739,643166
202011,102,巴林,15,内蒙古自治区,108900,0,865942
202011,102,巴林,21,辽宁省,207543,37106,3339542
202011,102,巴林,22,吉林省,240001,6265,1706716
202011,102,巴林,23,黑龙江省,181000,2,823704
202011,102,巴林,31,上海市,970957,399049,45756983
202011,102,巴林,32,江苏省,3429841,855538,77512037
202011,102,巴林,33,浙江省,4074434,6948510,82773902
202011,102,巴林,34,安徽省,1561130,258226,12307984
202011,102,巴林,35,福建省,1876384,321753,12976585
202011,102,巴林,36,江西省,518027,57716,5194159
202011,102,巴林,37,山东省,4555660,355776,66544828
202011,102,巴林,41,河南省,345516,89964,35320675
202011,102,巴林,42,湖北省,597774,3852372,5158894
202011,102,巴林,43,湖南省,216786,87538,16938347
202011,102,巴林,44,广东省,5671202,2043994,129393704
202011,102,巴林,45,广西壮族自治区,109322,50,2421517
202011,102,巴林,46,海南省,45452,0,304171
202011,102,巴林,50,重庆市,150221,3413323,4276482
202011,102,巴林,51,四川省,138641,2464,2264915
202011,102,巴林,52,贵州省,2757,4335,1302730
202011,102,巴林,53,云南省,232455,85629,25070333
202011,102,巴林,61,陕西省,291426,6014,3740612
202011,102,巴林,65,新疆维吾尔自治区,48379,649,2842942
