数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202110,101,阿富汗,11,北京市,7793,12725,1976946
202110,101,阿富汗,12,天津市,23921,0,361963
202110,101,阿富汗,13,河北省,150346,372698,6023843
202110,101,阿富汗,21,辽宁省,3377606,51248,45278893
202110,101,阿富汗,31,上海市,927551,247808,1257734
202110,101,阿富汗,32,江苏省,1260546,365178,12784132
202110,101,阿富汗,33,浙江省,5979892,1074536,37680910
202110,101,阿富汗,34,安徽省,23340,3360,348041
202110,101,阿富汗,35,福建省,28577,185915,3355453
202110,101,阿富汗,36,江西省,23680,0,663898
202110,101,阿富汗,37,山东省,3644928,213411,47888113
202110,101,阿富汗,42,湖北省,20000,0,393401
202110,101,阿富汗,43,湖南省,50669,14380,2078091
202110,101,阿富汗,44,广东省,114234,141211,6984478
202110,101,阿富汗,50,重庆市,300000,25000,249792
202110,101,阿富汗,51,四川省,10000,1288,382999
202110,101,阿富汗,52,贵州省,0,1,39
202110,102,巴林,11,北京市,52838,86929,20514600
202110,102,巴林,12,天津市,281867,87936,13866937
202110,102,巴林,13,河北省,17356387,153820,114782577
202110,102,巴林,14,山西省,282241,3955,5157858
202110,102,巴林,15,内蒙古自治区,151879,2,1410878
202110,102,巴林,21,辽宁省,451582,51541,9440038
202110,102,巴林,22,吉林省,89381,1,1051786
202110,102,巴林,23,黑龙江省,375042,3922,8449071
202110,102,巴林,31,上海市,832822,158454,33680366
202110,102,巴林,32,江苏省,2389229,795016,56161263
202110,102,巴林,33,浙江省,3974877,8079702,95838474
202110,102,巴林,34,安徽省,565071,1427950,18920004
202110,102,巴林,35,福建省,1584932,286679,18270339
202110,102,巴林,36,江西省,248823,953542,13798182
202110,102,巴林,37,山东省,5327865,519654,90212865
202110,102,巴林,41,河南省,575970,113252,21112579
202110,102,巴林,42,湖北省,797467,726514,6605575
202110,102,巴林,43,湖南省,606392,2133215,11416272
202110,102,巴林,44,广东省,3696851,2148249,132021930
202110,102,巴林,45,广西壮族自治区,6630,4136,624486
202110,102,巴林,46,海南省,6885,0,221167
202110,102,巴林,50,重庆市,142469,20464,4578509
202110,102,巴林,51,四川省,217900,20763,3658652
202110,102,巴林,52,贵州省,0,8,313
202110,102,巴林,53,云南省,960,4190,639225
202110,102,巴林,61,陕西省,9162,210,316927
202110,102,巴林,64,宁夏回族自治区,150000,0,7739040
202110,102,巴林,65,新疆维吾尔自治区,311040,0,1795332
202110,103,孟加拉国,11,北京市,117081487,49545549,1508609047
202110,103,孟加拉国,12,天津市,19150897,2242414,225746228
202110,103,孟加拉国,13,河北省,14667593,3653047,206998540
202110,103,孟加拉国,14,山西省,4235688,688072,47806692
202110,103,孟加拉国,15,内蒙古自治区,3097217,5,19055350
202110,103,孟加拉国,21,辽宁省,19451664,2675752,264051863
202110,103,孟加拉国,22,吉林省,324290,90176,9577710
202110,103,孟加拉国,23,黑龙江省,1180426,382295,43035730
202110,103,孟加拉国,31,上海市,73212408,8340299,634495438
202110,103,孟加拉国,32,江苏省,225047497,50184797,2557245686
202110,103,孟加拉国,33,浙江省,353617385,54540448,2731064876
