数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,人民币
202408,101,阿富汗,11,北京市,"4,696,299"
202408,101,阿富汗,12,天津市,"1,290,684"
202408,101,阿富汗,13,河北省,"24,387,408"
202408,101,阿富汗,15,内蒙古自治区,"1,557,541"
202408,101,阿富汗,21,辽宁省,"28,418,595"
202408,101,阿富汗,22,吉林省,"1,323,570"
202408,101,阿富汗,23,黑龙江省,"196,838"
202408,101,阿富汗,31,上海市,"17,336,704"
202408,101,阿富汗,32,江苏省,"82,695,955"
202408,101,阿富汗,33,浙江省,"369,142,065"
202408,101,阿富汗,34,安徽省,"11,416,340"
202408,101,阿富汗,35,福建省,"9,569,974"
202408,101,阿富汗,36,江西省,"2,182,022"
202408,101,阿富汗,37,山东省,"87,365,361"
202408,101,阿富汗,41,河南省,"3,713,559"
202408,101,阿富汗,42,湖北省,"5,340,002"
202408,101,阿富汗,43,湖南省,"2,921,715"
202408,101,阿富汗,44,广东省,"118,983,538"
202408,101,阿富汗,45,广西壮族自治区,"6,704"
202408,101,阿富汗,46,海南省,"192,513"
202408,101,阿富汗,50,重庆市,"5,560,110"
202408,101,阿富汗,51,四川省,"850,382"
202408,101,阿富汗,61,陕西省,"7,317,755"
202408,101,阿富汗,65,新疆维吾尔自治区,"24,622,571"
202408,102,巴林,11,北京市,"10,661,101"
202408,102,巴林,12,天津市,"29,995,560"
202408,102,巴林,13,河北省,"63,762,424"
202408,102,巴林,14,山西省,"3,797,147"
202408,102,巴林,15,内蒙古自治区,"770,717"
202408,102,巴林,21,辽宁省,"4,314,446"
202408,102,巴林,22,吉林省,"2,000,094"
202408,102,巴林,23,黑龙江省,"3,487,918"
202408,102,巴林,31,上海市,"35,492,720"
202408,102,巴林,32,江苏省,"89,667,852"
202408,102,巴林,33,浙江省,"155,048,970"
202408,102,巴林,34,安徽省,"37,020,657"
202408,102,巴林,35,福建省,"34,009,485"
202408,102,巴林,36,江西省,"9,734,430"
202408,102,巴林,37,山东省,"151,584,939"
202408,102,巴林,41,河南省,"36,370,409"
202408,102,巴林,42,湖北省,"8,160,505"
202408,102,巴林,43,湖南省,"13,016,721"
202408,102,巴林,44,广东省,"183,056,520"
202408,102,巴林,45,广西壮族自治区,"3,053,914"
202408,102,巴林,46,海南省,"4,821,808"
202408,102,巴林,50,重庆市,"12,583,452"
202408,102,巴林,51,四川省,"3,980,061"
202408,102,巴林,52,贵州省,"573,377"
202408,102,巴林,53,云南省,"556,187"
202408,102,巴林,61,陕西省,"7,211,903"
202408,102,巴林,62,甘肃省,"1,174,501"
202408,102,巴林,64,宁夏回族自治区,"1,572,569"
202408,102,巴林,65,新疆维吾尔自治区,"1,455,346"
202408,103,孟加拉国,11,北京市,"834,456,938"
202408,103,孟加拉国,12,天津市,"84,907,793"
202408,103,孟加拉国,13,河北省,"159,441,427"
202408,103,孟加拉国,14,山西省,"45,707,524"
202408,103,孟加拉国,15,内蒙古自治区,"11,456,559"
202408,103,孟加拉国,21,辽宁省,"95,783,282"
202408,103,孟加拉国,22,吉林省,"17,963,464"
202408,103,孟加拉国,23,黑龙江省,"32,406,746"
202408,103,孟加拉国,31,上海市,"534,961,812"
202408,103,孟加拉国,32,江苏省,"2,379,256,685"
202408,103,孟加拉国,33,浙江省,"2,411,466,308"
202408,103,孟加拉国,34,安徽省,"99,531,514"
202408,103,孟加拉国,35,福建省,"531,609,316"
202408,103,孟加拉国,36,江西省,"78,015,418"
202408,103,孟加拉国,37,山东省,"819,152,958"
202408,103,孟加拉国,41,河南省,"109,065,283"
202408,103,孟加拉国,42,湖北省,"223,882,914"
202408,103,孟加拉国,43,湖南省,"104,498,325"
202408,103,孟加拉国,44,广东省,"1,870,873,073"
202408,103,孟加拉国,45,广西壮族自治区,"65,045,689"
202408,103,孟加拉国,46,海南省,"30,914,815"
202408,103,孟加拉国,50,重庆市,"120,352,517"
202408,103,孟加拉国,51,四川省,"121,051,831"
202408,103,孟加拉国,52,贵州省,"104,253,454"
202408,103,孟加拉国,53,云南省,"9,066,254"
202408,103,孟加拉国,54,西藏自治区,"958,514"
202408,103,孟加拉国,61,陕西省,"14,948,489"
202408,103,孟加拉国,62,甘肃省,"12,511,910"
202408,103,孟加拉国,63,青海省,"1,845,980"
202408,103,孟加拉国,64,宁夏回族自治区,"7,484,914"
202408,103,孟加拉国,65,新疆维吾尔自治区,"2,280,724"
202408,104,不丹,11,北京市,"2,208,257"
202408,104,不丹,13,河北省,39
202408,104,不丹,31,上海市,"54,572"
202408,104,不丹,32,江苏省,"528,334"
202408,104,不丹,33,浙江省,"98,673"
202408,104,不丹,34,安徽省,196
202408,104,不丹,35,福建省,"1,401,736"
202408,104,不丹,36,江西省,"2,538"
202408,104,不丹,37,山东省,"2,043,479"
202408,104,不丹,41,河南省,235
202408,104,不丹,42,湖北省,117
202408,104,不丹,44,广东省,"3,947,896"
202408,104,不丹,51,四川省,"690,432"
202408,105,文莱,11,北京市,"127,137,093"
202408,105,文莱,12,天津市,"3,462,821"
202408,105,文莱,13,河北省,"7,543,930"
202408,105,文莱,14,山西省,"46,325"
202408,105,文莱,15,内蒙古自治区,"304,386"
202408,105,文莱,21,辽宁省,"3,431,199"
202408,105,文莱,22,吉林省,"435,568"
202408,105,文莱,23,黑龙江省,"95,134"
