数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202103,101,阿富汗,11,北京市,4962,2030,1598749
202103,101,阿富汗,12,天津市,15182,0,117451
202103,101,阿富汗,13,河北省,231715,257914,6502172
202103,101,阿富汗,21,辽宁省,1292537,19337,17324660
202103,101,阿富汗,23,黑龙江省,34000,0,142304
202103,101,阿富汗,31,上海市,186623,303178,6244959
202103,101,阿富汗,32,江苏省,4398529,434193,20662406
202103,101,阿富汗,33,浙江省,7165044,2751099,86498393
202103,101,阿富汗,34,安徽省,19386,83427,4248309
202103,101,阿富汗,35,福建省,110444,126564,4084815
202103,101,阿富汗,36,江西省,46169,11801,1633472
202103,101,阿富汗,37,山东省,5711820,1818582,63588433
202103,101,阿富汗,41,河南省,113116,11320,2402983
202103,101,阿富汗,42,湖北省,95055,10,2044885
202103,101,阿富汗,43,湖南省,207014,21933,2547975
202103,101,阿富汗,44,广东省,458256,888932,51629908
202103,101,阿富汗,45,广西壮族自治区,100640,21453,4930560
202103,101,阿富汗,50,重庆市,8479,42256,1500832
202103,101,阿富汗,51,四川省,86140,10568,3612748
202103,101,阿富汗,61,陕西省,66549,1088,846574
202103,101,阿富汗,65,新疆维吾尔自治区,44200,8451,1697025
202103,102,巴林,11,北京市,88174,7393,46143506
202103,102,巴林,12,天津市,1782048,28675,21801858
202103,102,巴林,13,河北省,23579090,360580,92661444
202103,102,巴林,14,山西省,17265,4899,2375134
202103,102,巴林,21,辽宁省,265468,20072,2846053
202103,102,巴林,22,吉林省,2,1,548
202103,102,巴林,23,黑龙江省,260056,1836,2407167
202103,102,巴林,31,上海市,1223583,3396059,42275488
202103,102,巴林,32,江苏省,3386660,4871478,65115292
202103,102,巴林,33,浙江省,3304388,9383128,55188314
202103,102,巴林,34,安徽省,266201,1673121,8175272
202103,102,巴林,35,福建省,1932810,1809073,26072782
202103,102,巴林,36,江西省,977872,896456,19818567
202103,102,巴林,37,山东省,4425620,5757378,86118348
202103,102,巴林,41,河南省,446406,226425,29818236
202103,102,巴林,42,湖北省,370473,34001,8346739
202103,102,巴林,43,湖南省,456084,229766,8577551
202103,102,巴林,44,广东省,4825076,2994197,153090816
202103,102,巴林,45,广西壮族自治区,74130,18,1185767
202103,102,巴林,46,海南省,170,0,96747
202103,102,巴林,50,重庆市,166310,123804,8962866
202103,102,巴林,51,四川省,83718,90,774549
202103,102,巴林,53,云南省,14,2400,1305793
202103,102,巴林,61,陕西省,877,1830,116416
202103,103,孟加拉国,11,北京市,339480008,349250457,1196239312
202103,103,孟加拉国,12,天津市,10769604,1246662,110479451
202103,103,孟加拉国,13,河北省,61732591,2674959,243185009
202103,103,孟加拉国,14,山西省,2319422,472306,31444625
202103,103,孟加拉国,15,内蒙古自治区,4515108,0,36820367
202103,103,孟加拉国,21,辽宁省,5788934,187975,53005060
202103,103,孟加拉国,22,吉林省,458111,1830,7836105
202103,103,孟加拉国,23,黑龙江省,975082,4958,10572119
202103,103,孟加拉国,31,上海市,47154733,5849608,425542846
202103,103,孟加拉国,32,江苏省,179753243,31234769,1719973386
202103,103,孟加拉国,33,浙江省,170162312,40732679,1797896520
202103,103,孟加拉国,34,安徽省,7948607,19458998,128346040
202103,103,孟加拉国,35,福建省,62660406,8068558,401817618
202103,103,孟加拉国,36,江西省,11848283,795719,114643521
202103,103,孟加拉国,37,山东省,81247916,22508026,770758061
202103,103,孟加拉国,41,河南省,6045502,1237568,95308259
202103,103,孟加拉国,42,湖北省,15489300,1452976,116474047
202103,103,孟加拉国,43,湖南省,7212008,2681421,141754607
202103,103,孟加拉国,44,广东省,161395168,44083803,2019344470
202103,103,孟加拉国,45,广西壮族自治区,2392386,454141,29694986
202103,103,孟加拉国,46,海南省,6418406,0,35240035
202103,103,孟加拉国,50,重庆市,1271193,258316,77679039
202103,103,孟加拉国,51,四川省,3272021,763952,52310705
202103,103,孟加拉国,52,贵州省,894954,2701,6091465
202103,103,孟加拉国,53,云南省,3147213,52437,8266601
202103,103,孟加拉国,61,陕西省,2145706,191313,23660258
202103,103,孟加拉国,62,甘肃省,1863548,0,13878080
202103,103,孟加拉国,63,青海省,75873,0,1214815
202103,103,孟加拉国,64,宁夏回族自治区,39805,0,3200419
202103,103,孟加拉国,65,新疆维吾尔自治区,2249916,34086,38676297
202103,104,不丹,11,北京市,6,3,9315
202103,104,不丹,13,河北省,61,252,28007
202103,104,不丹,21,辽宁省,1,1,39
202103,104,不丹,31,上海市,494,140,27055
202103,104,不丹,32,江苏省,12981,5507,354626
202103,104,不丹,33,浙江省,323,452,62670
202103,104,不丹,34,安徽省,83,174,6977
202103,104,不丹,35,福建省,3352,1141,141141
